Date/Time,2071_O_NOSD,4312_O_MCKP,4431_O_WBG,4465_O_SOHL,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7459_O_SEWI,8185_O_SWPK,8581_O_SOSD
2016-06-30 19:00:00,223.46666666666667,,,,,370.4666666666666,,,,
2016-06-30 19:15:00,226.53333333333333,,,,,280.3333333333333,,,,
2016-06-30 19:30:00,237.06666666666663,,,,,286.3333333333333,,,,
2016-06-30 19:45:00,250.13333333333333,,,,,277.2,,,,
2016-06-30 20:00:00,262.6,,,,,250.26666666666668,,,,
2016-06-30 20:15:00,318.06666666666666,,,,,240.86666666666667,,,,
2016-06-30 20:30:00,328.0,,,,,241.0,,,,
2016-06-30 20:45:00,378.4666666666666,,,,,338.1333333333333,,,,
2016-06-30 21:00:00,427.8,,,,,308.4,,,,
2016-06-30 21:15:00,444.33333333333326,,,,,329.1333333333333,,,,
2016-06-30 21:30:00,436.73333333333335,,,,,369.0,,,,
2016-06-30 21:45:00,447.0,,,,,408.33333333333326,,,,
2016-06-30 22:00:00,535.6666666666666,,,,,422.13333333333327,,,,
2016-06-30 22:15:00,539.0666666666667,,,,,417.66666666666674,,,,
2016-06-30 22:30:00,9465.933333333332,,,,,434.4,,,,
2016-06-30 22:45:00,19588.733333333334,,,,,479.26666666666665,,,,
2016-06-30 23:00:00,1091.4666666666667,,,,,514.9333333333333,,,,
2016-06-30 23:15:00,2980.133333333333,,,,,541.2666666666668,,,,
2016-06-30 23:30:00,7239.133333333332,,,,,543.4666666666667,,,,
2016-06-30 23:45:00,1022.7333333333332,,,,,534.4666666666667,,,,
2016-07-01 00:00:00,980.4,,,,,547.8,,,,
2016-07-01 00:15:00,961.6,,,,,904.6666666666665,,,,
2016-07-01 00:30:00,885.1333333333333,,,,,719.8666666666667,,,,
2016-07-01 00:45:00,946.2,,,,,702.3333333333335,,,,
2016-07-01 01:00:00,971.4,,,,,931.7333333333332,,,,
2016-07-01 01:15:00,1019.0666666666667,,,,,1215.0666666666666,,,,
2016-07-01 01:30:00,1022.2,,,,,1144.1333333333334,,,,
2016-07-01 01:45:00,1024.0666666666666,,,,,1247.8666666666666,,,,
2016-07-01 02:00:00,1089.8666666666666,,,,,1065.5333333333333,,,,
2016-07-01 02:15:00,1140.6,,,,,1533.4,,,,
2016-07-01 02:30:00,1162.2,,,,,1794.8666666666666,,,,
2016-07-01 02:45:00,1162.4666666666667,,,,,1261.6,,,,
2016-07-01 03:00:00,1216.8666666666666,,,,,1002.6,,,,
2016-07-01 03:15:00,1244.7333333333333,,,,,951.0,,,,
2016-07-01 03:30:00,1249.2666666666667,,,,,937.4666666666667,,,,
2016-07-01 03:45:00,1196.7333333333333,,,,,951.4666666666667,,,,
2016-07-01 04:00:00,1244.3333333333333,,,,,942.1333333333333,,,,
2016-07-01 04:15:00,1272.9333333333334,,,,,978.7333333333332,,,,
2016-07-01 04:30:00,1253.6666666666667,,,,,936.5333333333333,,,,
2016-07-01 04:45:00,1371.4,,,,,926.8666666666667,,,,
2016-07-01 05:00:00,1335.0,,,,,992.9333333333333,,,,
2016-07-01 05:15:00,1395.4,,,,,1002.6666666666665,,,,
2016-07-01 05:30:00,1338.4,,,,,933.6666666666665,,,,
2016-07-01 05:45:00,1377.8,,,,,882.6666666666665,,,,
2016-07-01 06:00:00,1565.6,,,,,861.1333333333333,,,,
2016-07-01 06:15:00,1608.533333333333,,,,,826.6666666666665,,,,
2016-07-01 06:30:00,1538.7333333333331,,,,,777.4666666666667,,,,
2016-07-01 06:45:00,1577.4,,,,,775.8666666666667,,,,
2016-07-01 07:00:00,2055.6,,,,,858.9333333333333,,,,
2016-07-01 07:15:00,2019.2666666666669,,,,,827.3333333333335,,,,
2016-07-01 07:30:00,1815.6,,,,,736.8666666666667,,,,
2016-07-01 07:45:00,1998.6,,,,,633.4666666666667,,,,
2016-07-01 08:00:00,2318.2,,,,,590.2666666666668,,,,
2016-07-01 08:15:00,2055.6666666666665,,,,,534.4,,,,
2016-07-01 08:30:00,1584.466666666667,,,,,464.0,,,,
2016-07-01 08:45:00,1272.7333333333333,,,,,750.4,,,,
2016-07-01 09:00:00,1341.2666666666667,,,,,1030.2,,,,
2016-07-01 09:15:00,1131.5333333333333,,,,,787.4,,,,
2016-07-01 09:30:00,944.7333333333332,,,,,637.7333333333332,,,,
2016-07-01 09:45:00,690.6,,,,,341.73333333333335,,,,
2016-07-01 10:00:00,699.2666666666668,,,,,265.8,,,,
2016-07-01 10:15:00,701.0666666666667,,,,,280.4,,,,
2016-07-01 10:30:00,590.5333333333333,,,,,263.4,,,,
2016-07-01 10:45:00,508.66666666666674,,,,,292.73333333333335,,,,
2016-07-01 11:00:00,1492.1333333333334,,,,,310.8,,,,
2016-07-01 11:15:00,474.4666666666666,,,,,307.8,,,,
2016-07-01 11:30:00,478.06666666666666,,,,,395.2,,,,
2016-07-01 11:45:00,533.7333333333332,,,,,384.13333333333327,,,,
2016-07-01 12:00:00,494.4666666666666,,,,,443.8,,,,
2016-07-01 12:15:00,483.06666666666666,,,,,489.9333333333333,,,,
2016-07-01 12:30:00,679.5333333333333,,,,,403.13333333333327,,,,
2016-07-01 12:45:00,434.2,,,,,330.73333333333335,,,,
2016-07-01 13:00:00,426.0,,,,,319.8,,,,
2016-07-01 13:15:00,306.4,,,,,286.26666666666665,,8647.833333333334,,
2016-07-01 13:30:00,388.8,,,,,277.93333333333334,,,,
2016-07-01 13:45:00,398.2,,,,,275.1333333333333,,,,
2016-07-01 14:00:00,359.66666666666674,,,,,255.46666666666667,,,,
2016-07-01 14:15:00,454.13333333333327,,,,,239.4,,,,
2016-07-01 14:30:00,362.6,,,,,339.3333333333333,,,,
2016-07-01 14:45:00,350.9333333333333,,,,,1281.4,,,,
2016-07-01 15:00:00,348.66666666666674,,,,,1063.8,,,,
2016-07-01 15:15:00,289.2,,,,,387.53333333333336,,,,
2016-07-01 15:30:00,360.66666666666674,,,,,263.06666666666666,,,,
2016-07-01 15:45:00,606.0,,,,,277.93333333333334,,,,
2016-07-01 16:00:00,452.4,,,,,309.93333333333334,,,,
2016-07-01 16:15:00,1033.3333333333333,,,,,411.73333333333335,,,,
2016-07-01 16:30:00,1911.2,,,,,408.26666666666665,,,,
2016-07-01 16:45:00,1614.2,,,,,377.6,,,,
2016-07-01 17:00:00,1022.0,,,,,334.8,,,,
2016-07-01 17:15:00,306.3333333333333,,,,,340.8,,2102.6666666666665,,
2016-07-01 17:30:00,302.53333333333336,,,,,307.1333333333333,,,,
2016-07-01 17:45:00,349.06666666666666,,,,,431.0,,,,
2016-07-01 18:00:00,300.8666666666667,,,,,339.06666666666666,,,,
2016-07-01 18:15:00,342.46666666666664,,,,,337.6666666666667,,,,
2016-07-01 18:30:00,896.5333333333333,,,,,367.26666666666665,,,,
2016-07-01 18:45:00,1192.2,,,,,1466.2666666666669,,,,
2016-07-01 19:00:00,1001.2,,,,,1214.8666666666666,,,,
2016-07-01 19:15:00,973.4666666666667,,,,,909.2666666666668,,,,
2016-07-01 19:30:00,944.4,,,,,796.4666666666667,,,,
2016-07-01 19:45:00,979.6,,,,,638.6,,,,
2016-07-01 20:00:00,1033.6,,,,,682.0,,,,
2016-07-01 20:15:00,1052.9333333333334,,,,,758.9333333333333,,,,
2016-07-01 20:30:00,888.0,,,,,752.8666666666667,,,,
2016-07-01 20:45:00,806.0666666666667,,,,,814.6666666666665,,,,
2016-07-01 21:00:00,733.4,,,,,812.8666666666667,,,,
2016-07-01 21:15:00,679.0666666666667,,,,,728.5333333333333,,,,
2016-07-01 21:30:00,618.5333333333333,,,,,603.4,,,,
2016-07-01 21:45:00,545.6666666666666,,,,,508.33333333333326,,,,
2016-07-01 22:00:00,744.8,,,,,558.4666666666667,,,,
2016-07-01 22:15:00,547.1333333333333,,,,,525.3333333333334,,,,
2016-07-01 22:30:00,430.6,,,,,510.4666666666666,,,,
2016-07-01 22:45:00,414.13333333333327,,,,,504.33333333333326,,,,
2016-07-01 23:00:00,422.9333333333333,,,,,575.2666666666668,,,,
2016-07-01 23:15:00,420.4,,,,,720.8666666666667,,,,
2016-07-01 23:30:00,512.4666666666667,,,,,1295.6666666666667,,,,
2016-07-01 23:45:00,637.4666666666667,,,,,638.8,,,,
2016-07-02 00:00:00,641.3333333333334,,,,,589.2,,,,
2016-07-02 00:15:00,597.4666666666667,,,,,1002.6,,,,
2016-07-02 00:30:00,451.2,,,,,678.6,,,,
2016-07-02 00:45:00,437.13333333333327,,,,,529.2,,,,
2016-07-02 01:00:00,482.9333333333333,,,,,485.06666666666666,,,,
2016-07-02 01:15:00,339.8,,,,,455.86666666666673,,,,
2016-07-02 01:30:00,362.4,,,,,373.2,,,,
2016-07-02 01:45:00,354.6,,,,,329.1333333333333,,,,
2016-07-02 02:00:00,383.4666666666666,,,,,274.26666666666665,,,,
2016-07-02 02:15:00,432.73333333333335,,,,,254.66666666666663,,,,
2016-07-02 02:30:00,400.4,,,,,257.53333333333336,,,,
2016-07-02 02:45:00,451.9333333333333,,,,,268.2,,,,
2016-07-02 03:00:00,769.8,,,,,270.26666666666665,,,,
2016-07-02 03:15:00,876.8666666666667,,,,,323.4,,,,
2016-07-02 03:30:00,670.1333333333333,,,,,389.33333333333326,,,,
2016-07-02 03:45:00,503.06666666666666,,,,,391.0,,,,
2016-07-02 04:00:00,465.26666666666665,,,,,334.1333333333333,,,,
2016-07-02 04:15:00,490.4666666666666,,,,,344.26666666666665,,,,
2016-07-02 04:30:00,658.3333333333334,,,,,341.6,,,,
2016-07-02 04:45:00,1144.0,,,,,811.0666666666667,,,,
2016-07-02 05:00:00,1122.5333333333333,,,,,463.06666666666666,,,,
2016-07-02 05:15:00,963.2666666666668,,,,,392.26666666666665,,,,
2016-07-02 05:30:00,1062.8666666666666,,,,,333.6666666666667,,,,
2016-07-02 05:45:00,1146.6,,,,,533.8,,,,
2016-07-02 06:00:00,1371.8666666666666,,,,,874.4666666666667,,,,
2016-07-02 06:15:00,1017.7333333333332,,,,,279.53333333333336,,,,
2016-07-02 06:30:00,1484.8,,,,,212.0,,,,
2016-07-02 06:45:00,3313.4,,,,,173.13333333333333,,,,
2016-07-02 07:00:00,1990.666666666667,,,,,158.13333333333333,,,,
2016-07-02 07:15:00,1795.8666666666666,,,,,174.73333333333332,,,,
2016-07-02 07:30:00,2708.0666666666666,,,,,126.6,,,,
2016-07-02 07:45:00,4052.8,,,,,101.86666666666666,,,,
2016-07-02 08:00:00,2800.6,,,,,114.06666666666666,,,,
2016-07-02 08:15:00,2005.666666666667,,,,,126.2,,,,
2016-07-02 08:30:00,1268.8666666666666,,,,,109.26666666666668,,,,
2016-07-02 08:45:00,704.3333333333335,,,,,108.13333333333334,,,,
2016-07-02 09:00:00,397.33333333333326,,,,,109.4,,,,
2016-07-02 09:15:00,179.2,,,,,120.2,,,,
2016-07-02 09:30:00,328.6,,,,,123.93333333333334,,,,
2016-07-02 09:45:00,296.8,,,,,119.93333333333334,,,,
2016-07-02 10:00:00,224.26666666666668,,,,,116.13333333333334,,,,
2016-07-02 10:15:00,303.8666666666667,,,,,113.93333333333334,,,,
2016-07-02 10:30:00,229.53333333333333,,,,,110.0,,,,
2016-07-02 10:45:00,190.4,,,,,107.53333333333332,,,,
2016-07-02 11:00:00,179.66666666666663,,,,,124.8,,,,
2016-07-02 11:15:00,165.13333333333333,,,,,193.7333333333333,,,,
2016-07-02 11:30:00,186.33333333333331,,,,,127.53333333333332,,,,
2016-07-02 11:45:00,217.53333333333333,,,,,107.86666666666666,,,,
2016-07-02 12:00:00,191.2,,,,,122.2,,,,
2016-07-02 12:15:00,193.13333333333333,,,,,130.73333333333332,,,,
2016-07-02 12:30:00,181.4,,,,,127.86666666666666,,,,
2016-07-02 12:45:00,161.4,,,,,116.33333333333331,,,,
2016-07-02 13:00:00,176.4,,,,,110.26666666666668,,,,
2016-07-02 13:15:00,186.33333333333331,,,,,119.33333333333331,,,,
2016-07-02 13:30:00,170.13333333333333,,,,,124.33333333333331,,,,
2016-07-02 13:45:00,167.73333333333332,,,,,116.93333333333334,,,,
2016-07-02 14:00:00,157.4,,,,,145.73333333333332,,,,
2016-07-02 14:15:00,162.13333333333333,,,,,156.46666666666667,,,,
2016-07-02 14:30:00,296.8,,,,,151.53333333333333,,,,
2016-07-02 14:45:00,579.8,,,,,134.26666666666668,,,,
2016-07-02 15:00:00,623.6666666666666,,,,,223.2,,,,
2016-07-02 15:15:00,547.8666666666667,,,,,144.26666666666668,,,,
2016-07-02 15:30:00,235.66666666666663,,,,,147.73333333333332,,,,
2016-07-02 15:45:00,326.6,,,,,159.93333333333334,,,,
2016-07-02 16:00:00,186.53333333333333,,,,,156.8,,,,
2016-07-02 16:15:00,282.53333333333336,,,,,340.6666666666667,,,,
2016-07-02 16:30:00,200.6,,,,,288.46666666666664,,,,
2016-07-02 16:45:00,245.9333333333333,,,,,302.2,,,,
2016-07-02 17:00:00,241.86666666666667,,,,,213.26666666666668,,,,
2016-07-02 17:15:00,304.4,,,,,231.26666666666668,,,,
2016-07-02 17:30:00,209.33333333333331,,,,,194.13333333333333,,,,
2016-07-02 17:45:00,266.8,,,,,166.86666666666667,,,,
2016-07-02 18:00:00,233.86666666666667,,,,,161.6,,,,
2016-07-02 18:15:00,221.13333333333333,,,,,176.06666666666663,,,,
2016-07-02 18:30:00,224.46666666666667,,,,,204.46666666666667,,,,
2016-07-02 18:45:00,256.73333333333335,,,,,231.4,,,,
2016-07-02 19:00:00,316.1333333333333,,,,,222.9333333333333,,,,
2016-07-02 19:15:00,492.6,,,,,250.6,,,,
2016-07-02 19:30:00,519.7333333333332,,,,,238.9333333333333,,,,
2016-07-02 19:45:00,625.7333333333332,,,,,265.26666666666665,,,,
2016-07-02 20:00:00,576.6,,,,,273.6,,,,
2016-07-02 20:15:00,458.13333333333327,,,,,328.2,,,,
2016-07-02 20:30:00,487.9333333333333,,,,,278.4,,,,
2016-07-02 20:45:00,773.6,,,,,325.2,,,,
2016-07-02 21:00:00,828.8666666666667,,,,,345.06666666666666,,,,
2016-07-02 21:15:00,1093.0,,,,,378.86666666666673,,,,
2016-07-02 21:30:00,2851.933333333333,,,,,379.33333333333326,,,,
2016-07-02 21:45:00,3435.5333333333333,,,,,377.73333333333335,,,,
2016-07-02 22:00:00,1689.9333333333334,,,,,407.4,,,,
2016-07-02 22:15:00,1396.4,,,,,451.4666666666666,,,,
2016-07-02 22:30:00,1418.533333333333,,,,,533.7333333333332,,,,
2016-07-02 22:45:00,1707.8666666666666,,,,,767.8666666666667,,,,
2016-07-02 23:00:00,1211.0666666666666,,,,,794.0,,,,
2016-07-02 23:15:00,1286.5333333333333,,,,,859.9333333333333,,,,
2016-07-02 23:30:00,1374.533333333333,,,,,894.0,,,,
2016-07-02 23:45:00,1796.0666666666666,,,,,1079.4666666666667,,,,
2016-07-03 00:00:00,2137.4,,,,,1234.4666666666667,,,,
2016-07-03 00:15:00,2015.0666666666666,,,,,1580.8666666666666,,,,
2016-07-03 00:30:00,2133.2,,,,,1495.466666666667,,,,
2016-07-03 00:45:00,2363.866666666667,,,,,1227.8,,,,
2016-07-03 01:00:00,2367.866666666667,,,,,1459.9333333333334,,,,
2016-07-03 01:15:00,7520.266666666666,,,,,1679.7333333333331,,,,
2016-07-03 01:30:00,9280.066666666668,,,,,1563.9333333333334,,,,
2016-07-03 01:45:00,2853.733333333333,,,,,1590.1333333333334,,,,
2016-07-03 02:00:00,2822.333333333333,,,,,1589.8,,,,
2016-07-03 02:15:00,2839.8,,,,,1614.4,,,,
2016-07-03 02:30:00,2783.4666666666667,,,,,1767.7333333333331,,,,
2016-07-03 02:45:00,2796.6,,,,,1633.7333333333331,,,,
2016-07-03 03:00:00,2903.666666666666,,,,,1589.4,,,,
2016-07-03 03:15:00,3057.133333333333,,,,,1707.466666666667,,,,
2016-07-03 03:30:00,3505.133333333333,,,,,1750.9333333333334,,,,
2016-07-03 03:45:00,3163.733333333333,,,,,1877.7333333333331,,,,
2016-07-03 04:00:00,3468.6,,,,,1935.6,,,,
2016-07-03 04:15:00,4654.266666666666,,,,,1932.0666666666666,,,,
2016-07-03 04:30:00,3804.2,,,,,1756.7333333333331,,,,
2016-07-03 04:45:00,3648.0,,,,,2042.8666666666666,,,,
2016-07-03 05:00:00,3760.0,,,,,1507.1333333333334,,,,
