Date/Time,6257_O_PETE,7946_O_MONG,8206_O_CPLS,8290_O_SQHL,6708_O_SLRK,4210_O_WLKG,8940_O_MUNH,1772_O_MNDU_MN,8862_O_BKTN,7661_O_JNTN,1969_O_MRSD,2925_O_CLVL,1875_O_LWCV,4462_O_WASH,6912_O_FRHL,4128_O_DOWN,1266_O_WBG
2023-11-29 22:45:00,76.93333333333334,,99.26666666666667,63.13333333333333,55.266666666666666,61.93333333333333,52.86666666666667,,54.06666666666667,34.6,57.06666666666667,,82.8,61.46666666666667,,62.06666666666667,61.93333333333333
2023-11-29 23:00:00,74.86666666666666,,122.2,62.733333333333334,54.06666666666667,85.0,38.0,,58.333333333333336,36.4,58.666666666666664,,106.33333333333333,70.53333333333333,,52.86666666666667,61.2
2023-11-29 23:15:00,54.733333333333334,,85.0,70.26666666666667,54.733333333333334,115.2,32.4,,58.0,31.466666666666665,63.333333333333336,,109.26666666666667,61.86666666666667,,50.93333333333333,62.8
2023-11-29 23:30:00,44.666666666666664,,88.93333333333334,72.33333333333333,54.333333333333336,77.26666666666667,43.53333333333333,,57.333333333333336,31.666666666666668,68.73333333333333,,100.46666666666667,65.93333333333334,,85.26666666666667,69.73333333333333
2023-11-29 23:45:00,43.06666666666667,,85.4,70.46666666666667,54.666666666666664,76.46666666666667,44.8,,61.86666666666667,34.6,70.2,,78.13333333333334,67.66666666666667,,145.93333333333334,68.53333333333333
2023-11-30 00:00:00,44.8,,86.46666666666667,83.26666666666667,56.13333333333333,79.13333333333334,45.93333333333333,,59.13333333333333,34.93333333333333,69.46666666666667,,104.13333333333334,75.73333333333333,,125.86666666666666,73.26666666666667
2023-11-30 00:15:00,43.8,,72.86666666666666,82.13333333333334,58.2,79.06666666666666,54.53333333333333,,70.53333333333333,34.53333333333333,68.93333333333334,,80.26666666666667,71.8,,86.2,72.06666666666666
2023-11-30 00:30:00,45.666666666666664,,78.6,103.26666666666667,64.2,73.66666666666667,39.666666666666664,,87.26666666666667,33.6,66.6,,96.73333333333333,67.26666666666667,,74.2,83.8
2023-11-30 00:45:00,45.266666666666666,,76.0,96.6,64.06666666666666,71.33333333333333,64.8,,69.6,35.53333333333333,62.13333333333333,,112.0,71.06666666666666,,66.13333333333334,80.0
2023-11-30 01:00:00,47.06666666666667,,75.53333333333333,75.06666666666666,61.13333333333333,77.33333333333333,49.93333333333333,,75.66666666666667,36.93333333333333,58.8,,111.33333333333333,66.93333333333334,,62.93333333333333,77.6
