Date/Time,2693_O_BRKN,4431_O_WBG,2508_O_DOWN,6132_O_PTBR,3532_O_MONG,8508_O_OHCU_OH,2039_O_MNSP_MN,6416_O_CLRN,4661_O_ALPK,6389_O_MTLE,5175_O_MTLE,4041_O_BRHT,7210_O_MTLE,7295_O_WIJK_WI,8309_O_MEPL_ME,6771_O_MUNH,2020_O_XXXX
2021-04-10 21:30:00,766.8,,48.733333333333334,,1255.6,,152.73333333333332,1526.8,,1209.4,1025.4,1148.0666666666666,1099.9333333333334,459.73333333333335,,440.6666666666667,1349.0666666666666
2021-04-10 21:45:00,914.0666666666667,,37.06666666666667,,1470.9333333333334,,171.0,1523.3333333333333,,1572.9333333333334,1309.6666666666667,1293.0,1352.9333333333334,442.26666666666665,,447.6666666666667,1438.1333333333334
2021-04-10 22:00:00,1419.5333333333333,,26.333333333333332,,1778.3333333333333,,202.26666666666668,1561.8666666666666,,2394.8,1741.0,1986.5333333333333,1787.2666666666667,404.8666666666667,,438.46666666666664,1479.4666666666667
2021-04-10 22:15:00,1252.4,,49.4,,2121.0666666666666,,218.33333333333334,1839.8,,2687.266666666667,1681.6,2178.9333333333334,1824.8666666666666,345.6,,423.2,1597.2
2021-04-10 22:30:00,1222.6666666666667,,42.13333333333333,,1989.2,,212.46666666666667,1983.8666666666666,,2808.9333333333334,1714.4,2137.0666666666666,1840.3333333333333,363.0,,407.3333333333333,1661.1333333333334
2021-04-10 22:45:00,1369.3333333333333,,45.06666666666667,,2083.4,,227.4,1768.8666666666666,,2996.5333333333333,1801.4666666666667,2409.2,1960.9333333333334,323.3333333333333,,397.46666666666664,1579.3333333333333
2021-04-10 23:00:00,1452.2,,37.266666666666666,,2108.866666666667,,240.86666666666667,1645.7333333333333,,3188.266666666667,1893.4666666666667,2303.0666666666666,2089.2,290.26666666666665,,380.2,1424.8
2021-04-10 23:15:00,1116.1333333333334,,39.333333333333336,,2075.2,,257.3333333333333,1604.3333333333333,,3233.866666666667,2017.0666666666666,2310.3333333333335,2092.0,275.6666666666667,,364.26666666666665,1414.0
2021-04-10 23:30:00,1067.5333333333333,,48.46666666666667,,1897.6666666666667,,235.53333333333333,1591.6,,3077.4666666666667,2041.9333333333334,1943.1333333333334,2046.9333333333334,244.2,,341.93333333333334,1406.8666666666666
2021-04-10 23:45:00,1091.4666666666667,,59.733333333333334,,1525.2666666666667,,259.0,1593.6,,2971.2,1734.9333333333334,1855.6,1866.2666666666667,224.13333333333333,,332.6,1499.5333333333333
2021-04-11 00:00:00,1179.4,,53.333333333333336,,1441.6,,274.0,1628.8666666666666,,2735.4,1357.9333333333334,1823.0,1628.3333333333333,230.73333333333332,,315.1333333333333,1544.8
2021-04-11 00:15:00,1277.8666666666666,,31.2,,1381.4666666666667,,259.0,1605.1333333333334,,2703.733333333333,1475.0,1902.0666666666666,1675.6666666666667,245.53333333333333,,298.8666666666667,1531.4
2021-04-11 00:30:00,1131.9333333333334,,27.933333333333334,,1351.4,,281.53333333333336,1558.2666666666667,,2718.0,1345.4,1834.1333333333334,1626.7333333333333,255.73333333333332,,280.4,1501.8666666666666
2021-04-11 00:45:00,1057.6666666666667,,17.666666666666668,,1186.3333333333333,,261.8,1467.5333333333333,,2610.6666666666665,1332.0666666666666,1608.2,1512.6666666666667,235.06666666666666,,265.3333333333333,1375.9333333333334
2021-04-11 01:00:00,911.4,,35.53333333333333,,1137.1333333333334,,244.4,1215.3333333333333,,2006.8666666666666,1016.0,1624.2,1237.0666666666666,206.13333333333333,,259.8666666666667,1220.6666666666667
2021-04-11 01:15:00,617.7333333333333,,42.6,,1155.4,,246.0,1222.8,,1449.9333333333334,771.8666666666667,1480.9333333333334,872.0666666666667,154.06666666666666,,246.46666666666667,1119.8666666666666
2021-04-11 01:30:00,614.6666666666666,,10.266666666666667,,1172.8666666666666,,245.26666666666668,1143.2666666666667,,1503.1333333333334,824.3333333333334,1090.5333333333333,915.9333333333333,185.6,,230.0,1167.4
2021-04-11 01:45:00,601.4666666666667,,53.86666666666667,,782.5333333333333,,202.2,1071.2666666666667,,1725.0666666666666,827.1333333333333,1029.4666666666667,969.8666666666667,166.93333333333334,,226.06666666666666,1011.0
2021-04-11 02:00:00,526.6,,18.333333333333332,,620.9333333333333,,177.06666666666666,743.2,,1491.0666666666666,763.7333333333333,1097.6666666666667,867.9333333333333,179.4,,214.4,801.0666666666667
2021-04-11 02:15:00,457.6666666666667,,7.2,,625.0666666666667,,171.0,593.6,,1301.0,670.4666666666667,889.5333333333333,781.1333333333333,169.8,,205.86666666666667,473.73333333333335
2021-04-11 02:30:00,485.6,,28.866666666666667,,530.0666666666667,,140.4,562.4666666666667,,1122.3333333333333,563.7333333333333,857.8,660.2,169.6,,199.2,515.2666666666667
2021-04-11 02:45:00,372.2,,13.6,,508.06666666666666,,138.06666666666666,533.4666666666667,,879.1333333333333,481.2,809.6,544.6666666666666,169.66666666666666,,189.53333333333333,506.6666666666667
2021-04-11 03:00:00,393.8666666666667,,8.8,,536.0666666666667,,137.0,548.2666666666667,,1102.1333333333334,573.8666666666667,602.8666666666667,686.0,169.0,,183.46666666666667,594.6666666666666
2021-04-11 03:15:00,424.46666666666664,,9.0,,525.4666666666667,,126.06666666666666,522.0666666666667,,1274.2666666666667,622.1333333333333,640.3333333333334,746.6,176.53333333333333,,175.93333333333334,490.6666666666667
2021-04-11 03:30:00,451.8,,16.266666666666666,,578.4,,102.4,548.5333333333333,,1193.6,704.8666666666667,782.3333333333334,803.3333333333334,165.73333333333332,,172.66666666666666,497.2
2021-04-11 03:45:00,486.4,,24.466666666666665,,683.1333333333333,,95.86666666666666,616.2,,1267.0666666666666,736.2,942.7333333333333,898.2666666666667,168.8,,163.0,549.6
2021-04-11 04:00:00,536.2666666666667,,27.466666666666665,,773.5333333333333,,102.2,1134.8,,1432.4666666666667,843.5333333333333,1055.1333333333334,974.8,176.13333333333333,,156.0,896.1333333333333
2021-04-11 04:15:00,584.4666666666667,,20.8,,818.4,,93.66666666666667,1519.4,,1422.4,891.5333333333333,1126.6,1041.8,180.4,,148.8,1215.2666666666667
2021-04-11 04:30:00,640.0666666666667,,29.733333333333334,,909.4666666666667,,93.8,2010.6,,1518.0666666666666,925.0,1296.8666666666666,1071.0666666666666,186.73333333333332,,144.4,1632.4
2021-04-11 04:45:00,697.6,,31.066666666666666,,1093.8666666666666,,107.06666666666666,2826.8,,1509.2,954.1333333333333,1262.6666666666667,1090.2,191.6,,139.13333333333333,2445.6
2021-04-11 05:00:00,701.8666666666667,,26.8,,1222.8666666666666,,111.4,2679.4666666666667,,1533.8666666666666,927.4666666666667,1337.1333333333334,1128.8,175.46666666666667,,132.66666666666666,2672.9333333333334
2021-04-11 05:15:00,706.4666666666667,,35.0,,1316.7333333333333,,84.0,3263.0666666666666,,1585.3333333333333,942.7333333333333,1470.8,1155.8,170.66666666666666,,129.66666666666666,3218.133333333333
2021-04-11 05:30:00,726.2,,18.533333333333335,,1457.5333333333333,,60.666666666666664,3249.0,,1550.2,964.4666666666667,1640.3333333333333,1202.9333333333334,211.73333333333332,,129.73333333333332,3519.866666666667
2021-04-11 05:45:00,768.8,,36.733333333333334,,1663.4,,54.666666666666664,2907.6,,1564.6666666666667,1036.6666666666667,1714.1333333333334,1278.6,202.6,,123.93333333333334,2754.2
2021-04-11 06:00:00,785.4666666666667,,15.2,,1677.0,,45.666666666666664,2462.8,,1541.0666666666666,1030.7333333333333,1800.4,1270.4,219.53333333333333,,121.0,2293.5333333333333
2021-04-11 06:15:00,791.8666666666667,,42.53333333333333,,1663.3333333333333,,48.733333333333334,2643.133333333333,,1502.3333333333333,1087.0666666666666,1775.6,1297.4666666666667,229.6,,117.2,1791.4666666666667
2021-04-11 06:30:00,828.5333333333333,,78.33333333333333,,1826.4,,55.4,4033.266666666667,,1451.5333333333333,1208.6666666666667,1772.4,1276.7333333333333,232.2,,115.26666666666667,2781.733333333333
2021-04-11 06:45:00,905.9333333333333,,65.8,,2198.4666666666667,,60.333333333333336,4513.733333333334,,1527.0666666666666,1337.3333333333333,1872.0666666666666,1341.2,244.8,,115.8,3609.6666666666665
2021-04-11 07:00:00,961.1333333333333,,42.2,,2027.9333333333334,,68.8,4634.0,,1659.0,1401.0,1902.2666666666667,1372.9333333333334,252.33333333333334,,111.33333333333333,4492.933333333333
2021-04-11 07:15:00,967.0666666666667,,13.8,,1620.7333333333333,,85.2,6003.666666666667,,1724.2,1297.4666666666667,2235.6666666666665,1449.5333333333333,256.73333333333335,,112.2,6274.466666666666
2021-04-11 07:30:00,955.4,,43.733333333333334,,1451.4666666666667,,92.33333333333333,6975.466666666666,,1791.8666666666666,1242.4666666666667,2330.133333333333,1428.3333333333333,248.6,,111.2,6728.533333333334
2021-04-11 07:45:00,902.0,,41.86666666666667,,1615.6666666666667,,101.13333333333334,5998.066666666667,,1524.2,1096.8,1831.0,1378.0,251.26666666666668,,106.06666666666666,5184.533333333334
2021-04-11 08:00:00,821.2,,57.2,,1491.9333333333334,,132.26666666666668,3089.866666666667,,1409.8,892.6,1397.5333333333333,1195.9333333333334,251.86666666666667,,102.26666666666667,4325.666666666667
2021-04-11 08:15:00,688.4666666666667,,30.8,,1180.4,,120.06666666666666,1348.7333333333333,,1279.3333333333333,735.9333333333333,992.6,1138.4,252.06666666666666,,100.26666666666667,1801.1333333333334
2021-04-11 08:30:00,596.1333333333333,,35.6,,829.2666666666667,,105.4,1087.2,,1153.0666666666666,739.4666666666667,838.4,1442.8,229.0,,104.2,1517.8
2021-04-11 08:45:00,589.6666666666666,,21.133333333333333,,713.3333333333334,,91.2,1279.9333333333334,,1080.5333333333333,711.8,1114.5333333333333,1252.9333333333334,192.8,,145.86666666666667,2442.2
2021-04-11 09:00:00,538.8,,19.8,,614.8,,100.2,921.8,,856.0666666666667,628.3333333333334,1195.4666666666667,875.4666666666667,159.2,,329.0,1944.7333333333333
2021-04-11 09:15:00,468.4,,16.0,,583.7333333333333,,110.06666666666666,621.6,,735.2,533.2666666666667,910.4,670.3333333333334,138.2,,356.93333333333334,781.0
2021-04-11 09:30:00,429.93333333333334,,7.466666666666667,,522.3333333333334,,108.13333333333334,548.1333333333333,,578.0666666666667,489.4,780.2,547.2,126.8,,350.3333333333333,649.6
2021-04-11 09:45:00,397.06666666666666,,2.8,,434.26666666666665,,106.0,542.0666666666667,,549.2,458.6666666666667,573.6,516.3333333333334,128.93333333333334,,327.06666666666666,658.3333333333334
2021-04-11 10:00:00,483.26666666666665,,44.06666666666667,,392.1333333333333,,113.4,601.8666666666667,,528.5333333333333,432.8666666666667,455.53333333333336,493.3333333333333,130.4,,314.06666666666666,630.8
2021-04-11 10:15:00,372.46666666666664,,21.666666666666668,,369.8666666666667,,115.93333333333334,507.06666666666666,,505.46666666666664,404.46666666666664,409.1333333333333,473.26666666666665,121.06666666666666,,348.46666666666664,525.2666666666667
2021-04-11 10:30:00,373.53333333333336,,28.933333333333334,,339.4,,156.86666666666667,395.6,,448.46666666666664,416.2,413.46666666666664,439.53333333333336,116.46666666666667,,331.53333333333336,405.46666666666664
2021-04-11 10:45:00,339.93333333333334,,40.2,,345.8,49.09090909090909,180.73333333333332,362.3333333333333,,411.53333333333336,356.46666666666664,390.53333333333336,397.26666666666665,124.46666666666667,,285.8,380.0
2021-04-11 11:00:00,378.8,,66.66666666666667,,339.46666666666664,53.13333333333333,137.4,347.2,,382.6666666666667,372.8666666666667,362.46666666666664,374.8666666666667,158.8,,280.93333333333334,388.26666666666665
2021-04-11 11:15:00,424.46666666666664,,93.53333333333333,,334.06666666666666,48.333333333333336,155.06666666666666,357.2,,382.6666666666667,354.4,334.6,377.4,145.53333333333333,,299.6666666666667,381.3333333333333
2021-04-11 11:30:00,336.73333333333335,,23.6,,340.2,47.0,132.4,366.06666666666666,,381.3333333333333,350.73333333333335,298.3333333333333,393.06666666666666,129.33333333333334,,407.6,364.4
2021-04-11 11:45:00,329.6,,118.0,,345.0,47.733333333333334,119.4,351.93333333333334,,388.6666666666667,386.6666666666667,281.0,405.0,119.73333333333333,,446.46666666666664,355.53333333333336
2021-04-11 12:00:00,355.3333333333333,,81.2,,354.53333333333336,59.266666666666666,111.66666666666667,368.8666666666667,,394.73333333333335,378.2,307.93333333333334,417.6666666666667,99.46666666666667,,933.7333333333333,390.46666666666664
2021-04-11 12:15:00,344.0,,519.3333333333334,,360.06666666666666,58.333333333333336,109.66666666666667,364.1333333333333,,398.73333333333335,364.46666666666664,320.8,424.6,87.93333333333334,,793.1333333333333,371.93333333333334
2021-04-11 12:30:00,441.6,,327.6666666666667,,361.4,62.6,112.0,338.4,,421.6,365.26666666666665,360.93333333333334,427.6,85.66666666666667,,538.4666666666667,352.53333333333336
2021-04-11 12:45:00,353.0,,130.13333333333333,,338.53333333333336,68.66666666666667,101.46666666666667,345.8,,384.6,364.26666666666665,388.6666666666667,418.53333333333336,76.33333333333333,,376.46666666666664,351.6
2021-04-11 13:00:00,327.3333333333333,,147.46666666666667,,309.93333333333334,63.733333333333334,123.8,342.73333333333335,,367.2,355.6666666666667,395.26666666666665,399.73333333333335,81.8,,336.4,324.1333333333333
2021-04-11 13:15:00,319.2,,223.8,,303.4,69.46666666666667,168.8,309.8666666666667,,358.4,346.2,344.26666666666665,390.26666666666665,85.06666666666666,,305.6666666666667,304.6
2021-04-11 13:30:00,317.1333333333333,,847.0666666666667,,307.06666666666666,74.2,149.2,302.6666666666667,,340.4,334.0,327.93333333333334,376.1333333333333,91.86666666666666,,295.6666666666667,290.46666666666664
2021-04-11 13:45:00,421.0,,722.5333333333333,,321.2,72.4,138.86666666666667,364.8666666666667,,334.8666666666667,333.1333333333333,390.6,378.26666666666665,105.66666666666667,,286.26666666666665,344.73333333333335
2021-04-11 14:00:00,305.6666666666667,,672.3333333333334,,338.73333333333335,78.26666666666667,120.13333333333334,307.0,,339.4,316.53333333333336,365.93333333333334,367.2,111.93333333333334,,284.4,320.6
2021-04-11 14:15:00,296.4,,986.8,,317.73333333333335,78.26666666666667,118.73333333333333,315.1333333333333,,314.93333333333334,304.6,314.26666666666665,335.3333333333333,137.66666666666666,,277.93333333333334,352.0
2021-04-11 14:30:00,286.93333333333334,,231.6,,304.8666666666667,72.0,123.86666666666666,291.4,,337.53333333333336,302.1333333333333,322.06666666666666,332.4,153.66666666666666,,278.53333333333336,406.06666666666666
2021-04-11 14:45:00,299.2,,56.93333333333333,,306.2,55.93333333333333,129.13333333333333,290.6666666666667,,291.6,292.0,329.06666666666666,327.26666666666665,164.13333333333333,,268.73333333333335,340.53333333333336
2021-04-11 15:00:00,376.26666666666665,,52.666666666666664,,316.93333333333334,52.8,139.93333333333334,288.26666666666665,,291.26666666666665,279.6,310.26666666666665,315.3333333333333,220.66666666666666,,281.53333333333336,319.1333333333333
2021-04-11 15:15:00,292.53333333333336,,67.93333333333334,,319.6666666666667,60.53333333333333,144.93333333333334,294.26666666666665,,280.2,285.8,325.46666666666664,317.1333333333333,260.8,,296.1333333333333,304.73333333333335
