Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-18 18:45:00,32.53333333333333,,44.53333333333333,52.0,29.133333333333333,22.466666666666665,27.6,25.2,27.066666666666666,61.8,28.066666666666666,31.6,60.733333333333334,0.0,35.2
2019-06-18 19:00:00,39.666666666666664,,45.266666666666666,49.0,24.8,24.933333333333334,28.8,21.866666666666667,23.266666666666666,57.53333333333333,28.333333333333332,34.06666666666667,75.26666666666667,0.0,35.2
2019-06-18 19:15:00,40.13333333333333,,53.13333333333333,48.2,36.06666666666667,21.333333333333332,27.666666666666668,24.266666666666666,23.2,41.333333333333336,31.866666666666667,24.866666666666667,75.66666666666667,0.0,41.13333333333333
2019-06-18 19:30:00,35.666666666666664,,57.13333333333333,56.8,34.8,23.133333333333333,33.06666666666667,26.133333333333333,24.4,66.66666666666667,29.466666666666665,22.0,62.266666666666666,0.0,50.93333333333333
2019-06-18 19:45:00,35.93333333333333,,72.86666666666666,60.86666666666667,32.666666666666664,25.933333333333334,32.333333333333336,31.133333333333333,26.733333333333334,47.06666666666667,46.4,21.0,110.8,0.0,49.8
2019-06-18 20:00:00,37.8,,72.66666666666667,62.93333333333333,46.86666666666667,30.066666666666666,33.8,31.266666666666666,29.533333333333335,41.53333333333333,31.866666666666667,22.0,126.6,0.0,48.53333333333333
2019-06-18 20:15:00,36.8,,77.53333333333333,67.8,58.46666666666667,30.533333333333335,38.06666666666667,35.4,37.13333333333333,37.2,33.2,22.733333333333334,90.06666666666666,0.0,53.53333333333333
2019-06-18 20:30:00,43.266666666666666,,54.06666666666667,77.53333333333333,49.8,35.666666666666664,37.8,41.46666666666667,33.733333333333334,41.13333333333333,38.13333333333333,22.533333333333335,73.13333333333334,0.0,61.733333333333334
2019-06-18 20:45:00,47.86666666666667,,49.6,87.46666666666667,64.33333333333333,37.666666666666664,46.333333333333336,48.2,35.666666666666664,43.06666666666667,39.13333333333333,32.06666666666667,74.13333333333334,0.0,65.13333333333334
2019-06-18 21:00:00,47.8,,55.53333333333333,87.06666666666666,60.6,36.13333333333333,52.13333333333333,46.8,37.0,50.4,46.46666666666667,31.733333333333334,72.73333333333333,0.0,72.4
2019-06-18 21:15:00,50.13333333333333,,78.2,94.26666666666667,65.53333333333333,41.06666666666667,56.4,49.266666666666666,43.2,54.2,60.666666666666664,39.13333333333333,83.46666666666667,0.0,72.6
2019-06-18 21:30:00,50.6,,133.26666666666668,97.33333333333333,55.4,53.13333333333333,62.666666666666664,56.333333333333336,47.93333333333333,65.6,57.06666666666667,34.53333333333333,93.13333333333334,0.0,77.93333333333334
2019-06-18 21:45:00,51.53333333333333,,118.8,88.46666666666667,76.46666666666667,63.13333333333333,73.73333333333333,54.53333333333333,48.06666666666667,79.53333333333333,55.6,37.53333333333333,101.73333333333333,0.0,78.86666666666666
2019-06-18 22:00:00,51.86666666666667,,103.6,82.2,62.2,69.2,73.73333333333333,57.6,56.53333333333333,77.13333333333334,62.333333333333336,36.13333333333333,117.46666666666667,0.0,95.2
2019-06-18 22:15:00,53.6,,110.86666666666666,84.13333333333334,63.666666666666664,65.46666666666667,76.66666666666667,67.66666666666667,67.53333333333333,77.8,58.93333333333333,41.8,96.73333333333333,0.0,115.26666666666667
2019-06-18 22:30:00,54.86666666666667,,121.46666666666667,91.73333333333333,68.6,65.4,73.26666666666667,67.73333333333333,61.2,84.33333333333333,51.2,40.0,113.53333333333333,0.0,95.06666666666666
2019-06-18 22:45:00,54.2,,111.2,99.06666666666666,88.26666666666667,74.4,70.13333333333334,67.0,78.93333333333334,88.8,60.13333333333333,43.93333333333333,122.73333333333333,0.0,176.26666666666668
