Date/Time,1032_O_TRAF,2071_O_NOSD,8528_O_WEX,3422_O_HICK,3929_O_CFT,8185_O_SWPK,3514_O_HiPK,5391_O_BLOO,4488_O_LEET
2016-01-08 22:00:00,293.8666666666667,,,,50.13333333333333,253.2,,,
2016-01-08 22:15:00,302.8666666666667,,,,48.333333333333336,246.73333333333332,,,
2016-01-08 22:30:00,268.6,,,,43.266666666666666,227.6,,,
2016-01-08 22:45:00,227.8,,,,46.333333333333336,206.13333333333333,,,
2016-01-08 23:00:00,108.86666666666666,,,,67.26666666666667,209.66666666666666,,,
2016-01-08 23:15:00,137.2,,,,76.46666666666667,224.06666666666666,,,
2016-01-08 23:30:00,115.4,,,,72.0,218.2,,,
2016-01-08 23:45:00,167.73333333333332,,,,58.2,200.0,,,
2016-01-09 00:00:00,426.6666666666667,,,,126.86666666666666,224.93333333333334,,,
2016-01-09 00:15:00,139.93333333333334,,,,126.0,203.0,,,
2016-01-09 00:30:00,1458.8666666666666,,,,134.93333333333334,231.06666666666666,,,
2016-01-09 00:45:00,984.7333333333333,,,,92.8,222.2,,,
2016-01-09 01:00:00,216.53333333333333,,,,125.73333333333333,136.73333333333332,,,
2016-01-09 01:15:00,123.06666666666666,,,,65.86666666666666,135.73333333333332,,,
2016-01-09 01:30:00,80.46666666666667,,,,53.666666666666664,118.4,,,
2016-01-09 01:45:00,71.13333333333334,,,,43.6,155.93333333333334,,,
2016-01-09 02:00:00,232.2,,,,35.8,268.4,,,
2016-01-09 02:15:00,1330.4666666666667,,,,29.6,243.66666666666666,,,
2016-01-09 02:30:00,1186.7333333333333,,,,29.866666666666667,181.13333333333333,,,
2016-01-09 02:45:00,1418.3333333333333,,,,28.866666666666667,187.26666666666668,,,
2016-01-09 03:00:00,688.2,,,,34.86666666666667,204.2,,,
2016-01-09 03:15:00,776.6,,,,28.666666666666668,214.73333333333332,,,
2016-01-09 03:30:00,458.6666666666667,,,,26.733333333333334,171.2,,,
2016-01-09 03:45:00,349.3333333333333,,,,25.333333333333332,176.66666666666666,,,
2016-01-09 04:00:00,683.0,,,,21.866666666666667,210.2,,,
2016-01-09 04:15:00,1265.4666666666667,,,,21.933333333333334,270.1333333333333,,,
2016-01-09 04:30:00,429.6666666666667,,,,23.8,320.6,,,
2016-01-09 04:45:00,195.73333333333332,,,,20.866666666666667,338.4,,,
2016-01-09 05:00:00,145.0,,,,16.533333333333335,342.6,,,
2016-01-09 05:15:00,348.8,,,,14.2,324.06666666666666,,,
2016-01-09 05:30:00,320.6,,,,15.933333333333334,298.73333333333335,,,
2016-01-09 05:45:00,220.86666666666667,,,,14.666666666666666,277.53333333333336,,,
2016-01-09 06:00:00,115.26666666666667,,,,14.733333333333333,238.06666666666666,,,
2016-01-09 06:15:00,80.73333333333333,,,,13.666666666666666,284.2,,,
2016-01-09 06:30:00,70.86666666666666,,,,14.066666666666666,273.2,,,
2016-01-09 06:45:00,79.13333333333334,,,,13.666666666666666,257.06666666666666,,,
2016-01-09 07:00:00,53.53333333333333,,,,13.533333333333333,263.4,,,
2016-01-09 07:15:00,68.13333333333334,,,,12.066666666666666,244.66666666666666,,,
2016-01-09 07:30:00,84.0,,,,13.066666666666666,247.53333333333333,,,
2016-01-09 07:45:00,42.666666666666664,,,,13.666666666666666,240.46666666666667,,,
2016-01-09 08:00:00,53.733333333333334,,,,13.8,247.93333333333334,,,
2016-01-09 08:15:00,53.46666666666667,,,,14.6,263.3333333333333,,,
2016-01-09 08:30:00,56.6,,,,14.6,296.8666666666667,,,
2016-01-09 08:45:00,57.4,,,,15.133333333333333,313.1333333333333,,,
2016-01-09 09:00:00,311.3333333333333,,,,14.0,310.3333333333333,,,
2016-01-09 09:15:00,59.53333333333333,,,,11.8,311.4,,,
2016-01-09 09:30:00,47.53333333333333,,,,12.6,346.53333333333336,,,
2016-01-09 09:45:00,127.2,,,,11.8,267.0,,,
2016-01-09 10:00:00,26.333333333333332,,,,12.466666666666667,260.53333333333336,,,
2016-01-09 10:15:00,22.8,,,,11.466666666666667,146.6,,,
2016-01-09 10:30:00,12.133333333333333,,,,9.066666666666666,103.53333333333333,,,
2016-01-09 10:45:00,10.333333333333334,,,,9.8,132.26666666666668,,,
2016-01-09 11:00:00,9.066666666666666,,,,7.8,74.2,,,
2016-01-09 11:15:00,8.333333333333334,,,,7.6,59.733333333333334,,,
2016-01-09 11:30:00,8.4,,,,7.2,44.4,,,
2016-01-09 11:45:00,8.866666666666667,,,,6.466666666666667,31.733333333333334,,,
2016-01-09 12:00:00,9.2,,,,7.333333333333333,22.0,,,
2016-01-09 12:15:00,9.066666666666666,,,,7.6,17.8,,,
2016-01-09 12:30:00,10.866666666666667,,,,10.066666666666666,19.533333333333335,,,
2016-01-09 12:45:00,12.866666666666667,,,,8.6,20.6,,,
2016-01-09 13:00:00,12.866666666666667,,,,9.133333333333333,22.0,,,
2016-01-09 13:15:00,13.933333333333334,,,,10.933333333333334,23.6,,,
2016-01-09 13:30:00,18.466666666666665,,,,20.0,23.933333333333334,,,
2016-01-09 13:45:00,19.8,,,,14.333333333333334,26.733333333333334,,71.0,
2016-01-09 14:00:00,15.066666666666666,,,,12.133333333333333,33.53333333333333,,203.46666666666667,
2016-01-09 14:15:00,13.733333333333333,,,,12.266666666666667,30.733333333333334,,133.6,
2016-01-09 14:30:00,15.666666666666666,,,,12.266666666666667,31.533333333333335,,45.53333333333333,
2016-01-09 14:45:00,16.4,,,,13.0,30.866666666666667,,55.06666666666667,
2016-01-09 15:00:00,16.333333333333332,,,,11.6,24.4,,95.53333333333333,
2016-01-09 15:15:00,13.533333333333333,,,,13.933333333333334,27.8,,52.06666666666667,
2016-01-09 15:30:00,17.866666666666667,,,,12.266666666666667,27.866666666666667,,40.333333333333336,
2016-01-09 15:45:00,21.6,,,,12.866666666666667,22.733333333333334,,34.93333333333333,
2016-01-09 16:00:00,118.66666666666667,,,,10.733333333333333,25.866666666666667,,97.2,
2016-01-09 16:15:00,18.533333333333335,,,,15.0,34.13333333333333,,30.4,
2016-01-09 16:30:00,16.133333333333333,,,,16.2,44.2,,31.6,
2016-01-09 16:45:00,22.333333333333332,,,,15.466666666666667,21.8,,32.06666666666667,
2016-01-09 17:00:00,19.266666666666666,,,,17.933333333333334,21.866666666666667,,25.666666666666668,
2016-01-09 17:15:00,16.0,,,,16.8,20.333333333333332,,22.4,
2016-01-09 17:30:00,15.8,,,,14.666666666666666,21.733333333333334,,19.666666666666668,
2016-01-09 17:45:00,17.0,,,,14.466666666666667,20.466666666666665,,22.8,
2016-01-09 18:00:00,19.866666666666667,,,,12.933333333333334,19.666666666666668,,21.6,
2016-01-09 18:15:00,38.93333333333333,,,,12.333333333333334,17.4,,20.266666666666666,
2016-01-09 18:30:00,33.06666666666667,,,,18.733333333333334,15.6,,18.133333333333333,
2016-01-09 18:45:00,31.066666666666666,,,,16.2,18.6,,16.266666666666666,
2016-01-09 19:00:00,37.733333333333334,,,,17.8,15.933333333333334,,16.4,
2016-01-09 19:15:00,37.53333333333333,,,,17.066666666666666,16.333333333333332,,15.133333333333333,
2016-01-09 19:30:00,25.2,,,,14.866666666666667,17.4,,15.0,
2016-01-09 19:45:00,29.0,,,,13.533333333333333,19.666666666666668,,16.866666666666667,
2016-01-09 20:00:00,29.666666666666668,,,,13.933333333333334,18.6,,18.8,
2016-01-09 20:15:00,17.866666666666667,,,,13.8,24.0,,18.6,
2016-01-09 20:30:00,19.466666666666665,,,,16.333333333333332,33.06666666666667,,19.0,
2016-01-09 20:45:00,20.133333333333333,,,,20.466666666666665,30.533333333333335,,18.733333333333334,
2016-01-09 21:00:00,28.2,,,,13.933333333333334,21.2,,27.2,
2016-01-09 21:15:00,20.266666666666666,,,,15.0,30.133333333333333,,35.93333333333333,
2016-01-09 21:30:00,16.866666666666667,,,,17.466666666666665,31.6,,29.6,
2016-01-09 21:45:00,24.933333333333334,,,,14.733333333333333,42.666666666666664,,27.2,
2016-01-09 22:00:00,23.2,,,,13.666666666666666,17.333333333333332,,21.333333333333332,
2016-01-09 22:15:00,15.666666666666666,,,,12.133333333333333,16.333333333333332,,24.8,
2016-01-09 22:30:00,18.266666666666666,,,,17.266666666666666,21.133333333333333,,28.266666666666666,
2016-01-09 22:45:00,44.266666666666666,,,,23.333333333333332,55.0,,69.86666666666666,
2016-01-09 23:00:00,23.066666666666666,,,,21.2,45.266666666666666,,18.6,
2016-01-09 23:15:00,47.8,,,,17.466666666666665,48.6,,17.533333333333335,
2016-01-09 23:30:00,20.8,,,,21.466666666666665,60.333333333333336,,18.733333333333334,
2016-01-09 23:45:00,34.46666666666667,,,,30.4,70.2,,29.333333333333332,
2016-01-10 00:00:00,30.133333333333333,,,,33.6,81.73333333333333,,45.6,
2016-01-10 00:15:00,114.0,,,,48.93333333333333,58.266666666666666,,54.86666666666667,
2016-01-10 00:30:00,38.46666666666667,,,,42.93333333333333,66.93333333333334,,45.46666666666667,
2016-01-10 00:45:00,51.53333333333333,,,,48.8,83.2,,51.53333333333333,
2016-01-10 01:00:00,50.13333333333333,,,,58.2,79.46666666666667,,39.86666666666667,
2016-01-10 01:15:00,44.2,,,,28.2,67.6,,38.53333333333333,
2016-01-10 01:30:00,57.6,,,,14.533333333333333,59.53333333333333,,47.8,
2016-01-10 01:45:00,68.4,,,,12.466666666666667,40.266666666666666,,32.2,
2016-01-10 02:00:00,32.93333333333333,,,,15.533333333333333,36.8,,21.866666666666667,
2016-01-10 02:15:00,24.466666666666665,,,,13.0,24.6,,19.2,
2016-01-10 02:30:00,24.066666666666666,,,,10.2,18.666666666666668,,16.066666666666666,
2016-01-10 02:45:00,24.8,,,,7.6,21.0,,13.6,
2016-01-10 03:00:00,14.6,,,,6.533333333333333,19.4,,13.266666666666667,
2016-01-10 03:15:00,11.533333333333333,,,,8.333333333333334,21.266666666666666,,12.266666666666667,
2016-01-10 03:30:00,13.466666666666667,,,,4.6,11.333333333333334,,9.266666666666667,
2016-01-10 03:45:00,23.0,,,,3.6666666666666665,11.733333333333333,,7.333333333333333,
