Date/Time,1282_O_BCVW,1502_O_BLPK,2071_O_NOSD,2281_O_HiPK,4431_O_WBG,4492_O_MOON,4632_O_BNAR,4669_O_ELIB,4880_O_ELIB,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,7543_O_MILL,8749_O_CRFT,8941_O_MTLE
2017-04-15 14:30:00,467.06666666666666,,657.5333333333333,,540.7333333333332,,,585.6,683.7333333333332,503.6,503.6,380.4,675.0,,612.0,
2017-04-15 14:45:00,495.8,,745.0,,545.4666666666667,,,569.1333333333333,679.3333333333334,614.8,614.8,383.4,939.8666666666667,,617.3333333333334,
2017-04-15 15:00:00,527.6,,781.9333333333333,,519.4666666666667,,,676.8666666666667,686.3333333333334,671.1333333333333,671.1333333333333,370.9333333333333,920.8666666666667,,669.6666666666666,
2017-04-15 15:15:00,520.6,,835.8,,594.8,,,774.8,800.2666666666668,613.7333333333332,613.7333333333332,409.0,687.4666666666667,,724.4,
2017-04-15 15:30:00,568.5333333333333,,1083.2,,638.7333333333332,,,698.2,923.8666666666667,642.4666666666667,642.4666666666667,460.2,755.6666666666665,,789.2,
2017-04-15 15:45:00,605.2,,1030.9333333333334,,624.0,,,829.6,1906.0,804.4666666666667,804.4666666666667,514.4,813.5333333333333,,842.7333333333332,
2017-04-15 16:00:00,642.8,,1315.6,,620.0666666666667,,,1396.6,1520.7333333333331,890.0,890.0,536.1333333333333,852.0666666666667,,846.6666666666665,
2017-04-15 16:15:00,677.0,,1242.8666666666666,,678.4666666666667,,,1631.4,1063.4,808.8666666666667,808.8666666666667,571.0,844.2,,819.0,
2017-04-15 16:30:00,735.5333333333333,,2063.333333333333,,695.4666666666667,,,1104.3333333333333,831.0666666666667,809.0,809.0,537.4666666666667,883.7333333333332,,,
2017-04-15 16:45:00,668.0,,1335.4,,702.4,,,861.9333333333333,777.1333333333333,803.2,803.2,533.6,869.8666666666667,,,
2017-04-15 17:00:00,673.9333333333333,,2297.6,,721.6,,,808.1333333333333,769.9333333333333,776.0,776.0,553.4666666666667,893.8666666666667,,,
2017-04-15 17:15:00,701.7333333333332,,970.4666666666667,,689.8,,,722.9333333333333,798.2666666666668,772.5333333333333,772.5333333333333,563.2,948.2,,,
2017-04-15 17:30:00,784.7333333333332,,869.3333333333335,,637.4,,,719.9333333333333,803.4666666666667,675.0,675.0,588.2,955.1333333333333,,,
2017-04-15 17:45:00,803.9333333333333,,982.3333333333335,,619.2,,,743.3333333333335,897.4,655.2,655.2,650.9333333333333,961.6666666666665,,,
2017-04-15 18:00:00,843.9333333333333,,1027.9333333333334,,614.4666666666667,,,712.5333333333333,957.1333333333333,662.6,662.6,722.6,996.4666666666667,,,
2017-04-15 18:15:00,627.4,,855.0666666666667,,605.1333333333333,,,739.0,1215.0,650.6,650.6,812.1333333333333,963.3333333333335,,,
2017-04-15 18:30:00,672.2,,894.6666666666665,,612.0666666666667,,,746.4,1147.0,739.1333333333333,739.1333333333333,668.3333333333334,1059.3333333333333,,,
2017-04-15 18:45:00,734.1333333333333,,919.5333333333333,,615.4,,,722.0666666666667,1687.2,695.4,695.4,611.1333333333333,1235.8666666666666,,,
2017-04-15 19:00:00,767.2666666666668,,908.2666666666668,,631.8666666666667,,,725.8666666666667,1562.2,703.2666666666668,703.2666666666668,615.2666666666668,959.6666666666665,,,
2017-04-15 19:15:00,808.2666666666668,,983.5333333333333,,692.9333333333333,,,775.2,1592.6,670.8,670.8,692.0,1073.2666666666667,,,
2017-04-15 19:30:00,887.0,,1389.1333333333334,,671.7333333333332,,,777.2,1338.7333333333333,675.2666666666668,675.2666666666668,824.3333333333335,1401.8666666666666,,,
2017-04-15 19:45:00,1032.5333333333333,,1321.6666666666667,,828.5333333333333,,,842.4666666666667,1431.6,699.4666666666667,699.4666666666667,756.8666666666667,1141.5333333333333,,,
2017-04-15 20:00:00,1566.0666666666666,,1218.3333333333333,,843.5333333333333,,,891.3333333333335,1388.333333333333,727.6666666666665,727.6666666666665,749.7333333333332,1325.2,,,
2017-04-15 20:15:00,1413.4,,1249.6666666666667,,905.5333333333333,,,1017.3333333333335,1263.6,792.4,792.4,772.2666666666668,1346.0,,,
2017-04-15 20:30:00,1502.2666666666669,,1461.8,,959.4,,,1291.2,1393.8,850.1333333333333,850.1333333333333,815.4666666666667,1487.1333333333334,,,
2017-04-15 20:45:00,1535.7333333333331,,1578.466666666667,,1009.4666666666667,,,1530.9333333333334,1448.4,821.1333333333333,821.1333333333333,848.8666666666667,4507.4,,,
2017-04-15 21:00:00,1486.7333333333331,,1657.0,,1058.6,,,1479.8666666666666,1762.2,818.4666666666667,818.4666666666667,894.6,2570.733333333333,,,
2017-04-15 21:15:00,1510.4,,1717.4,,1156.1333333333334,,,1430.2,1682.8,844.1333333333333,844.1333333333333,955.8,4035.266666666667,,,
2017-04-15 21:30:00,1711.7333333333331,,1486.1333333333334,,1059.4,,,1608.2,1438.4,901.3333333333335,901.3333333333335,1027.8666666666666,3059.266666666667,,,
2017-04-15 21:45:00,1618.533333333333,,1368.6,,923.6666666666665,,,1559.1333333333334,1412.2666666666669,960.2666666666668,960.2666666666668,1028.0666666666666,2616.0666666666666,,,
2017-04-15 22:00:00,1783.7333333333331,,1313.0,,895.6666666666665,,,2069.5333333333333,1298.5333333333333,1002.2666666666668,1002.2666666666668,934.9333333333333,2547.133333333333,,,
2017-04-15 22:15:00,1678.9333333333334,,1194.4,,891.5333333333333,,,2418.2,1297.0666666666666,1043.5333333333333,1043.5333333333333,882.3333333333335,2639.4666666666667,,2478.2,
2017-04-15 22:30:00,1404.533333333333,,1151.0666666666666,,940.5333333333333,,,2325.5333333333333,1125.6666666666667,986.9333333333333,986.9333333333333,871.6,2589.4666666666667,,2413.4,
2017-04-15 22:45:00,1312.3333333333333,,1122.6666666666667,,951.1333333333333,,,2131.8,1156.6666666666667,923.5333333333333,923.5333333333333,864.3333333333335,1645.666666666667,,,
2017-04-15 23:00:00,1145.0,,1110.2,,943.6,,,2158.333333333333,1140.9333333333334,852.7333333333332,852.7333333333332,879.5333333333333,1456.2,,,
2017-04-15 23:15:00,1100.8666666666666,,1115.1333333333334,,902.5333333333333,,,2047.8,1164.9333333333334,807.0,807.0,882.9333333333333,1419.1333333333334,,,
