Date/Time,4164_O_ROSS,6035_O_WLKG,5464_O_SQHL,4450_O_CRFT,4430_O_WASH,5999_O_DORM,8157_O_NVLL,5514_O_MNMP,7233_O_MEBA,1254_O_MTLE
2025-04-12 02:30:00,19.466666666666665,,,14.066666666666666,,24.866666666666667,,,,
2025-04-12 02:45:00,21.2,,,15.866666666666667,,29.666666666666668,,,,
2025-04-12 03:00:00,22.4,,,15.8,,27.933333333333334,,,,
2025-04-12 03:15:00,25.933333333333334,,,16.666666666666668,,29.733333333333334,,,,
2025-04-12 03:30:00,26.0,,,16.333333333333332,,33.333333333333336,,,,
2025-04-12 03:45:00,27.4,,,16.533333333333335,,34.733333333333334,,,,
2025-04-12 04:00:00,26.533333333333335,,,16.733333333333334,,34.8,,,,
2025-04-12 04:15:00,26.266666666666666,,,18.466666666666665,,36.13333333333333,,,,
2025-04-12 04:30:00,29.4,,,18.466666666666665,,38.06666666666667,17.77777777777778,,,
2025-04-12 04:45:00,28.933333333333334,,,20.133333333333333,,39.666666666666664,17.466666666666665,,,
2025-04-12 05:00:00,28.533333333333335,,,19.066666666666666,,43.06666666666667,18.2,,,
2025-04-12 05:15:00,31.6,,,19.933333333333334,,45.266666666666666,19.266666666666666,,,
2025-04-12 05:30:00,31.933333333333334,,,21.133333333333333,,50.53333333333333,20.666666666666668,,,
2025-04-12 05:45:00,34.733333333333334,,,20.666666666666668,,53.0,23.4,,,
2025-04-12 06:00:00,35.333333333333336,,,23.533333333333335,,56.13333333333333,24.133333333333333,,,
2025-04-12 06:15:00,36.733333333333334,,,24.4,,61.733333333333334,27.6,,,
2025-04-12 06:30:00,40.6,,,27.333333333333332,,64.33333333333333,32.733333333333334,,,
2025-04-12 06:45:00,46.0,,,36.53333333333333,,67.46666666666667,39.333333333333336,,,
2025-04-12 07:00:00,49.46666666666667,,,32.2,,76.46666666666667,38.4,,,
2025-04-12 07:15:00,53.2,,,35.46666666666667,,77.73333333333333,41.666666666666664,,,
2025-04-12 07:30:00,63.733333333333334,,,37.2,,84.66666666666667,43.266666666666666,,,
2025-04-12 07:45:00,81.93333333333334,,,41.6,,87.46666666666667,41.46666666666667,,,
2025-04-12 08:00:00,92.66666666666667,,,41.53333333333333,,74.0,34.13333333333333,,22.0,
2025-04-12 08:15:00,97.73333333333333,,,42.733333333333334,,68.2,39.53333333333333,,15.266666666666667,
2025-04-12 08:30:00,94.33333333333333,,,40.6,,59.53333333333333,34.2,,16.6,
2025-04-12 08:45:00,88.26666666666667,,,35.8,,55.86666666666667,36.46666666666667,,20.0,
2025-04-12 09:00:00,76.46666666666667,,,32.666666666666664,,58.8,33.733333333333334,,19.066666666666666,
2025-04-12 09:15:00,61.53333333333333,,,33.733333333333334,,55.46666666666667,36.0,,17.733333333333334,
2025-04-12 09:30:00,55.733333333333334,,,35.8,,51.8,31.8,,17.466666666666665,
2025-04-12 09:45:00,55.46666666666667,,,37.6,,45.333333333333336,34.06666666666667,,18.8,
2025-04-12 10:00:00,53.8,,,33.6,,47.86666666666667,32.666666666666664,,18.266666666666666,
2025-04-12 10:15:00,47.266666666666666,,,30.333333333333332,,44.333333333333336,41.6,,18.133333333333333,
2025-04-12 10:30:00,40.53333333333333,,,28.066666666666666,,53.266666666666666,39.333333333333336,,17.2,
2025-04-12 10:45:00,32.46666666666667,,,27.133333333333333,,51.4,43.733333333333334,,14.866666666666667,
2025-04-12 11:00:00,28.866666666666667,,,28.066666666666666,,51.333333333333336,44.53333333333333,,11.2,
2025-04-12 11:15:00,27.333333333333332,,,33.46666666666667,,45.266666666666666,34.46666666666667,,12.866666666666667,
2025-04-12 11:30:00,29.266666666666666,,,37.86666666666667,,43.93333333333333,35.13333333333333,,16.666666666666668,
2025-04-12 11:45:00,24.533333333333335,,,37.4,,40.13333333333333,25.066666666666666,,16.933333333333334,
2025-04-12 12:00:00,16.2,,,32.0,,35.333333333333336,18.333333333333332,,14.4,
2025-04-12 12:15:00,16.066666666666666,,,33.93333333333333,,24.4,18.533333333333335,,17.066666666666666,
2025-04-12 12:30:00,12.933333333333334,,,26.133333333333333,,23.866666666666667,13.333333333333334,,18.533333333333335,
2025-04-12 12:45:00,17.333333333333332,,,18.466666666666665,,20.2,22.0,,19.466666666666665,
2025-04-12 13:00:00,13.666666666666666,,,18.333333333333332,,26.133333333333333,19.0,,26.533333333333335,
2025-04-12 13:15:00,13.666666666666666,,,15.733333333333333,,19.2,16.0,,28.066666666666666,
2025-04-12 13:30:00,16.4,,,16.066666666666666,,17.666666666666668,14.933333333333334,,26.6,
2025-04-12 13:45:00,18.2,,,20.866666666666667,,17.466666666666665,17.066666666666666,,23.6,
2025-04-12 14:00:00,17.6,,,16.466666666666665,,19.4,21.333333333333332,,25.733333333333334,
2025-04-12 14:15:00,18.2,,,16.2,,19.333333333333332,22.733333333333334,,21.2,
2025-04-12 14:30:00,21.733333333333334,,,16.733333333333334,,20.666666666666668,21.2,,23.933333333333334,
2025-04-12 14:45:00,21.266666666666666,,,15.866666666666667,,21.266666666666666,19.933333333333334,,30.266666666666666,
2025-04-12 15:00:00,19.533333333333335,,,15.533333333333333,,22.533333333333335,18.066666666666666,,31.2,
2025-04-12 15:15:00,16.333333333333332,,,15.866666666666667,,21.933333333333334,18.0,,29.533333333333335,
2025-04-12 15:30:00,18.133333333333333,,,16.466666666666665,,20.533333333333335,20.866666666666667,,33.53333333333333,
2025-04-12 15:45:00,17.333333333333332,,,15.733333333333333,,19.333333333333332,18.933333333333334,,30.733333333333334,
2025-04-12 16:00:00,14.2,,,15.666666666666666,,16.2,13.533333333333333,,23.4,
2025-04-12 16:15:00,12.2,,,17.0,,13.4,11.733333333333333,,18.466666666666665,
2025-04-12 16:30:00,10.533333333333333,,,14.333333333333334,,15.466666666666667,13.466666666666667,,17.6,
2025-04-12 16:45:00,10.133333333333333,,,13.6,,15.733333333333333,19.933333333333334,,15.2,
2025-04-12 17:00:00,11.4,,,11.266666666666667,,17.733333333333334,15.866666666666667,,10.466666666666667,
2025-04-12 17:15:00,12.866666666666667,,,12.0,,17.533333333333335,17.6,135.66666666666666,8.933333333333334,
2025-04-12 17:30:00,11.866666666666667,,,13.4,,18.2,18.866666666666667,109.93333333333334,8.733333333333333,
2025-04-12 17:45:00,11.2,,,15.333333333333334,,19.6,20.666666666666668,102.66666666666667,10.8,
2025-04-12 18:00:00,11.8,,,18.466666666666665,,23.6,14.666666666666666,106.0,13.733333333333333,
2025-04-12 18:15:00,13.266666666666667,,,17.066666666666666,,24.2,17.466666666666665,107.6,10.2,
2025-04-12 18:30:00,14.4,,,16.466666666666665,,24.466666666666665,22.8,107.06666666666666,10.866666666666667,
2025-04-12 18:45:00,14.533333333333333,,,17.866666666666667,,21.6,22.533333333333335,113.06666666666666,13.866666666666667,
2025-04-12 19:00:00,17.2,,15.642857142857142,19.4,,24.6,19.466666666666665,112.2,14.533333333333333,
2025-04-12 19:15:00,15.4,,23.2,19.6,,26.733333333333334,19.333333333333332,118.06666666666666,14.133333333333333,
2025-04-12 19:30:00,19.0,,25.866666666666667,32.0,,29.733333333333334,16.733333333333334,124.53333333333333,14.4,
2025-04-12 19:45:00,21.866666666666667,,30.066666666666666,93.4,,32.46666666666667,18.533333333333335,127.86666666666666,16.466666666666665,
2025-04-12 20:00:00,24.733333333333334,,31.866666666666667,22.4,,34.4,20.8,124.2,22.466666666666665,
2025-04-12 20:15:00,27.533333333333335,,34.46666666666667,49.4,,34.4,22.866666666666667,127.66666666666667,26.533333333333335,
2025-04-12 20:30:00,26.666666666666668,,36.13333333333333,24.533333333333335,,33.46666666666667,22.2,127.4,26.533333333333335,
2025-04-12 20:45:00,26.866666666666667,,43.2,26.2,,34.13333333333333,23.0,130.6,26.866666666666667,
2025-04-12 21:00:00,25.8,,43.93333333333333,26.866666666666667,,35.733333333333334,23.933333333333334,136.0,27.4,
2025-04-12 21:15:00,21.333333333333332,,43.13333333333333,26.333333333333332,,38.2,26.733333333333334,135.86666666666667,31.333333333333332,
2025-04-12 21:30:00,20.733333333333334,,44.93333333333333,26.333333333333332,,33.733333333333334,26.133333333333333,137.33333333333334,32.0,
2025-04-12 21:45:00,21.266666666666666,,40.6,31.133333333333333,,39.733333333333334,29.066666666666666,134.46666666666667,30.4,
2025-04-12 22:00:00,23.2,,33.8,30.533333333333335,,43.4,34.86666666666667,130.13333333333333,29.533333333333335,
2025-04-12 22:15:00,22.466666666666665,,41.13333333333333,32.86666666666667,,39.53333333333333,58.666666666666664,129.26666666666668,26.733333333333334,
2025-04-12 22:30:00,20.733333333333334,,38.6,34.4,,37.86666666666667,55.53333333333333,122.06666666666666,23.866666666666667,
2025-04-12 22:45:00,22.133333333333333,,40.13333333333333,40.666666666666664,,40.0,50.8,119.66666666666667,22.8,
2025-04-12 23:00:00,22.066666666666666,,39.0,68.66666666666667,,43.06666666666667,58.0,118.33333333333333,21.533333333333335,
2025-04-12 23:15:00,23.133333333333333,,43.733333333333334,52.53333333333333,,44.93333333333333,52.2,115.33333333333333,21.2,
2025-04-12 23:30:00,23.466666666666665,,44.06666666666667,31.533333333333335,,44.86666666666667,54.266666666666666,107.66666666666667,17.8,
2025-04-12 23:45:00,23.2,,44.333333333333336,36.266666666666666,,44.2,52.666666666666664,108.33333333333333,20.133333333333333,
2025-04-13 00:00:00,23.933333333333334,,41.4,41.733333333333334,,46.6,57.13333333333333,102.8,25.6,
2025-04-13 00:15:00,24.6,,41.93333333333333,44.4,,49.0,53.86666666666667,96.0,24.0,
2025-04-13 00:30:00,25.133333333333333,,45.06666666666667,49.93333333333333,,46.333333333333336,57.13333333333333,92.26666666666667,21.4,
2025-04-13 00:45:00,29.6,,49.4,50.666666666666664,,48.46666666666667,62.8,88.26666666666667,19.466666666666665,
2025-04-13 01:00:00,28.466666666666665,,49.93333333333333,48.86666666666667,,55.13333333333333,56.86666666666667,81.86666666666666,19.133333333333333,
2025-04-13 01:15:00,27.4,,54.333333333333336,50.733333333333334,,59.8,53.666666666666664,75.26666666666667,18.0,
2025-04-13 01:30:00,29.266666666666666,,60.266666666666666,52.4,,51.0,62.333333333333336,75.06666666666666,13.333333333333334,
2025-04-13 01:45:00,29.133333333333333,,69.33333333333333,58.06666666666667,,48.8,64.4,71.93333333333334,12.866666666666667,
2025-04-13 02:00:00,29.133333333333333,,70.13333333333334,61.333333333333336,,51.86666666666667,62.86666666666667,72.66666666666667,11.866666666666667,
2025-04-13 02:15:00,26.466666666666665,,74.06666666666666,61.733333333333334,,49.333333333333336,68.93333333333334,69.0,12.333333333333334,
2025-04-13 02:30:00,27.4,,73.13333333333334,58.0,,44.93333333333333,72.46666666666667,61.13333333333333,11.2,
2025-04-13 02:45:00,27.533333333333335,,76.86666666666666,68.26666666666667,,47.93333333333333,76.6,63.4,10.4,
2025-04-13 03:00:00,31.866666666666667,,80.46666666666667,65.06666666666666,,48.93333333333333,78.53333333333333,58.06666666666667,10.666666666666666,
2025-04-13 03:15:00,31.266666666666666,,86.4,61.13333333333333,,48.4,81.0,56.0,10.533333333333333,
2025-04-13 03:30:00,30.933333333333334,,92.73333333333333,61.0,,49.733333333333334,82.93333333333334,53.266666666666666,12.333333333333334,
2025-04-13 03:45:00,30.8,,97.66666666666667,60.733333333333334,,53.86666666666667,81.53333333333333,51.06666666666667,15.133333333333333,
2025-04-13 04:00:00,36.0,,103.8,60.333333333333336,,60.2,112.26666666666667,50.0,19.266666666666666,
2025-04-13 04:15:00,32.8,,113.6,62.46666666666667,,62.666666666666664,96.06666666666666,48.46666666666667,18.933333333333334,
2025-04-13 04:30:00,34.06666666666667,,127.73333333333333,61.8,,63.4,94.4,46.93333333333333,20.333333333333332,
2025-04-13 04:45:00,35.46666666666667,,123.73333333333333,62.8,,68.33333333333333,95.6,45.266666666666666,18.666666666666668,
2025-04-13 05:00:00,36.2,,136.33333333333334,69.26666666666667,,71.26666666666667,103.46666666666667,45.333333333333336,15.866666666666667,
2025-04-13 05:15:00,35.733333333333334,,150.73333333333332,74.53333333333333,,70.26666666666667,96.93333333333334,40.8,16.066666666666666,
2025-04-13 05:30:00,33.6,,162.33333333333334,78.53333333333333,,60.4,103.86666666666666,41.4,11.6,
2025-04-13 05:45:00,31.733333333333334,,157.4,77.4,,59.93333333333333,87.4,42.93333333333333,9.6,
2025-04-13 06:00:00,31.533333333333335,,160.6,82.53333333333333,,57.4,86.2,45.733333333333334,9.466666666666667,
2025-04-13 06:15:00,33.733333333333334,,179.73333333333332,79.73333333333333,,59.86666666666667,90.6,45.666666666666664,10.866666666666667,
2025-04-13 06:30:00,35.0,,173.86666666666667,78.33333333333333,,72.8,100.33333333333333,43.666666666666664,8.866666666666667,
2025-04-13 06:45:00,35.8,,189.73333333333332,75.8,,73.8,116.86666666666666,40.8,8.333333333333334,
2025-04-13 07:00:00,36.6,,205.8,78.26666666666667,,83.66666666666667,141.46666666666667,41.733333333333334,10.0,
2025-04-13 07:15:00,39.6,,186.13333333333333,73.4,,83.0,178.66666666666666,41.93333333333333,10.533333333333333,
2025-04-13 07:30:00,72.13333333333334,,178.46666666666667,65.73333333333333,,62.6,217.93333333333334,37.2,9.333333333333334,
2025-04-13 07:45:00,77.46666666666667,,170.33333333333334,64.26666666666667,,44.0,167.2,32.0,8.066666666666666,
2025-04-13 08:00:00,69.06666666666666,,162.46666666666667,82.46666666666667,,35.06666666666667,739.6666666666666,38.06666666666667,8.066666666666666,
2025-04-13 08:15:00,64.8,,150.2,67.33333333333333,,30.8,1020.3333333333334,27.066666666666666,8.266666666666667,
2025-04-13 08:30:00,51.13333333333333,,135.2,50.4,,27.266666666666666,691.2,27.866666666666667,8.466666666666667,
2025-04-13 08:45:00,41.666666666666664,,87.73333333333333,31.4,,28.266666666666666,178.53333333333333,36.86666666666667,9.8,
2025-04-13 09:00:00,41.86666666666667,,69.13333333333334,22.0,,30.0,93.33333333333333,30.8,12.133333333333333,
2025-04-13 09:15:00,37.6,,68.86666666666666,21.266666666666666,,30.2,59.93333333333333,26.066666666666666,9.0,
2025-04-13 09:30:00,32.6,,53.666666666666664,18.933333333333334,,30.466666666666665,49.6,43.13333333333333,8.4,
2025-04-13 09:45:00,29.2,,37.266666666666666,16.666666666666668,,29.666666666666668,46.2,26.6,7.6,
2025-04-13 10:00:00,24.666666666666668,,36.0,15.466666666666667,,26.8,36.93333333333333,27.466666666666665,8.533333333333333,
2025-04-13 10:15:00,28.333333333333332,,35.0,15.2,,25.666666666666668,27.733333333333334,26.733333333333334,8.733333333333333,
2025-04-13 10:30:00,25.2,,33.6,17.133333333333333,,23.066666666666666,27.333333333333332,36.53333333333333,8.0,
2025-04-13 10:45:00,24.666666666666668,,30.6,15.6,,22.2,26.0,40.266666666666666,7.933333333333334,
2025-04-13 11:00:00,22.733333333333334,,28.4,91.06666666666666,,20.733333333333334,29.266666666666666,38.86666666666667,13.733333333333333,
2025-04-13 11:15:00,22.466666666666665,,28.4,13.0,,19.2,25.0,39.46666666666667,5.333333333333333,
2025-04-13 11:30:00,20.533333333333335,,27.2,11.733333333333333,,19.066666666666666,25.933333333333334,36.333333333333336,4.333333333333333,
2025-04-13 11:45:00,19.666666666666668,,23.333333333333332,13.933333333333334,,20.0,22.466666666666665,37.93333333333333,3.933333333333333,
2025-04-13 12:00:00,22.0,,21.0,13.866666666666667,23.363636363636363,20.666666666666668,25.066666666666666,36.8,3.2666666666666666,
2025-04-13 12:15:00,20.8,,19.2,16.533333333333335,16.866666666666667,21.866666666666667,26.533333333333335,37.266666666666666,4.666666666666667,
2025-04-13 12:30:00,21.666666666666668,,19.8,19.933333333333334,17.333333333333332,21.533333333333335,35.0,40.333333333333336,4.133333333333334,
2025-04-13 12:45:00,20.466666666666665,,18.733333333333334,18.866666666666667,18.066666666666666,20.933333333333334,23.6,30.466666666666665,4.733333333333333,
2025-04-13 13:00:00,20.466666666666665,,20.266666666666666,19.133333333333333,18.4,21.4,25.066666666666666,36.86666666666667,4.2,
2025-04-13 13:15:00,21.0,,21.4,21.4,18.0,22.466666666666665,33.333333333333336,37.733333333333334,4.666666666666667,
2025-04-13 13:30:00,21.533333333333335,,22.266666666666666,17.333333333333332,16.0,21.866666666666667,26.133333333333333,39.666666666666664,4.8,
2025-04-13 13:45:00,21.466666666666665,,21.466666666666665,18.266666666666666,18.533333333333335,28.8,24.266666666666666,37.333333333333336,4.6,
2025-04-13 14:00:00,22.866666666666667,,20.4,20.933333333333334,18.066666666666666,22.066666666666666,24.466666666666665,29.2,5.066666666666666,
2025-04-13 14:15:00,21.333333333333332,,21.133333333333333,21.066666666666666,18.333333333333332,34.4,22.133333333333333,29.8,5.933333333333334,
2025-04-13 14:30:00,22.0,,22.066666666666666,21.533333333333335,18.8,23.066666666666666,22.266666666666666,46.333333333333336,6.933333333333334,
2025-04-13 14:45:00,22.0,,22.466666666666665,22.466666666666665,24.6,19.466666666666665,22.133333333333333,47.2,6.266666666666667,
2025-04-13 15:00:00,23.066666666666666,,24.533333333333335,23.066666666666666,41.666666666666664,19.733333333333334,23.8,52.4,5.666666666666667,
2025-04-13 15:15:00,21.8,,24.066666666666666,23.2,57.0,17.133333333333333,32.86666666666667,48.46666666666667,6.333333333333333,
2025-04-13 15:30:00,21.0,,22.733333333333334,19.6,18.466666666666665,18.6,114.86666666666666,43.733333333333334,7.666666666666667,
2025-04-13 15:45:00,20.666666666666668,,23.133333333333333,20.133333333333333,22.6,18.333333333333332,75.6,59.06666666666667,6.466666666666667,
2025-04-13 16:00:00,20.6,,23.066666666666666,19.266666666666666,32.4,17.6,27.333333333333332,62.86666666666667,7.066666666666666,
2025-04-13 16:15:00,19.666666666666668,,21.866666666666667,21.133333333333333,23.666666666666668,18.8,64.13333333333334,54.8,7.333333333333333,
2025-04-13 16:30:00,20.533333333333335,,21.066666666666666,20.066666666666666,20.866666666666667,18.733333333333334,20.866666666666667,43.666666666666664,5.6,
2025-04-13 16:45:00,20.2,,20.533333333333335,20.333333333333332,18.4,19.466666666666665,22.8,40.8,5.066666666666666,
2025-04-13 17:00:00,20.066666666666666,,21.266666666666666,20.133333333333333,16.8,21.333333333333332,20.266666666666666,33.4,4.333333333333333,
2025-04-13 17:15:00,19.4,,19.4,17.733333333333334,16.933333333333334,21.066666666666666,27.733333333333334,51.93333333333333,4.133333333333334,
2025-04-13 17:30:00,18.933333333333334,,20.6,22.133333333333333,18.333333333333332,19.533333333333335,20.533333333333335,43.13333333333333,5.4,
2025-04-13 17:45:00,18.533333333333335,,20.133333333333333,20.466666666666665,18.4,18.666666666666668,47.06666666666667,45.8,6.066666666666666,
2025-04-13 18:00:00,19.2,,17.6,22.733333333333334,18.066666666666666,17.466666666666665,37.333333333333336,49.333333333333336,4.466666666666667,
2025-04-13 18:15:00,18.066666666666666,,18.666666666666668,19.466666666666665,23.4,18.533333333333335,48.13333333333333,42.666666666666664,5.333333333333333,
2025-04-13 18:30:00,18.266666666666666,,18.933333333333334,21.6,21.133333333333333,18.8,20.0,43.46666666666667,4.866666666666666,
2025-04-13 18:45:00,18.066666666666666,,19.266666666666666,22.533333333333335,17.4,20.066666666666666,22.933333333333334,52.733333333333334,3.933333333333333,
2025-04-13 19:00:00,17.0,,20.733333333333334,20.933333333333334,151.86666666666667,20.333333333333332,22.6,53.86666666666667,3.8666666666666667,
2025-04-13 19:15:00,17.666666666666668,,21.066666666666666,24.8,19.266666666666666,22.666666666666668,26.0,56.93333333333333,3.8666666666666667,
2025-04-13 19:30:00,18.666666666666668,,152.26666666666668,19.533333333333335,90.93333333333334,32.53333333333333,26.733333333333334,54.4,3.0,
2025-04-13 19:45:00,19.8,,41.0,21.4,95.73333333333333,38.733333333333334,29.6,53.93333333333333,2.8,
2025-04-13 20:00:00,21.2,,21.533333333333335,25.466666666666665,27.066666666666666,41.6,97.86666666666666,56.86666666666667,2.8,
2025-04-13 20:15:00,21.066666666666666,,21.066666666666666,23.866666666666667,23.0,39.06666666666667,33.8,55.93333333333333,2.8666666666666667,
2025-04-13 20:30:00,22.533333333333335,,20.2,23.6,23.266666666666666,37.13333333333333,31.666666666666668,59.93333333333333,2.8666666666666667,
2025-04-13 20:45:00,24.866666666666667,,20.466666666666665,27.0,26.333333333333332,30.066666666666666,51.6,59.13333333333333,2.933333333333333,
2025-04-13 21:00:00,23.066666666666666,,23.133333333333333,23.333333333333332,22.533333333333335,25.066666666666666,48.93333333333333,56.333333333333336,3.0,
2025-04-13 21:15:00,24.4,,24.933333333333334,25.133333333333333,29.933333333333334,24.2,62.13333333333333,49.6,3.3333333333333335,
2025-04-13 21:30:00,21.133333333333333,,26.6,42.6,24.866666666666667,26.533333333333335,38.93333333333333,46.733333333333334,4.0,
2025-04-13 21:45:00,20.2,,25.133333333333333,34.6,28.733333333333334,25.466666666666665,34.4,45.53333333333333,3.7333333333333334,
2025-04-13 22:00:00,25.066666666666666,,24.4,30.066666666666666,25.533333333333335,28.933333333333334,39.333333333333336,42.86666666666667,4.2,
2025-04-13 22:15:00,24.4,,26.266666666666666,32.0,29.266666666666666,25.866666666666667,34.86666666666667,42.0,5.066666666666666,
2025-04-13 22:30:00,23.333333333333332,,25.266666666666666,42.86666666666667,27.0,24.066666666666666,37.46666666666667,41.8,4.0,
2025-04-13 22:45:00,24.333333333333332,,29.333333333333332,39.333333333333336,26.466666666666665,33.53333333333333,46.4,41.46666666666667,4.2,
2025-04-13 23:00:00,23.4,,28.866666666666667,43.13333333333333,28.0,28.933333333333334,625.8666666666667,38.46666666666667,4.866666666666666,
2025-04-13 23:15:00,23.8,,27.133333333333333,31.933333333333334,32.266666666666666,30.533333333333335,87.46666666666667,35.53333333333333,5.0,
2025-04-13 23:30:00,23.0,,57.733333333333334,23.933333333333334,40.4,28.266666666666666,71.66666666666667,34.6,5.666666666666667,
2025-04-13 23:45:00,21.933333333333334,,91.8,39.666666666666664,26.666666666666668,27.0,52.8,31.8,5.666666666666667,
2025-04-14 00:00:00,21.6,,93.6,57.0,24.533333333333335,26.666666666666668,46.13333333333333,31.133333333333333,5.2,
2025-04-14 00:15:00,27.333333333333332,,75.86666666666666,53.86666666666667,20.266666666666666,27.533333333333335,45.0,31.8,3.466666666666667,
