Date/Time,4008_O_OHRA,1399_O_LWCV,1414_O_LWCV,3487_O_LWCV,8598_O_GNFD,1396_O_CRFT,4530_O_CNTP,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,2229_O_BAHT,5624_O_BUFF,2413_O_XXXX,2071_O_NOSD,2759_O_BRHT,2220_O_NSEW,6089_O_XXXX,3883_O_NOSD,3555_O_SCLL
2019-03-22 18:30:00,,,,,,,10.533333333333333,54.8,9.133333333333333,8.8,,9.133333333333333,,,,13.133333333333333,9.066666666666666,,
2019-03-22 18:45:00,,,,,,,7.666666666666667,28.066666666666666,9.666666666666666,8.8,,9.666666666666666,,,,13.666666666666666,8.666666666666666,,
2019-03-22 19:00:00,,,,,,,7.133333333333334,22.666666666666668,9.266666666666667,10.266666666666667,,9.266666666666667,,,,11.666666666666666,16.066666666666666,,
2019-03-22 19:15:00,,,,,,,8.066666666666666,35.266666666666666,12.0,11.8,,12.0,,,,12.0,18.866666666666667,,
2019-03-22 19:30:00,,,,,,,9.2,20.733333333333334,13.666666666666666,13.733333333333333,,13.666666666666666,,,,14.133333333333333,11.933333333333334,,
2019-03-22 19:45:00,,,,,,,15.333333333333334,19.333333333333332,14.866666666666667,13.266666666666667,,14.866666666666667,,,,17.8,10.8,,
2019-03-22 20:00:00,,,,,,,15.266666666666667,21.866666666666667,11.8,15.733333333333333,,11.8,,,,20.2,12.733333333333333,,
2019-03-22 20:15:00,,,,,,,16.466666666666665,26.133333333333333,10.266666666666667,18.266666666666666,,10.266666666666667,,,,23.066666666666666,14.4,,
2019-03-22 20:30:00,,,,,,,17.266666666666666,28.666666666666668,9.6,16.6,,9.6,,,,23.0,11.866666666666667,,
2019-03-22 20:45:00,,,,,,,20.6,22.533333333333335,9.866666666666667,11.866666666666667,,9.866666666666667,,,,34.6,10.4,,
2019-03-22 21:00:00,,,,,,,26.333333333333332,19.733333333333334,10.133333333333333,9.466666666666667,,10.133333333333333,,,,37.13333333333333,11.533333333333333,,
2019-03-22 21:15:00,,,,,,,32.333333333333336,21.0,8.8,8.4,,8.8,,,,39.06666666666667,16.333333333333332,,
2019-03-22 21:30:00,,,,,,,36.13333333333333,17.333333333333332,11.666666666666666,9.2,,11.666666666666666,,,,47.2,13.8,,
2019-03-22 21:45:00,,,,,,,40.266666666666666,17.466666666666665,9.6,8.2,,9.6,,,,53.733333333333334,16.8,,
2019-03-22 22:00:00,,,,,,,42.2,18.333333333333332,13.666666666666666,11.4,,13.666666666666666,,,,53.266666666666666,17.066666666666666,,
2019-03-22 22:15:00,,,,,,,45.86666666666667,16.4,13.8,9.933333333333334,,13.8,,,,56.13333333333333,18.4,,
2019-03-22 22:30:00,,,,,,,48.2,18.933333333333334,11.666666666666666,10.866666666666667,,11.666666666666666,,,,59.06666666666667,20.6,,
2019-03-22 22:45:00,,,,,,,52.733333333333334,16.933333333333334,10.6,16.866666666666667,,10.6,,,,57.2,27.4,,
2019-03-22 23:00:00,,,,,,,51.86666666666667,17.533333333333335,11.866666666666667,14.666666666666666,,11.866666666666667,,,,54.733333333333334,35.46666666666667,,
2019-03-22 23:15:00,,,,,,,50.6,18.933333333333334,13.6,13.933333333333334,,13.6,,,,52.6,36.46666666666667,,
2019-03-22 23:30:00,,,,,,,52.86666666666667,17.666666666666668,18.333333333333332,14.666666666666666,,18.333333333333332,,,,51.53333333333333,39.6,,
2019-03-22 23:45:00,,,,,,,54.46666666666667,16.533333333333335,23.8,15.533333333333333,,23.8,,,,53.0,42.06666666666667,,
2019-03-23 00:00:00,,,,,,,55.13333333333333,19.2,26.866666666666667,22.4,,26.866666666666667,,,,49.666666666666664,43.0,,
2019-03-23 00:15:00,,,,,,,56.4,18.133333333333333,31.6,27.066666666666666,,31.6,,,,53.733333333333334,47.666666666666664,,
2019-03-23 00:30:00,,,,,,,55.666666666666664,16.933333333333334,32.333333333333336,33.06666666666667,,32.333333333333336,,,,59.86666666666667,51.46666666666667,,
2019-03-23 00:45:00,,,,,,,58.46666666666667,16.866666666666667,35.333333333333336,41.266666666666666,,35.333333333333336,,,,56.0,51.8,,
2019-03-23 01:00:00,,,,,,,60.0,17.466666666666665,39.6,47.13333333333333,,39.6,,,,55.06666666666667,55.06666666666667,,
2019-03-23 01:15:00,,,,,,,60.2,17.933333333333334,48.4,50.333333333333336,,48.4,,,,55.666666666666664,53.266666666666666,,
2019-03-23 01:30:00,,,,,,,62.06666666666667,18.733333333333334,52.0,54.2,,52.0,,,,58.4,56.6,,
2019-03-23 01:45:00,,,,,,,65.6,19.6,47.93333333333333,60.6,,47.93333333333333,,,,63.733333333333334,56.13333333333333,,
2019-03-23 02:00:00,,,,,,,63.2,18.933333333333334,53.2,65.0,,53.2,,,,65.2,55.46666666666667,,
2019-03-23 02:15:00,,,,,,,69.33333333333333,20.333333333333332,58.46666666666667,67.53333333333333,,58.46666666666667,,,,64.6,60.4,,
2019-03-23 02:30:00,,,,,,,68.2,29.733333333333334,56.86666666666667,68.46666666666667,,56.86666666666667,,,,67.06666666666666,61.733333333333334,,
2019-03-23 02:45:00,,,,,,,74.66666666666667,23.4,59.733333333333334,72.06666666666666,,59.733333333333334,,,,68.8,62.666666666666664,,
2019-03-23 03:00:00,,,,,,,77.13333333333334,22.066666666666666,61.266666666666666,76.2,,61.266666666666666,,,,73.06666666666666,63.6,,
2019-03-23 03:15:00,,,,,,,80.33333333333333,22.933333333333334,62.06666666666667,76.66666666666667,,62.06666666666667,,,,77.8,64.06666666666666,,
2019-03-23 03:30:00,,,,,,,75.53333333333333,22.066666666666666,63.666666666666664,81.6,,63.666666666666664,,,,79.0,66.73333333333333,,
2019-03-23 03:45:00,,,,,,,79.2,26.066666666666666,64.2,83.4,,64.2,,,,79.8,70.13333333333334,,
2019-03-23 04:00:00,,,,,,,77.0,24.6,64.2,90.06666666666666,,64.2,,,,77.4,73.13333333333334,,
2019-03-23 04:15:00,,,,,,,75.46666666666667,25.733333333333334,67.93333333333334,89.33333333333333,,67.93333333333334,,,,78.06666666666666,79.66666666666667,,
2019-03-23 04:30:00,,,,,,,78.2,24.4,68.73333333333333,93.86666666666666,,68.73333333333333,,,,77.26666666666667,82.53333333333333,,
2019-03-23 04:45:00,,,,,,,80.26666666666667,26.0,71.13333333333334,99.73333333333333,,71.13333333333334,,,,76.33333333333333,86.53333333333333,,
2019-03-23 05:00:00,,,,,,,77.66666666666667,28.733333333333334,75.86666666666666,102.46666666666667,,75.86666666666666,,,,73.33333333333333,87.86666666666666,,
2019-03-23 05:15:00,,,,,,,78.26666666666667,28.0,79.06666666666666,107.26666666666667,,79.06666666666666,,,,68.2,88.13333333333334,,
2019-03-23 05:30:00,,,,,,,86.06666666666666,26.666666666666668,80.26666666666667,112.2,,80.26666666666667,,,,76.4,89.4,,
2019-03-23 05:45:00,,,,,,,84.6,28.333333333333332,82.86666666666666,118.53333333333333,,82.86666666666666,,,,71.46666666666667,86.73333333333333,,
2019-03-23 06:00:00,,,,,,,87.6,27.4,90.86666666666666,123.13333333333334,,90.86666666666666,,,,74.93333333333334,88.26666666666667,,
2019-03-23 06:15:00,,,,,,,92.66666666666667,27.066666666666666,92.86666666666666,130.73333333333332,,92.86666666666666,,,,75.66666666666667,88.0,,
2019-03-23 06:30:00,,,,,,,85.93333333333334,26.066666666666666,97.53333333333333,136.4,,97.53333333333333,,,,75.26666666666667,91.73333333333333,,
2019-03-23 06:45:00,,,,,,,84.4,26.733333333333334,93.8,141.86666666666667,,93.8,,,,52.8,92.93333333333334,,
2019-03-23 07:00:00,,,,,,,83.2,27.466666666666665,97.8,139.6,,97.8,,,,29.0,95.33333333333333,,
2019-03-23 07:15:00,,,,,,,76.0,27.4,98.66666666666667,156.4,,98.66666666666667,,,,15.333333333333334,102.2,,
2019-03-23 07:30:00,,,,,,,73.0,26.6,93.33333333333333,143.6,,93.33333333333333,,,,12.666666666666666,103.13333333333334,,
2019-03-23 07:45:00,16.333333333333332,,,,,,71.6,25.933333333333334,87.6,140.6,,87.6,,,,11.533333333333333,105.13333333333334,,
2019-03-23 08:00:00,,,,,,,63.333333333333336,28.466666666666665,54.06666666666667,136.0,,54.06666666666667,,,,11.066666666666666,102.06666666666666,,
2019-03-23 08:15:00,,,,,,,62.666666666666664,27.533333333333335,43.8,118.46666666666667,,43.8,,,,13.666666666666666,74.2,,
2019-03-23 08:30:00,,,,,,,55.733333333333334,25.866666666666667,41.46666666666667,106.8,,41.46666666666667,,,,9.933333333333334,60.666666666666664,,
2019-03-23 08:45:00,18.714285714285715,,,,,,52.733333333333334,24.066666666666666,29.2,112.53333333333333,,29.2,,,,13.6,53.333333333333336,,
2019-03-23 09:00:00,44.2,,,,,,49.53333333333333,26.866666666666667,25.866666666666667,103.66666666666667,,25.866666666666667,,,,16.933333333333334,49.0,,
2019-03-23 09:15:00,59.333333333333336,,,,,,47.2,26.466666666666665,27.866666666666667,93.33333333333333,,27.866666666666667,,,,15.333333333333334,53.666666666666664,,
2019-03-23 09:30:00,55.333333333333336,,,,,,39.93333333333333,24.933333333333334,19.333333333333332,82.6,,19.333333333333332,,,,13.533333333333333,59.266666666666666,,
2019-03-23 09:45:00,54.266666666666666,,,,,,39.6,28.466666666666665,17.066666666666666,71.53333333333333,,17.066666666666666,,,,11.333333333333334,52.2,,
2019-03-23 10:00:00,48.8,,,,,,35.93333333333333,26.133333333333333,15.333333333333334,73.66666666666667,,15.333333333333334,,,,12.133333333333333,,,
2019-03-23 10:15:00,46.8,,,,,,31.866666666666667,23.733333333333334,12.866666666666667,69.53333333333333,,12.866666666666667,,,,13.733333333333333,,,
2019-03-23 10:30:00,45.266666666666666,,,,,,39.0,22.733333333333334,10.6,61.733333333333334,,10.6,,,,20.333333333333332,,,
2019-03-23 10:45:00,46.0,,,,,,24.933333333333334,23.4,11.533333333333333,53.0,,11.533333333333333,,,,19.333333333333332,,,
2019-03-23 11:00:00,44.666666666666664,,,,,,22.866666666666667,22.4,16.133333333333333,48.93333333333333,,16.133333333333333,,,,19.733333333333334,,,
2019-03-23 11:15:00,42.13333333333333,,,,,,21.0,19.533333333333335,17.866666666666667,47.06666666666667,,17.866666666666667,,,,18.8,,,
2019-03-23 11:30:00,44.2,,,,,,19.4,19.133333333333333,18.6,40.4,,18.6,,,,19.6,,,
2019-03-23 11:45:00,40.666666666666664,,,,,,18.666666666666668,17.933333333333334,19.0,37.86666666666667,,19.0,13.6,,,18.933333333333334,,,
2019-03-23 12:00:00,36.6,,,,,,14.866666666666667,22.2,17.933333333333334,33.733333333333334,,17.933333333333334,21.266666666666666,,,18.066666666666666,,,
2019-03-23 12:15:00,33.4,,,,,,15.0,19.466666666666665,16.066666666666666,28.066666666666666,,16.066666666666666,32.0,,,20.466666666666665,,,
2019-03-23 12:30:00,34.13333333333333,,,,,,15.333333333333334,17.866666666666667,15.266666666666667,24.733333333333334,,15.266666666666667,31.266666666666666,,,16.466666666666665,,,
2019-03-23 12:45:00,31.933333333333334,,,,15.0,,13.8,17.066666666666666,17.933333333333334,22.2,,17.933333333333334,32.733333333333334,,,15.933333333333334,,,
2019-03-23 13:00:00,31.133333333333333,,,,20.6,,15.8,19.6,13.133333333333333,24.866666666666667,,13.133333333333333,27.466666666666665,,,15.4,,,
2019-03-23 13:15:00,29.133333333333333,,,,22.8,,14.866666666666667,18.466666666666665,12.866666666666667,20.6,,12.866666666666667,27.066666666666666,,,14.866666666666667,,,
2019-03-23 13:30:00,28.466666666666665,,,,23.066666666666666,,11.466666666666667,17.133333333333333,12.333333333333334,20.333333333333332,,12.333333333333334,24.866666666666667,,,13.8,,,
2019-03-23 13:45:00,28.266666666666666,,,,22.733333333333334,,11.6,19.066666666666666,11.0,20.866666666666667,,11.0,29.933333333333334,,,14.266666666666667,,,
2019-03-23 14:00:00,26.533333333333335,,,,21.066666666666666,,13.8,17.6,8.909090909090908,17.866666666666667,,8.909090909090908,29.266666666666666,,,13.733333333333333,,,
2019-03-23 14:15:00,28.4,,,,19.466666666666665,,13.6,19.666666666666668,10.6,20.333333333333332,,10.6,25.066666666666666,,,14.666666666666666,,,
2019-03-23 14:30:00,26.333333333333332,,,,20.933333333333334,,12.2,17.2,11.733333333333333,19.666666666666668,,11.733333333333333,30.266666666666666,,,16.666666666666668,,,
2019-03-23 14:45:00,23.733333333333334,,,,22.266666666666666,,12.533333333333333,21.466666666666665,14.333333333333334,18.466666666666665,,14.333333333333334,24.8,,,15.666666666666666,,,
2019-03-23 15:00:00,24.733333333333334,,,,19.733333333333334,,9.0,24.2,10.6,16.8,,10.6,25.0,,,18.933333333333334,,,
2019-03-23 15:15:00,23.533333333333335,,,,18.8,,7.6,20.533333333333335,11.6,17.866666666666667,,11.6,21.533333333333335,,,18.666666666666668,,,
2019-03-23 15:30:00,25.8,,,,19.066666666666666,,9.066666666666666,19.8,19.0,19.2,,19.0,20.733333333333334,,,16.666666666666668,,,
2019-03-23 15:45:00,22.133333333333333,,,,18.8,,9.466666666666667,20.6,12.533333333333333,16.8,15.8,12.533333333333333,21.266666666666666,,,16.066666666666666,,,
2019-03-23 16:00:00,18.133333333333333,,,,16.8,,9.733333333333333,24.866666666666667,14.933333333333334,18.6,10.0,14.933333333333334,36.4,,,17.466666666666665,,,
2019-03-23 16:15:00,21.266666666666666,,,,17.533333333333335,,23.8,21.533333333333335,14.2,16.6,12.866666666666667,14.2,25.066666666666666,,,17.733333333333334,,,
2019-03-23 16:30:00,24.4,229.0,,,19.4,,9.733333333333333,27.333333333333332,15.266666666666667,18.666666666666668,11.6,15.266666666666667,27.533333333333335,,,17.0,,,
2019-03-23 16:45:00,22.866666666666667,172.46666666666667,,,19.466666666666665,,20.6,26.666666666666668,16.733333333333334,20.066666666666666,10.666666666666666,16.733333333333334,22.6,,,16.666666666666668,,,
2019-03-23 17:00:00,23.0,445.53333333333336,,,22.4,,8.4,27.333333333333332,15.733333333333333,16.866666666666667,10.8,15.733333333333333,21.2,,,19.133333333333333,,,
2019-03-23 17:15:00,22.333333333333332,22.266666666666666,,,21.733333333333334,,8.733333333333333,27.533333333333335,15.133333333333333,17.733333333333334,11.333333333333334,15.133333333333333,22.8,,,23.6,,,
2019-03-23 17:30:00,20.333333333333332,23.733333333333334,,,21.133333333333333,,9.533333333333333,29.0,15.2,20.0,13.133333333333333,15.2,27.666666666666668,,,22.466666666666665,,,
2019-03-23 17:45:00,24.466666666666665,26.933333333333334,,,22.933333333333334,,12.933333333333334,30.133333333333333,17.466666666666665,19.533333333333335,18.133333333333333,17.466666666666665,23.0,,,26.2,,,
2019-03-23 18:00:00,19.866666666666667,25.266666666666666,,,24.8,,14.4,33.266666666666666,17.533333333333335,19.733333333333334,24.133333333333333,17.533333333333335,25.733333333333334,,,25.933333333333334,,,
2019-03-23 18:15:00,22.4,34.733333333333334,,,30.066666666666666,,16.2,31.133333333333333,20.066666666666666,20.8,28.333333333333332,20.066666666666666,24.6,,,27.866666666666667,,,
2019-03-23 18:30:00,23.6,31.733333333333334,,,30.6,,39.857142857142854,32.333333333333336,18.866666666666667,21.066666666666666,27.866666666666667,18.866666666666667,27.533333333333335,,,30.0,,,
2019-03-23 18:45:00,27.133333333333333,33.86666666666667,,,37.86666666666667,,62.333333333333336,31.0,22.133333333333333,24.733333333333334,28.8,22.133333333333333,29.266666666666666,,,36.0,,,
2019-03-23 19:00:00,29.933333333333334,36.266666666666666,,,39.4,,45.46153846153846,39.2,21.733333333333334,22.066666666666666,31.066666666666666,21.733333333333334,32.733333333333334,,,54.93333333333333,,,
2019-03-23 19:15:00,30.333333333333332,35.06666666666667,,,42.666666666666664,,27.0,52.06666666666667,23.266666666666666,26.733333333333334,36.0,23.266666666666666,30.133333333333333,,,66.73333333333333,,,
2019-03-23 19:30:00,30.2,39.8,,,33.46666666666667,,39.8,57.8,21.333333333333332,34.86666666666667,34.46666666666667,21.333333333333332,33.0,,,48.8,,,
2019-03-23 19:45:00,30.066666666666666,34.6,,,42.6,,78.93333333333334,64.4,19.6,32.2,36.93333333333333,19.6,106.13333333333334,,,59.333333333333336,,,
2019-03-23 20:00:00,32.0,42.333333333333336,,,51.06666666666667,,6027.866666666667,57.53333333333333,20.2,30.733333333333334,38.8,20.2,87.8,,,90.8,,,
2019-03-23 20:15:00,33.2,41.266666666666666,,,40.666666666666664,,1083.6,61.266666666666666,20.333333333333332,35.86666666666667,42.13333333333333,20.333333333333332,97.53333333333333,,,75.86666666666666,,,
2019-03-23 20:30:00,34.13333333333333,55.266666666666666,,,37.8,48.583333333333336,64.86666666666666,57.0,21.8,38.4,44.06666666666667,21.8,131.06666666666666,,,54.333333333333336,,,
2019-03-23 20:45:00,37.333333333333336,71.53333333333333,,57.86666666666667,51.666666666666664,84.73333333333333,97.53333333333333,60.53333333333333,23.4,41.46666666666667,45.53333333333333,23.4,145.13333333333333,,,52.46666666666667,,,
2019-03-23 21:00:00,39.2,91.13333333333334,,64.13333333333334,42.0,52.46666666666667,57.333333333333336,62.0,22.333333333333332,44.266666666666666,43.666666666666664,22.333333333333332,147.86666666666667,,,39.46666666666667,,,
2019-03-23 21:15:00,41.8,83.0,,64.2,35.733333333333334,63.46666666666667,48.4,62.93333333333333,21.933333333333334,57.333333333333336,43.93333333333333,21.933333333333334,137.4,,,41.8,,,
2019-03-23 21:30:00,42.333333333333336,78.53333333333333,,73.0,46.86666666666667,53.2,50.53333333333333,62.0,24.266666666666666,53.4,45.06666666666667,24.266666666666666,140.26666666666668,,,54.8,,,
2019-03-23 21:45:00,48.53333333333333,102.26666666666667,,70.4,40.333333333333336,51.53333333333333,47.4,64.8,26.066666666666666,52.46666666666667,48.333333333333336,26.066666666666666,147.4,,,42.8,,,
2019-03-23 22:00:00,61.0,107.06666666666666,,75.86666666666666,40.0,53.266666666666666,191.93333333333334,67.06666666666666,28.866666666666667,60.13333333333333,51.6,28.866666666666667,123.26666666666667,,,38.13333333333333,,,
2019-03-23 22:15:00,57.2,95.2,,78.33333333333333,39.6,56.4,42.86666666666667,63.4,34.13333333333333,75.46666666666667,54.666666666666664,34.13333333333333,127.4,,,38.266666666666666,,,
2019-03-23 22:30:00,57.666666666666664,97.13333333333334,,86.93333333333334,41.733333333333334,61.4,37.53333333333333,62.46666666666667,48.733333333333334,72.73333333333333,67.26666666666667,48.733333333333334,141.06666666666666,,,40.86666666666667,,,
2019-03-23 22:45:00,60.6,109.06666666666666,,92.4,40.06666666666667,60.46666666666667,31.466666666666665,61.333333333333336,32.0,76.73333333333333,84.6,32.0,145.66666666666666,,,43.666666666666664,,,
2019-03-23 23:00:00,61.266666666666666,117.06666666666666,,102.93333333333334,35.666666666666664,65.13333333333334,31.866666666666667,58.0,30.0,78.46666666666667,109.0,30.0,84.13333333333334,,,54.86666666666667,,,
2019-03-23 23:15:00,69.0,134.33333333333334,,104.0,41.8,69.46666666666667,44.8,58.86666666666667,33.86666666666667,97.13333333333334,102.6,33.86666666666667,72.06666666666666,,,67.53333333333333,,,
2019-03-23 23:30:00,76.06666666666666,151.86666666666667,,109.93333333333334,44.333333333333336,73.13333333333334,46.93333333333333,56.733333333333334,39.93333333333333,70.93333333333334,105.6,39.93333333333333,75.86666666666666,,,62.6,,,
2019-03-23 23:45:00,79.6,198.73333333333332,,114.66666666666667,45.93333333333333,73.6,50.333333333333336,56.93333333333333,47.86666666666667,75.8,114.6,47.86666666666667,76.06666666666666,,,63.46666666666667,,,
2019-03-24 00:00:00,80.2,163.13333333333333,,128.53333333333333,39.333333333333336,76.46666666666667,51.666666666666664,55.93333333333333,49.666666666666664,83.93333333333334,106.93333333333334,49.666666666666664,71.13333333333334,,,69.8,,,
2019-03-24 00:15:00,83.93333333333334,151.26666666666668,,126.66666666666667,48.13333333333333,71.86666666666666,59.93333333333333,56.266666666666666,43.266666666666666,88.73333333333333,132.46666666666667,43.266666666666666,70.93333333333334,,,79.66666666666667,,,
2019-03-24 00:30:00,79.66666666666667,164.33333333333334,,128.86666666666667,46.8,72.2,48.333333333333336,55.333333333333336,40.86666666666667,94.2,121.4,40.86666666666667,77.86666666666666,,,82.66666666666667,,,
2019-03-24 00:45:00,83.13333333333334,126.93333333333334,,127.73333333333333,42.2,75.73333333333333,51.93333333333333,57.06666666666667,37.333333333333336,85.66666666666667,140.0,37.333333333333336,75.13333333333334,,,84.86666666666666,,,
2019-03-24 01:00:00,89.86666666666666,110.0,,131.66666666666666,40.06666666666667,79.73333333333333,48.93333333333333,63.733333333333334,45.53333333333333,91.93333333333334,133.86666666666667,45.53333333333333,78.46666666666667,,,82.53333333333333,,,
2019-03-24 01:15:00,86.86666666666666,123.46666666666667,,149.86666666666667,46.4,80.0,52.0,59.266666666666666,55.333333333333336,103.33333333333333,126.2,55.333333333333336,81.73333333333333,,,99.53333333333333,,,
2019-03-24 01:30:00,91.8,115.66666666666667,,138.33333333333334,54.93333333333333,80.06666666666666,47.93333333333333,62.53333333333333,36.266666666666666,99.06666666666666,120.33333333333333,36.266666666666666,83.53333333333333,,,103.53333333333333,,,
2019-03-24 01:45:00,93.8,121.8,,147.2,48.13333333333333,78.33333333333333,53.8,61.13333333333333,37.2,103.93333333333334,118.73333333333333,37.2,86.53333333333333,,,105.73333333333333,,,
2019-03-24 02:00:00,90.0,130.6,,152.6,59.333333333333336,73.66666666666667,56.266666666666666,60.8,52.93333333333333,103.53333333333333,116.0,52.93333333333333,87.86666666666666,,,127.2,,,
2019-03-24 02:15:00,96.86666666666666,115.66666666666667,,157.86666666666667,70.93333333333334,74.53333333333333,52.6,62.266666666666666,59.06666666666667,107.53333333333333,126.06666666666666,59.06666666666667,84.8,,,153.53333333333333,,,
2019-03-24 02:30:00,103.4,113.53333333333333,,154.46666666666667,54.13333333333333,74.33333333333333,51.53333333333333,62.53333333333333,50.266666666666666,106.93333333333334,125.4,50.266666666666666,85.86666666666666,,,159.26666666666668,,,
2019-03-24 02:45:00,102.73333333333333,112.06666666666666,,152.26666666666668,60.2,73.26666666666667,58.8,65.86666666666666,37.8,105.86666666666666,121.2,37.8,93.06666666666666,,,187.33333333333334,,,
2019-03-24 03:00:00,104.33333333333333,109.4,,151.66666666666666,57.13333333333333,76.33333333333333,59.06666666666667,70.26666666666667,38.13333333333333,112.46666666666667,124.73333333333333,38.13333333333333,97.6,,,252.93333333333334,,,
2019-03-24 03:15:00,106.13333333333334,106.2,,162.73333333333332,57.0,80.4,54.13333333333333,79.53333333333333,38.2,112.53333333333333,125.53333333333333,38.2,101.46666666666667,,,228.8,,,
2019-03-24 03:30:00,108.46666666666667,104.86666666666666,,165.33333333333334,75.46666666666667,79.46666666666667,65.86666666666666,82.2,39.0,112.93333333333334,130.93333333333334,39.0,103.8,,,229.86666666666667,,,
2019-03-24 03:45:00,109.53333333333333,102.53333333333333,,176.06666666666666,59.46666666666667,83.26666666666667,58.13333333333333,82.13333333333334,36.733333333333334,112.66666666666667,147.26666666666668,36.733333333333334,104.33333333333333,,,215.2,,,
2019-03-24 04:00:00,106.0,103.6,,198.2,55.266666666666666,83.53333333333333,56.86666666666667,92.13333333333334,38.13333333333333,112.4,141.33333333333334,38.13333333333333,110.26666666666667,,,188.06666666666666,,,
2019-03-24 04:15:00,115.86666666666666,106.46666666666667,,177.86666666666667,94.46666666666667,85.33333333333333,51.266666666666666,101.13333333333334,35.6,118.26666666666667,151.66666666666666,35.6,113.33333333333333,,,191.26666666666668,,,
2019-03-24 04:30:00,114.06666666666666,106.8,,224.2,63.4,86.73333333333333,48.86666666666667,101.73333333333333,34.266666666666666,118.53333333333333,163.33333333333334,34.266666666666666,117.8,,,167.26666666666668,,,
2019-03-24 04:45:00,119.86666666666666,111.33333333333333,,255.46666666666667,56.8,85.8,47.333333333333336,102.73333333333333,29.933333333333334,125.53333333333333,170.46666666666667,29.933333333333334,119.06666666666666,,,150.26666666666668,,,
2019-03-24 05:00:00,116.0,109.93333333333334,,229.6,51.93333333333333,87.46666666666667,71.06666666666666,105.6,31.933333333333334,133.73333333333332,174.33333333333334,31.933333333333334,118.73333333333333,,,147.4,,,
2019-03-24 05:15:00,116.93333333333334,114.4,,231.26666666666668,58.733333333333334,87.46666666666667,66.86666666666666,115.46666666666667,30.066666666666666,127.2,172.8,30.066666666666666,116.06666666666666,,,158.4,,,
2019-03-24 05:30:00,125.2,122.53333333333333,,252.26666666666668,55.8,88.46666666666667,54.13333333333333,104.46666666666667,29.6,128.46666666666667,165.8,29.6,119.33333333333333,,,174.0,,,
2019-03-24 05:45:00,124.53333333333333,123.13333333333334,,288.73333333333335,60.86666666666667,88.13333333333334,50.2,94.93333333333334,30.666666666666668,131.66666666666666,170.6,30.666666666666668,123.93333333333334,,,128.2,,,
2019-03-24 06:00:00,126.93333333333334,125.73333333333333,,271.93333333333334,72.4,87.6,48.666666666666664,83.66666666666667,29.666666666666668,138.46666666666667,179.46666666666667,29.666666666666668,127.13333333333334,,,114.73333333333333,,,
2019-03-24 06:15:00,124.53333333333333,125.46666666666667,,290.2,57.46666666666667,86.4,45.06666666666667,78.86666666666666,28.4,152.8,186.53333333333333,28.4,130.26666666666668,,,115.6,,,
2019-03-24 06:30:00,129.6,133.8,,313.8666666666667,71.66666666666667,90.73333333333333,45.666666666666664,80.53333333333333,27.133333333333333,141.0,203.2,27.133333333333333,129.66666666666666,,,109.26666666666667,,,
