Date/Time,4431_O_WBG,5267_O_HIPK,5571_O_BUFF,7841_O_nan
2016-05-04 18:00:00,566.4,1012.8666666666667,289.8666666666667,364.73333333333335
2016-05-04 18:15:00,537.9333333333333,967.0666666666667,343.66666666666674,347.9333333333333
2016-05-04 18:30:00,399.73333333333335,1000.5333333333333,370.0,341.3333333333333
2016-05-04 18:45:00,430.0,893.2666666666668,349.4,347.4
2016-05-04 19:00:00,543.3333333333334,700.6,398.8,360.4
2016-05-04 19:15:00,437.6,779.1333333333333,911.4666666666667,409.8
2016-05-04 19:30:00,473.6,870.9333333333333,1168.7333333333333,412.66666666666674
2016-05-04 19:45:00,496.73333333333335,950.2666666666668,563.6666666666666,455.86666666666673
2016-05-04 20:00:00,474.33333333333326,882.2666666666668,589.0,474.53333333333336
2016-05-04 20:15:00,472.4,990.6666666666665,607.9333333333333,539.4666666666667
2016-05-04 20:30:00,474.4666666666666,916.8,667.6666666666666,539.0
2016-05-04 20:45:00,463.66666666666674,995.1333333333333,660.6,489.53333333333336
2016-05-04 21:00:00,487.33333333333326,1218.8666666666666,680.7333333333332,429.4666666666666
2016-05-04 21:15:00,517.3333333333334,1332.6666666666667,749.6,422.86666666666673
2016-05-04 21:30:00,553.9333333333333,1585.2,849.0666666666667,437.66666666666674
2016-05-04 21:45:00,658.6,1023.6,910.4,620.3333333333334
2016-05-04 22:00:00,655.6666666666666,643.6666666666666,960.6,514.0666666666667
2016-05-04 22:15:00,636.0,609.0666666666667,998.8,527.6
2016-05-04 22:30:00,650.9333333333333,551.7333333333332,1028.2,675.8
2016-05-04 22:45:00,671.0666666666667,582.0666666666667,1051.1333333333334,528.6666666666666
2016-05-04 23:00:00,762.2666666666668,673.1333333333333,1163.5333333333333,567.0666666666667
2016-05-04 23:15:00,741.4,790.9333333333333,1207.0666666666666,562.3333333333334
2016-05-04 23:30:00,718.2,895.4666666666667,1193.2666666666667,588.1333333333333
2016-05-04 23:45:00,741.2666666666668,1064.8,1278.4,621.4
2016-05-05 00:00:00,808.0,1026.7333333333333,1404.2666666666669,659.5333333333333
2016-05-05 00:15:00,769.0666666666667,1041.7333333333333,1632.2,599.6
2016-05-05 00:30:00,817.4666666666667,1113.7333333333333,2331.933333333333,632.3333333333334
2016-05-05 00:45:00,805.3333333333335,1236.0666666666666,2277.4,779.3333333333335
2016-05-05 01:00:00,806.6,1016.5333333333333,2488.266666666667,824.8
2016-05-05 01:15:00,1034.4666666666667,851.2666666666668,2433.6,830.7333333333332
2016-05-05 01:30:00,1335.1333333333334,939.0,2225.4,770.4
2016-05-05 01:45:00,1490.466666666667,955.9333333333333,2168.266666666667,789.5333333333333
2016-05-05 02:00:00,1770.0,1362.8,2096.2,809.0
2016-05-05 02:15:00,1540.2666666666669,1611.2666666666669,2382.6666666666665,816.2666666666668
2016-05-05 02:30:00,1502.8,1872.8,3053.2,860.9333333333333
2016-05-05 02:45:00,1545.4,2375.4,2472.866666666667,949.4666666666667
2016-05-05 03:00:00,1716.466666666667,2736.2,2322.6666666666665,948.8666666666667
2016-05-05 03:15:00,1796.1333333333334,2993.666666666666,2212.5333333333333,1073.8
2016-05-05 03:30:00,1837.8666666666666,3482.333333333333,2408.5333333333333,1184.6
2016-05-05 03:45:00,2061.333333333333,3857.666666666666,2046.0,1251.0666666666666
2016-05-05 04:00:00,2259.5333333333333,3862.5333333333333,1834.8666666666666,1241.6666666666667
2016-05-05 04:15:00,2146.2,4061.266666666667,1930.8,1138.8
2016-05-05 04:30:00,2272.266666666667,4123.733333333334,2004.2666666666669,1219.2666666666667
2016-05-05 04:45:00,2907.133333333333,4395.333333333333,2128.266666666667,1409.333333333333
2016-05-05 05:00:00,2644.133333333333,4530.333333333333,2728.0,1605.333333333333
2016-05-05 05:15:00,2381.333333333333,3778.5333333333333,3479.0,1713.333333333333
2016-05-05 05:30:00,2385.0666666666666,3879.8,4167.866666666667,1983.7333333333331
2016-05-05 05:45:00,2456.2,3172.266666666667,4283.133333333333,2199.0666666666666
2016-05-05 06:00:00,2609.866666666667,2717.0,4902.666666666667,2024.2
2016-05-05 06:15:00,2681.933333333333,2226.0,4698.8,2035.2666666666669
2016-05-05 06:30:00,3021.333333333333,2218.866666666667,4200.733333333334,2396.133333333333
2016-05-05 06:45:00,3264.866666666667,2262.6666666666665,4676.133333333333,2494.5333333333333
2016-05-05 07:00:00,3206.133333333333,2249.6666666666665,4403.6,2440.8
2016-05-05 07:15:00,2921.6,2467.6,4404.466666666666,2894.133333333333
2016-05-05 07:30:00,2987.5333333333333,2811.333333333333,4262.933333333333,2642.2
2016-05-05 07:45:00,2994.4666666666667,2857.4666666666667,3869.0,2307.133333333333
2016-05-05 08:00:00,2868.8,2927.866666666667,2754.2,2047.466666666667
2016-05-05 08:15:00,2570.0666666666666,2757.6,2356.4666666666667,1939.0666666666666
2016-05-05 08:30:00,2471.933333333333,2906.6,2044.6,1850.466666666667
2016-05-05 08:45:00,2115.0666666666666,3216.866666666667,1982.9333333333332,1900.333333333333
2016-05-05 09:00:00,2027.8,3522.666666666666,1840.466666666667,1798.8666666666666
2016-05-05 09:15:00,1858.4,3548.4666666666667,1725.8,1660.6
2016-05-05 09:30:00,1989.2666666666669,3127.4666666666667,1873.7333333333331,1517.9333333333334
2016-05-05 09:45:00,2138.266666666667,2690.266666666667,2250.4,1640.9333333333334
2016-05-05 10:00:00,2159.6,1244.0,2526.6,1752.0
2016-05-05 10:15:00,2399.2,1023.3333333333335,2466.0666666666666,1989.2
2016-05-05 10:30:00,2513.0,749.9333333333333,1830.666666666667,1996.2666666666669
2016-05-05 10:45:00,2785.2,479.33333333333326,1577.466666666667,1942.333333333333
2016-05-05 11:00:00,2536.2,335.26666666666665,1474.7333333333331,2011.6
2016-05-05 11:15:00,2613.866666666667,324.1333333333333,1371.1333333333334,2302.0
2016-05-05 11:30:00,2846.6,360.33333333333326,1019.7333333333332,2509.4666666666667
2016-05-05 11:45:00,2878.5333333333333,314.0,893.6,2353.4
2016-05-05 12:00:00,2574.733333333333,319.06666666666666,857.0,2213.0666666666666
2016-05-05 12:15:00,2084.6666666666665,335.06666666666666,653.7333333333332,1961.8
2016-05-05 12:30:00,1556.8,376.66666666666674,557.0666666666667,1629.6
2016-05-05 12:45:00,1311.4666666666667,410.66666666666674,466.13333333333327,1182.8
2016-05-05 13:00:00,1098.4666666666667,380.4666666666666,513.1333333333333,1059.6666666666667
2016-05-05 13:15:00,865.7333333333332,400.53333333333336,439.6,809.4666666666667
2016-05-05 13:30:00,757.0666666666667,423.0,345.9333333333333,743.5333333333333
2016-05-05 13:45:00,670.6666666666666,412.86666666666673,372.4,629.5333333333333
2016-05-05 14:00:00,713.8666666666667,427.06666666666666,375.66666666666674,551.8
2016-05-05 14:15:00,670.6666666666666,541.1333333333333,357.33333333333326,552.4
2016-05-05 14:30:00,534.0666666666667,419.0,356.7333333333333,510.0
2016-05-05 14:45:00,389.6,512.2,318.8,481.9333333333333
2016-05-05 15:00:00,503.13333333333327,574.4666666666667,337.2,715.4666666666667
2016-05-05 15:15:00,388.4666666666666,624.4,388.66666666666674,957.6666666666665
2016-05-05 15:30:00,718.5333333333333,574.6,939.6666666666665,1001.8666666666667
2016-05-05 15:45:00,770.9333333333333,504.53333333333336,1087.4666666666667,613.3333333333334
2016-05-05 16:00:00,642.4,461.9333333333333,978.3333333333335,573.2
2016-05-05 16:15:00,430.2,465.2,948.4666666666667,537.3333333333334
2016-05-05 16:30:00,497.33333333333326,445.53333333333336,1010.9333333333333,335.73333333333335
2016-05-05 16:45:00,413.9333333333333,508.73333333333335,674.5333333333333,365.8
2016-05-05 17:00:00,486.86666666666673,459.2,575.4,370.4
2016-05-05 17:15:00,471.53333333333336,451.33333333333326,647.2,367.06666666666666
2016-05-05 17:30:00,416.73333333333335,486.2,483.8,394.8
2016-05-05 17:45:00,519.2666666666668,505.4666666666666,483.4666666666666,425.66666666666674
2016-05-05 18:00:00,473.13333333333327,457.06666666666666,517.1333333333333,449.33333333333326
2016-05-05 18:15:00,481.26666666666665,446.53333333333336,530.9333333333333,480.8
2016-05-05 18:30:00,536.7333333333332,401.4666666666666,499.06666666666666,503.33333333333326
2016-05-05 18:45:00,547.0666666666667,400.0,454.26666666666665,519.9333333333333
2016-05-05 19:00:00,580.4666666666667,411.8,459.9333333333333,532.8666666666667
2016-05-05 19:15:00,523.6,405.13333333333327,501.33333333333326,499.9333333333333
2016-05-05 19:30:00,693.9333333333333,392.4,582.0666666666667,494.4666666666666
2016-05-05 19:45:00,495.26666666666665,363.86666666666673,692.4666666666667,451.86666666666673
2016-05-05 20:00:00,462.13333333333327,344.6,694.0,439.33333333333326
2016-05-05 20:15:00,464.0,338.6666666666667,646.9333333333333,409.73333333333335
2016-05-05 20:30:00,490.13333333333327,345.46666666666664,650.7333333333332,427.8
2016-05-05 20:45:00,462.4666666666666,357.26666666666665,677.9333333333333,435.33333333333326
2016-05-05 21:00:00,464.0,378.4666666666666,707.6666666666665,418.4666666666666
2016-05-05 21:15:00,464.86666666666673,392.26666666666665,742.5333333333333,416.13333333333327
2016-05-05 21:30:00,485.66666666666674,377.86666666666673,770.9333333333333,410.73333333333335
2016-05-05 21:45:00,520.6,379.33333333333326,753.8,425.2
2016-05-05 22:00:00,568.8,379.53333333333336,772.6,424.2
2016-05-05 22:15:00,585.7333333333332,376.26666666666665,733.6,442.26666666666665
2016-05-05 22:30:00,573.5333333333333,394.66666666666674,731.6,446.66666666666674
2016-05-05 22:45:00,533.6,424.53333333333336,723.8666666666667,431.9333333333333
2016-05-05 23:00:00,496.53333333333336,458.4666666666666,717.2,435.06666666666666
2016-05-05 23:15:00,497.66666666666674,473.33333333333326,739.8,427.33333333333326
2016-05-05 23:30:00,516.0666666666667,497.73333333333335,769.3333333333335,441.4
2016-05-05 23:45:00,624.6666666666666,476.73333333333335,773.0,487.4666666666666
2016-05-06 00:00:00,551.0666666666667,478.13333333333327,784.1333333333333,438.8
2016-05-06 00:15:00,591.5333333333333,465.8,865.2666666666668,441.13333333333327
2016-05-06 00:30:00,681.4666666666667,447.2,861.0,460.26666666666665
2016-05-06 00:45:00,784.9333333333333,431.6,881.0,487.26666666666665
2016-05-06 01:00:00,837.4,399.8,936.5333333333333,537.3333333333334
2016-05-06 01:15:00,956.7333333333332,408.4666666666666,939.4666666666667,561.2666666666668
2016-05-06 01:30:00,698.8666666666667,453.66666666666674,958.4,601.6666666666666
2016-05-06 01:45:00,770.4,480.0,985.8,573.4666666666667
2016-05-06 02:00:00,653.6,503.13333333333327,1073.7333333333333,505.2
2016-05-06 02:15:00,646.4666666666667,527.7333333333332,1175.8,505.73333333333335
2016-05-06 02:30:00,659.6666666666666,516.9333333333333,1198.6666666666667,521.4666666666667
2016-05-06 02:45:00,664.9333333333333,484.66666666666674,1179.5333333333333,551.9333333333333
2016-05-06 03:00:00,678.0,440.4,1055.5333333333333,609.2666666666668
2016-05-06 03:15:00,670.2,425.53333333333336,955.0,611.3333333333334
2016-05-06 03:30:00,609.2,421.9333333333333,893.3333333333335,571.4
2016-05-06 03:45:00,592.5333333333333,439.0,827.5333333333333,543.9333333333333
2016-05-06 04:00:00,595.6666666666666,417.0,805.4666666666667,535.0
2016-05-06 04:15:00,578.4,402.8,790.7333333333332,540.8
2016-05-06 04:30:00,626.2666666666668,401.9333333333333,815.8,605.0666666666667
2016-05-06 04:45:00,749.6,403.53333333333336,900.5333333333333,628.8666666666667
2016-05-06 05:00:00,806.3333333333335,395.53333333333336,1019.0,671.1333333333333
2016-05-06 05:15:00,817.8,415.86666666666673,1243.6666666666667,703.9333333333333
2016-05-06 05:30:00,813.4666666666667,445.06666666666666,1795.2,723.4
2016-05-06 05:45:00,824.4666666666667,456.6,2463.0,732.2
2016-05-06 06:00:00,872.6,476.8,2398.866666666667,726.4666666666667
2016-05-06 06:15:00,897.0,547.8,2443.733333333333,737.7333333333332
2016-05-06 06:30:00,1037.4666666666667,729.3333333333335,2756.4,771.4666666666667
2016-05-06 06:45:00,1827.666666666667,985.2666666666668,2902.5333333333333,826.2666666666668
2016-05-06 07:00:00,2591.4666666666667,1262.0666666666666,2785.066666666666,869.9333333333333
2016-05-06 07:15:00,2970.4,1576.0666666666666,2575.6666666666665,1411.0
2016-05-06 07:30:00,2970.666666666666,1822.533333333333,2363.6,1882.533333333333
2016-05-06 07:45:00,2553.2,1684.6,2002.9333333333332,2053.133333333333
2016-05-06 08:00:00,2285.6666666666665,1413.0,1716.6,1989.333333333333
2016-05-06 08:15:00,1967.2,1031.7333333333333,1399.4,1895.1333333333332
2016-05-06 08:30:00,1520.9333333333334,874.8666666666667,1084.6666666666667,1692.6
2016-05-06 08:45:00,1353.4666666666667,798.4,611.6,1399.4
2016-05-06 09:00:00,1081.4,643.3333333333334,468.86666666666673,1302.4666666666667
2016-05-06 09:15:00,943.6666666666665,486.66666666666674,529.6,1040.8666666666666
2016-05-06 09:30:00,929.7333333333332,402.86666666666673,558.3333333333334,801.6666666666665
2016-05-06 09:45:00,759.7333333333332,338.1333333333333,444.6,815.0666666666667
2016-05-06 10:00:00,576.3333333333334,300.6666666666667,350.9333333333333,736.1333333333333
2016-05-06 10:15:00,501.53333333333336,267.53333333333336,316.0,512.1333333333333
2016-05-06 10:30:00,441.33333333333326,255.13333333333333,309.2,311.6
2016-05-06 10:45:00,349.8,237.53333333333333,284.06666666666666,275.6
2016-05-06 11:00:00,326.2,212.6,261.6,254.46666666666667
2016-05-06 11:15:00,295.6666666666667,206.9333333333333,254.7333333333333,266.93333333333334
2016-05-06 11:30:00,300.4,212.86666666666667,246.9333333333333,312.46666666666664
2016-05-06 11:45:00,360.13333333333327,212.6,224.9333333333333,322.8666666666667
2016-05-06 12:00:00,324.93333333333334,208.33333333333331,227.86666666666667,295.93333333333334
2016-05-06 12:15:00,299.73333333333335,215.46666666666667,253.7333333333333,261.8666666666667
2016-05-06 12:30:00,295.8,208.2,248.33333333333331,235.66666666666663
2016-05-06 12:45:00,308.8,206.66666666666663,246.2,241.0
2016-05-06 13:00:00,293.8666666666667,218.86666666666667,238.53333333333333,250.4
2016-05-06 13:15:00,299.6,219.66666666666663,229.06666666666663,268.93333333333334
2016-05-06 13:30:00,290.4,209.66666666666663,231.26666666666668,250.86666666666667
2016-05-06 13:45:00,292.3333333333333,211.4,221.9333333333333,313.8666666666667
2016-05-06 14:00:00,265.46666666666664,203.53333333333333,215.86666666666667,267.53333333333336
2016-05-06 14:15:00,288.8666666666667,195.86666666666667,212.06666666666663,243.86666666666667
2016-05-06 14:30:00,264.3333333333333,200.0,208.0,263.3333333333333
2016-05-06 14:45:00,273.6666666666667,255.86666666666667,196.53333333333333,371.06666666666666
2016-05-06 15:00:00,262.06666666666666,203.66666666666663,221.2,299.6
2016-05-06 15:15:00,258.1333333333333,196.8,192.6,268.53333333333336
2016-05-06 15:30:00,251.7333333333333,191.66666666666663,195.0,258.2
2016-05-06 15:45:00,240.26666666666668,185.53333333333333,197.2,257.53333333333336
2016-05-06 16:00:00,239.46666666666667,192.4,196.33333333333331,275.06666666666666
2016-05-06 16:15:00,248.2,188.9333333333333,195.4,262.06666666666666
2016-05-06 16:30:00,247.53333333333333,200.7333333333333,198.86666666666667,257.73333333333335
2016-05-06 16:45:00,270.26666666666665,205.4,197.0,238.4
2016-05-06 17:00:00,307.4,218.0,196.46666666666667,245.66666666666663
2016-05-06 17:15:00,230.4,247.7333333333333,197.2,241.26666666666668
2016-05-06 17:30:00,220.66666666666663,285.6,207.8,227.26666666666668
2016-05-06 17:45:00,221.4,345.2,211.06666666666663,224.13333333333333
2016-05-06 18:00:00,228.06666666666663,360.86666666666673,203.0,232.66666666666663
2016-05-06 18:15:00,222.06666666666663,397.33333333333326,218.06666666666663,222.26666666666668
2016-05-06 18:30:00,240.86666666666667,452.66666666666674,240.8,224.06666666666663
2016-05-06 18:45:00,258.1333333333333,463.4666666666666,250.7333333333333,243.86666666666667
