Date/Time,1502_O_BLPK,1768_O_WLKG,2071_O_NOSD,2281_O_HiPK,2557_O_SHADY,2661_O_ELOT,3555_O_SCLL,4387_O_EDWD,4431_O_WBG,4530_O_CNTP,4710_O_SQHN,5179_O_SHRP,5571_O_BUFF,5679_O_BLOO,6561_O_MRSD,6582_O_OAKD,6949_O_CHWK,7543_O_MILL,8100_O_PTBZ,8356_O_OHRA,8941_O_MTLE,8997_O_XXXX
2017-11-19 06:30:00,569.1333333333333,,,,63.13333333333333,253.6,,,263.1333333333333,,284.2,427.06666666666666,594.6666666666666,228.46666666666667,,,407.0,236.0,,260.2,,55.33333333333334
2017-11-19 06:45:00,752.2,,,,62.2,289.26666666666665,,,302.1333333333333,,366.6,392.2,610.5333333333333,302.73333333333335,,,469.2,304.8,,310.0,,60.93333333333333
2017-11-19 07:00:00,669.9333333333333,,,,64.33333333333333,298.93333333333334,,,350.46666666666664,,430.9333333333333,389.86666666666673,578.8,337.6,,,372.4,372.6,,353.66666666666674,,66.06666666666666
2017-11-19 07:15:00,494.06666666666666,,,,65.2,275.6,,,362.86666666666673,,427.86666666666673,404.4666666666666,423.06666666666666,338.8666666666667,,,381.66666666666674,402.26666666666665,,380.26666666666665,,72.46666666666667
2017-11-19 07:30:00,532.4,,,,66.06666666666666,242.2,,,349.7333333333333,,401.4666666666666,458.33333333333326,344.9333333333333,336.8666666666667,,,451.53333333333336,377.8,,397.26666666666665,,76.33333333333333
2017-11-19 07:45:00,552.6,,,,65.0,270.4,,,283.6,,336.4,482.86666666666673,340.1333333333333,311.26666666666665,,,401.86666666666673,325.06666666666666,,420.06666666666666,,78.73333333333333
2017-11-19 08:00:00,469.9333333333333,,,,65.6,299.73333333333335,,,261.2,,394.9333333333333,391.66666666666674,329.4,327.93333333333334,,,346.06666666666666,337.3333333333333,,384.73333333333335,,79.26666666666667
2017-11-19 08:15:00,414.66666666666674,,,,71.86666666666666,297.6,,,230.6,,430.4666666666666,344.13333333333327,333.8666666666667,373.2,,,335.1333333333333,388.06666666666666,,386.8,,81.33333333333333
2017-11-19 08:30:00,416.4,,,,80.06666666666666,285.6666666666667,,,229.2,,457.13333333333327,342.06666666666666,308.53333333333336,389.6,,,339.26666666666665,434.06666666666666,,425.4666666666666,,84.8
2017-11-19 08:45:00,466.0,,,,100.66666666666669,512.8,,,264.3333333333333,,438.2,352.53333333333336,343.26666666666665,350.2,,,394.4,535.2666666666668,,456.86666666666673,,86.6
2017-11-19 09:00:00,460.2,,,,147.66666666666666,303.53333333333336,,,231.86666666666667,,438.9333333333333,396.0,382.8,368.06666666666666,,,342.4,457.0,,471.33333333333326,,89.13333333333334
2017-11-19 09:15:00,431.4666666666666,,,,175.46666666666667,287.06666666666666,,,248.66666666666663,,420.86666666666673,427.8,401.66666666666674,342.8666666666667,,,326.3333333333333,410.13333333333327,,356.66666666666674,,90.86666666666666
2017-11-19 09:30:00,464.0,,,,170.06666666666666,299.3333333333333,,,309.46666666666664,,417.2,623.0666666666667,420.4666666666666,359.4,,,316.46666666666664,375.8,,295.8,,91.2
2017-11-19 09:45:00,463.53333333333336,,,,191.46666666666667,284.06666666666666,,,314.8666666666667,,418.06666666666666,786.6666666666665,409.6,356.6,,,305.53333333333336,384.33333333333326,,330.26666666666665,,91.46666666666668
2017-11-19 10:00:00,437.8,,,,191.06666666666663,316.6,,,298.3333333333333,,421.33333333333326,520.5333333333333,369.26666666666665,336.1333333333333,,,294.6,367.9333333333333,,352.2,,96.46666666666668
2017-11-19 10:15:00,477.4666666666666,,,,231.66666666666663,343.6,,,590.6666666666666,,484.2,487.8,312.6666666666667,372.0,,,323.8666666666667,370.0,,321.93333333333334,,96.66666666666669
2017-11-19 10:30:00,505.4,,,,191.26666666666668,349.06666666666666,,,302.06666666666666,,522.5333333333333,543.0,323.0,401.4666666666666,,,320.3333333333333,408.6,,425.73333333333335,,99.6
2017-11-19 10:45:00,516.0666666666667,,,,199.8,336.1333333333333,,,417.06666666666666,,533.1333333333333,515.9333333333333,350.6,445.0,,,360.6,438.53333333333336,,523.7333333333332,,104.26666666666668
2017-11-19 11:00:00,440.73333333333335,,,,277.4,329.73333333333335,,,282.6666666666667,,529.0666666666667,525.5333333333333,402.9333333333333,461.06666666666666,,,373.33333333333326,423.33333333333326,,477.8,,111.73333333333332
2017-11-19 11:15:00,346.86666666666673,,,,249.9333333333333,348.66666666666674,,,293.93333333333334,,500.8,545.8,443.13333333333327,419.9333333333333,,,386.9333333333333,493.26666666666665,,444.6,,121.0
2017-11-19 11:30:00,471.33333333333326,,,,356.9333333333333,383.9333333333333,,,306.8666666666667,,504.26666666666665,544.6,436.26666666666665,398.8,,,380.4,416.53333333333336,,458.13333333333327,,124.33333333333331
2017-11-19 11:45:00,482.0,,,,490.6,384.33333333333326,,,302.2,,526.2,509.66666666666674,379.0,432.53333333333336,,,347.66666666666674,413.13333333333327,,446.0,,131.53333333333333
2017-11-19 12:00:00,428.73333333333335,,,,578.4666666666667,352.9333333333333,,,315.8666666666667,,593.3333333333334,491.6,367.2,423.26666666666665,,,429.73333333333335,424.4666666666666,,431.9333333333333,,139.06666666666666
2017-11-19 12:15:00,403.33333333333326,,,,550.5333333333333,333.46666666666664,,,354.06666666666666,,755.8,462.4666666666666,400.26666666666665,379.73333333333335,,,395.8,430.26666666666665,,417.9333333333333,,146.4
