Date/Time,1282_O_BCVW,1404_O_TROY,2071_O_NOSD,2281_O_HiPK,3555_O_SCLL,4431_O_WBG,4831_O_HIPK,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6582_O_OAKD,6809_O_SQHS,7460_O_FRHL,7543_O_MILL,7635_O_BRAD,8183_O_MILL,8698_O_NOSD,8941_O_MTLE
2017-07-15 06:00:00,1807.9333333333332,,1751.6,,,1345.3333333333333,878.0,,,1034.4666666666667,2144.866666666667,1546.1333333333334,1695.6,1605.0666666666666,,1320.4666666666667,1178.6666666666667,850.6
2017-07-15 06:15:00,1806.9333333333332,,1766.6,,,1275.5333333333333,955.3333333333335,,,1050.0666666666666,2163.133333333333,1670.0666666666666,1703.0,1661.666666666667,,1288.7333333333333,1204.2666666666667,810.3333333333335
2017-07-15 06:30:00,1781.0666666666666,,1855.9333333333332,,,1377.9333333333334,964.8,,,1127.0,2282.2,1928.666666666667,1653.4,1660.8666666666666,,1238.1333333333334,1256.9333333333334,778.6
2017-07-15 06:45:00,1754.6,,1889.333333333333,,,1554.8,1052.6666666666667,,,1177.0,2313.133333333333,2090.0666666666666,1642.0666666666666,1679.0666666666666,,1271.2,1269.1333333333334,780.8
2017-07-15 07:00:00,1891.8,,1854.0,,,1595.8,1035.4,,,1197.0666666666666,2196.2,2314.2,1871.8666666666666,1730.466666666667,,1284.2666666666667,1311.7333333333333,776.0
2017-07-15 07:15:00,2027.1333333333332,,1665.333333333333,,,1449.2,1035.7333333333333,,,1190.2,2290.933333333333,2238.266666666667,2325.0666666666666,1702.2,,1319.4,1369.6,765.3333333333335
2017-07-15 07:30:00,2080.866666666667,,1360.6666666666667,,,1563.666666666667,1077.3333333333333,,,1236.6,2307.733333333333,2183.8,2462.6666666666665,1693.333333333333,,1340.6666666666667,1368.2666666666667,773.0
2017-07-15 07:45:00,1964.1333333333332,,1370.6,,,1781.2666666666669,1103.3333333333333,,,1273.7333333333333,2314.6666666666665,1952.2,2037.533333333333,1675.9333333333334,,1433.1333333333334,1400.1333333333334,684.7333333333332
2017-07-15 08:00:00,1895.1333333333332,,1328.0666666666666,,,1842.0666666666666,1065.7333333333333,,,1193.3333333333333,2257.4,1862.7333333333331,1834.0,1613.8666666666666,,1413.8666666666666,1372.3333333333333,598.2666666666668
2017-07-15 08:15:00,1792.1333333333334,,1011.2,,,2008.466666666667,1063.4,,,1126.0,1952.8,1773.1333333333334,1740.7333333333331,1424.2666666666669,,1284.6,1325.2,580.8
2017-07-15 08:30:00,1467.8,,762.1333333333333,,,2751.733333333333,1034.9333333333334,,,1084.0666666666666,1633.2666666666669,1500.7333333333331,1403.1333333333334,1258.5333333333333,,1208.4,1128.6666666666667,555.8
2017-07-15 08:45:00,1303.1333333333334,,841.4666666666667,,,3239.933333333333,894.2,,,945.2,1415.0,1260.7333333333333,1120.7333333333333,1116.2666666666667,,1170.7333333333333,1102.6,474.86666666666673
2017-07-15 09:00:00,1180.0666666666666,,755.2666666666668,,,2706.133333333333,757.2,,,877.0666666666667,1224.0,1080.0666666666666,963.4,814.3333333333335,,1161.5333333333333,923.5333333333333,400.8
2017-07-15 09:15:00,925.2,,524.0,,,2335.133333333333,674.6666666666666,,,670.0666666666667,978.9333333333333,703.4,1007.0666666666667,635.8666666666667,,882.5333333333333,868.9333333333333,369.86666666666673
2017-07-15 09:30:00,665.0666666666667,,385.66666666666674,,,2012.8666666666666,548.9333333333333,,,545.6,773.1333333333333,562.6,923.2,516.5333333333333,,384.4666666666666,640.8,300.26666666666665
2017-07-15 09:45:00,626.1333333333333,,472.66666666666674,,,2127.866666666667,332.46666666666664,,,492.2,660.9333333333333,471.8,830.2666666666668,384.2,,348.46666666666664,626.6,277.53333333333336
2017-07-15 10:00:00,543.7333333333332,,439.06666666666666,,,1746.2,298.6666666666667,,,361.8,470.86666666666673,473.73333333333335,644.6,347.46666666666664,,976.1333333333333,521.0666666666667,254.7333333333333
2017-07-15 10:15:00,418.8,,398.4666666666666,,,1502.4,277.6,,,1362.2666666666667,426.0,382.53333333333336,446.6,320.93333333333334,,391.66666666666674,448.2,263.6666666666667
2017-07-15 10:30:00,421.13333333333327,,347.26666666666665,,,1215.4,272.26666666666665,,,1063.2,393.4666666666666,246.13333333333333,319.73333333333335,323.06666666666666,,290.4,339.1333333333333,255.8
2017-07-15 10:45:00,350.0,,388.6,,,1100.8,275.4,,,839.0,378.06666666666666,295.26666666666665,317.06666666666666,327.1333333333333,,298.3333333333333,411.2,243.46666666666667
2017-07-15 11:00:00,323.2,,383.2,,,958.3333333333335,280.73333333333335,,,766.3333333333335,357.0,296.6666666666667,305.6,295.8,,386.8,505.6,226.8
2017-07-15 11:15:00,328.4,,400.2,,,898.7333333333332,261.4,,,638.0,366.13333333333327,293.8666666666667,287.0,298.8666666666667,,287.26666666666665,646.1333333333333,233.0
2017-07-15 11:30:00,329.3333333333333,,448.66666666666674,,,893.2666666666668,215.33333333333331,,,213.8,342.1333333333333,315.1333333333333,282.4,307.6666666666667,,470.6,316.3333333333333,202.9333333333333
2017-07-15 11:45:00,305.3333333333333,,505.13333333333327,,,747.9333333333333,224.33333333333331,,,195.13333333333333,324.2,317.46666666666664,281.93333333333334,256.6,,1025.9333333333334,298.6,226.66666666666663
2017-07-15 12:00:00,291.53333333333336,,502.33333333333326,,,748.9333333333333,245.8,,,192.33333333333331,311.4,304.8666666666667,242.4,237.4,,283.0,308.8,244.86666666666667
2017-07-15 12:15:00,266.4,,363.9333333333333,,,685.6,281.53333333333336,,,206.86666666666667,262.2,435.13333333333327,259.0,233.2,,283.46666666666664,320.8666666666667,251.33333333333331
2017-07-15 12:30:00,233.7333333333333,,454.4,,,700.4666666666667,297.0,,,206.53333333333333,273.3333333333333,343.66666666666674,242.0,231.66666666666663,,293.93333333333334,331.0,249.26666666666668
2017-07-15 12:45:00,257.8,,489.53333333333336,,,638.9333333333333,281.6,,,167.4,291.2,305.4,272.6666666666667,210.66666666666663,,286.26666666666665,396.66666666666674,261.6666666666667
