Date/Time,3657_O_BCVW,6122_O_BREN,4900_O_MRSD,7449_O_BCVW,2401_O_OHRA,1154_O_BVTP,2684_O_SHAD,2042_O_ROSS,3369_O_SHLR,8857_O_BRHL,7722_O_MRVL,2651_O_PHLL,3022_O_GRFD,8423_O_FKPK,3018_O_CRAN
2025-02-02 03:00:00,31.466666666666665,49.266666666666666,33.13333333333333,32.6,57.13333333333333,,31.6,70.86666666666666,32.333333333333336,34.93333333333333,45.733333333333334,,43.733333333333334,,
2025-02-02 03:15:00,29.666666666666668,46.0,34.53333333333333,30.266666666666666,52.666666666666664,,31.4,49.86666666666667,32.8,34.93333333333333,42.86666666666667,,43.53333333333333,,
2025-02-02 03:30:00,28.133333333333333,47.666666666666664,35.13333333333333,34.0,53.266666666666666,,30.0,46.733333333333334,32.46666666666667,34.4,43.46666666666667,,43.86666666666667,,
2025-02-02 03:45:00,26.266666666666666,47.93333333333333,37.266666666666666,32.86666666666667,52.46666666666667,,29.733333333333334,44.86666666666667,28.8,34.93333333333333,44.53333333333333,,42.93333333333333,,
2025-02-02 04:00:00,26.8,47.333333333333336,37.2,31.866666666666667,52.2,,30.133333333333333,50.0,30.666666666666668,35.46666666666667,43.4,,44.53333333333333,,
2025-02-02 04:15:00,27.733333333333334,42.53333333333333,35.666666666666664,37.13333333333333,51.6,,28.866666666666667,54.6,31.6,34.46666666666667,41.13333333333333,,44.666666666666664,,
2025-02-02 04:30:00,26.866666666666667,37.0,33.86666666666667,36.2,51.266666666666666,,28.4,59.53333333333333,29.133333333333333,32.53333333333333,36.333333333333336,,41.8,,
2025-02-02 04:45:00,29.666666666666668,35.0,35.86666666666667,38.46666666666667,50.333333333333336,,27.333333333333332,48.266666666666666,29.866666666666667,33.06666666666667,32.93333333333333,,42.53333333333333,,
2025-02-02 05:00:00,31.733333333333334,32.93333333333333,34.13333333333333,39.93333333333333,49.86666666666667,,28.466666666666665,45.0,31.2,30.4,30.133333333333333,,42.46666666666667,,
2025-02-02 05:15:00,35.733333333333334,34.86666666666667,33.46666666666667,41.8,46.333333333333336,,27.0,41.8,30.8,30.8,29.4,,41.86666666666667,,
2025-02-02 05:30:00,38.333333333333336,32.266666666666666,30.933333333333334,45.4,46.0,,28.733333333333334,44.06666666666667,28.8,31.0,26.0,,40.4,,
2025-02-02 05:45:00,35.6,33.6,34.2,46.733333333333334,43.93333333333333,,28.333333333333332,48.2,26.8,28.266666666666666,27.2,,39.333333333333336,,
2025-02-02 06:00:00,31.733333333333334,35.86666666666667,31.133333333333333,46.46666666666667,40.8,,25.133333333333333,42.86666666666667,30.666666666666668,28.866666666666667,29.866666666666667,,40.06666666666667,,
2025-02-02 06:15:00,26.2,33.46666666666667,30.933333333333334,44.0,42.333333333333336,,23.6,39.86666666666667,27.466666666666665,27.733333333333334,27.8,,36.666666666666664,,
2025-02-02 06:30:00,26.333333333333332,33.0,28.333333333333332,42.06666666666667,42.2,,25.733333333333334,38.93333333333333,27.2,26.4,25.466666666666665,,38.333333333333336,,
2025-02-02 06:45:00,26.466666666666665,30.6,28.733333333333334,43.266666666666666,39.666666666666664,,31.4,40.0,28.4,24.6,25.933333333333334,,37.8,,
2025-02-02 07:00:00,30.466666666666665,31.8,32.46666666666667,43.333333333333336,40.93333333333333,,28.866666666666667,38.733333333333334,27.866666666666667,25.466666666666665,25.266666666666666,,39.53333333333333,,
2025-02-02 07:15:00,30.666666666666668,29.866666666666667,28.933333333333334,34.93333333333333,38.666666666666664,,32.2,36.333333333333336,30.866666666666667,26.133333333333333,25.733333333333334,,36.86666666666667,,
2025-02-02 07:30:00,30.533333333333335,28.533333333333335,30.0,34.8,35.86666666666667,,29.8,37.6,29.0,26.8,23.2,,37.333333333333336,,
2025-02-02 07:45:00,25.866666666666667,25.933333333333334,27.866666666666667,29.133333333333333,36.2,,33.06666666666667,33.266666666666666,24.866666666666667,28.533333333333335,24.2,,36.333333333333336,,
2025-02-02 08:00:00,22.6,23.866666666666667,27.666666666666668,30.6,35.86666666666667,,27.933333333333334,34.06666666666667,25.666666666666668,24.133333333333333,24.6,,38.06666666666667,,
2025-02-02 08:15:00,22.4,23.133333333333333,24.8,32.06666666666667,36.4,,34.06666666666667,34.266666666666666,24.133333333333333,24.6,23.533333333333335,,36.4,,
2025-02-02 08:30:00,21.333333333333332,21.866666666666667,27.266666666666666,27.8,34.666666666666664,,29.2,33.266666666666666,28.866666666666667,23.2,23.466666666666665,,62.4,,
2025-02-02 08:45:00,22.466666666666665,24.666666666666668,28.266666666666666,30.0,34.53333333333333,,30.666666666666668,33.53333333333333,35.666666666666664,24.333333333333332,23.533333333333335,,71.0,,
2025-02-02 09:00:00,22.533333333333335,27.8,28.733333333333334,32.06666666666667,34.0,,31.333333333333332,32.266666666666666,26.8,25.866666666666667,23.666666666666668,,51.733333333333334,,
2025-02-02 09:15:00,23.266666666666666,27.866666666666667,29.066666666666666,34.93333333333333,33.8,,34.86666666666667,29.8,28.4,27.0,24.6,,44.733333333333334,,
2025-02-02 09:30:00,24.2,29.133333333333333,33.266666666666666,35.733333333333334,36.666666666666664,,34.6,29.866666666666667,28.466666666666665,30.2,23.4,,43.6,,
2025-02-02 09:45:00,25.266666666666666,31.133333333333333,34.333333333333336,33.13333333333333,35.2,,32.4,31.066666666666666,27.2,33.13333333333333,24.8,,43.666666666666664,,
2025-02-02 10:00:00,27.466666666666665,29.466666666666665,34.46666666666667,42.4,38.13333333333333,,26.2,32.13333333333333,31.266666666666666,33.8,24.533333333333335,,46.86666666666667,,
2025-02-02 10:15:00,28.4,34.8,32.666666666666664,43.53333333333333,35.0,,26.933333333333334,33.8,32.46666666666667,28.333333333333332,27.066666666666666,,44.733333333333334,,
2025-02-02 10:30:00,30.733333333333334,32.93333333333333,42.2,42.13333333333333,37.06666666666667,,31.0,36.666666666666664,43.733333333333334,29.2,25.333333333333332,,51.8,5.0,
2025-02-02 10:45:00,36.06666666666667,43.6,34.0,42.46666666666667,43.733333333333334,,29.333333333333332,37.13333333333333,33.6,31.266666666666666,25.133333333333333,,54.2,,
2025-02-02 11:00:00,40.733333333333334,47.666666666666664,33.333333333333336,45.333333333333336,39.06666666666667,,30.6,42.666666666666664,35.4,33.266666666666666,25.666666666666668,,52.06666666666667,,
2025-02-02 11:15:00,41.733333333333334,49.2,31.933333333333334,52.733333333333334,36.46666666666667,,33.8,45.666666666666664,36.8,31.666666666666668,25.0,,53.0,,
2025-02-02 11:30:00,40.2,42.8,34.06666666666667,52.266666666666666,49.666666666666664,,34.93333333333333,60.733333333333334,41.6,31.666666666666668,26.733333333333334,,50.2,,
2025-02-02 11:45:00,41.8,37.333333333333336,35.86666666666667,46.733333333333334,35.666666666666664,,52.53333333333333,41.333333333333336,44.53333333333333,32.333333333333336,29.066666666666666,,68.33333333333333,,
2025-02-02 12:00:00,38.13333333333333,31.533333333333335,39.266666666666666,37.0,38.86666666666667,,49.266666666666666,94.53333333333333,36.2,34.93333333333333,30.0,,61.93333333333333,,
2025-02-02 12:15:00,30.466666666666665,32.733333333333334,41.333333333333336,36.13333333333333,35.666666666666664,,59.8,248.0,36.06666666666667,34.13333333333333,30.666666666666668,,51.6,27.0,
2025-02-02 12:30:00,28.866666666666667,33.93333333333333,36.733333333333334,35.13333333333333,40.93333333333333,,62.0,1460.9333333333334,38.333333333333336,40.333333333333336,35.666666666666664,,54.53333333333333,72.33333333333333,
2025-02-02 12:45:00,34.266666666666666,35.46666666666667,43.333333333333336,45.46666666666667,42.8,,49.333333333333336,97.4,40.333333333333336,48.93333333333333,31.6,,51.733333333333334,109.66666666666667,
2025-02-02 13:00:00,32.4,33.2,49.86666666666667,39.4,45.333333333333336,,46.333333333333336,41.53333333333333,43.46666666666667,52.733333333333334,30.866666666666667,,54.53333333333333,948.0666666666667,
2025-02-02 13:15:00,31.2,34.46666666666667,46.0,40.46666666666667,54.13333333333333,,43.46666666666667,47.6,43.2,81.53333333333333,31.733333333333334,,57.6,37.4,
2025-02-02 13:30:00,28.6,39.13333333333333,42.6,38.53333333333333,47.266666666666666,,43.6,45.13333333333333,45.2,65.26666666666667,33.13333333333333,,53.93333333333333,41.333333333333336,
2025-02-02 13:45:00,31.533333333333335,36.13333333333333,44.46666666666667,37.8,44.86666666666667,46.5,48.733333333333334,42.733333333333334,43.46666666666667,42.266666666666666,33.13333333333333,,60.266666666666666,41.53333333333333,
2025-02-02 14:00:00,34.333333333333336,37.46666666666667,47.333333333333336,40.266666666666666,42.93333333333333,30.866666666666667,70.53333333333333,43.2,54.06666666666667,40.06666666666667,33.86666666666667,,58.733333333333334,1438.8,
2025-02-02 14:15:00,34.333333333333336,38.0,47.86666666666667,41.2,44.6,34.4,21595.733333333334,49.666666666666664,74.13333333333334,45.266666666666666,33.333333333333336,,55.53333333333333,1124.6,
2025-02-02 14:30:00,37.733333333333334,35.6,45.8,43.666666666666664,44.666666666666664,34.6,213.73333333333332,63.13333333333333,57.0,43.86666666666667,35.0,,55.8,47.266666666666666,
2025-02-02 14:45:00,41.8,38.333333333333336,48.46666666666667,42.8,44.4,37.86666666666667,65.73333333333333,122.6,77.06666666666666,42.93333333333333,32.6,,52.46666666666667,3510.2,
2025-02-02 15:00:00,43.333333333333336,36.53333333333333,49.06666666666667,45.266666666666666,50.53333333333333,40.6,55.666666666666664,133.86666666666667,60.4,42.6,35.86666666666667,,51.266666666666666,1947.4,
2025-02-02 15:15:00,41.333333333333336,36.86666666666667,46.53333333333333,45.6,55.46666666666667,36.666666666666664,53.8,91.06666666666666,59.46666666666667,42.666666666666664,39.0,,54.53333333333333,728.2666666666667,
2025-02-02 15:30:00,41.46666666666667,37.53333333333333,48.266666666666666,47.46666666666667,103.06666666666666,39.266666666666666,47.93333333333333,68.86666666666666,57.8,44.266666666666666,43.46666666666667,,54.666666666666664,3118.866666666667,
2025-02-02 15:45:00,46.733333333333334,38.6,48.86666666666667,45.266666666666666,75.4,43.333333333333336,51.333333333333336,64.0,58.46666666666667,48.93333333333333,48.266666666666666,,60.266666666666666,6551.666666666667,
2025-02-02 16:00:00,44.666666666666664,38.4,51.333333333333336,48.266666666666666,71.73333333333333,53.06666666666667,52.733333333333334,79.2,58.666666666666664,49.53333333333333,55.0,,59.06666666666667,9487.2,
2025-02-02 16:15:00,48.06666666666667,43.8,66.0,50.733333333333334,59.86666666666667,44.333333333333336,59.333333333333336,83.26666666666667,64.13333333333334,55.666666666666664,55.6,,80.8,8240.066666666668,
2025-02-02 16:30:00,59.0,50.333333333333336,62.93333333333333,64.86666666666666,58.4,46.06666666666667,68.73333333333333,107.13333333333334,73.53333333333333,79.73333333333333,54.666666666666664,,79.0,9592.466666666667,
2025-02-02 16:45:00,56.733333333333334,51.93333333333333,60.8,63.06666666666667,71.0,57.2,69.0,101.66666666666667,95.0,97.86666666666666,54.6,,79.46666666666667,7920.333333333333,
2025-02-02 17:00:00,51.8,50.46666666666667,62.46666666666667,54.13333333333333,81.8,49.2,83.0,81.93333333333334,88.33333333333333,123.33333333333333,59.266666666666666,,99.66666666666667,7904.466666666666,
2025-02-02 17:15:00,48.53333333333333,53.53333333333333,68.93333333333334,57.06666666666667,124.13333333333334,48.6,93.26666666666667,71.73333333333333,88.06666666666666,264.6666666666667,62.13333333333333,,99.46666666666667,1246.3333333333333,
2025-02-02 17:30:00,53.53333333333333,52.8,72.73333333333333,55.333333333333336,136.73333333333332,46.53333333333333,81.6,78.46666666666667,88.2,232.13333333333333,75.66666666666667,,97.33333333333333,7471.666666666667,
2025-02-02 17:45:00,58.2,53.13333333333333,76.2,57.46666666666667,86.66666666666667,44.266666666666666,101.8,86.8,85.86666666666666,152.73333333333332,82.66666666666667,,104.53333333333333,2456.4666666666667,
2025-02-02 18:00:00,67.26666666666667,56.333333333333336,90.66666666666667,61.2,90.13333333333334,44.733333333333334,79.86666666666666,75.86666666666666,81.4,88.8,67.53333333333333,,102.4,1225.6666666666667,
2025-02-02 18:15:00,71.06666666666666,59.2,74.2,74.66666666666667,93.06666666666666,51.86666666666667,83.06666666666666,72.2,81.8,78.8,61.333333333333336,,155.26666666666668,60.4,
2025-02-02 18:30:00,56.8,65.53333333333333,72.33333333333333,73.53333333333333,114.66666666666667,49.733333333333334,81.46666666666667,65.4,74.86666666666666,103.53333333333333,73.0,,136.93333333333334,1955.7333333333333,
2025-02-02 18:45:00,57.2,63.266666666666666,82.46666666666667,72.0,193.53333333333333,48.333333333333336,67.73333333333333,65.66666666666667,74.66666666666667,87.73333333333333,82.8,,103.73333333333333,84.8,
2025-02-02 19:00:00,55.46666666666667,60.13333333333333,109.2,62.06666666666667,91.86666666666666,50.733333333333334,70.73333333333333,170.4,70.06666666666666,85.73333333333333,84.66666666666667,,138.86666666666667,1171.8666666666666,
2025-02-02 19:15:00,54.266666666666666,61.93333333333333,131.8,63.06666666666667,91.2,54.4,69.33333333333333,85.53333333333333,74.53333333333333,84.2,89.4,,159.73333333333332,75.0,
2025-02-02 19:30:00,52.333333333333336,60.8,126.4,58.8,114.93333333333334,51.13333333333333,71.66666666666667,98.73333333333333,70.8,93.2,89.2,,127.13333333333334,200.93333333333334,
2025-02-02 19:45:00,52.666666666666664,60.06666666666667,133.66666666666666,60.0,104.26666666666667,55.46666666666667,76.4,67.66666666666667,67.2,76.2,85.26666666666667,,119.6,11479.4,
2025-02-02 20:00:00,54.06666666666667,59.2,111.26666666666667,60.53333333333333,90.6,60.0,85.0,66.46666666666667,66.33333333333333,76.53333333333333,90.26666666666667,,111.86666666666666,6475.6,
2025-02-02 20:15:00,52.6,60.13333333333333,101.4,63.733333333333334,100.0,60.2,88.93333333333334,68.13333333333334,73.53333333333333,71.6,91.6,,109.26666666666667,62.666666666666664,
2025-02-02 20:30:00,53.86666666666667,62.2,97.4,59.2,105.33333333333333,67.2,97.73333333333333,74.33333333333333,76.46666666666667,74.26666666666667,82.86666666666666,,121.8,1339.2666666666667,
2025-02-02 20:45:00,51.333333333333336,69.6,99.93333333333334,55.8,101.6,69.26666666666667,99.53333333333333,75.53333333333333,87.4,72.86666666666666,88.26666666666667,,110.46666666666667,364.46666666666664,
2025-02-02 21:00:00,54.4,69.8,93.6,58.0,96.2,69.06666666666666,94.66666666666667,68.13333333333334,78.2,81.0,97.26666666666667,,122.13333333333334,4631.933333333333,
2025-02-02 21:15:00,52.0,68.26666666666667,91.13333333333334,55.06666666666667,107.6,76.8,95.13333333333334,72.13333333333334,71.93333333333334,76.93333333333334,85.6,,112.93333333333334,6509.333333333333,
2025-02-02 21:30:00,51.2,74.46666666666667,90.26666666666667,57.46666666666667,107.6,77.73333333333333,95.6,70.06666666666666,88.13333333333334,71.06666666666666,70.93333333333334,,118.86666666666666,7828.466666666666,
2025-02-02 21:45:00,53.13333333333333,81.33333333333333,86.33333333333333,59.53333333333333,123.33333333333333,83.26666666666667,95.0,69.8,78.86666666666666,72.0,71.13333333333334,,108.66666666666667,3336.133333333333,
2025-02-02 22:00:00,52.8,67.33333333333333,95.13333333333334,62.06666666666667,138.46666666666667,93.8,84.33333333333333,71.33333333333333,77.86666666666666,72.0,64.66666666666667,,113.6,3119.266666666667,
2025-02-02 22:15:00,56.06666666666667,75.46666666666667,99.53333333333333,61.6,133.93333333333334,91.13333333333334,80.06666666666666,72.26666666666667,79.46666666666667,74.46666666666667,65.93333333333334,,107.73333333333333,119.46666666666667,
2025-02-02 22:30:00,57.06666666666667,78.6,96.13333333333334,66.06666666666666,123.8,89.53333333333333,81.93333333333334,74.6,81.8,78.33333333333333,64.53333333333333,,110.0,66.33333333333333,
2025-02-02 22:45:00,55.86666666666667,79.73333333333333,90.53333333333333,64.33333333333333,110.26666666666667,87.66666666666667,79.0,80.26666666666667,80.8,81.33333333333333,65.93333333333334,,106.06666666666666,1069.6,
2025-02-02 23:00:00,54.666666666666664,79.2,89.26666666666667,65.86666666666666,105.6,78.66666666666667,83.93333333333334,83.2,79.06666666666666,85.0,70.0,,109.06666666666666,103.93333333333334,
2025-02-02 23:15:00,56.0,78.53333333333333,93.8,65.6,109.73333333333333,81.93333333333334,143.26666666666668,118.46666666666667,76.2,86.33333333333333,69.2,,111.06666666666666,75.4,
2025-02-02 23:30:00,55.06666666666667,79.46666666666667,98.86666666666666,65.06666666666666,111.8,79.2,124.93333333333334,95.6,84.6,89.33333333333333,70.73333333333333,,109.53333333333333,70.73333333333333,
2025-02-02 23:45:00,56.4,84.13333333333334,93.66666666666667,67.73333333333333,113.2,87.8,81.06666666666666,1690.5333333333333,84.06666666666666,93.53333333333333,70.4,,110.86666666666666,72.8,
2025-02-03 00:00:00,58.333333333333336,78.33333333333333,91.73333333333333,67.0,112.26666666666667,86.46666666666667,79.73333333333333,113.53333333333333,84.8,95.06666666666666,68.4,,112.93333333333334,173.06666666666666,
2025-02-03 00:15:00,55.93333333333333,81.26666666666667,87.13333333333334,67.06666666666666,116.66666666666667,85.2,72.06666666666666,116.0,84.93333333333334,125.06666666666666,70.26666666666667,,113.2,162.86666666666667,
2025-02-03 00:30:00,62.266666666666666,85.46666666666667,79.26666666666667,71.13333333333334,116.6,81.53333333333333,71.8,66.53333333333333,84.66666666666667,160.53333333333333,72.6,,116.66666666666667,148.06666666666666,
2025-02-03 00:45:00,60.333333333333336,78.4,76.93333333333334,66.93333333333334,116.13333333333334,81.33333333333333,70.13333333333334,66.46666666666667,77.86666666666666,195.53333333333333,76.2,,113.93333333333334,54.53333333333333,
2025-02-03 01:00:00,59.53333333333333,86.66666666666667,71.53333333333333,68.86666666666666,121.13333333333334,83.46666666666667,70.2,66.33333333333333,78.0,236.4,79.4,,118.8,658.8666666666667,
2025-02-03 01:15:00,54.46666666666667,85.86666666666666,68.93333333333334,68.8,120.53333333333333,87.73333333333333,71.53333333333333,68.8,85.26666666666667,278.2,79.4,,125.53333333333333,52.4,
2025-02-03 01:30:00,60.8,87.2,67.4,75.46666666666667,142.86666666666667,86.53333333333333,63.666666666666664,93.0,81.06666666666666,289.0,83.53333333333333,,122.13333333333334,1615.2,
2025-02-03 01:45:00,61.6,91.06666666666666,68.46666666666667,78.33333333333333,161.33333333333334,89.13333333333334,72.0,101.26666666666667,79.93333333333334,262.26666666666665,80.66666666666667,,124.06666666666666,644.7333333333333,
2025-02-03 02:00:00,60.53333333333333,95.46666666666667,73.46666666666667,72.2,170.06666666666666,84.6,66.13333333333334,108.4,87.33333333333333,232.2,82.73333333333333,,128.2,611.4,
2025-02-03 02:15:00,62.53333333333333,98.06666666666666,74.06666666666666,72.73333333333333,195.66666666666666,78.2,77.4,113.93333333333334,81.0,235.93333333333334,81.46666666666667,,139.4,67.06666666666666,
2025-02-03 02:30:00,61.93333333333333,95.66666666666667,75.13333333333334,68.13333333333334,213.73333333333332,76.86666666666666,95.4,123.46666666666667,81.4,262.93333333333334,86.8,,157.4,105.73333333333333,
2025-02-03 02:45:00,65.8,111.53333333333333,80.86666666666666,76.0,213.73333333333332,72.33333333333333,117.73333333333333,132.26666666666668,85.0,300.1333333333333,92.26666666666667,,175.4,1152.6,
2025-02-03 03:00:00,68.46666666666667,120.13333333333334,94.8,78.73333333333333,221.26666666666668,73.6,137.73333333333332,135.26666666666668,94.8,345.46666666666664,100.8,,197.66666666666666,1799.9333333333334,
2025-02-03 03:15:00,73.0,123.93333333333334,106.13333333333334,84.33333333333333,220.66666666666666,83.46666666666667,137.6,136.06666666666666,99.8,353.93333333333334,101.4,,202.06666666666666,1654.2666666666667,
2025-02-03 03:30:00,74.13333333333334,141.13333333333333,115.93333333333334,82.66666666666667,235.06666666666666,87.2,142.6,145.06666666666666,93.93333333333334,339.6666666666667,104.4,,211.06666666666666,972.1333333333333,
2025-02-03 03:45:00,75.53333333333333,148.46666666666667,131.46666666666667,86.2,261.8,88.73333333333333,144.13333333333333,137.8,96.53333333333333,346.8,100.86666666666666,,222.0,4824.666666666667,
2025-02-03 04:00:00,71.26666666666667,159.66666666666666,136.2,87.2,292.4,98.26666666666667,164.4,135.66666666666666,92.4,397.3333333333333,92.4,,241.2,3347.2,
2025-02-03 04:15:00,73.4,133.26666666666668,134.93333333333334,85.8,332.73333333333335,106.46666666666667,159.0,135.8,91.06666666666666,319.93333333333334,96.53333333333333,,295.0,761.3333333333334,
2025-02-03 04:30:00,75.86666666666666,125.13333333333334,131.26666666666668,80.73333333333333,306.2,108.13333333333334,155.66666666666666,131.13333333333333,92.2,292.73333333333335,97.93333333333334,,286.73333333333335,1446.2,
2025-02-03 04:45:00,78.4,128.53333333333333,128.6,93.6,321.26666666666665,108.93333333333334,152.06666666666666,138.73333333333332,93.66666666666667,206.33333333333334,112.0,,319.3333333333333,8436.8,
2025-02-03 05:00:00,77.8,129.66666666666666,111.86666666666666,92.93333333333334,328.06666666666666,102.8,153.6,153.2,101.0,157.06666666666666,109.66666666666667,,280.3333333333333,116.4,
2025-02-03 05:15:00,82.46666666666667,127.33333333333333,97.8,97.8,338.2,99.0,142.26666666666668,171.33333333333334,115.53333333333333,150.86666666666667,109.46666666666667,,299.06666666666666,3005.733333333333,
2025-02-03 05:30:00,88.73333333333333,141.0,114.6,101.73333333333333,303.8,103.66666666666667,165.0,181.4,124.46666666666667,180.93333333333334,131.8,,313.2,10583.266666666666,
2025-02-03 05:45:00,92.4,146.0,108.86666666666666,101.66666666666667,275.0,93.4,156.33333333333334,201.13333333333333,127.46666666666667,189.66666666666666,143.06666666666666,,356.3333333333333,11472.6,
2025-02-03 06:00:00,100.46666666666667,146.93333333333334,101.8,106.73333333333333,303.6,95.66666666666667,182.6,212.53333333333333,129.26666666666668,205.2,148.33333333333334,,365.2,7422.333333333333,
2025-02-03 06:15:00,127.2,148.46666666666667,107.4,125.86666666666666,260.8,91.86666666666666,162.8,201.06666666666666,118.26666666666667,225.86666666666667,149.46666666666667,,391.8,8633.2,
2025-02-03 06:30:00,194.2,143.13333333333333,102.13333333333334,209.66666666666666,247.26666666666668,95.53333333333333,173.06666666666666,201.0,121.13333333333334,213.8,136.46666666666667,,420.6666666666667,8444.733333333334,
2025-02-03 06:45:00,213.73333333333332,145.93333333333334,108.8,261.3333333333333,275.4,100.93333333333334,187.6,241.33333333333334,115.66666666666667,223.6,138.6,,456.2,5085.2,
2025-02-03 07:00:00,168.06666666666666,190.73333333333332,109.8,210.26666666666668,319.8666666666667,104.33333333333333,181.0,246.4,120.46666666666667,226.73333333333332,118.73333333333333,,562.6666666666666,5104.266666666666,
2025-02-03 07:15:00,145.26666666666668,203.8,112.2,165.13333333333333,306.6666666666667,99.8,216.4,3935.8,119.53333333333333,197.06666666666666,108.4,,546.2666666666667,6889.733333333334,
2025-02-03 07:30:00,130.53333333333333,257.53333333333336,113.13333333333334,146.2,276.6,179.8,246.73333333333332,295.46666666666664,130.86666666666667,379.4,99.73333333333333,,448.8666666666667,12840.866666666667,
2025-02-03 07:45:00,122.2,474.6666666666667,107.46666666666667,136.8,239.2,133.33333333333334,245.66666666666666,363.8666666666667,120.6,356.46666666666664,112.66666666666667,,387.46666666666664,9799.733333333334,
2025-02-03 08:00:00,105.93333333333334,326.73333333333335,127.53333333333333,129.0,235.53333333333333,135.4,212.2,261.46666666666664,124.4,197.13333333333333,95.13333333333334,,365.46666666666664,15211.066666666668,
2025-02-03 08:15:00,100.0,246.8,120.2,116.13333333333334,227.66666666666666,135.6,286.26666666666665,1882.4666666666667,126.4,149.6,82.26666666666667,,354.2,12096.466666666667,
2025-02-03 08:30:00,98.13333333333334,213.4,109.06666666666666,107.26666666666667,213.46666666666667,132.33333333333334,359.06666666666666,1920.8666666666666,123.06666666666666,162.13333333333333,89.86666666666666,,346.6666666666667,6324.2,
2025-02-03 08:45:00,97.73333333333333,166.53333333333333,113.93333333333334,104.0,203.53333333333333,121.86666666666666,297.93333333333334,252.86666666666667,127.33333333333333,219.2,90.46666666666667,,353.46666666666664,9721.466666666667,
2025-02-03 09:00:00,91.66666666666667,147.0,140.53333333333333,98.86666666666666,211.46666666666667,113.0,236.66666666666666,182.8,122.86666666666666,302.0,86.66666666666667,,289.3333333333333,3775.4666666666667,
2025-02-03 09:15:00,94.06666666666666,110.13333333333334,138.13333333333333,96.46666666666667,216.2,105.6,163.06666666666666,152.73333333333332,126.8,261.8666666666667,84.86666666666666,,248.2,260.0,
2025-02-03 09:30:00,97.2,99.73333333333333,172.06666666666666,96.26666666666667,194.93333333333334,95.33333333333333,159.73333333333332,136.53333333333333,129.33333333333334,223.6,86.53333333333333,,167.6,393.4,
2025-02-03 09:45:00,102.6,93.2,174.8,105.93333333333334,185.6,89.2,117.33333333333333,128.86666666666667,145.0,188.0,90.4,,128.33333333333334,179.33333333333334,
2025-02-03 10:00:00,105.4,98.93333333333334,176.06666666666666,101.33333333333333,170.86666666666667,84.86666666666666,107.86666666666666,126.26666666666667,135.13333333333333,175.66666666666666,90.93333333333334,,117.86666666666666,106.66666666666667,
2025-02-03 10:15:00,108.93333333333334,136.53333333333333,163.86666666666667,102.26666666666667,143.0,82.66666666666667,100.33333333333333,120.93333333333334,135.86666666666667,216.4,96.26666666666667,,116.06666666666666,193.13333333333333,
2025-02-03 10:30:00,106.53333333333333,130.33333333333334,146.2,102.53333333333333,129.2,76.93333333333334,101.2,112.2,145.8,199.4,101.0,,117.26666666666667,1214.4,
