Date/Time,1519_O_WHLL,2251_O_MILL,2794_O_LWCV,4431_O_WBG,5676_O_ELIB,7752_O_ELIZ
2016-02-06 13:15:00,,,1222.4666666666667,827.3333333333335,,
2016-02-06 13:30:00,,,1137.5333333333333,821.8666666666667,,
2016-02-06 13:45:00,,,1125.7333333333333,762.7333333333332,,
2016-02-06 14:00:00,759.8333333333335,,1038.8666666666666,757.6,,
2016-02-06 14:15:00,908.8666666666667,,977.6,730.2,,
2016-02-06 14:30:00,989.8571428571428,,956.3333333333335,738.8666666666667,,
2016-02-06 14:45:00,1024.3333333333333,,965.4666666666667,752.0666666666667,,
2016-02-06 15:00:00,1030.5333333333333,,948.3333333333335,728.7333333333332,,
2016-02-06 15:15:00,1072.4666666666667,,1013.8666666666667,717.3333333333335,,
2016-02-06 15:30:00,1076.6,,976.8,738.3333333333335,,
2016-02-06 15:45:00,1084.2666666666667,,960.2666666666668,714.5333333333333,,
2016-02-06 16:00:00,1086.0,,1032.1333333333334,719.4,,
2016-02-06 16:15:00,1035.6,,1006.7333333333332,724.3333333333335,,
2016-02-06 16:30:00,1126.5333333333333,,1049.8666666666666,775.4666666666667,,
2016-02-06 16:45:00,1135.4,,1078.1333333333334,769.2666666666668,,
2016-02-06 17:00:00,1149.8,,1196.6666666666667,762.0666666666667,,
2016-02-06 17:15:00,1205.3333333333333,,1086.3333333333333,803.8666666666667,,
2016-02-06 17:30:00,1361.9333333333334,,1151.8,902.6,,
2016-02-06 17:45:00,1874.0,,1158.8,1122.6666666666667,,648.2
2016-02-06 18:00:00,1352.4,,1175.8,1146.0666666666666,,1070.8666666666666
2016-02-06 18:15:00,1332.7333333333333,,1362.4666666666667,1240.6,,1190.9333333333334
2016-02-06 18:30:00,1434.2,,1389.7333333333331,1178.6,,1066.9333333333334
2016-02-06 18:45:00,1614.4,,1482.0,1130.6,,1061.6666666666667
2016-02-06 19:00:00,1639.333333333333,,1561.2666666666669,1297.8666666666666,,1151.4666666666667
2016-02-06 19:15:00,2465.4,,1733.8666666666666,1572.1333333333334,,1279.2
2016-02-06 19:30:00,1807.2,,2005.2,1637.333333333333,,1361.0666666666666
2016-02-06 19:45:00,1937.4,,2150.5333333333333,1532.533333333333,,1357.4
2016-02-06 20:00:00,1972.2,,2356.2,1546.4,,1515.1333333333334
2016-02-06 20:15:00,1997.533333333333,,2273.4666666666667,1553.533333333333,,1575.0
2016-02-06 20:30:00,1839.533333333333,,2371.733333333333,1466.4,,1926.4
2016-02-06 20:45:00,1451.466666666667,,2596.8,1521.7333333333331,,1773.2
2016-02-06 21:00:00,1427.4,,2758.5333333333333,1555.466666666667,,1956.333333333333
2016-02-06 21:15:00,1757.6,,2685.2,1970.333333333333,,2866.866666666667
2016-02-06 21:30:00,1958.666666666667,,2721.6666666666665,2190.866666666667,,3525.2
2016-02-06 21:45:00,1888.6,,2700.866666666667,1670.8,,2455.0
2016-02-06 22:00:00,2028.4,,2962.866666666667,1947.2666666666669,,2044.2666666666669
2016-02-06 22:15:00,1929.0666666666666,,3232.5333333333333,2353.8,,3484.5333333333333
2016-02-06 22:30:00,1995.2666666666669,,3090.933333333333,2676.8,,4630.866666666667
