Date/Time,1754_O_CLRN,8677_O_ELZT,1947_O_ELZT,1342_O_ELZT,1854_O_GIBS,6773_O_MCKP,3319_O_ELZT,4530_O_CNTP,5571_O_BUFF,4431_O_WBG,8131_O_DVBG,3764_O_MTVN,5624_O_BUFF,8257_O_OAKL,5957_O_BLDL
2019-09-18 09:00:00,1163.7333333333333,457.6,718.6666666666666,547.0666666666667,856.2,1051.0666666666666,546.6,503.26666666666665,,,480.1333333333333,622.0666666666667,625.2,,
2019-09-18 09:15:00,1102.2666666666667,449.26666666666665,717.2666666666667,564.8666666666667,597.6666666666666,724.6,531.3333333333334,489.53333333333336,,,421.6666666666667,597.2,686.8,,
2019-09-18 09:30:00,861.2666666666667,430.1333333333333,600.0,549.7333333333333,519.9333333333333,495.2,515.6,475.8,,,372.73333333333335,605.3333333333334,664.9333333333333,,
2019-09-18 09:45:00,596.6666666666666,417.6666666666667,937.4666666666667,550.3333333333334,504.6666666666667,435.73333333333335,510.06666666666666,472.6666666666667,,600.2857142857143,391.3333333333333,551.1333333333333,598.1333333333333,,
2019-09-18 10:00:00,553.4,432.73333333333335,569.8,504.1333333333333,503.46666666666664,414.6,492.93333333333334,506.1333333333333,,454.53333333333336,371.73333333333335,555.1333333333333,486.93333333333334,,
2019-09-18 10:15:00,518.7333333333333,354.73333333333335,511.2,526.7333333333333,484.2,408.46666666666664,498.2,443.06666666666666,,430.53333333333336,399.53333333333336,562.6666666666666,431.0,,
2019-09-18 10:30:00,472.6666666666667,337.6,672.7333333333333,514.8666666666667,473.6,413.6666666666667,532.8666666666667,389.46666666666664,,417.46666666666664,420.1333333333333,711.6666666666666,455.2,,
2019-09-18 10:45:00,519.4,312.06666666666666,613.8666666666667,497.3333333333333,465.8,388.6,530.6666666666666,384.0,,374.6666666666667,428.93333333333334,824.2666666666667,407.73333333333335,,
2019-09-18 11:00:00,634.2,306.0,482.26666666666665,380.6,464.8,419.4,400.1333333333333,362.8,,337.1333333333333,407.4,435.53333333333336,372.6666666666667,,
2019-09-18 11:15:00,555.4666666666667,315.4,507.53333333333336,355.0,487.3333333333333,422.3333333333333,383.93333333333334,330.6666666666667,,314.4,358.6,409.46666666666664,349.6,,
2019-09-18 11:30:00,368.93333333333334,318.0,482.0,348.6666666666667,493.73333333333335,345.8666666666667,381.06666666666666,293.06666666666666,,295.93333333333334,383.6,402.8,303.1333333333333,,
2019-09-18 11:45:00,362.93333333333334,307.2,658.2,349.8,494.6666666666667,321.06666666666666,379.6,268.8666666666667,,277.53333333333336,315.2,409.4,328.0,,
2019-09-18 12:00:00,355.26666666666665,276.2,545.6,329.6,440.0,295.93333333333334,365.0,219.86666666666667,,302.3333333333333,306.8,380.73333333333335,300.3333333333333,,
2019-09-18 12:15:00,342.0,237.53333333333333,376.2,306.4,386.06666666666666,294.8666666666667,331.6,209.86666666666667,,283.2,292.53333333333336,356.8666666666667,284.8,,
2019-09-18 12:30:00,334.93333333333334,218.8,420.26666666666665,279.8666666666667,375.46666666666664,314.4,319.6,207.8,,248.46666666666667,335.4,360.8666666666667,328.2,,
2019-09-18 12:45:00,300.1333333333333,213.2,348.2,254.8,382.2,312.46666666666664,287.4,210.2,,251.6,362.6666666666667,286.1333333333333,290.26666666666665,,
2019-09-18 13:00:00,263.53333333333336,219.13333333333333,416.8,241.93333333333334,373.3333333333333,298.6666666666667,275.93333333333334,202.53333333333333,,247.93333333333334,292.6666666666667,273.73333333333335,280.06666666666666,,
2019-09-18 13:15:00,272.46666666666664,224.93333333333334,306.4,244.8,351.0,290.1333333333333,284.2,192.66666666666666,,204.6,280.06666666666666,290.0,275.3333333333333,,
2019-09-18 13:30:00,249.86666666666667,298.26666666666665,394.2,240.93333333333334,342.46666666666664,294.8666666666667,268.6,189.33333333333334,,195.73333333333332,271.8,278.3333333333333,261.53333333333336,,
2019-09-18 13:45:00,263.8,743.8666666666667,275.3333333333333,239.66666666666666,316.2,303.73333333333335,268.8,200.0,,194.8,273.3333333333333,273.3333333333333,273.8666666666667,,
2019-09-18 14:00:00,276.46666666666664,228.13333333333333,321.2,333.6,312.3333333333333,559.4,271.0,175.26666666666668,,186.4,274.26666666666665,258.8,267.2,,
2019-09-18 14:15:00,286.06666666666666,207.26666666666668,242.46666666666667,272.3333333333333,312.2,33629.4,277.26666666666665,195.86666666666667,,181.73333333333332,327.93333333333334,272.8666666666667,282.26666666666665,,
2019-09-18 14:30:00,306.3333333333333,234.4,297.93333333333334,228.06666666666666,272.8,12653.333333333334,257.06666666666666,194.6,,189.46666666666667,255.0,247.86666666666667,269.46666666666664,,
2019-09-18 14:45:00,250.33333333333334,210.6,249.46666666666667,229.53333333333333,263.1333333333333,3517.0,245.73333333333332,168.86666666666667,,196.73333333333332,242.06666666666666,251.4,275.4,,
2019-09-18 15:00:00,243.53333333333333,213.0,255.33333333333334,243.33333333333334,239.0,5806.333333333333,255.73333333333332,154.0,,194.93333333333334,228.53333333333333,263.8,273.53333333333336,,
2019-09-18 15:15:00,324.4,214.86666666666667,304.93333333333334,282.6,237.8,3461.266666666667,296.26666666666665,149.33333333333334,,186.6,257.26666666666665,268.53333333333336,247.86666666666667,,
2019-09-18 15:30:00,276.1333333333333,219.13333333333333,233.0,309.8,230.2,1822.6,283.53333333333336,141.93333333333334,,190.6,241.33333333333334,285.53333333333336,234.4,,
2019-09-18 15:45:00,309.0,203.6,363.06666666666666,252.4,245.2,963.0,258.6666666666667,113.93333333333334,,202.13333333333333,253.0,270.6666666666667,238.46666666666667,,
2019-09-18 16:00:00,315.2,239.13333333333333,250.6,232.93333333333334,265.3333333333333,588.4,245.2,92.33333333333333,,195.13333333333333,263.93333333333334,257.8,232.0,,
2019-09-18 16:15:00,410.46666666666664,228.13333333333333,258.8666666666667,223.0,228.0,359.4,237.26666666666668,72.93333333333334,,204.6,267.6,248.66666666666666,242.73333333333332,,
2019-09-18 16:30:00,255.6,205.93333333333334,562.2,226.4,231.46666666666667,277.0,226.26666666666668,70.93333333333334,,216.66666666666666,328.6,239.33333333333334,246.66666666666666,,
2019-09-18 16:45:00,252.2,202.86666666666667,267.4,234.86666666666667,220.66666666666666,233.46666666666667,240.86666666666667,91.86666666666666,,214.33333333333334,278.4,246.86666666666667,256.6,,
2019-09-18 17:00:00,276.93333333333334,211.86666666666667,293.73333333333335,231.6,222.06666666666666,221.13333333333333,218.66666666666666,154.4,,614.4666666666667,232.66666666666666,240.2,253.0,,
2019-09-18 17:15:00,373.93333333333334,204.53333333333333,700.6666666666666,229.2,213.86666666666667,248.06666666666666,195.0,177.53333333333333,,197.06666666666666,215.86666666666667,225.4,239.8,,
2019-09-18 17:30:00,324.3333333333333,220.4,408.46666666666664,211.6,213.26666666666668,702.6,191.13333333333333,184.93333333333334,,187.33333333333334,229.86666666666667,222.66666666666666,219.86666666666667,,
2019-09-18 17:45:00,402.46666666666664,225.4,616.3333333333334,246.33333333333334,221.2,6566.333333333333,224.2,153.06666666666666,,190.33333333333334,223.26666666666668,235.8,215.66666666666666,,
2019-09-18 18:00:00,287.8,230.26666666666668,429.3333333333333,250.86666666666667,240.13333333333333,5482.2,221.2,136.26666666666668,,194.66666666666666,217.86666666666667,238.26666666666668,226.0,,
2019-09-18 18:15:00,431.46666666666664,235.33333333333334,810.7333333333333,279.06666666666666,237.86666666666667,2173.266666666667,247.2,132.4,,197.8,230.8,327.1333333333333,274.1333333333333,,
2019-09-18 18:30:00,365.8,238.4,811.2,318.1333333333333,248.86666666666667,701.4,266.53333333333336,133.06666666666666,,202.2,246.2,379.4,459.4,,
2019-09-18 18:45:00,506.8666666666667,419.46666666666664,586.6,295.6,273.4,284.3333333333333,267.93333333333334,217.8,,209.13333333333333,275.6666666666667,283.06666666666666,447.93333333333334,,
2019-09-18 19:00:00,563.6666666666666,289.93333333333334,728.6666666666666,303.6,299.06666666666666,243.4,290.73333333333335,209.93333333333334,,236.8,304.6666666666667,286.8,328.4,,
2019-09-18 19:15:00,502.0,371.8,1185.8,318.8666666666667,315.53333333333336,227.06666666666666,311.73333333333335,214.73333333333332,,296.53333333333336,404.4,317.1333333333333,288.0,,
2019-09-18 19:30:00,469.4,374.8666666666667,993.8666666666667,409.8666666666667,304.0,235.53333333333333,396.73333333333335,250.66666666666666,,302.06666666666666,342.73333333333335,368.2,291.6666666666667,,
2019-09-18 19:45:00,422.93333333333334,465.3333333333333,828.2,388.6666666666667,288.3333333333333,237.6,360.46666666666664,266.2,,331.73333333333335,312.4,363.6,279.8,,
2019-09-18 20:00:00,416.3333333333333,460.2,1898.0666666666666,388.93333333333334,299.6,244.86666666666667,370.3333333333333,275.06666666666666,,306.0,313.46666666666664,373.53333333333336,283.6666666666667,,
2019-09-18 20:15:00,334.53333333333336,553.9333333333333,871.8666666666667,397.0,444.53333333333336,255.8,394.2,289.46666666666664,,312.4,287.2,399.6,316.6666666666667,,
2019-09-18 20:30:00,334.3333333333333,538.1333333333333,751.0,423.4,425.0,257.3333333333333,411.4,341.6,,327.53333333333336,326.1333333333333,400.8666666666667,330.0,,
2019-09-18 20:45:00,347.06666666666666,587.1333333333333,576.7333333333333,396.53333333333336,560.6,258.1333333333333,400.46666666666664,390.3333333333333,,319.46666666666664,360.8,389.73333333333335,339.93333333333334,,
2019-09-18 21:00:00,354.8,776.2666666666667,478.46666666666664,388.8,502.3333333333333,259.0,370.26666666666665,402.06666666666666,,309.8666666666667,346.26666666666665,378.26666666666665,363.1333333333333,,
2019-09-18 21:15:00,378.06666666666666,776.2,562.4,342.3333333333333,351.53333333333336,265.1333333333333,339.6,381.3333333333333,,325.93333333333334,387.53333333333336,370.73333333333335,385.0,,
2019-09-18 21:30:00,465.3333333333333,840.3333333333334,646.6,359.1333333333333,318.8,276.6,358.6,348.2,,329.1333333333333,398.73333333333335,407.73333333333335,405.6666666666667,,
2019-09-18 21:45:00,496.1333333333333,1185.0,506.8,393.53333333333336,338.73333333333335,283.0,391.53333333333336,323.26666666666665,,343.53333333333336,403.4,413.06666666666666,456.46666666666664,,
2019-09-18 22:00:00,497.46666666666664,1209.8666666666666,397.6,431.8666666666667,362.53333333333336,270.53333333333336,396.73333333333335,290.46666666666664,,351.4,366.06666666666666,424.8,511.53333333333336,,
2019-09-18 22:15:00,333.46666666666664,1080.1333333333334,383.4,393.3333333333333,391.1333333333333,260.26666666666665,375.4,285.93333333333334,,365.26666666666665,363.46666666666664,445.93333333333334,541.0666666666667,,
2019-09-18 22:30:00,322.1333333333333,1009.0666666666667,474.6,391.93333333333334,432.6,251.46666666666667,378.93333333333334,285.3333333333333,,364.46666666666664,440.46666666666664,443.6,525.7333333333333,,
2019-09-18 22:45:00,350.4,1064.6666666666667,436.0,380.53333333333336,494.6,251.13333333333333,367.3333333333333,283.3333333333333,,386.0,481.4,437.2,482.3333333333333,,
2019-09-18 23:00:00,364.53333333333336,881.4,548.4666666666667,408.2,449.3333333333333,256.06666666666666,376.06666666666666,294.6,,377.2,458.1333333333333,441.46666666666664,447.06666666666666,,
2019-09-18 23:15:00,347.4,820.7333333333333,533.9333333333333,409.26666666666665,499.1333333333333,258.1333333333333,390.6,308.46666666666664,,406.6666666666667,445.2,443.46666666666664,445.3333333333333,,
2019-09-18 23:30:00,366.53333333333336,822.8,613.0666666666667,397.6666666666667,481.4,255.93333333333334,394.0,329.93333333333334,,431.26666666666665,390.8,459.2,450.8,,
2019-09-18 23:45:00,352.2,864.8,1418.4666666666667,405.6,472.06666666666666,276.8,392.8,306.46666666666664,,410.06666666666666,434.8,496.8,435.73333333333335,,
2019-09-19 00:00:00,357.2,924.5333333333333,753.4666666666667,405.73333333333335,485.26666666666665,293.53333333333336,393.1333333333333,306.6,,433.8,460.4,490.2,434.1333333333333,,
2019-09-19 00:15:00,363.6,890.2666666666667,1084.2666666666667,396.46666666666664,492.06666666666666,293.53333333333336,384.6666666666667,323.8,,437.1333333333333,423.73333333333335,496.26666666666665,429.26666666666665,,
2019-09-19 00:30:00,370.46666666666664,935.5333333333333,1468.2666666666667,381.46666666666664,496.8666666666667,296.0,369.4,341.6666666666667,,512.4,427.8666666666667,498.53333333333336,430.6,,
2019-09-19 00:45:00,385.8,920.2,641.0,389.93333333333334,518.6666666666666,306.4,390.73333333333335,350.8,,491.93333333333334,435.4,488.3333333333333,432.26666666666665,,
2019-09-19 01:00:00,389.0,935.9333333333333,865.2666666666667,402.0,574.8,325.1333333333333,396.93333333333334,364.93333333333334,,490.26666666666665,442.06666666666666,517.6,440.8,,
2019-09-19 01:15:00,395.4,940.8,4447.6,403.93333333333334,625.0666666666667,329.1333333333333,394.6,371.8666666666667,,457.0,457.26666666666665,508.8666666666667,465.4,,
2019-09-19 01:30:00,418.93333333333334,947.4,4374.933333333333,394.2,587.3333333333334,325.93333333333334,387.26666666666665,380.1333333333333,,536.6,455.53333333333336,500.26666666666665,446.8,,
2019-09-19 01:45:00,416.2,931.1333333333333,1635.0,397.0,553.7333333333333,330.46666666666664,401.6666666666667,394.6666666666667,,515.1333333333333,476.53333333333336,503.4,451.6,,
2019-09-19 02:00:00,427.93333333333334,975.1333333333333,946.4666666666667,419.3333333333333,549.2666666666667,328.6666666666667,414.06666666666666,401.4,,438.73333333333335,498.26666666666665,496.1333333333333,484.4,,
2019-09-19 02:15:00,440.8666666666667,982.1333333333333,955.7333333333333,431.1333333333333,549.9333333333333,321.93333333333334,418.8,406.93333333333334,,392.93333333333334,499.6,518.4,494.26666666666665,,
2019-09-19 02:30:00,495.6666666666667,1016.4666666666667,718.2666666666667,443.73333333333335,552.3333333333334,325.2,428.0,421.6,,385.73333333333335,503.1333333333333,535.6666666666666,501.8666666666667,,
2019-09-19 02:45:00,574.2,1035.0,542.9333333333333,479.53333333333336,553.8,319.93333333333334,465.8666666666667,413.53333333333336,,416.0,527.2,526.4,527.9333333333333,,
2019-09-19 03:00:00,618.7333333333333,960.3333333333334,846.7333333333333,500.6,565.8666666666667,317.1333333333333,501.06666666666666,427.8666666666667,,424.6666666666667,609.5333333333333,516.7333333333333,526.0666666666667,,
2019-09-19 03:15:00,790.0666666666667,977.4666666666667,690.2,574.4666666666667,573.2666666666667,323.26666666666665,580.0,421.4,,405.8,630.6,839.6,526.7333333333333,,
2019-09-19 03:30:00,890.7333333333333,965.2666666666667,795.7333333333333,570.4666666666667,577.2666666666667,325.73333333333335,550.7333333333333,432.6,,406.53333333333336,559.8,714.6,550.2,,
2019-09-19 03:45:00,964.9333333333333,1043.6666666666667,865.0,544.5333333333333,608.8666666666667,328.6666666666667,529.8,441.06666666666666,,457.06666666666666,589.8,604.6666666666666,576.6,,
2019-09-19 04:00:00,1015.8,1166.7333333333333,793.3333333333334,549.2,695.2666666666667,341.6666666666667,539.0,441.8,,424.6,566.7333333333333,604.7333333333333,593.2666666666667,,
2019-09-19 04:15:00,940.8666666666667,2022.3333333333333,953.0,566.0,771.2,348.0,542.0666666666667,489.8,,439.6666666666667,545.2,624.4,578.5333333333333,,
2019-09-19 04:30:00,855.7333333333333,3354.133333333333,1213.2666666666667,574.6666666666666,741.6666666666666,354.73333333333335,556.0,546.6666666666666,,1654.9333333333334,569.9333333333333,651.8666666666667,608.9333333333333,,
2019-09-19 04:45:00,1011.8666666666667,2634.3333333333335,1276.3333333333333,593.4,719.3333333333334,355.73333333333335,567.6,539.1333333333333,,552.8,581.0666666666667,653.0,628.4,,
2019-09-19 05:00:00,1165.8666666666666,1947.0,1436.4666666666667,605.8666666666667,712.8666666666667,363.26666666666665,582.2,539.7333333333333,,464.6666666666667,582.0666666666667,673.1333333333333,630.4,,
2019-09-19 05:15:00,799.2,1018.2,1039.6666666666667,642.3333333333334,735.2666666666667,379.1333333333333,591.0,558.1333333333333,,470.46666666666664,595.8666666666667,704.1333333333333,650.8666666666667,,
2019-09-19 05:30:00,904.4,1025.3333333333333,1233.2666666666667,647.1333333333333,761.1333333333333,392.1333333333333,608.4666666666667,550.2,,481.73333333333335,607.1333333333333,740.4,698.4,,
2019-09-19 05:45:00,941.3333333333334,1068.0,1264.8,652.4666666666667,832.4,396.06666666666666,600.0,548.1333333333333,,769.3333333333334,689.8666666666667,760.0666666666667,727.2666666666667,,
2019-09-19 06:00:00,1111.6,1033.6666666666667,1442.2666666666667,731.6666666666666,932.6,408.46666666666664,626.8666666666667,640.0,,680.6,674.1333333333333,813.4,738.3333333333334,,
2019-09-19 06:15:00,1269.0666666666666,1071.1333333333334,1579.9333333333334,716.8666666666667,1038.0,429.26666666666665,649.8,733.2666666666667,,639.8,643.4666666666667,768.9333333333333,768.4666666666667,,
2019-09-19 06:30:00,1349.2666666666667,1155.5333333333333,2036.9333333333334,1242.5333333333333,1029.7333333333333,446.53333333333336,630.7333333333333,753.4,,646.8,739.9333333333333,773.6666666666666,819.7333333333333,,
2019-09-19 06:45:00,1338.8666666666666,1253.4666666666667,1452.5333333333333,764.8666666666667,959.2,468.4,699.5333333333333,855.9333333333333,,677.4666666666667,826.8,816.3333333333334,860.4,,
