Date/Time,7924_O_DMBR,2366_O_DMBR,4074_O_SQHN,3671_O_LGNR,5712_O_IOCY_IO,2239_O_MRVL,4876_O_DMBR,3844_O_FRHL,2020_O_CASM_CA,1039_O_BRHT,6393_O_MRVL,5012_O_PTBR,7209_O_MTLE,8014_O_MWSH,1384_O_KSLW_KS,6712_O_MNNH_MN,4674_O_GNFD,7993_O_WLKG,7710_O_ELIB,8750_O_DOWN,4431_O_WBG,6132_O_MONG,8508_O_XXXX,4436_O_XXXX
2022-03-16 07:30:00,2358.733333333333,1332.9333333333334,,4267.266666666666,13606.6,861.0,1723.6,1639.3333333333333,3056.733333333333,2696.8,2337.733333333333,4957.266666666666,1487.6666666666667,5526.266666666666,4534.8,3993.6666666666665,,,1883.1333333333334,2437.0666666666666,,2216.733333333333,,
2022-03-16 07:45:00,2985.6666666666665,1344.0,,4415.8,13595.4,855.6,1682.6666666666667,1295.6666666666667,3125.0,3377.4666666666667,2324.0,5096.533333333334,1525.6,6748.866666666667,4613.933333333333,4128.266666666666,,,2004.2,2274.4,,2145.0,,
2022-03-16 08:00:00,2552.3333333333335,1347.1333333333334,,4423.533333333334,12428.533333333333,863.6666666666666,1626.7333333333333,1168.0,2876.2,3241.733333333333,2306.6,4616.066666666667,1424.2,5239.133333333333,4824.2,4028.4,,,2462.266666666667,2613.9333333333334,,1849.7333333333333,,
2022-03-16 08:15:00,2973.9333333333334,2610.0666666666666,,4613.333333333333,10340.333333333334,876.3333333333334,2006.5333333333333,1151.8,2787.2,3573.4,2222.866666666667,3285.866666666667,1328.0666666666666,5114.733333333334,4729.533333333334,3809.266666666667,,,3046.733333333333,2730.733333333333,,1859.3333333333333,,
2022-03-16 08:30:00,2401.4,2171.8,,6138.533333333334,8587.2,818.0666666666667,1736.3333333333333,1144.2,2656.266666666667,4296.4,2302.866666666667,3567.733333333333,1359.6,4440.733333333334,4378.733333333334,3518.4,,,3183.0,3386.6,,1925.3333333333333,,
2022-03-16 08:45:00,1643.4666666666667,2471.733333333333,,8308.2,7166.133333333333,748.4666666666667,1614.9333333333334,1364.5333333333333,2460.6,3896.266666666667,1732.4,3990.6,1307.0,4015.3333333333335,3543.3333333333335,3286.133333333333,,,3239.9333333333334,3982.8,,2140.4,,
2022-03-16 09:00:00,1450.7333333333333,1944.2666666666667,,5564.4,6229.666666666667,700.9333333333333,1543.4666666666667,1579.4,2266.9333333333334,3930.866666666667,1417.8,3579.4,1090.3333333333333,4320.133333333333,3004.4666666666667,3007.5333333333333,,,3086.866666666667,5247.066666666667,,2147.0,,
2022-03-16 09:15:00,1182.2666666666667,1925.5333333333333,,6799.333333333333,5375.2,674.4666666666667,1349.8,1430.2666666666667,2309.9333333333334,3914.266666666667,1257.2,3278.4666666666667,976.1333333333333,4360.333333333333,2590.8,2528.9333333333334,,,3126.3333333333335,4833.533333333334,,2005.5333333333333,,
2022-03-16 09:30:00,1063.9333333333334,1419.0666666666666,,4643.133333333333,5383.2,647.2666666666667,1145.7333333333333,1395.6666666666667,2577.266666666667,3976.6,1167.0666666666666,2927.3333333333335,924.7333333333333,4426.933333333333,2126.6,2093.0,,,3311.2,4675.666666666667,,2253.6,,
2022-03-16 09:45:00,890.2,1504.2666666666667,,3790.8,4695.066666666667,571.8,1120.9333333333334,1004.3333333333334,2822.5333333333333,4196.066666666667,1048.1333333333334,2387.3333333333335,839.6,4259.8,1837.6666666666667,1880.6666666666667,,,2968.133333333333,5329.0,,1614.2,,
2022-03-16 10:00:00,808.2666666666667,1027.0,,2984.266666666667,4233.4,612.8,1013.9333333333333,921.8,2532.4666666666667,4017.4,898.9333333333333,1877.9333333333334,770.9333333333333,3693.866666666667,1412.2666666666667,1823.4,,,2267.6,8343.533333333333,,1345.8666666666666,,
2022-03-16 10:15:00,766.2,970.9333333333333,,2228.6666666666665,3690.6666666666665,613.9333333333333,1084.5333333333333,773.4666666666667,2203.4666666666667,3652.6666666666665,813.0666666666667,1405.4,773.9333333333333,3677.8,1352.3333333333333,1777.5333333333333,,,1473.8,6413.933333333333,,1101.0,,
2022-03-16 10:30:00,669.4,637.9333333333333,,1845.4666666666667,3087.8,499.3333333333333,951.4666666666667,831.7333333333333,1910.3333333333333,3138.2,780.4666666666667,1436.4,683.3333333333334,2745.4666666666667,1319.8,1785.5333333333333,,,1491.6666666666667,5556.0,,878.6666666666666,,
2022-03-16 10:45:00,629.4666666666667,673.0666666666667,,1657.4,2525.5333333333333,443.6,1159.6666666666667,889.9333333333333,1621.0666666666666,2180.133333333333,740.6666666666666,1639.3333333333333,611.4,1030.0,1264.5333333333333,1747.6666666666667,,,1531.4666666666667,4912.866666666667,,755.1333333333333,,
2022-03-16 11:00:00,646.0666666666667,795.0666666666667,,1370.0,1641.9333333333334,395.53333333333336,809.2666666666667,1221.9333333333334,1553.2,1631.0666666666666,744.0,1683.9333333333334,578.4,887.9333333333333,1250.3333333333333,1613.5333333333333,,,1575.4,4990.6,,786.9333333333333,,
2022-03-16 11:15:00,677.0666666666667,705.4666666666667,,978.1333333333333,1264.5333333333333,382.06666666666666,607.5333333333333,1052.2666666666667,1603.9333333333334,974.0666666666667,727.0,1189.4666666666667,525.2666666666667,784.7333333333333,987.9333333333333,1410.6666666666667,,,1280.2,4860.333333333333,,746.6666666666666,,
2022-03-16 11:30:00,558.3333333333334,525.5333333333333,,913.3333333333334,1355.6,423.53333333333336,585.0666666666667,1105.0,1842.5333333333333,698.6666666666666,652.2,990.8,474.73333333333335,768.4,1040.6666666666667,1233.8666666666666,,,1109.4,2223.266666666667,,611.5333333333333,,
2022-03-16 11:45:00,468.1333333333333,514.8666666666667,,884.4666666666667,1447.4,414.2,628.2,938.2,2030.6,677.4666666666667,616.8666666666667,849.2666666666667,437.8666666666667,668.3333333333334,1001.0666666666667,1164.2,,,838.9333333333333,2023.3333333333333,,539.7333333333333,,
2022-03-16 12:00:00,460.0,498.1333333333333,,802.3333333333334,1401.1333333333334,415.4,693.6,791.4666666666667,2606.6,663.0,595.0666666666667,717.4666666666667,393.3333333333333,697.6666666666666,847.0,1185.5333333333333,,,818.3333333333334,1591.8666666666666,,524.0666666666667,,
2022-03-16 12:15:00,426.26666666666665,506.8666666666667,,685.3333333333334,1260.5333333333333,408.6666666666667,1329.4,637.0,2700.3333333333335,624.4,677.3333333333334,621.2,412.3333333333333,646.8,816.4,1187.6666666666667,,,670.4,1138.0,,515.6666666666666,,
2022-03-16 12:30:00,430.26666666666665,488.4,,698.8,988.9333333333333,398.2,1396.8,541.4666666666667,2462.8,550.0666666666667,613.6,565.7333333333333,396.73333333333335,628.0,846.7333333333333,1153.6666666666667,,,505.0,864.0,,499.6,,
2022-03-16 12:45:00,403.4,479.6666666666667,,647.8666666666667,928.8,402.93333333333334,581.4,537.0666666666667,2309.0,558.5333333333333,553.5333333333333,569.2666666666667,384.1333333333333,606.3333333333334,962.8666666666667,1147.1333333333334,,,481.26666666666665,781.2,,482.2,,
2022-03-16 13:00:00,367.2,466.06666666666666,,600.8666666666667,868.8666666666667,416.53333333333336,887.2,529.0,2173.133333333333,528.4,572.6,562.8,396.26666666666665,571.2,1441.4,1138.2,,,422.6666666666667,763.3333333333334,,478.26666666666665,,
2022-03-16 13:15:00,368.3333333333333,435.4,,559.6,833.1333333333333,367.8,1158.3333333333333,539.2666666666667,1952.8,556.2,554.9333333333333,581.7333333333333,419.46666666666664,629.8666666666667,1756.1333333333334,1169.8,,,440.46666666666664,639.8666666666667,,499.3333333333333,,
2022-03-16 13:30:00,362.1333333333333,416.06666666666666,,556.8666666666667,860.4,336.6666666666667,713.2,539.8,1858.5333333333333,542.2666666666667,568.6666666666666,589.1333333333333,483.4,583.0666666666667,1511.6,1177.7333333333333,,,444.4,597.6666666666666,,474.73333333333335,,
2022-03-16 13:45:00,331.2,431.73333333333335,,535.0666666666667,810.8666666666667,317.0,739.6,531.5333333333333,2022.4666666666667,541.3333333333334,573.7333333333333,530.6,443.4,604.3333333333334,1347.6,1165.6666666666667,,,439.46666666666664,1022.4,,468.8666666666667,,
2022-03-16 14:00:00,317.8,397.73333333333335,,526.2,765.2666666666667,341.1333333333333,919.2,535.3333333333334,2009.4666666666667,585.0666666666667,558.2666666666667,542.6,427.6666666666667,655.3333333333334,1225.2666666666667,1189.8,,,444.3333333333333,814.7333333333333,,487.0,,
2022-03-16 14:15:00,304.0,394.73333333333335,,429.93333333333334,767.9333333333333,318.4,555.5333333333333,487.73333333333335,1895.7333333333333,568.4,519.1333333333333,516.4666666666667,399.06666666666666,632.0666666666667,1104.5333333333333,1245.2666666666667,,,394.3333333333333,559.8666666666667,,463.06666666666666,,
