Date/Time,3003_O_YORK,5362_O_NOEA,3380_O_STCG,1100_O_WYBG,6448_O_SEWY,2294_O_GARF,6546_O_MILL,4165_O_ROSS,6680_O_DQTN,2875_O_DUQH,1793_O_SEWY,5180_O_BAVN,6218_O_N0SD,7242_O_SPHL,4885_O_MTLE,5726_O_HZWD,7946_O_MONG,3375_O_GRFD
2024-04-20 04:15:00,,,,,33.4,,,,,,,,,31.533333333333335,,,25.266666666666666,
2024-04-20 04:30:00,,,,,33.6,,,,,,,,,31.466666666666665,,,26.733333333333334,
2024-04-20 04:45:00,,,,,32.8,,,,,,,,,31.733333333333334,,,26.066666666666666,
2024-04-20 05:00:00,,,,,33.2,,,,,,,,,29.466666666666665,,,32.13333333333333,
2024-04-20 05:15:00,,,,,35.6,,,,,,,,,33.2,,,28.333333333333332,
2024-04-20 05:30:00,,,,,36.6,,,,,,,,,32.8,,,26.2,
2024-04-20 05:45:00,,,,,37.93333333333333,,,,,,,,,31.8,,,27.266666666666666,
2024-04-20 06:00:00,,,,,40.0,,,,,,,,,32.666666666666664,,,28.133333333333333,
2024-04-20 06:15:00,,,,,39.666666666666664,,,,,,,,,35.0,,,80.93333333333334,
2024-04-20 06:30:00,,,,,40.4,,,,,,,,,37.333333333333336,,,60.666666666666664,
2024-04-20 06:45:00,,,,,41.666666666666664,,,,,,,,,35.53333333333333,,,28.733333333333334,
2024-04-20 07:00:00,,,,,40.8,,,,,,,,,33.06666666666667,,,28.533333333333335,
2024-04-20 07:15:00,,,,,39.2,,,,,,,,,32.666666666666664,,,29.666666666666668,
2024-04-20 07:30:00,,,,,40.06666666666667,,,,,,,,,36.13333333333333,,,28.866666666666667,
2024-04-20 07:45:00,,,,,40.733333333333334,,,,,,,,,35.46666666666667,,,33.06666666666667,
2024-04-20 08:00:00,,,,,39.86666666666667,,,,,,,,,35.2,,,31.533333333333335,
2024-04-20 08:15:00,,,,,39.8,,,,,,,,,37.13333333333333,,,32.6,
2024-04-20 08:30:00,,,,,39.53333333333333,,,,,,,,,37.266666666666666,,,33.2,
2024-04-20 08:45:00,,,,,37.733333333333334,,,,,,,,,42.8,,,31.8,
2024-04-20 09:00:00,,,,,38.6,,,,,,,,,41.93333333333333,,,32.06666666666667,
2024-04-20 09:15:00,,,,,38.0,,,,,37.44444444444444,,,,42.93333333333333,,,34.53333333333333,
2024-04-20 09:30:00,,,,,39.4,,,,,40.2,,,,39.06666666666667,,,33.266666666666666,
2024-04-20 09:45:00,,,,,35.53333333333333,,,,,41.4,,,,40.8,,,31.666666666666668,
2024-04-20 10:00:00,47.0,,,,40.733333333333334,,,,,38.53333333333333,,,,41.46666666666667,,,31.0,
2024-04-20 10:15:00,36.266666666666666,,,,42.333333333333336,,,,,37.333333333333336,,,,41.06666666666667,,,34.2,
2024-04-20 10:30:00,36.2,,,,42.93333333333333,,,,,38.93333333333333,,,,42.46666666666667,,,33.0,47.84615384615385
2024-04-20 10:45:00,35.4,,,,43.666666666666664,,,,,41.0,,,,42.46666666666667,,,30.666666666666668,45.266666666666666
2024-04-20 11:00:00,36.6,49.0,,,43.6,,,,,37.06666666666667,,,,42.8,,,31.733333333333334,43.666666666666664
2024-04-20 11:15:00,34.93333333333333,32.733333333333334,,,43.2,,,,,37.4,,,,44.53333333333333,,,28.333333333333332,44.06666666666667
2024-04-20 11:30:00,41.4,38.0,,,42.733333333333334,,,,,38.4,,,,44.333333333333336,,,30.666666666666668,50.13333333333333
2024-04-20 11:45:00,36.266666666666666,37.733333333333334,,,42.0,,,,,39.13333333333333,,,,43.13333333333333,,,31.933333333333334,41.666666666666664
2024-04-20 12:00:00,37.46666666666667,33.13333333333333,,,40.0,,,,,41.2,,,,45.6,,,32.2,38.93333333333333
2024-04-20 12:15:00,38.86666666666667,22.6,,,38.93333333333333,,,,,38.8,,,,44.4,,,30.8,47.4
2024-04-20 12:30:00,34.86666666666667,18.466666666666665,,,36.86666666666667,,,,,37.53333333333333,,,,40.8,,,32.86666666666667,42.06666666666667
2024-04-20 12:45:00,33.4,19.533333333333335,,,37.06666666666667,,,,,43.0,,,,41.93333333333333,,,31.0,43.13333333333333
2024-04-20 13:00:00,31.466666666666665,18.133333333333333,,,33.733333333333334,,,,,42.8,,,,40.13333333333333,,,31.066666666666666,46.666666666666664
2024-04-20 13:15:00,26.4,17.333333333333332,,,32.06666666666667,,,,41.166666666666664,38.06666666666667,,,,223.13333333333333,,,32.46666666666667,44.8
2024-04-20 13:30:00,25.133333333333333,18.6,,,31.533333333333335,,,,37.53333333333333,35.666666666666664,,,,217.33333333333334,,,31.8,43.6
2024-04-20 13:45:00,24.4,17.733333333333334,,,32.06666666666667,,,,44.266666666666666,36.46666666666667,,,,42.4,,,34.53333333333333,43.333333333333336
2024-04-20 14:00:00,26.066666666666666,16.533333333333335,,,31.866666666666667,,,,37.2,33.266666666666666,,,,43.333333333333336,,,32.666666666666664,45.86666666666667
2024-04-20 14:15:00,28.2,15.466666666666667,,,27.733333333333334,,,,37.2,33.4,,,,46.2,,,32.93333333333333,38.666666666666664
2024-04-20 14:30:00,25.866666666666667,13.6,,,26.866666666666667,,87.0,,42.333333333333336,31.4,482.0,,,93.4,,,34.53333333333333,39.93333333333333
2024-04-20 14:45:00,23.8,11.133333333333333,,,26.866666666666667,,56.6,,39.4,33.53333333333333,417.2,59.2,,48.8,,,36.8,37.4
2024-04-20 15:00:00,22.2,10.133333333333333,,,24.133333333333333,,53.06666666666667,,46.53333333333333,29.733333333333334,330.73333333333335,48.333333333333336,,45.13333333333333,,,37.733333333333334,35.13333333333333
2024-04-20 15:15:00,21.133333333333333,10.0,,,23.866666666666667,,47.6,,41.733333333333334,29.6,300.0,21.933333333333334,,41.93333333333333,,,34.666666666666664,33.46666666666667
2024-04-20 15:30:00,23.6,15.533333333333333,,,21.4,,40.8,,40.86666666666667,28.6,273.93333333333334,21.733333333333334,,40.53333333333333,,,33.06666666666667,33.0
2024-04-20 15:45:00,38.4,17.133333333333333,,,20.133333333333333,,37.06666666666667,,40.0,27.466666666666665,243.13333333333333,18.4,,37.8,,,34.0,31.466666666666665
2024-04-20 16:00:00,46.266666666666666,23.733333333333334,,,21.8,,41.06666666666667,,40.2,27.2,217.4,18.6,,32.8,,,27.466666666666665,30.8
2024-04-20 16:15:00,42.733333333333334,15.133333333333333,,,19.933333333333334,,31.866666666666667,,35.4,26.133333333333333,198.86666666666667,19.133333333333333,,32.733333333333334,,,45.86666666666667,28.066666666666666
2024-04-20 16:30:00,45.93333333333333,10.6,,,20.266666666666666,,33.53333333333333,,38.13333333333333,24.666666666666668,161.06666666666666,19.6,,35.6,,,28.8,28.066666666666666
2024-04-20 16:45:00,34.93333333333333,10.933333333333334,,,21.066666666666666,,32.0,,37.93333333333333,24.2,25.466666666666665,19.0,,32.666666666666664,,,40.8,28.666666666666668
2024-04-20 17:00:00,42.666666666666664,11.733333333333333,,,18.666666666666668,,35.46666666666667,,32.733333333333334,23.8,26.133333333333333,23.0,,31.333333333333332,,,35.733333333333334,27.533333333333335
2024-04-20 17:15:00,36.13333333333333,9.6,,,19.2,,32.06666666666667,,35.4,19.733333333333334,26.933333333333334,77.53333333333333,,31.866666666666667,,,34.86666666666667,24.666666666666668
2024-04-20 17:30:00,42.8,12.066666666666666,,,18.533333333333335,,34.266666666666666,,33.2,21.066666666666666,27.066666666666666,20.2,,30.666666666666668,,,33.13333333333333,24.8
2024-04-20 17:45:00,37.266666666666666,10.533333333333333,,,19.133333333333333,,32.333333333333336,,35.46666666666667,20.666666666666668,23.466666666666665,20.8,,27.466666666666665,,,44.86666666666667,23.266666666666666
2024-04-20 18:00:00,36.06666666666667,11.2,,,19.4,,28.4,,35.0,23.066666666666666,26.8,19.533333333333335,,26.2,,,50.266666666666666,21.733333333333334
2024-04-20 18:15:00,32.86666666666667,10.6,,,18.866666666666667,,27.866666666666667,,29.866666666666667,21.0,21.6,16.133333333333333,,25.733333333333334,,,40.13333333333333,21.2
2024-04-20 18:30:00,41.266666666666666,12.333333333333334,,,20.933333333333334,,27.866666666666667,,31.266666666666666,19.2,17.785714285714285,15.466666666666667,,23.533333333333335,,,43.666666666666664,22.2
2024-04-20 18:45:00,47.0,12.6,,,28.266666666666666,,25.066666666666666,17.6,25.933333333333334,20.666666666666668,,27.6,,23.466666666666665,,,47.6,22.666666666666668
2024-04-20 19:00:00,34.4,12.866666666666667,,,34.6,,23.866666666666667,19.066666666666666,26.066666666666666,19.0,,26.0,,21.733333333333334,,,38.93333333333333,24.066666666666666
2024-04-20 19:15:00,32.4,14.733333333333333,,,32.266666666666666,,25.8,19.866666666666667,27.933333333333334,18.0,,23.733333333333334,24.466666666666665,23.2,,,32.06666666666667,24.333333333333332
2024-04-20 19:30:00,34.0,15.266666666666667,,,20.133333333333333,,26.133333333333333,19.6,28.666666666666668,17.2,,25.533333333333335,20.733333333333334,22.266666666666666,,,43.4,23.8
2024-04-20 19:45:00,34.8,16.866666666666667,,,15.533333333333333,,26.066666666666666,18.466666666666665,29.866666666666667,22.333333333333332,,17.866666666666667,18.933333333333334,21.333333333333332,,,46.93333333333333,23.333333333333332
2024-04-20 20:00:00,34.4,19.266666666666666,,,17.8,,25.533333333333335,17.4,28.6,21.8,,32.86666666666667,19.8,21.733333333333334,,,45.13333333333333,19.2
2024-04-20 20:15:00,36.0,16.933333333333334,,,18.533333333333335,,26.533333333333335,17.2,25.666666666666668,15.333333333333334,,25.466666666666665,20.133333333333333,26.333333333333332,,,22.266666666666666,20.066666666666666
2024-04-20 20:30:00,59.53333333333333,15.333333333333334,,,19.2,,24.066666666666666,16.866666666666667,25.6,17.4,,16.8,17.866666666666667,22.6,,,24.266666666666666,20.733333333333334
2024-04-20 20:45:00,46.4,14.933333333333334,,,19.533333333333335,,23.4,18.933333333333334,26.0,17.133333333333333,,17.0,17.333333333333332,21.2,,,20.466666666666665,21.133333333333333
2024-04-20 21:00:00,47.46666666666667,15.866666666666667,,,20.066666666666666,,25.933333333333334,17.666666666666668,23.733333333333334,16.733333333333334,,22.933333333333334,18.8,29.533333333333335,,,20.133333333333333,21.0
2024-04-20 21:15:00,92.26666666666667,16.733333333333334,,,19.2,,30.466666666666665,16.6,24.666666666666668,15.0,,24.0,16.066666666666666,22.4,,,19.0,18.4
2024-04-20 21:30:00,48.266666666666666,15.0,,,20.533333333333335,,28.666666666666668,17.466666666666665,21.866666666666667,13.866666666666667,,21.666666666666668,17.866666666666667,26.533333333333335,,,18.666666666666668,16.8
2024-04-20 21:45:00,33.733333333333334,15.933333333333334,,,23.0,,26.2,15.933333333333334,22.666666666666668,13.266666666666667,,20.4,16.933333333333334,44.733333333333334,,,18.0,16.8
2024-04-20 22:00:00,32.06666666666667,16.333333333333332,,,22.4,,25.333333333333332,16.333333333333332,19.733333333333334,13.733333333333333,,23.533333333333335,17.0,32.733333333333334,,,19.666666666666668,17.133333333333333
2024-04-20 22:15:00,30.533333333333335,15.533333333333333,,,23.0,,25.4,15.466666666666667,21.933333333333334,15.066666666666666,,18.4,14.533333333333333,22.066666666666666,,,18.666666666666668,15.8
2024-04-20 22:30:00,30.2,15.266666666666667,,,23.533333333333335,,56.46666666666667,16.933333333333334,19.0,13.4,,23.933333333333334,15.266666666666667,21.4,,,15.533333333333333,16.8
2024-04-20 22:45:00,27.8,25.0,,,25.0,,124.73333333333333,16.133333333333333,25.666666666666668,14.4,,18.4,15.6,24.066666666666666,,,14.533333333333333,16.533333333333335
2024-04-20 23:00:00,26.666666666666668,33.0,,,23.466666666666665,,46.4,16.0,19.8,15.466666666666667,,18.466666666666665,15.266666666666667,18.2,,,16.266666666666666,17.6
2024-04-20 23:15:00,24.866666666666667,22.066666666666666,,,24.6,,32.06666666666667,18.466666666666665,17.333333333333332,14.6,,17.066666666666666,14.8,23.533333333333335,,,14.666666666666666,16.4
2024-04-20 23:30:00,24.533333333333335,18.6,,,23.866666666666667,,30.933333333333334,17.8,19.0,14.0,,16.333333333333332,14.266666666666667,16.2,,,22.0,17.2
2024-04-20 23:45:00,39.666666666666664,20.666666666666668,,,24.466666666666665,,28.333333333333332,15.133333333333333,17.533333333333335,15.2,,16.466666666666665,14.666666666666666,15.6,,,19.0,24.8
2024-04-21 00:00:00,67.06666666666666,22.266666666666666,,,23.866666666666667,,28.266666666666666,16.066666666666666,16.466666666666665,14.8,,17.4,15.133333333333333,15.4,,,19.333333333333332,121.26666666666667
2024-04-21 00:15:00,62.0,18.4,,,23.133333333333333,,30.8,21.733333333333334,18.0,18.2,,15.866666666666667,14.2,17.4,,,25.8,285.8
2024-04-21 00:30:00,46.46666666666667,17.733333333333334,,,21.666666666666668,,29.866666666666667,31.666666666666668,18.533333333333335,16.133333333333333,,19.0,16.4,17.2,,,26.8,25.733333333333334
2024-04-21 00:45:00,43.46666666666667,18.8,,,21.2,,25.133333333333333,17.666666666666668,16.066666666666666,22.533333333333335,,20.466666666666665,15.2,19.333333333333332,,,30.0,18.533333333333335
2024-04-21 01:00:00,37.2,20.066666666666666,,,20.133333333333333,,30.333333333333332,22.133333333333333,14.733333333333333,25.333333333333332,,19.333333333333332,14.466666666666667,20.066666666666666,,,32.86666666666667,19.133333333333333
2024-04-21 01:15:00,25.533333333333335,18.866666666666667,,,19.133333333333333,,34.6,21.2,18.733333333333334,25.733333333333334,,16.6,15.333333333333334,21.333333333333332,,,35.53333333333333,21.466666666666665
2024-04-21 01:30:00,22.666666666666668,20.066666666666666,,,20.333333333333332,,32.666666666666664,20.2,17.466666666666665,20.333333333333332,,19.866666666666667,15.333333333333334,20.2,,,34.333333333333336,21.933333333333334
2024-04-21 01:45:00,18.733333333333334,20.933333333333334,,,22.866666666666667,,27.533333333333335,18.4,18.933333333333334,23.4,,17.533333333333335,13.266666666666667,25.8,,,34.06666666666667,21.933333333333334
2024-04-21 02:00:00,19.4,20.533333333333335,,,21.466666666666665,,28.733333333333334,17.666666666666668,23.6,24.0,,18.866666666666667,13.333333333333334,21.533333333333335,,,34.666666666666664,21.866666666666667
2024-04-21 02:15:00,17.933333333333334,20.866666666666667,,,21.533333333333335,,29.266666666666666,18.866666666666667,24.8,26.466666666666665,,28.466666666666665,15.133333333333333,20.933333333333334,,,34.733333333333334,20.533333333333335
2024-04-21 02:30:00,17.4,18.8,,,21.666666666666668,,30.2,20.8,21.0,23.533333333333335,,36.0,17.333333333333332,24.4,,,31.4,21.4
2024-04-21 02:45:00,16.8,18.866666666666667,,,21.733333333333334,,30.2,19.8,21.666666666666668,19.133333333333333,,36.733333333333334,20.066666666666666,24.8,,,36.266666666666666,18.866666666666667
2024-04-21 03:00:00,15.466666666666667,18.533333333333335,,,22.133333333333333,,32.8,23.733333333333334,20.266666666666666,20.866666666666667,,34.46666666666667,20.6,24.466666666666665,,,35.266666666666666,21.0
2024-04-21 03:15:00,16.133333333333333,19.866666666666667,,,20.533333333333335,,32.6,28.466666666666665,20.466666666666665,24.2,,26.733333333333334,21.8,23.866666666666667,,,33.4,21.6
2024-04-21 03:30:00,15.6,21.266666666666666,,,21.8,,35.06666666666667,29.333333333333332,19.466666666666665,24.866666666666667,,24.0,21.6,25.266666666666666,,,33.93333333333333,22.133333333333333
2024-04-21 03:45:00,16.466666666666665,20.533333333333335,,,23.0,,31.666666666666668,27.8,25.266666666666666,23.8,,23.866666666666667,22.8,23.266666666666666,,,33.6,22.6
2024-04-21 04:00:00,17.0,18.2,,,23.533333333333335,,39.266666666666666,27.866666666666667,19.6,27.0,,47.8,22.866666666666667,25.133333333333333,,,34.06666666666667,24.333333333333332
2024-04-21 04:15:00,17.0,17.8,,,24.133333333333333,,43.93333333333333,28.066666666666666,20.133333333333333,22.8,,51.86666666666667,23.933333333333334,24.8,,,33.266666666666666,23.666666666666668
2024-04-21 04:30:00,17.133333333333333,18.4,,,24.466666666666665,,40.53333333333333,29.4,19.266666666666666,22.8,,32.53333333333333,25.866666666666667,25.466666666666665,,,34.266666666666666,20.733333333333334
2024-04-21 04:45:00,14.8,13.933333333333334,,,25.733333333333334,,39.733333333333334,28.266666666666666,19.266666666666666,24.2,,39.733333333333334,24.2,25.133333333333333,,,34.2,20.866666666666667
2024-04-21 05:00:00,16.2,14.533333333333333,,,25.466666666666665,,38.6,28.4,21.133333333333333,20.8,,41.4,23.333333333333332,25.933333333333334,,,31.466666666666665,21.533333333333335
2024-04-21 05:15:00,16.2,13.733333333333333,,,25.133333333333333,,38.93333333333333,30.333333333333332,19.666666666666668,23.666666666666668,,23.466666666666665,22.4,26.6,,,29.933333333333334,20.666666666666668
2024-04-21 05:30:00,15.733333333333333,13.333333333333334,,,27.4,,34.93333333333333,32.0,20.466666666666665,23.533333333333335,,22.133333333333333,21.666666666666668,27.066666666666666,,,32.13333333333333,19.933333333333334
2024-04-21 05:45:00,16.533333333333335,14.466666666666667,,,26.0,,28.866666666666667,28.8,22.066666666666666,25.066666666666666,,18.933333333333334,24.333333333333332,24.4,,,31.533333333333335,17.866666666666667
