Date/Time,1282_O_BCVW,1404_O_TROY,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,3283_O_LEET,3555_O_SCLL,4431_O_WBG,4530_O_CNTP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6582_O_OAKD,6809_O_SQHS,7134_O_LWCV,7543_O_MILL,8183_O_MILL,8304_O_SQHS,8698_O_NOSD,8699_O_BLOO,8850_O_LWCV,8941_O_MTLE
2017-09-12 19:30:00,113.73333333333332,,847.1333333333333,697.4666666666667,,486.4666666666666,637.6,616.0,,108.6,108.6,547.2666666666668,531.6666666666666,,584.8666666666667,664.0,512.0666666666667,623.4666666666667,642.6666666666666,554.7333333333332,673.6,472.9333333333333
2017-09-12 19:45:00,220.46666666666667,,898.2,759.3333333333335,,493.86666666666673,674.7333333333332,535.9333333333333,,130.53333333333333,130.53333333333333,541.5333333333333,921.3333333333335,,624.5333333333333,637.2,542.0666666666667,664.6,582.8666666666667,583.0,650.6666666666666,480.86666666666673
2017-09-12 20:00:00,306.8666666666667,,1258.8,813.1333333333333,,510.73333333333335,666.2666666666668,564.6,,301.93333333333334,301.93333333333334,590.0,764.8,,614.4,680.0666666666667,555.4666666666667,707.4,610.4,649.2666666666668,686.4,523.4666666666667
2017-09-12 20:15:00,228.26666666666668,,1194.2666666666667,854.5333333333333,,540.2,674.1333333333333,546.6,,316.8666666666667,316.8666666666667,650.1333333333333,746.0666666666667,,604.3333333333334,703.9333333333333,575.1333333333333,710.0,611.3333333333334,652.1333333333333,652.1333333333333,506.4
2017-09-12 20:30:00,1084.2,,1047.8666666666666,903.7333333333332,,546.6,695.4,622.2,,278.73333333333335,278.73333333333335,676.8,792.8666666666667,,617.3333333333334,809.4,592.7333333333332,812.5333333333333,625.2,607.0666666666667,662.9333333333333,552.8
2017-09-12 20:45:00,1109.7333333333333,,1023.4666666666667,935.1333333333333,,546.7333333333332,702.9333333333333,611.0666666666667,,272.53333333333336,272.53333333333336,617.8,904.8666666666667,,645.6,1355.2666666666667,663.6,853.1333333333333,768.8,585.6,691.9333333333333,546.8666666666667
2017-09-12 21:00:00,1110.3333333333333,,934.4,958.3333333333335,,554.0666666666667,706.6666666666665,693.8666666666667,,263.06666666666666,263.06666666666666,1055.0,902.0666666666667,,649.6666666666666,3028.866666666667,698.6666666666665,749.4,1438.8,634.2666666666668,709.4666666666667,592.4
2017-09-12 21:15:00,1963.1333333333332,,995.2,1071.2666666666667,,553.9333333333333,702.4666666666667,635.9333333333333,,258.1333333333333,258.1333333333333,797.4666666666667,1070.3333333333333,,647.7333333333332,1663.666666666667,720.3333333333335,763.4,764.3333333333335,699.9333333333333,694.4,604.4666666666667
2017-09-12 21:30:00,2306.6,,954.3333333333335,1129.0,,572.3333333333334,687.6,677.5333333333333,,253.26666666666668,253.26666666666668,664.6666666666666,1046.2,,662.5333333333333,1772.6,736.0666666666667,746.9333333333333,814.9333333333333,685.2666666666668,741.6,636.2666666666668
2017-09-12 21:45:00,1807.533333333333,,980.8,1226.9333333333334,,573.6,681.6,612.4666666666667,,252.0,252.0,706.6666666666665,1001.4,,702.5333333333333,2009.0,760.8666666666667,772.9333333333333,743.6,685.6,761.6666666666665,721.9333333333333
2017-09-12 22:00:00,1507.466666666667,,1076.2,1140.5333333333333,,586.4,694.0,606.6666666666666,,252.26666666666668,252.26666666666668,655.1333333333333,907.8,,749.2,2018.7333333333331,795.6666666666665,769.3333333333335,724.6666666666665,696.4,768.6,745.0
2017-09-12 22:15:00,3300.2,,1146.7333333333333,1151.0,,603.6666666666666,705.0,557.7333333333332,,253.2,253.2,610.6666666666666,929.8,,710.4666666666667,1780.2,774.7333333333332,757.2,710.5333333333333,701.4666666666667,775.4,827.3333333333335
2017-09-12 22:30:00,3521.866666666667,,1175.6,1049.2666666666667,,605.2666666666668,710.4666666666667,591.8,,196.4,196.4,655.4,958.1333333333333,,731.7333333333332,2191.0,770.8666666666667,743.6,703.8666666666667,705.6666666666665,757.6666666666665,904.9333333333333
2017-09-12 22:45:00,3550.5333333333333,,1085.2,1154.4,,618.0,731.0666666666667,552.9333333333333,,181.86666666666667,181.86666666666667,647.8666666666667,1048.7333333333333,,761.7333333333332,1872.4,728.4666666666667,739.8,767.9333333333333,717.2,710.4666666666667,815.8666666666667
2017-09-12 23:00:00,3741.0,,1180.5333333333333,1234.2666666666667,,624.6666666666666,799.4,559.7333333333332,,187.53333333333333,187.53333333333333,607.6666666666666,1145.9333333333334,,714.2,1422.466666666667,719.0666666666667,720.1333333333333,814.4666666666667,758.4,697.8666666666667,728.2
2017-09-12 23:15:00,5112.933333333333,,1283.1333333333334,1155.6,,624.9333333333333,763.0666666666667,547.6,,181.8,181.8,581.9333333333333,1345.0666666666666,,725.9333333333333,1210.9333333333334,718.4,716.6,1459.2666666666669,779.2666666666668,719.0666666666667,736.2666666666668
2017-09-12 23:30:00,5998.666666666668,,1356.4666666666667,1188.0666666666666,,615.5333333333333,690.6666666666665,569.8,,186.8,186.8,563.4666666666667,1513.0,,738.2,1070.8666666666666,702.2666666666668,718.6666666666665,1369.4666666666667,695.8,736.8,747.2
2017-09-12 23:45:00,6841.0,,1683.466666666667,1199.6,,631.4,664.8,582.7333333333332,,195.2,195.2,573.1333333333333,1566.8666666666666,,774.0666666666667,1045.2,707.2666666666668,750.1333333333333,866.8,638.0,747.2666666666668,688.2
2017-09-13 00:00:00,7526.0666666666675,,1446.0666666666666,1645.466666666667,,646.8,720.2666666666668,651.6,,170.8,170.8,589.9333333333333,1408.8,,744.0,923.4,716.0,753.8666666666667,941.5333333333333,664.9333333333333,733.1333333333333,605.0
2017-09-13 00:15:00,7318.666666666668,,1419.533333333333,1578.0666666666666,,666.5333333333333,629.3333333333334,671.2666666666668,,182.9333333333333,182.9333333333333,593.2,1290.1333333333334,,747.5333333333333,913.4,710.9333333333333,734.0666666666667,1126.2,636.5333333333333,790.2666666666668,617.6666666666666
2017-09-13 00:30:00,7767.466666666666,,1304.2,1828.7333333333331,,674.8666666666667,654.5333333333333,595.5333333333333,,188.13333333333333,188.13333333333333,590.8666666666667,1058.8666666666666,,745.4666666666667,876.8666666666667,716.2,716.0666666666667,1366.0,610.3333333333334,833.1333333333333,697.0666666666667
2017-09-13 00:45:00,8774.266666666666,,1168.0,2305.933333333333,,713.0,715.3333333333335,529.4,,188.8,188.8,580.7333333333332,1091.4666666666667,,738.3333333333335,834.8,722.2666666666668,734.4666666666667,1258.4,603.8,861.9333333333333,803.2
2017-09-13 01:00:00,9495.8,,1176.6,2042.0666666666666,,738.7333333333332,772.7333333333332,525.2,,193.26666666666668,193.26666666666668,586.9333333333333,1138.0,,770.5333333333333,814.1333333333333,718.0,739.9333333333333,1089.5333333333333,642.6,832.8,808.2
2017-09-13 01:15:00,10594.733333333334,,1120.7333333333333,1823.8666666666666,,742.9333333333333,774.4666666666667,509.13333333333327,,161.4,161.4,610.0,1227.1333333333334,,788.3333333333335,827.9333333333333,719.9333333333333,735.9333333333333,1069.3333333333333,646.3333333333334,872.1333333333333,740.2666666666668
2017-09-13 01:30:00,10854.933333333332,,1157.2666666666667,1566.0666666666666,,758.0,769.1333333333333,798.2666666666668,,163.33333333333334,163.33333333333334,606.2,1420.9333333333334,,752.6666666666665,810.2666666666668,713.1333333333333,731.1333333333333,901.6,643.2666666666668,864.8,737.8
2017-09-13 01:45:00,10768.066666666668,,1135.7333333333333,1253.4,,815.2666666666668,768.8666666666667,688.9333333333333,,161.8,161.8,600.1333333333333,1517.7333333333331,,751.2666666666668,801.6,719.7333333333332,705.0666666666667,870.8666666666667,630.4,878.2666666666668,705.0
2017-09-13 02:00:00,10926.8,,1203.1333333333334,1180.8,,852.6,768.6666666666665,549.8666666666667,,155.26666666666668,155.26666666666668,608.4666666666667,1467.7333333333331,,760.1333333333333,792.8,729.5333333333333,717.0,822.3333333333335,612.6666666666666,961.8666666666667,816.7333333333332
2017-09-13 02:15:00,11361.4,,1396.6,1111.0666666666666,,947.7333333333332,763.8666666666667,526.1333333333333,,155.0,155.0,610.4,1449.0,,783.6666666666665,788.8,728.8666666666667,755.4,853.5333333333333,627.8,923.5333333333333,822.1333333333333
2017-09-13 02:30:00,11013.533333333333,,1496.8666666666666,1323.2666666666667,,937.0666666666667,764.0666666666667,536.1333333333333,,169.86666666666667,169.86666666666667,624.8666666666667,1413.2666666666669,,827.4666666666667,820.9333333333333,717.2,764.8,880.4666666666667,645.2,984.5333333333333,717.3333333333335
2017-09-13 02:45:00,10625.066666666668,,1053.4,1863.7333333333331,,956.4,788.6666666666665,514.2666666666668,,180.33333333333331,180.33333333333331,659.4666666666667,1307.0,,822.8,829.4666666666667,737.4666666666667,807.6,948.3333333333335,671.7333333333332,962.2,669.7333333333332
2017-09-13 03:00:00,10767.8,,1048.2666666666667,2050.2,,944.2666666666668,777.3333333333335,507.66666666666674,,182.9333333333333,182.9333333333333,682.3333333333334,1194.9333333333334,,837.9333333333333,853.1333333333333,757.9333333333333,814.3333333333335,1355.8666666666666,773.4666666666667,911.9333333333333,624.0
2017-09-13 03:15:00,10353.866666666667,,1078.8,1194.8666666666666,,906.3333333333335,798.0,548.3333333333334,,183.8,183.8,714.0,1069.2666666666667,,856.0666666666667,838.1333333333333,753.1333333333333,836.6,1682.8,701.4666666666667,913.8666666666667,614.4666666666667
2017-09-13 03:30:00,10196.933333333332,,1121.9333333333334,1142.7333333333333,,897.4666666666667,759.5333333333333,623.8,,176.93333333333337,176.93333333333337,738.6,1036.1333333333334,,917.0,872.8,751.6,847.5333333333333,941.0,674.2,1230.0,571.5333333333333
2017-09-13 03:45:00,10049.133333333333,,1232.1333333333334,1146.2666666666667,,868.0,773.6,553.6,,174.66666666666663,174.66666666666663,731.1333333333333,972.5333333333333,,916.0,872.5333333333333,736.4,823.1333333333333,817.1333333333333,699.0666666666667,1109.4666666666667,555.7333333333332
2017-09-13 04:00:00,10040.933333333332,,1245.6666666666667,1043.4666666666667,,858.3333333333335,760.7333333333332,529.9333333333333,,197.0,197.0,762.2,979.5333333333333,,902.5333333333333,871.4666666666667,732.5333333333333,798.6666666666665,859.2666666666668,722.4666666666667,1140.1333333333334,567.7333333333332
2017-09-13 04:15:00,10075.933333333332,,1150.9333333333334,1112.6666666666667,,856.6666666666665,753.9333333333333,569.0666666666667,,188.06666666666663,188.06666666666663,745.2,1052.2,,999.6,892.9333333333333,743.6,795.1333333333333,908.8666666666667,695.9333333333333,1163.4666666666667,586.7333333333332
2017-09-13 04:30:00,10105.133333333333,,1119.6,1091.9333333333334,,892.8,718.8666666666667,573.5333333333333,,182.7333333333333,182.7333333333333,764.6,1102.6666666666667,,990.8,871.5333333333333,753.8,782.0666666666667,925.8666666666667,723.2666666666668,1251.4666666666667,616.8
2017-09-13 04:45:00,10246.866666666667,,1140.4,1075.1333333333334,,901.2,785.7333333333332,551.6,,174.46666666666667,174.46666666666667,799.6,1126.5333333333333,,1032.8,888.3333333333335,771.2666666666668,794.6666666666665,1136.9333333333334,800.7333333333332,1326.9333333333334,642.4
2017-09-13 05:00:00,10359.6,,1170.9333333333334,1061.5333333333333,,905.2,764.3333333333335,529.8,,265.06666666666666,265.06666666666666,810.4,1151.6666666666667,,1037.8,897.0666666666667,762.0,790.2666666666668,1283.7333333333333,927.1333333333333,1320.8666666666666,656.2
