Date/Time,2071_O_NOSD,2281_O_HiPK,2427_O_ELIB,4431_O_WBG,4841_O_STDT,5571_O_BUFF,5624_O_BUFF,6189_O_LARM,6227_O_ELIB,7220_O_SHADY,7543_O_MILL,7568_O_GIBS,8185_O_SWPK
2016-09-13 10:45:00,742.2,,410.4666666666666,213.9333333333333,,201.9333333333333,201.9333333333333,415.26666666666665,557.0,539.6,,583.6,5756.333333333332
2016-09-13 11:00:00,691.7333333333332,,470.33333333333326,216.8,,197.4,197.4,372.4666666666666,520.5333333333333,538.6666666666666,,566.3333333333334,5667.4
2016-09-13 11:15:00,513.9333333333333,,481.9333333333333,218.9333333333333,,189.13333333333333,189.13333333333333,406.26666666666665,507.06666666666666,616.8,,594.4666666666667,5393.733333333334
2016-09-13 11:30:00,447.06666666666666,,479.6,225.6,,192.26666666666668,192.26666666666668,382.0,447.8,738.4,,587.6,5131.6
2016-09-13 11:45:00,441.06666666666666,,439.4,213.46666666666667,,176.66666666666663,176.66666666666663,356.06666666666666,431.06666666666666,302.3333333333333,,396.8,5035.933333333333
2016-09-13 12:00:00,326.2,,430.33333333333326,207.7333333333333,,157.46666666666667,157.46666666666667,303.6666666666667,323.53333333333336,259.46666666666664,,301.2,4817.466666666666
2016-09-13 12:15:00,287.53333333333336,,362.26666666666665,207.2,,163.4,163.4,229.0,243.7333333333333,274.26666666666665,,284.46666666666664,4746.2
2016-09-13 12:30:00,407.4,,298.4,207.4,,143.33333333333334,143.33333333333334,217.86666666666667,228.13333333333333,266.4,,264.1333333333333,4689.066666666667
2016-09-13 12:45:00,247.8,,253.8,210.26666666666668,,139.6,139.6,203.7333333333333,212.26666666666668,338.8,,216.33333333333331,4556.733333333334
2016-09-13 13:00:00,180.66666666666663,,235.26666666666668,216.7333333333333,,138.13333333333333,138.13333333333333,240.2,184.7333333333333,297.1333333333333,,171.46666666666667,4580.866666666667
2016-09-13 13:15:00,203.7333333333333,,242.2,228.0,,115.46666666666668,115.46666666666668,186.66666666666663,935.3333333333335,228.53333333333333,,157.93333333333334,4533.333333333333
2016-09-13 13:30:00,195.4,,223.26666666666668,232.8,,135.6,135.6,246.46666666666667,204.26666666666668,210.7333333333333,,149.4,4539.333333333333
2016-09-13 13:45:00,215.4,,220.4,236.9333333333333,,103.06666666666666,103.06666666666666,190.46666666666667,171.06666666666666,194.4,,153.73333333333332,4706.666666666667
2016-09-13 14:00:00,196.0,,225.13333333333333,259.6666666666667,,120.13333333333334,120.13333333333334,611.8666666666667,172.0,227.0,,158.73333333333332,4624.733333333334
2016-09-13 14:15:00,198.33333333333331,,228.33333333333331,241.6,,114.93333333333334,114.93333333333334,194.53333333333333,170.93333333333334,241.86666666666667,,168.33333333333334,4348.0
2016-09-13 14:30:00,199.33333333333331,,268.53333333333336,246.2,,113.8,113.8,186.86666666666667,155.2,206.7333333333333,,169.13333333333333,4362.133333333333
2016-09-13 14:45:00,215.26666666666668,,212.13333333333333,259.6666666666667,,951.0,951.0,170.93333333333334,155.53333333333333,299.6666666666667,,161.86666666666667,4337.133333333333
2016-09-13 15:00:00,193.53333333333333,,226.53333333333333,257.4,,1923.533333333333,1923.533333333333,170.86666666666667,357.13333333333327,462.73333333333335,,113.8,4214.666666666667
2016-09-13 15:15:00,257.8,,247.33333333333331,266.93333333333334,,219.8,219.8,182.26666666666668,180.06666666666663,305.4,,97.8,4208.2
2016-09-13 15:30:00,220.2,,272.8,272.93333333333334,,270.4,270.4,224.86666666666667,162.93333333333334,240.7333333333333,,93.33333333333331,4170.666666666667
2016-09-13 15:45:00,207.6,,234.06666666666663,302.8666666666667,,589.6666666666666,589.6666666666666,171.13333333333333,180.53333333333333,206.26666666666668,,88.73333333333332,4270.0
2016-09-13 16:00:00,219.53333333333333,,257.46666666666664,450.26666666666665,,454.9333333333333,454.9333333333333,166.26666666666668,185.53333333333333,190.6,,93.86666666666666,4172.333333333333
2016-09-13 16:15:00,197.46666666666667,,253.13333333333333,871.9333333333333,,392.13333333333327,392.13333333333327,173.8,182.53333333333333,217.13333333333333,,97.33333333333331,4208.266666666666
2016-09-13 16:30:00,220.66666666666663,,260.53333333333336,1285.8,,352.4,352.4,181.2,196.6,201.53333333333333,,90.86666666666666,4216.6
2016-09-13 16:45:00,183.66666666666663,,252.26666666666668,1113.6666666666667,,341.26666666666665,341.26666666666665,172.93333333333337,187.8,196.4,,78.6,4144.266666666666
2016-09-13 17:00:00,218.2,,248.06666666666663,998.5333333333333,,666.9333333333333,666.9333333333333,164.13333333333333,184.13333333333333,179.33333333333337,,84.0,4155.866666666667
2016-09-13 17:15:00,191.66666666666663,,250.86666666666667,964.8666666666667,,1727.6,1727.6,161.8,185.06666666666663,188.26666666666668,,93.46666666666668,4088.333333333334
2016-09-13 17:30:00,172.26666666666668,,255.26666666666668,856.5333333333333,,2016.533333333333,2016.533333333333,176.13333333333333,177.73333333333332,185.9333333333333,,85.86666666666666,4110.333333333333
2016-09-13 17:45:00,170.53333333333333,,247.46666666666667,833.1333333333333,,1895.0,1895.0,161.46666666666667,177.8,177.46666666666667,,92.73333333333332,4257.466666666666
2016-09-13 18:00:00,212.86666666666667,,236.7333333333333,698.0666666666667,,1797.9333333333334,1797.9333333333334,168.46666666666667,165.13333333333333,175.06666666666663,,93.53333333333332,4836.666666666667
2016-09-13 18:15:00,198.26666666666668,,217.6,831.5333333333333,,1613.2666666666669,1613.2666666666669,201.13333333333333,160.66666666666666,177.93333333333337,,97.33333333333331,5408.133333333333
2016-09-13 18:30:00,201.86666666666667,,229.13333333333333,912.2,,1510.333333333333,1510.333333333333,200.86666666666667,169.46666666666667,193.0,,111.26666666666668,5842.666666666668
2016-09-13 18:45:00,210.0,,594.0666666666667,841.4,,1328.6,1328.6,257.0,185.66666666666663,238.53333333333333,,139.2,6256.6
2016-09-13 19:00:00,279.0,,277.53333333333336,835.6,,891.2666666666668,891.2666666666668,288.8666666666667,210.66666666666663,251.46666666666667,,167.2,6903.0666666666675
2016-09-13 19:15:00,315.8666666666667,,391.73333333333335,812.0666666666667,,844.6666666666665,844.6666666666665,257.53333333333336,211.86666666666667,244.26666666666668,,186.7333333333333,7363.866666666668
2016-09-13 19:30:00,297.93333333333334,,490.4666666666666,877.2,,1023.2666666666668,1023.2666666666668,238.86666666666667,258.1333333333333,253.33333333333331,,205.2,7773.4
2016-09-13 19:45:00,314.06666666666666,,543.6666666666666,915.8666666666667,,728.3333333333335,728.3333333333335,294.8666666666667,339.73333333333335,276.6666666666667,,270.4,8026.4
2016-09-13 20:00:00,344.86666666666673,,776.4666666666667,878.2,,964.3333333333335,964.3333333333335,478.8,353.6,332.8666666666667,,321.53333333333336,7787.8
2016-09-13 20:15:00,491.73333333333335,,1453.0,992.4,,1088.6666666666667,1088.6666666666667,664.5333333333333,399.06666666666666,341.06666666666666,,322.06666666666666,8021.266666666666
2016-09-13 20:30:00,556.5333333333333,,872.1333333333333,909.1333333333333,,1405.0666666666666,1405.0666666666666,847.8,415.73333333333335,397.86666666666673,,335.3333333333333,8077.866666666668
2016-09-13 20:45:00,569.0666666666667,,1638.8666666666666,932.4,,1628.2666666666669,1628.2666666666669,769.2,456.6,442.2,,328.46666666666664,8167.533333333334
