Date/Time,3780_O_HZWD,2071_O_NOSD,6227_O_ELIB,3653_O_MARS,8581_O_SOSD,5624_O_BUFF,5571_O_BUFF,4431_O_WBG,3555_O_SCLL,7543_O_MILL,1639_O_ELIB
2016-10-19 02:45:00,20.0,102.73333333333333,89.73333333333333,57.13333333333333,,,,84.2,80.66666666666667,152.66666666666666,82.33333333333333
2016-10-19 03:00:00,19.0,74.2,83.93333333333334,59.86666666666667,,,,83.86666666666666,72.0,124.46666666666667,74.66666666666667
2016-10-19 03:15:00,14.933333333333334,75.0,78.8,62.0,,,,74.46666666666667,75.06666666666666,122.33333333333333,64.4
2016-10-19 03:30:00,13.666666666666666,60.333333333333336,72.86666666666666,65.26666666666667,,,,77.13333333333334,72.8,106.33333333333333,64.66666666666667
2016-10-19 03:45:00,13.866666666666667,51.46666666666667,74.2,69.93333333333334,,,,82.53333333333333,70.53333333333333,88.8,60.53333333333333
2016-10-19 04:00:00,13.333333333333334,52.2,74.8,76.4,,,,83.86666666666666,74.4,81.0,62.733333333333334
2016-10-19 04:15:00,11.666666666666666,51.93333333333333,73.66666666666667,82.4,,,,83.33333333333333,75.06666666666666,86.4,63.86666666666667
2016-10-19 04:30:00,11.733333333333333,55.13333333333333,72.13333333333334,81.0,,,,83.06666666666666,76.53333333333333,91.8,59.4
2016-10-19 04:45:00,11.133333333333333,55.06666666666667,73.33333333333333,88.06666666666666,,,,84.73333333333333,74.46666666666667,96.6,62.06666666666667
2016-10-19 05:00:00,10.466666666666667,52.333333333333336,76.93333333333334,108.06666666666666,,,,84.4,73.06666666666666,88.53333333333333,61.333333333333336
2016-10-19 05:15:00,9.266666666666667,50.93333333333333,80.0,114.6,,,,89.2,76.33333333333333,91.6,65.06666666666666
2016-10-19 05:30:00,9.466666666666667,65.53333333333333,86.53333333333333,126.86666666666666,,,,95.6,76.66666666666667,105.93333333333334,65.46666666666667
2016-10-19 05:45:00,77.66666666666667,62.06666666666667,87.86666666666666,155.33333333333334,,,,93.73333333333333,75.8,111.13333333333334,72.66666666666667
2016-10-19 06:00:00,159.26666666666668,77.0,93.93333333333334,160.86666666666667,,,,96.53333333333333,82.86666666666666,128.13333333333333,87.33333333333333
2016-10-19 06:15:00,166.66666666666666,74.4,98.93333333333334,138.46666666666667,,,,97.06666666666666,83.6,143.86666666666667,77.6
2016-10-19 06:30:00,166.2,81.8,109.46666666666667,133.6,,,,93.4,81.06666666666666,122.46666666666667,86.46666666666667
2016-10-19 06:45:00,164.13333333333333,89.73333333333333,129.0,194.46666666666667,,,,95.6,83.46666666666667,152.53333333333333,96.73333333333333
2016-10-19 07:00:00,175.46666666666667,84.06666666666666,127.4,178.6,,,,93.33333333333333,79.4,195.46666666666667,109.8
2016-10-19 07:15:00,168.13333333333333,83.93333333333334,117.46666666666667,211.6,,,,100.6,79.86666666666666,195.53333333333333,111.26666666666667
2016-10-19 07:30:00,139.33333333333334,88.06666666666666,125.73333333333333,214.06666666666666,,,,86.26666666666667,87.06666666666666,204.06666666666666,113.06666666666666
2016-10-19 07:45:00,152.66666666666666,147.8,140.73333333333332,233.26666666666668,,,,83.33333333333333,100.33333333333333,213.46666666666667,124.13333333333334
2016-10-19 08:00:00,172.8,154.33333333333334,139.46666666666667,194.8,,,,84.13333333333334,91.06666666666666,222.73333333333332,132.4
2016-10-19 08:15:00,151.2,137.6,146.73333333333332,201.6,,,,98.8,85.6,180.86666666666667,136.0
2016-10-19 08:30:00,157.66666666666666,147.93333333333334,161.4,157.13333333333333,,,,100.86666666666666,81.06666666666666,182.4,141.8
2016-10-19 08:45:00,166.6,153.26666666666668,167.26666666666668,159.06666666666666,,,,102.66666666666667,85.0,183.46666666666667,139.46666666666667
2016-10-19 09:00:00,185.46666666666667,155.93333333333334,168.53333333333333,174.33333333333334,,,,105.06666666666666,77.06666666666666,170.8,130.93333333333334
2016-10-19 09:15:00,140.06666666666666,155.13333333333333,157.53333333333333,185.6,,,,108.4,77.33333333333333,168.66666666666666,120.2
2016-10-19 09:30:00,144.6,159.73333333333332,155.2,170.73333333333332,,,,99.0,80.13333333333334,165.06666666666666,110.2
2016-10-19 09:45:00,151.8,169.73333333333332,149.4,173.0,,,,103.2,93.33333333333333,152.86666666666667,100.0
2016-10-19 10:00:00,129.93333333333334,165.4,149.2,155.66666666666666,,,,98.86666666666666,89.86666666666666,132.73333333333332,100.46666666666667
2016-10-19 10:15:00,128.33333333333334,166.93333333333334,140.6,128.86666666666667,,,,107.0,88.0,127.53333333333333,136.66666666666666
2016-10-19 10:30:00,137.4,142.4,135.53333333333333,127.6,,,,114.73333333333333,83.66666666666667,131.86666666666667,123.06666666666666
2016-10-19 10:45:00,132.8,133.6,122.33333333333333,122.6,,,,113.66666666666667,94.0,113.86666666666666,105.93333333333334
2016-10-19 11:00:00,114.0,130.93333333333334,117.4,110.26666666666667,,,,109.93333333333334,75.33333333333333,103.66666666666667,93.13333333333334
2016-10-19 11:15:00,124.6,120.46666666666667,109.06666666666666,108.33333333333333,,,,108.66666666666667,80.2,105.0,177.8
2016-10-19 11:30:00,102.13333333333334,118.86666666666666,100.86666666666666,105.93333333333334,,,,106.26666666666667,94.46666666666667,107.0,87.26666666666667
2016-10-19 11:45:00,119.26666666666667,118.06666666666666,99.33333333333333,103.8,,,,100.06666666666666,388.26666666666665,98.2,87.6
2016-10-19 12:00:00,126.2,113.6,120.2,89.4,,,,98.53333333333333,73.6,92.26666666666667,93.13333333333334
2016-10-19 12:15:00,192.06666666666666,116.73333333333333,113.13333333333334,87.0,,,,93.2,79.93333333333334,92.93333333333334,93.8
2016-10-19 12:30:00,147.53333333333333,113.53333333333333,107.53333333333333,91.53333333333333,,,,89.53333333333333,73.73333333333333,89.73333333333333,97.4
2016-10-19 12:45:00,106.4,113.73333333333333,97.06666666666666,83.8,,,,88.73333333333333,75.93333333333334,95.86666666666666,142.66666666666666
2016-10-19 13:00:00,105.13333333333334,107.2,95.0,85.46666666666667,,,,90.33333333333333,71.86666666666666,88.73333333333333,89.66666666666667
2016-10-19 13:15:00,98.8,103.33333333333333,96.53333333333333,78.86666666666666,,,,88.4,75.93333333333334,83.8,93.06666666666666
2016-10-19 13:30:00,102.53333333333333,94.2,99.26666666666667,85.8,,,,87.73333333333333,74.66666666666667,86.53333333333333,94.0
2016-10-19 13:45:00,59.733333333333334,84.0,95.93333333333334,80.0,,,,87.86666666666666,75.26666666666667,86.06666666666666,86.93333333333334
2016-10-19 14:00:00,50.6,97.33333333333333,89.66666666666667,80.66666666666667,,,,89.8,69.46666666666667,399.2,82.33333333333333
2016-10-19 14:15:00,43.333333333333336,93.26666666666667,90.86666666666666,79.66666666666667,,,,84.26666666666667,68.06666666666666,90.73333333333333,87.0
2016-10-19 14:30:00,34.6,90.8,92.0,78.53333333333333,,,,83.26666666666667,73.0,81.06666666666666,92.4
2016-10-19 14:45:00,32.333333333333336,84.73333333333333,92.06666666666666,73.26666666666667,,,,82.86666666666666,70.6,75.06666666666666,88.13333333333334
2016-10-19 15:00:00,29.2,85.13333333333334,94.6,76.0,,,,85.0,73.46666666666667,62.06666666666667,89.0
2016-10-19 15:15:00,25.0,79.2,83.6,73.33333333333333,,,,84.13333333333334,70.66666666666667,67.46666666666667,82.2
2016-10-19 15:30:00,20.2,78.0,78.26666666666667,70.53333333333333,,,,84.66666666666667,73.26666666666667,75.93333333333334,79.0
2016-10-19 15:45:00,20.133333333333333,80.6,80.8,70.2,,,,88.73333333333333,85.4,80.2,77.53333333333333
2016-10-19 16:00:00,19.333333333333332,76.8,76.86666666666666,69.06666666666666,,,,86.26666666666667,83.33333333333333,81.46666666666667,77.13333333333334
2016-10-19 16:15:00,16.866666666666667,75.53333333333333,80.8,66.86666666666666,,,,82.26666666666667,82.66666666666667,80.2,78.26666666666667
2016-10-19 16:30:00,23.733333333333334,69.73333333333333,79.0,63.86666666666667,,,,89.26666666666667,83.53333333333333,79.8,80.33333333333333
2016-10-19 16:45:00,15.666666666666666,69.66666666666667,76.73333333333333,62.86666666666667,,,,100.2,81.66666666666667,80.86666666666666,78.46666666666667
2016-10-19 17:00:00,16.133333333333333,66.4,75.66666666666667,62.13333333333333,,,,91.06666666666666,78.6,77.2,73.86666666666666
2016-10-19 17:15:00,21.133333333333333,71.33333333333333,71.93333333333334,61.333333333333336,,,,99.73333333333333,77.33333333333333,87.0,78.86666666666666
2016-10-19 17:30:00,24.2,68.33333333333333,77.86666666666666,61.666666666666664,,,,96.4,81.53333333333333,108.06666666666666,80.2
2016-10-19 17:45:00,24.266666666666666,73.4,75.6,67.53333333333333,,,,93.0,83.6,121.86666666666666,111.66666666666667
2016-10-19 18:00:00,26.133333333333333,68.73333333333333,77.73333333333333,79.73333333333333,,,,107.13333333333334,78.73333333333333,102.26666666666667,80.13333333333334
2016-10-19 18:15:00,25.266666666666666,70.26666666666667,77.73333333333333,57.53333333333333,,,,103.66666666666667,79.6,105.6,78.33333333333333
2016-10-19 18:30:00,24.933333333333334,69.13333333333334,73.33333333333333,57.333333333333336,,,,103.4,77.46666666666667,105.26666666666667,75.93333333333334
2016-10-19 18:45:00,25.066666666666666,65.93333333333334,72.73333333333333,77.4,,,,106.6,75.4,105.53333333333333,75.93333333333334
2016-10-19 19:00:00,28.6,61.6,70.06666666666666,61.0,,,,117.73333333333333,77.53333333333333,120.8,70.06666666666666
2016-10-19 19:15:00,28.666666666666668,57.0,68.53333333333333,94.26666666666667,,,,119.33333333333333,82.93333333333334,109.4,73.33333333333333
2016-10-19 19:30:00,34.13333333333333,54.733333333333334,67.4,64.13333333333334,,,,117.06666666666666,85.13333333333334,102.33333333333333,88.06666666666666
2016-10-19 19:45:00,35.13333333333333,53.06666666666667,73.8,58.266666666666666,,,,114.0,103.4,99.53333333333333,72.0
2016-10-19 20:00:00,46.4,51.93333333333333,68.8,93.2,,,,119.73333333333333,194.06666666666666,111.13333333333334,71.6
2016-10-19 20:15:00,39.6,52.53333333333333,66.46666666666667,104.73333333333333,,,,131.0,116.46666666666667,117.66666666666667,69.0
2016-10-19 20:30:00,40.06666666666667,52.733333333333334,66.73333333333333,86.53333333333333,,,,124.46666666666667,91.4,113.86666666666666,68.4
2016-10-19 20:45:00,41.06666666666667,56.666666666666664,67.66666666666667,72.4,,,,135.66666666666666,82.26666666666667,113.66666666666667,75.66666666666667
2016-10-19 21:00:00,37.06666666666667,55.666666666666664,69.13333333333334,126.0,,,,133.46666666666667,87.4,113.8,75.4
2016-10-19 21:15:00,41.4,62.0,75.2,81.06666666666666,,,,143.06666666666666,102.6,119.93333333333334,77.06666666666666
2016-10-19 21:30:00,36.333333333333336,74.93333333333334,77.6,54.6,,,,135.6,88.0,122.46666666666667,88.4
2016-10-19 21:45:00,41.86666666666667,70.53333333333333,77.2,17.2,,,,146.93333333333334,89.2,140.2,93.0
2016-10-19 22:00:00,34.666666666666664,66.93333333333334,80.46666666666667,15.333333333333334,,,,150.73333333333332,92.0,109.46666666666667,88.93333333333334
2016-10-19 22:15:00,38.4,64.0,80.0,14.0,,,,139.93333333333334,90.73333333333333,111.06666666666666,82.53333333333333
2016-10-19 22:30:00,37.06666666666667,65.73333333333333,85.4,10.466666666666667,,,,145.73333333333332,94.33333333333333,114.8,90.33333333333333
2016-10-19 22:45:00,37.666666666666664,68.4,87.06666666666666,9.8,,,,137.4,88.13333333333334,123.53333333333333,89.66666666666667
2016-10-19 23:00:00,39.0,80.46666666666667,88.26666666666667,9.333333333333334,,,,125.93333333333334,87.33333333333333,119.33333333333333,92.8
2016-10-19 23:15:00,35.4,86.46666666666667,88.8,9.333333333333334,,,,151.66666666666666,86.2,113.06666666666666,101.0
2016-10-19 23:30:00,36.666666666666664,78.4,93.2,8.8,,,,153.0,82.86666666666666,109.73333333333333,92.13333333333334
2016-10-19 23:45:00,42.6,81.66666666666667,90.86666666666666,7.466666666666667,,,,130.4,86.86666666666666,120.4,101.26666666666667
2016-10-20 00:00:00,44.4,76.86666666666666,93.26666666666667,6.133333333333334,,,,145.33333333333334,89.66666666666667,119.26666666666667,93.33333333333333
2016-10-20 00:15:00,38.86666666666667,76.66666666666667,109.8,6.8,,,,134.2,87.2,114.86666666666666,104.53333333333333
2016-10-20 00:30:00,38.13333333333333,74.0,109.26666666666667,5.533333333333333,,,,131.33333333333334,85.86666666666666,106.86666666666666,111.06666666666666
2016-10-20 00:45:00,36.333333333333336,74.06666666666666,102.06666666666666,5.0,,,,132.66666666666666,94.06666666666666,89.13333333333334,107.66666666666667
