Date/Time,8941_O_DOWN,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,2484_O_MTLE,8579_O_CLRN,1342_O_ELZT,5784_O_USCL,4430_O_RBN,2759_O_BRHT,3762_O_MNLL,2559_O_BLOO,2302_O_FXCP,2071_O_NOSD,2220_O_NSEW
2019-06-19 00:15:00,419.53333333333336,,1110.2666666666667,1785.3333333333333,1746.2666666666667,1464.6666666666667,1028.4,1443.6,1824.0,1465.8666666666666,1442.7333333333333,1033.6666666666667,1007.6666666666666,0.0,9404.2
2019-06-19 00:30:00,439.53333333333336,,1055.7333333333333,1651.4666666666667,1764.6,1560.1333333333334,1049.5333333333333,1461.8,2222.0666666666666,1475.0,1452.3333333333333,1153.4,1056.4666666666667,0.0,6551.0
2019-06-19 00:45:00,440.73333333333335,,1159.5333333333333,1593.3333333333333,1738.6666666666667,2075.8,1033.1333333333334,1320.5333333333333,2128.8,1635.2,1589.8,1072.7333333333333,1074.6666666666667,0.0,5459.533333333334
2019-06-19 01:00:00,449.6,,1009.4666666666667,1487.4666666666667,1764.2666666666667,2028.8,1184.2,1365.7333333333333,1931.5333333333333,1637.1333333333334,1585.8,1018.6,1082.6,0.0,5598.8
2019-06-19 01:15:00,423.06666666666666,,868.6666666666666,1571.4666666666667,1726.5333333333333,1925.4,1232.0,1263.5333333333333,1922.4666666666667,1676.0,1561.5333333333333,1107.1333333333334,1056.2,0.0,5901.2
2019-06-19 01:30:00,428.46666666666664,,857.9333333333333,1741.3333333333333,1773.5333333333333,2347.6,1171.2,1186.6666666666667,1990.3333333333333,1687.4,1678.4666666666667,1012.1333333333333,1255.0,0.0,6114.666666666667
2019-06-19 01:45:00,579.6666666666666,,843.9333333333333,1869.2666666666667,1766.0666666666666,2737.8,1151.3333333333333,1143.2,2105.6666666666665,1772.1333333333334,1673.8666666666666,1012.4,1446.5333333333333,0.0,6145.6
2019-06-19 02:00:00,588.2666666666667,,830.1333333333333,1681.4,1652.3333333333333,2683.3333333333335,1123.8,1156.8,2246.4666666666667,1836.5333333333333,1539.3333333333333,1067.4666666666667,1478.2,0.0,5923.333333333333
2019-06-19 02:15:00,657.6,,887.5333333333333,1749.0666666666666,1619.6,2435.133333333333,1244.2,1167.3333333333333,2481.3333333333335,1870.5333333333333,1480.4666666666667,957.6666666666666,1406.5333333333333,0.0,5969.8
2019-06-19 02:30:00,678.0666666666667,,1068.1333333333334,1703.0,1666.4,2369.5333333333333,1329.6,1124.2666666666667,2751.5333333333333,1885.9333333333334,1504.1333333333334,886.1333333333333,1530.2,0.0,6196.2
2019-06-19 02:45:00,626.3333333333334,,2332.0,1616.0,1590.8,2481.6666666666665,1172.4666666666667,1123.2666666666667,2602.5333333333333,2133.8,1498.9333333333334,900.8666666666667,1690.8,0.0,5790.933333333333
2019-06-19 03:00:00,660.2666666666667,,1570.3333333333333,1987.1333333333334,1569.2666666666667,3804.9333333333334,1330.9333333333334,1059.5333333333333,2476.0666666666666,2205.0,1461.923076923077,873.2666666666667,1651.8666666666666,0.0,6026.8
2019-06-19 03:15:00,1060.2666666666667,,1510.1333333333334,1836.1333333333334,1477.7333333333333,2856.0,1480.8,989.6666666666666,2422.0,2253.133333333333,1768.3846153846155,828.6,1490.6,0.0,6002.8
2019-06-19 03:30:00,1779.4666666666667,,1221.1333333333334,2209.0666666666666,1456.6666666666667,3725.4666666666667,1355.0,1092.8666666666666,2518.4666666666667,2310.9333333333334,1555.5333333333333,832.8666666666667,1578.1333333333334,0.0,9925.266666666666
2019-06-19 03:45:00,1545.4666666666667,,726.0,2108.866666666667,1570.7333333333333,4072.0,1588.1333333333334,1133.2,2630.3333333333335,2468.2,1492.4666666666667,869.1333333333333,1632.1333333333334,0.0,6817.2
2019-06-19 04:00:00,2030.6666666666667,,676.9333333333333,1960.0666666666666,1613.6,1870.2,1858.7333333333333,1070.6666666666667,2585.2,2345.266666666667,1534.2666666666667,850.2,1296.5333333333333,0.0,5077.8
2019-06-19 04:15:00,2074.4666666666667,,744.8666666666667,2005.3333333333333,1612.0,1706.6666666666667,1463.2,1215.4,2549.266666666667,2312.733333333333,1544.9333333333334,807.8,1337.8,0.0,5100.133333333333
2019-06-19 04:30:00,1951.7333333333333,,659.6,1744.4,1673.3333333333333,1247.2,1109.7333333333333,1349.2,2560.4,2334.3333333333335,1662.3333333333333,905.4666666666667,1391.8,0.0,5261.533333333334
2019-06-19 04:45:00,2324.0,,613.1333333333333,1693.4,1894.2666666666667,1144.2666666666667,873.2,1440.2,2215.4,2508.5333333333333,2183.266666666667,964.0,1354.4,0.0,7801.8
