Date/Time,6105_O_GNFD,1285_O_DOWN,4827_O_HMTP,5306_O_SEWY,6165_O_GNFD,1127_O_MRSD,2831_O_GLOS,5127_O_HIPK,7946_O_MONG,8253_O_BATP,5381_O_SQHL,8343_O_PNHL,6321_O_DOYL,3457_O_MTLE,6828_O_MTLE,8231_O_GNFD,2419_O_USCL
2025-06-20 11:45:00,,,54.2,38.333333333333300,,,,,,,,,,,,,
2025-06-20 12:00:00,,,56.266666666666700,37.4,,,,,,,,,,,,,
2025-06-20 12:15:00,,,37.93333333333330,37.4,,,,,,,,,,,,,
2025-06-20 12:30:00,,,35.53333333333330,36.86666666666670,,,,,,,,,,,,,
2025-06-20 12:45:00,,,34.13333333333330,36.4,,,,,,,,,,,,,
2025-06-20 13:00:00,,,34.333333333333300,37.6,,,,,,,,,,,,,
2025-06-20 13:15:00,,,35.86666666666670,38.93333333333330,,,44.666666666666700,,,,,,,,,,
2025-06-20 13:30:00,,,34.46666666666670,37.2,,,29.466666666666700,,,,,,,,,,
2025-06-20 13:45:00,,,33.0,42.666666666666700,,,29.6,,,,,,,,,,
2025-06-20 14:00:00,,,34.86666666666670,39.53333333333330,,,29.733333333333300,,,,,,,,,,
2025-06-20 14:15:00,,,34.266666666666700,37.266666666666700,,,27.333333333333300,,,,,,,,,,
2025-06-20 14:30:00,,,35.46666666666670,37.13333333333330,,,28.866666666666700,,,,,,,,,,
2025-06-20 14:45:00,,,36.46666666666670,36.53333333333330,,,29.8,,,,,,,,,,
2025-06-20 15:00:00,,,35.46666666666670,37.733333333333300,,,29.133333333333300,,,,,,,,,,
2025-06-20 15:15:00,,,34.666666666666700,37.46666666666670,,,28.4,,,,,,,,,,
2025-06-20 15:30:00,,,38.2,36.333333333333300,,,31.4,,,,,,,,,,
2025-06-20 15:45:00,,,36.733333333333300,42.6,,,34.6,,,,,,,,,,
2025-06-20 16:00:00,,,37.0,36.8,,,38.266666666666700,,,,,,,,,,
2025-06-20 16:15:00,,,39.13333333333330,40.733333333333300,,,44.4,,,,,,,,,,
2025-06-20 16:30:00,,,38.4,40.46666666666670,,,43.8,,,,,,,,,,
2025-06-20 16:45:00,,,37.6,43.666666666666700,,,63.0,,,,,,,,,,
2025-06-20 17:00:00,,,41.733333333333300,46.93333333333330,,,64.46666666666670,,,,,,,,,,
2025-06-20 17:15:00,,,43.666666666666700,48.93333333333330,,,71.93333333333330,,,,,,,,,,
2025-06-20 17:30:00,,,47.8,48.6,,,76.66666666666670,,,,,,,,,,
2025-06-20 17:45:00,,,43.6,50.06666666666670,,,81.53333333333330,,,,,,,,,,
2025-06-20 18:00:00,,,51.8,52.93333333333330,,,81.4,,,,,,,,,,
2025-06-20 18:15:00,,,56.0,67.4,,,87.0,,,,,,,,,,
2025-06-20 18:30:00,,,76.0,74.53333333333330,,,91.53333333333330,,,,,,,,,,
2025-06-20 18:45:00,,,68.2,85.0,,,88.73333333333330,,,,,,,,,,
2025-06-20 19:00:00,,,61.13333333333330,81.4,,,113.73333333333300,,,,,,,,,,
2025-06-20 19:15:00,,,78.2,76.33333333333330,,,109.73333333333300,,,,,,,,,,
2025-06-20 19:30:00,,,102.26666666666700,164.53333333333300,,,118.33333333333300,,,,,,,,,,
2025-06-20 19:45:00,,,114.53333333333300,75.86666666666670,,,103.86666666666700,,,,,,,,,,
2025-06-20 20:00:00,,,70.66666666666670,65.86666666666670,,,79.06666666666670,,,,,,,,,,
2025-06-20 20:15:00,,,52.93333333333330,75.8,,,76.8,,,,,,,,,,
2025-06-20 20:30:00,,,45.13333333333330,68.8,,,81.06666666666670,,93.125,,,,,,,,
2025-06-20 20:45:00,,,43.06666666666670,69.26666666666670,70.0,,72.53333333333330,,88.73333333333330,,,,,,,,
2025-06-20 21:00:00,,,46.733333333333300,78.13333333333330,50.733333333333300,,74.93333333333330,,89.66666666666670,,,,,,,,
2025-06-20 21:15:00,,,52.733333333333300,86.8,48.733333333333300,,93.13333333333330,,115.8,,,,,,,,
2025-06-20 21:30:00,,,60.0,94.46666666666670,59.86666666666670,,93.4,,134.6,,,,,,,,
2025-06-20 21:45:00,,,80.33333333333330,100.4,66.53333333333330,,91.6,,134.4,,,,,,,,
