Date/Time,2220_O_NSEW,8457_O_EDWD,5571_O_BUFF,2499_O_NOSD,5624_O_BUFF,6071_O_PHLL,5560_O_UPTN,7543_O_MILL,3746_O_BVFL,4530_O_CNTP,8797_O_GRTR,8941_O_DOWN,3881_O_SRRY,4431_O_WBG,2400_O_MRSD
2019-02-25 20:15:00,50.2666666667,35.0,32.6,31.8666666667,32.6,,25.6,,44.2666666667,38.4666666667,34.2666666667,30.2,,,34.9333333333
2019-02-25 20:30:00,52.1333333333,38.2666666667,33.6666666667,32.9333333333,33.6666666667,,27.5333333333,,47.375,46.0,34.1333333333,30.8666666667,,,33.1333333333
2019-02-25 20:45:00,62.5333333333,37.6666666667,33.2,30.9333333333,33.2,,25.4666666667,,,39.5333333333,35.5333333333,29.4666666667,,,31.5333333333
2019-02-25 21:00:00,68.6666666667,35.5333333333,40.6,31.4,40.6,,27.6666666667,,29.6666666667,63.4666666667,37.4666666667,31.7333333333,,,33.4
2019-02-25 21:15:00,62.2666666667,36.6666666667,36.2666666667,34.9333333333,36.2666666667,,27.6,,36.5333333333,42.6666666667,36.6666666667,29.5333333333,,,34.2666666667
2019-02-25 21:30:00,54.3333333333,35.4666666667,36.4,34.5333333333,36.4,,26.0,,37.6666666667,45.0,36.8666666667,30.8666666667,,,33.6666666667
2019-02-25 21:45:00,59.6666666667,35.9333333333,36.8666666667,41.5333333333,36.8666666667,,29.9333333333,,44.5333333333,42.2,37.1333333333,31.6666666667,,,30.8666666667
2019-02-25 22:00:00,61.3333333333,37.2,38.2,31.9333333333,38.2,,26.3333333333,,51.5333333333,45.3333333333,37.2,28.4666666667,,,30.5333333333
2019-02-25 22:15:00,69.8666666667,55.0,40.4666666667,31.8,40.4666666667,21.0,24.6,,47.5333333333,49.1333333333,38.6666666667,27.7333333333,,,34.3333333333
2019-02-25 22:30:00,67.0,39.8,40.0,30.5333333333,40.0,30.3333333333,23.0,,42.7333333333,51.4666666667,38.0,28.2,,,31.4
2019-02-25 22:45:00,60.6666666667,42.1333333333,40.0666666667,31.0,40.0666666667,41.7333333333,23.8,,42.8666666667,54.0,36.0666666667,31.6,,,32.2666666667
2019-02-25 23:00:00,62.2,40.8666666667,39.0666666667,34.9333333333,39.0666666667,45.0,23.8666666667,,47.8666666667,57.1333333333,36.0666666667,31.6,,,32.5333333333
2019-02-25 23:15:00,57.2666666667,47.9333333333,34.2666666667,32.1333333333,34.2666666667,44.9333333333,23.1333333333,,42.7333333333,45.2666666667,36.5333333333,27.8666666667,,,31.4
2019-02-25 23:30:00,56.0666666667,35.2,35.6666666667,35.5333333333,35.6666666667,43.8,22.9333333333,,42.2,44.8,38.8666666667,29.0,,,35.5333333333
2019-02-25 23:45:00,52.9333333333,42.1333333333,33.1333333333,34.1333333333,33.1333333333,41.6666666667,20.7333333333,,39.7333333333,41.8,37.9333333333,28.4666666667,,,34.0
2019-02-26 00:00:00,54.6,33.5333333333,33.6,36.2666666667,33.6,42.1333333333,22.8666666667,,37.6666666667,44.2,37.0666666667,33.8,,,35.4
2019-02-26 00:15:00,55.2,36.3333333333,33.9333333333,34.5333333333,33.9333333333,47.9333333333,21.7333333333,,39.4,41.0666666667,37.2666666667,32.1333333333,,,38.3333333333
2019-02-26 00:30:00,55.0,38.8666666667,33.0,32.4666666667,33.0,45.3333333333,22.6,,37.8,42.0,36.2,37.3333333333,,,37.6
2019-02-26 00:45:00,55.9333333333,33.0666666667,33.0666666667,34.9333333333,33.0666666667,44.0,22.9333333333,,38.6666666667,41.9333333333,36.8,37.9333333333,,,37.6
2019-02-26 01:00:00,58.9333333333,32.3333333333,31.6666666667,35.8666666667,31.6666666667,44.8,24.1333333333,,39.3333333333,41.4,39.9333333333,40.4666666667,,,37.2666666667
2019-02-26 01:15:00,61.5333333333,34.2666666667,29.9333333333,39.0,29.9333333333,46.6666666667,22.2,,38.8,40.5333333333,37.8666666667,42.1333333333,,,35.6
2019-02-26 01:30:00,58.8,35.6666666667,32.0666666667,38.4,32.0666666667,50.6666666667,21.6666666667,,43.4,41.5333333333,41.2666666667,44.9333333333,,,38.7333333333
2019-02-26 01:45:00,57.5333333333,34.0666666667,31.7333333333,37.2666666667,31.7333333333,50.0666666667,23.6666666667,,46.8,42.5333333333,38.5333333333,44.6,,,38.2666666667
2019-02-26 02:00:00,58.8666666667,36.7333333333,47.0666666667,38.8666666667,47.0666666667,51.7333333333,24.4666666667,,43.6666666667,43.4666666667,38.2666666667,45.1333333333,,,38.2666666667
2019-02-26 02:15:00,57.1333333333,39.0666666667,34.4,40.0666666667,34.4,53.2666666667,27.0,,47.4666666667,42.4,40.2666666667,49.0,,,43.6
2019-02-26 02:30:00,56.2,39.3333333333,33.3333333333,44.6,33.3333333333,57.2666666667,26.6666666667,,42.0666666667,43.6666666667,39.0,50.8666666667,,,53.6
2019-02-26 02:45:00,59.2666666667,41.9333333333,32.7333333333,48.0,32.7333333333,70.6666666667,27.3333333333,,43.8666666667,42.2,38.8,57.4,,,55.6
2019-02-26 03:00:00,61.6666666667,54.0666666667,34.1333333333,47.4,34.1333333333,89.1333333333,28.0,,41.8,44.8666666667,40.1333333333,51.2,,,57.0
2019-02-26 03:15:00,61.2666666667,64.2666666667,34.3333333333,51.4,34.3333333333,64.7333333333,34.4666666667,,47.2,42.0666666667,45.4666666667,47.1333333333,,,58.8666666667
2019-02-26 03:30:00,57.8666666667,60.4,33.6,47.9333333333,33.6,65.4,35.8,,45.6,43.1333333333,57.8666666667,46.1333333333,,,53.6
2019-02-26 03:45:00,57.0,59.6,36.4666666667,48.6666666667,36.4666666667,63.3333333333,34.2666666667,,47.0,43.4666666667,60.1333333333,48.4666666667,,,53.4
2019-02-26 04:00:00,60.6666666667,59.7333333333,34.4666666667,47.0666666667,34.4666666667,64.4666666667,35.4,,43.2666666667,42.3333333333,63.4,57.3333333333,,,50.9333333333
2019-02-26 04:15:00,64.9333333333,57.5333333333,37.0666666667,50.6,37.0666666667,63.5333333333,37.5333333333,,45.5333333333,45.3333333333,60.7333333333,57.9333333333,,,54.4666666667
2019-02-26 04:30:00,63.3333333333,53.7333333333,38.4,55.7333333333,38.4,61.2,36.2,,47.0666666667,47.2666666667,60.3333333333,62.7333333333,,,55.2
2019-02-26 04:45:00,71.0666666667,51.4666666667,36.4,55.2,36.4,59.2666666667,36.0666666667,,43.9333333333,48.5333333333,58.7333333333,71.2,,,56.6666666667
2019-02-26 05:00:00,64.9333333333,49.8,36.0666666667,45.5333333333,36.0666666667,59.8,33.5333333333,,42.2666666667,43.5333333333,59.9333333333,71.6666666667,,,57.8666666667
2019-02-26 05:15:00,65.7333333333,52.0666666667,39.8666666667,42.0666666667,39.8666666667,62.4666666667,32.1333333333,,41.4666666667,43.6666666667,65.5333333333,71.0666666667,,,54.8666666667
2019-02-26 05:30:00,70.6666666667,59.8,37.8666666667,46.2,37.8666666667,68.2,30.2,,41.8666666667,41.0666666667,60.5333333333,141.666666667,,,48.7333333333
2019-02-26 05:45:00,72.9333333333,49.4,38.8666666667,46.7333333333,38.8666666667,67.6666666667,32.4,,45.2666666667,41.2666666667,56.2666666667,327.933333333,,,40.7333333333
2019-02-26 06:00:00,72.3333333333,49.0,41.0,47.8666666667,41.0,64.8,33.9333333333,,45.8666666667,44.9333333333,58.6666666667,118.266666667,,,44.0
2019-02-26 06:15:00,92.0,49.4,42.6,47.4666666667,42.6,77.4,34.0,,50.5333333333,47.6666666667,56.9333333333,457.8,,,40.9333333333
2019-02-26 06:30:00,66.6,48.6666666667,42.6666666667,45.0,42.6666666667,68.8666666667,31.0666666667,,47.0666666667,50.8,60.1333333333,2021.93333333,,,41.7333333333
2019-02-26 06:45:00,62.8666666667,49.4666666667,44.9333333333,45.6,44.9333333333,66.0666666667,31.1333333333,,47.0666666667,48.6666666667,58.0666666667,711.8,,,40.4
2019-02-26 07:00:00,75.1333333333,49.9333333333,46.6,49.2,46.6,67.3333333333,35.6,,52.4666666667,51.4666666667,59.0,122.0,,,44.9333333333
2019-02-26 07:15:00,70.0,54.0666666667,48.6666666667,43.6666666667,48.6666666667,65.2666666667,38.6,,66.3333333333,52.0666666667,56.0,332.133333333,,,45.8
2019-02-26 07:30:00,56.2666666667,52.2,46.2666666667,48.0666666667,46.2666666667,62.2,38.1333333333,,61.2666666667,53.8,53.5333333333,103.466666667,,,48.6
2019-02-26 07:45:00,53.9333333333,57.6,51.6,51.6,51.6,63.6666666667,46.1333333333,,59.6,48.8,54.5333333333,5131.2,,,43.9333333333
2019-02-26 08:00:00,55.8,48.0,48.1333333333,52.8,48.1333333333,62.2,53.4,,53.8,49.1333333333,52.9333333333,7312.86666667,,,44.7333333333
2019-02-26 08:15:00,57.0666666667,49.4666666667,48.4,58.4666666667,48.4,63.6666666667,46.6,,47.7333333333,51.8666666667,46.5333333333,947.533333333,,,46.0666666667
2019-02-26 08:30:00,50.2,54.7333333333,46.0666666667,67.1333333333,46.0666666667,69.2666666667,45.6,,48.2,55.6666666667,48.5333333333,530.933333333,,,42.1333333333
2019-02-26 08:45:00,35.4,54.1333333333,39.4,59.9333333333,39.4,64.4,46.0,,42.9333333333,59.4666666667,53.4666666667,9739.2,,,45.5333333333
2019-02-26 09:00:00,34.8,47.3333333333,40.2,64.4,40.2,77.0666666667,45.6666666667,,43.0666666667,51.5333333333,54.6,781.6,,,41.0666666667
2019-02-26 09:15:00,32.4666666667,45.4666666667,39.6666666667,67.8666666667,39.6666666667,79.7333333333,50.2,,46.2666666667,49.1333333333,53.3333333333,156.933333333,,,40.8
2019-02-26 09:30:00,40.8,42.0666666667,38.8,64.2,38.8,84.3333333333,56.6,,42.8666666667,46.3333333333,52.9333333333,72.5333333333,,,46.1333333333
2019-02-26 09:45:00,42.7333333333,40.2,40.2,63.7333333333,40.2,86.6,49.4666666667,,40.0666666667,50.0666666667,51.2666666667,187.2,,,45.8666666667
2019-02-26 10:00:00,46.0666666667,42.4,33.1333333333,60.8666666667,33.1333333333,84.8666666667,45.9333333333,,39.0666666667,45.2666666667,51.6666666667,87.6666666667,,,44.4
2019-02-26 10:15:00,47.7333333333,55.6666666667,27.3333333333,63.3333333333,27.3333333333,91.1333333333,48.4666666667,,39.2666666667,43.2,54.0666666667,84.4666666667,,37.0,36.4666666667
2019-02-26 10:30:00,46.4666666667,57.5333333333,26.7333333333,59.2666666667,26.7333333333,85.8,48.0666666667,,41.8666666667,39.4666666667,50.9333333333,68.1333333333,,41.6666666667,40.6666666667
2019-02-26 10:45:00,55.8666666667,55.8666666667,29.2666666667,54.8,29.2666666667,81.0,46.2666666667,,43.8,36.4,49.4666666667,69.0666666667,,40.1333333333,43.0666666667
2019-02-26 11:00:00,60.6,58.3333333333,30.9333333333,55.7333333333,30.9333333333,77.1333333333,44.8,,42.8,37.1333333333,50.9333333333,88.9333333333,,42.6666666667,47.7333333333
2019-02-26 11:15:00,46.8666666667,64.6666666667,33.2,48.8666666667,33.2,77.5333333333,41.7333333333,,45.3333333333,44.0,55.4666666667,60.7333333333,,46.4,57.8
2019-02-26 11:30:00,46.8,59.2666666667,34.3333333333,47.1333333333,34.3333333333,77.3333333333,42.2,,43.2,42.2666666667,56.0,1606.0,,44.0666666667,53.5333333333
2019-02-26 11:45:00,45.7333333333,55.0666666667,34.8666666667,44.9333333333,34.8666666667,67.5333333333,43.6666666667,,42.8,37.4,55.1333333333,309.4,,42.5333333333,49.6666666667
2019-02-26 12:00:00,44.4,49.8,35.0,52.8,35.0,66.2666666667,40.8,,42.8666666667,35.6666666667,46.2666666667,116.133333333,,48.4,48.6
2019-02-26 12:15:00,47.6666666667,49.5333333333,33.8,48.6666666667,33.8,67.4,39.8,,46.4,34.4,37.8,116.266666667,,50.6,50.0666666667
2019-02-26 12:30:00,45.2,51.8666666667,33.6,51.7333333333,33.6,65.4666666667,37.8666666667,,47.9333333333,44.2666666667,40.4666666667,400.4,,51.8,48.4666666667
2019-02-26 12:45:00,48.0666666667,53.5333333333,32.4666666667,50.6666666667,32.4666666667,68.8,34.7333333333,,44.6666666667,37.1333333333,41.6666666667,82.0666666667,,48.2,46.3333333333
2019-02-26 13:00:00,46.4666666667,50.6,30.4,41.4666666667,30.4,70.1333333333,40.0,,44.0666666667,32.8666666667,43.6,85.5333333333,,44.2666666667,41.6
2019-02-26 13:15:00,49.4,46.1333333333,31.2666666667,43.1333333333,31.2666666667,66.2666666667,32.2,,41.4666666667,30.1333333333,43.6,61.8666666667,,46.0,44.2
2019-02-26 13:30:00,48.2,52.1333333333,31.8,46.2666666667,31.8,58.5333333333,33.4666666667,,42.8,30.0,45.7333333333,67.5333333333,,46.6,43.8
2019-02-26 13:45:00,46.4,50.9333333333,30.4666666667,39.4,30.4666666667,53.8,33.3333333333,,42.9333333333,24.8666666667,45.4,68.2,,45.2,43.2
2019-02-26 14:00:00,51.6,49.0,31.9333333333,42.4,31.9333333333,57.4,33.9333333333,,44.9333333333,29.4,45.7333333333,83.6,,48.1333333333,35.8
2019-02-26 14:15:00,47.9333333333,57.6,33.6666666667,42.3333333333,33.6666666667,53.3333333333,39.5333333333,,47.3333333333,35.4666666667,44.9333333333,100.466666667,,48.2666666667,35.4
2019-02-26 14:30:00,53.4666666667,51.6666666667,39.4666666667,42.2,39.4666666667,57.4666666667,40.0,,70.1333333333,36.2666666667,46.3333333333,119.0,,47.5333333333,38.2666666667
2019-02-26 14:45:00,51.4666666667,51.5333333333,43.1333333333,40.7333333333,43.1333333333,58.8,40.7333333333,,79.2666666667,40.7333333333,45.6666666667,77.8,,47.8,40.0
2019-02-26 15:00:00,53.9333333333,50.0666666667,41.2666666667,47.1333333333,41.2666666667,56.6,43.7333333333,,46.3333333333,40.8666666667,47.0666666667,78.1333333333,,47.7333333333,37.2666666667
2019-02-26 15:15:00,50.8,49.0,43.0,41.8666666667,43.0,62.6666666667,44.1333333333,,51.0,40.0,52.6,74.0666666667,,57.6666666667,36.1333333333
2019-02-26 15:30:00,54.3333333333,46.6666666667,40.5333333333,42.0,40.5333333333,54.9333333333,38.6666666667,,44.3333333333,39.6666666667,51.0,75.1333333333,,48.0,37.6
2019-02-26 15:45:00,52.5333333333,46.0666666667,40.6666666667,40.3333333333,40.6666666667,65.3333333333,37.6666666667,,38.5333333333,39.5333333333,49.2,72.9333333333,,50.9333333333,41.8666666667
2019-02-26 16:00:00,55.9333333333,44.6666666667,40.3333333333,41.6666666667,40.3333333333,71.5333333333,39.4,,36.6,39.3333333333,53.4,88.1333333333,,48.4666666667,41.4666666667
2019-02-26 16:15:00,52.0666666667,47.2,41.7333333333,40.7333333333,41.7333333333,71.8,38.6666666667,,40.4,64.6666666667,51.2666666667,66.8666666667,,52.0666666667,41.0
2019-02-26 16:30:00,47.0666666667,50.0666666667,42.8,46.2,42.8,69.6666666667,37.6,,47.2666666667,57.0,52.0,51.8666666667,,50.4,40.7333333333
2019-02-26 16:45:00,56.2,47.9333333333,46.0,41.8,46.0,71.6666666667,40.5333333333,,43.8,,50.8,45.4,,50.6,43.1333333333
2019-02-26 17:00:00,49.1333333333,50.0666666667,48.7333333333,46.8,48.7333333333,65.8,43.5333333333,,41.6666666667,,53.4,46.5333333333,,49.8,41.9333333333
2019-02-26 17:15:00,49.7333333333,51.0,48.8,50.6666666667,48.8,66.8666666667,42.2666666667,,37.7333333333,,54.8666666667,43.3333333333,,57.5333333333,41.4666666667
2019-02-26 17:30:00,51.6,51.4,46.3333333333,47.3333333333,46.3333333333,67.6666666667,48.4666666667,,42.8,,55.6666666667,40.0,,59.4666666667,48.8
2019-02-26 17:45:00,49.4,53.3333333333,47.3333333333,46.2,47.3333333333,60.6,43.0666666667,,43.0666666667,,53.9333333333,52.2,,62.7333333333,39.1333333333
2019-02-26 18:00:00,38.4,49.9333333333,53.2,43.4666666667,53.2,61.4,41.0,,45.7333333333,,53.7333333333,45.4,,67.6666666667,36.6
2019-02-26 18:15:00,39.9333333333,48.0666666667,57.9333333333,38.7333333333,57.9333333333,55.6,42.4666666667,,49.4666666667,,57.4,35.0666666667,,67.4666666667,37.3333333333
2019-02-26 18:30:00,50.8666666667,46.1333333333,57.8,46.2666666667,57.8,60.7333333333,31.7333333333,,46.5333333333,,50.3333333333,33.8,,70.7333333333,40.9333333333
2019-02-26 18:45:00,41.0666666667,42.0666666667,63.1333333333,39.8,63.1333333333,61.7333333333,33.5333333333,,45.2,,48.3333333333,39.0666666667,,73.0666666667,36.4666666667
2019-02-26 19:00:00,42.4,44.7333333333,56.9333333333,37.8666666667,56.9333333333,58.4666666667,33.6666666667,,46.9333333333,,45.8666666667,39.8666666667,,77.7333333333,32.9333333333
2019-02-26 19:15:00,50.3333333333,42.0,54.8666666667,36.4,54.8666666667,59.2,32.1333333333,,42.1333333333,,45.8,31.8666666667,,80.6,35.5333333333
2019-02-26 19:30:00,53.4,39.9333333333,55.8,38.1333333333,55.8,57.0666666667,34.1333333333,,30.1333333333,,43.4666666667,30.2666666667,,81.0666666667,31.6666666667
2019-02-26 19:45:00,58.1333333333,42.4,57.8,35.4,57.8,52.7333333333,31.6,,29.1333333333,,42.2666666667,31.2666666667,,80.0,31.8
2019-02-26 20:00:00,50.8666666667,38.2,58.0,31.8666666667,58.0,52.7333333333,28.4,,30.4,,42.2666666667,31.7333333333,,82.9333333333,35.6
2019-02-26 20:15:00,40.8666666667,37.2666666667,64.1333333333,31.2666666667,64.1333333333,49.8,25.7333333333,,29.2,,42.7333333333,40.2,,85.6,33.6666666667
2019-02-26 20:30:00,49.6666666667,38.1333333333,62.4,28.8,62.4,55.7333333333,29.4666666667,,27.4,,38.7333333333,33.9333333333,,90.0666666667,28.7333333333
2019-02-26 20:45:00,44.6666666667,33.2666666667,61.0,33.0666666667,61.0,58.8,33.0,,27.8,,36.0666666667,34.6666666667,,89.9333333333,33.8666666667
2019-02-26 21:00:00,42.5333333333,34.6,58.0666666667,33.2666666667,58.0666666667,45.2666666667,28.6,,26.8,,35.6,40.9333333333,,86.4,26.6666666667
2019-02-26 21:15:00,48.9333333333,34.3333333333,53.3333333333,29.6,53.3333333333,44.2,30.1333333333,,32.8666666667,,38.5333333333,31.4666666667,,86.3333333333,25.6666666667
2019-02-26 21:30:00,44.1333333333,34.0666666667,55.8666666667,29.0,55.8666666667,42.2,22.4666666667,,31.1333333333,,36.1333333333,30.4666666667,,96.0,23.7333333333
2019-02-26 21:45:00,35.0,34.1333333333,56.2,27.7333333333,56.2,45.0666666667,24.0,,28.6,,36.8666666667,30.2666666667,,95.0,25.4666666667
2019-02-26 22:00:00,38.0,31.0666666667,53.2,34.8666666667,53.2,45.1333333333,24.2,,28.4666666667,,35.7333333333,32.1333333333,,99.6,29.6
2019-02-26 22:15:00,43.8,30.1333333333,52.0,31.4666666667,52.0,45.6,25.3333333333,,28.7333333333,,34.2666666667,28.6,,108.8,27.8
2019-02-26 22:30:00,39.8666666667,32.9333333333,50.2666666667,29.6,50.2666666667,56.5333333333,25.6666666667,,26.5333333333,,37.9333333333,29.2666666667,,116.4,27.9333333333
2019-02-26 22:45:00,39.4666666667,31.6,51.4,28.9333333333,51.4,44.1333333333,27.2,,25.4666666667,,36.4,29.7333333333,,145.2,28.2666666667
2019-02-26 23:00:00,56.2666666667,28.8,53.2666666667,28.8666666667,53.2666666667,45.4,27.9333333333,,25.9333333333,,35.0666666667,27.0,,117.266666667,27.6
2019-02-26 23:15:00,47.0666666667,29.2666666667,54.2,29.9333333333,54.2,47.5333333333,27.3333333333,,26.9333333333,,35.6,26.2,,116.133333333,26.2666666667
2019-02-26 23:30:00,40.3333333333,29.6666666667,53.2,29.5333333333,53.2,41.5333333333,24.8666666667,,26.4,,36.9333333333,25.6,,115.066666667,26.7333333333
2019-02-26 23:45:00,38.8666666667,29.8,61.3333333333,30.7333333333,61.3333333333,44.4,21.2,,26.8,,36.6666666667,32.0666666667,,113.333333333,27.4666666667
2019-02-27 00:00:00,42.3333333333,28.6,64.6,31.0666666667,64.6,61.0,22.7333333333,,25.6666666667,,36.5333333333,29.6666666667,,121.066666667,27.9333333333
2019-02-27 00:15:00,42.8666666667,29.2,56.2666666667,29.6,56.2666666667,45.8666666667,23.2666666667,,27.8,,34.9333333333,27.1333333333,,110.2,27.0
2019-02-27 00:30:00,43.5333333333,28.6666666667,50.9333333333,29.9333333333,50.9333333333,49.0666666667,24.2666666667,,26.2,,35.6,25.2,,100.333333333,27.0
2019-02-27 00:45:00,45.4,29.5333333333,50.1333333333,31.9333333333,50.1333333333,46.4666666667,23.2,,25.6666666667,,36.1333333333,23.2666666667,,103.733333333,28.9333333333
2019-02-27 01:00:00,51.8666666667,30.7333333333,49.7333333333,32.8666666667,49.7333333333,46.0666666667,24.0,,25.9333333333,,35.8,23.4,,99.0666666667,29.4
2019-02-27 01:15:00,44.8666666667,31.0,47.0,45.6,47.0,48.9333333333,22.1333333333,,27.0,,36.5333333333,24.6666666667,,90.0666666667,28.2
2019-02-27 01:30:00,46.5333333333,32.6,48.6,34.5333333333,48.6,46.8666666667,23.6666666667,,27.1333333333,,40.4,27.0,,88.4,27.4
2019-02-27 01:45:00,40.0,33.4666666667,44.6,31.5333333333,44.6,48.0666666667,23.8666666667,,27.5333333333,,37.6666666667,26.2666666667,,88.4,27.7333333333
2019-02-27 02:00:00,40.3333333333,31.7333333333,44.1333333333,31.8666666667,44.1333333333,49.7333333333,24.4666666667,,26.6666666667,,37.3333333333,26.0666666667,,86.3333333333,29.5333333333
2019-02-27 02:15:00,40.2,32.2,42.6666666667,32.4,42.6666666667,45.7333333333,22.6,,27.0666666667,,36.4666666667,27.3333333333,,87.7333333333,29.8
2019-02-27 02:30:00,83.0666666667,32.4,40.7333333333,34.0666666667,40.7333333333,43.0,22.0666666667,,26.8666666667,,36.9333333333,27.2,,86.0666666667,27.2666666667
2019-02-27 02:45:00,36.3333333333,30.7333333333,39.0666666667,31.8666666667,39.0666666667,42.1333333333,19.8,,25.8,,37.4,30.6666666667,,77.7333333333,26.9333333333
2019-02-27 03:00:00,35.8666666667,31.7333333333,41.7333333333,30.4666666667,41.7333333333,40.8666666667,19.6666666667,,24.8,,35.2666666667,30.0,,74.2,27.1333333333
2019-02-27 03:15:00,44.4,31.4,45.3333333333,30.5333333333,45.3333333333,42.4,20.3333333333,,24.8,,33.3333333333,32.7333333333,,79.5333333333,27.8666666667
2019-02-27 03:30:00,84.5333333333,32.8,44.6,32.8666666667,44.6,42.6,21.2,,24.6,,34.1333333333,34.3333333333,,70.4,27.5333333333
2019-02-27 03:45:00,55.4,30.0666666667,45.6,33.0666666667,45.6,41.6666666667,24.6,,25.4,,34.0666666667,50.6666666667,,65.6666666667,27.9333333333
2019-02-27 04:00:00,68.8,34.2666666667,48.9333333333,32.2666666667,48.9333333333,43.4,20.4666666667,,23.6666666667,,36.0666666667,48.5333333333,,61.8,29.5333333333
2019-02-27 04:15:00,84.2,33.6,47.4,31.8666666667,47.4,42.7333333333,22.6666666667,,23.4666666667,,35.1333333333,96.1333333333,,62.4666666667,29.3333333333
2019-02-27 04:30:00,45.2666666667,35.4666666667,49.6666666667,31.7333333333,49.6666666667,46.8,21.2666666667,,27.1333333333,,38.3333333333,99.1333333333,,57.8,30.0666666667
2019-02-27 04:45:00,52.8,35.2,48.5333333333,37.0666666667,48.5333333333,46.4666666667,23.0,,24.5333333333,,36.9333333333,138.933333333,,58.2,30.6666666667
2019-02-27 05:00:00,64.4,35.2666666667,50.4,34.2,50.4,47.3333333333,22.3333333333,,25.6,,36.5333333333,120.933333333,,63.2,30.2666666667
2019-02-27 05:15:00,59.2666666667,35.4666666667,50.5333333333,34.2,50.5333333333,54.2,25.4,,24.9333333333,,42.0666666667,81.2666666667,,58.8,29.2666666667
2019-02-27 05:30:00,61.6666666667,36.5333333333,56.2,36.2666666667,56.2,52.0,23.6,,30.0666666667,,41.6,96.0,,58.7333333333,32.9333333333
2019-02-27 05:45:00,73.4666666667,35.1333333333,55.9333333333,37.3333333333,55.9333333333,56.6,25.6,,27.4,,43.1333333333,167.6,,66.6666666667,35.2666666667
2019-02-27 06:00:00,58.9333333333,34.2666666667,54.2,39.6,54.2,56.8,26.6666666667,,28.7333333333,,41.1333333333,173.533333333,,65.6666666667,35.0666666667
2019-02-27 06:15:00,62.0666666667,34.9333333333,57.1333333333,43.4,57.1333333333,60.4666666667,26.4666666667,,29.0,,41.6,113.466666667,,67.8666666667,34.4666666667
2019-02-27 06:30:00,61.5333333333,37.3333333333,53.4,46.2,53.4,59.7333333333,29.4,,27.3333333333,,46.3333333333,96.6,,68.0666666667,35.3333333333
2019-02-27 06:45:00,57.1333333333,39.8666666667,58.8,47.9333333333,58.8,58.4,31.6,,30.2,,50.4666666667,93.0,,71.0,39.1333333333
2019-02-27 07:00:00,64.5333333333,40.0,58.4666666667,47.0,58.4666666667,58.9333333333,30.6,,28.3333333333,,52.3333333333,98.8666666667,,79.4,36.4666666667
2019-02-27 07:15:00,80.3333333333,39.8666666667,63.7333333333,45.4666666667,63.7333333333,58.0666666667,32.5333333333,,29.1333333333,,48.1333333333,124.266666667,,84.4666666667,40.1333333333
2019-02-27 07:30:00,72.4,41.5333333333,68.4666666667,50.8,68.4666666667,66.6666666667,36.8666666667,,30.6666666667,,54.4,91.1333333333,,81.1333333333,41.0
2019-02-27 07:45:00,69.7333333333,46.2,68.2666666667,53.4666666667,68.2666666667,70.0666666667,33.5333333333,,35.4,,53.2666666667,125.333333333,,85.8666666667,47.6
2019-02-27 08:00:00,67.2666666667,45.5333333333,66.4666666667,52.2,66.4666666667,67.6,37.2,,36.2666666667,,56.1333333333,99.2666666667,,76.0,48.0666666667
2019-02-27 08:15:00,90.9333333333,45.3333333333,64.2666666667,50.3333333333,64.2666666667,72.4666666667,40.5333333333,,37.3333333333,,56.6,115.133333333,,73.5333333333,47.0
2019-02-27 08:30:00,72.8666666667,47.4,64.0666666667,49.9333333333,64.0666666667,69.0,41.8666666667,,38.8,,52.2666666667,177.4,,72.0,48.2666666667
2019-02-27 08:45:00,56.8,51.7333333333,57.8666666667,54.2,57.8666666667,72.6,43.0666666667,,39.6666666667,,54.2,221.133333333,,65.6,52.2307692308
2019-02-27 09:00:00,63.4666666667,47.4666666667,46.8666666667,58.5333333333,46.8666666667,75.6666666667,42.6666666667,,42.4666666667,,63.5333333333,127.466666667,,64.3333333333,29.6
2019-02-27 09:15:00,60.6666666667,54.0,44.7333333333,54.7333333333,44.7333333333,101.933333333,45.2,,40.1333333333,,60.8,119.333333333,,61.4,44.6666666667
2019-02-27 09:30:00,65.0,61.9333333333,38.7333333333,59.7333333333,38.7333333333,76.8,53.2666666667,,44.2666666667,,68.8,97.8,,58.2,53.5333333333
2019-02-27 09:45:00,65.0,60.2,35.8,66.3333333333,35.8,75.6666666667,59.6666666667,,45.6666666667,,70.8,104.133333333,,55.7333333333,55.7333333333
2019-02-27 10:00:00,66.4,56.5333333333,38.6666666667,67.0666666667,38.6666666667,83.6,68.0,,46.2,,72.4,80.4,,60.8666666667,56.9333333333
2019-02-27 10:15:00,72.8,63.6,40.3333333333,69.1333333333,40.3333333333,82.7333333333,66.5333333333,,46.7333333333,,69.0,197.4,,64.0,56.6666666667
2019-02-27 10:30:00,63.4666666667,74.2,44.3333333333,75.4666666667,44.3333333333,75.3333333333,68.4666666667,,47.0,,72.4,86.0666666667,,63.0666666667,68.0666666667
2019-02-27 10:45:00,66.3333333333,76.0666666667,38.2666666667,69.5333333333,38.2666666667,78.8666666667,59.8,,51.6,,70.2666666667,389.933333333,,58.6666666667,69.2666666667
2019-02-27 11:00:00,58.2,85.6,40.9333333333,65.8666666667,40.9333333333,87.0,59.0,,58.0,,69.5333333333,295.133333333,,66.0666666667,70.4
