Date/Time,7999_O_SWVL,7970_O_MILL,6218_O_WSTD,1561_O_SWPK,4388_O_BLPK,6582_O_OAKD,5179_O_SHRP,2071_O_NOSD,5571_O_BUFF,1502_O_BLPK,8941_O_MTLE,3555_O_SCLL,4530_O_CNTP,4431_O_WBG,5679_O_BLOO,5624_O_BUFF,7543_O_MILL,4669_O_ELIB
2018-01-12 21:15:00,17.6,,,13.666666666666666,,42.0,25.533333333333335,,12.066666666666666,21.066666666666666,26.066666666666666,14.533333333333333,11.733333333333333,9.533333333333333,9.8,12.066666666666666,205.46666666666667,
2018-01-12 21:30:00,16.066666666666666,,,13.066666666666666,,41.46666666666667,22.8,,12.466666666666667,21.666666666666668,44.0,11.4,11.733333333333333,7.733333333333333,12.466666666666667,12.466666666666667,202.26666666666668,
2018-01-12 21:45:00,22.933333333333334,,,14.8,,38.53333333333333,21.466666666666665,,14.4,22.0,37.2,10.6,14.533333333333333,6.733333333333333,14.8,14.4,152.0,
2018-01-12 22:00:00,22.866666666666667,,,16.4,,37.333333333333336,17.133333333333333,,15.066666666666666,22.066666666666666,23.933333333333334,11.4,22.2,8.933333333333334,17.0,15.066666666666666,139.2,
2018-01-12 22:15:00,20.0,,,16.466666666666665,,63.06666666666667,13.666666666666666,,17.2,20.8,21.733333333333334,13.2,23.733333333333334,7.866666666666666,20.866666666666667,17.2,143.26666666666668,
2018-01-12 22:30:00,13.666666666666666,,,12.4,,42.13333333333333,16.6,,21.133333333333333,25.266666666666666,29.6,11.4,26.533333333333335,7.133333333333334,17.266666666666666,21.133333333333333,141.0,
2018-01-12 22:45:00,14.666666666666666,,,11.266666666666667,,29.4,17.6,,24.2,34.46666666666667,33.0,7.8,26.133333333333333,8.333333333333334,17.6,24.2,140.6,
2018-01-12 23:00:00,17.333333333333332,,,13.066666666666666,,28.8,23.866666666666667,,27.8,38.333333333333336,32.06666666666667,11.066666666666666,28.733333333333334,6.8,15.333333333333334,27.8,133.2,
2018-01-12 23:15:00,17.133333333333333,,,15.733333333333333,,23.4,27.066666666666666,,32.4,41.2,26.466666666666665,13.2,26.066666666666666,8.866666666666667,12.6,32.4,133.93333333333334,
2018-01-12 23:30:00,20.8,,,24.133333333333333,,20.933333333333334,29.066666666666666,,40.2,40.8,18.533333333333335,8.466666666666667,22.666666666666668,10.4,12.133333333333333,40.2,147.46666666666667,
2018-01-12 23:45:00,21.333333333333332,,,24.666666666666668,,20.4,32.4,,42.2,48.93333333333333,20.066666666666666,10.133333333333333,24.0,13.733333333333333,18.533333333333335,42.2,150.73333333333332,
2018-01-13 00:00:00,23.866666666666667,,,25.0,,22.333333333333332,33.0,,48.06666666666667,68.33333333333333,19.8,11.4,25.933333333333334,18.266666666666666,20.266666666666666,48.06666666666667,145.13333333333333,
2018-01-13 00:15:00,32.333333333333336,,,26.2,,24.8,35.13333333333333,,40.733333333333334,69.73333333333333,18.266666666666666,16.133333333333333,28.933333333333334,24.066666666666666,26.0,40.733333333333334,136.13333333333333,
2018-01-13 00:30:00,29.533333333333335,,,28.2,,22.733333333333334,33.93333333333333,,41.06666666666667,96.66666666666667,19.8,17.133333333333333,30.8,25.6,29.0,41.06666666666667,144.93333333333334,
2018-01-13 00:45:00,26.333333333333332,,,25.333333333333332,,22.0,35.86666666666667,,45.733333333333334,78.33333333333333,24.466666666666665,26.4,33.266666666666666,27.133333333333333,32.333333333333336,45.733333333333334,152.0,
2018-01-13 01:00:00,25.733333333333334,,,25.8,,21.266666666666666,39.8,,59.2,73.46666666666667,24.066666666666666,30.4,35.46666666666667,26.866666666666667,33.266666666666666,59.2,157.06666666666666,
2018-01-13 01:15:00,47.46666666666667,,,29.066666666666666,,19.733333333333334,39.8,,63.2,82.6,22.133333333333333,39.733333333333334,37.6,24.266666666666666,41.46666666666667,63.2,155.13333333333333,
2018-01-13 01:30:00,80.2,,,30.2,,20.8,132.66666666666666,,56.06666666666667,75.93333333333334,21.866666666666667,29.866666666666667,37.53333333333333,29.666666666666668,39.13333333333333,56.06666666666667,146.93333333333334,
2018-01-13 01:45:00,494.0,,,39.2,,20.8,48.8,,58.4,67.06666666666666,19.933333333333334,29.8,39.53333333333333,30.666666666666668,40.93333333333333,58.4,139.4,
2018-01-13 02:00:00,2358.4,,,34.666666666666664,,21.666666666666668,47.93333333333333,,64.46666666666667,63.666666666666664,16.4,31.933333333333334,36.2,30.866666666666667,46.2,64.46666666666667,134.8,
2018-01-13 02:15:00,3400.9333333333334,,,44.93333333333333,,23.466666666666665,60.0,,62.93333333333333,67.0,20.133333333333333,28.466666666666665,43.13333333333333,33.733333333333334,52.46666666666667,62.93333333333333,136.53333333333333,
2018-01-13 02:30:00,8525.666666666666,,,40.333333333333336,,21.666666666666668,53.93333333333333,,55.733333333333334,61.333333333333336,23.466666666666665,29.4,44.06666666666667,35.06666666666667,78.53333333333333,55.733333333333334,138.26666666666668,
2018-01-13 02:45:00,5493.866666666667,,,40.266666666666666,,26.466666666666665,124.4,,51.4,53.6,25.8,34.93333333333333,43.06666666666667,32.333333333333336,52.333333333333336,51.4,144.6,
2018-01-13 03:00:00,5228.533333333334,,,37.13333333333333,,21.666666666666668,44.86666666666667,,51.46666666666667,45.2,24.533333333333335,38.266666666666666,75.66666666666667,32.8,52.93333333333333,51.46666666666667,147.46666666666667,
2018-01-13 03:15:00,2309.266666666667,,,30.533333333333335,,24.6,39.13333333333333,,51.733333333333334,45.06666666666667,23.466666666666665,36.666666666666664,40.93333333333333,27.466666666666665,66.26666666666667,51.733333333333334,155.66666666666666,
2018-01-13 03:30:00,4714.066666666667,,,32.06666666666667,,24.533333333333335,37.6,,52.53333333333333,41.6,25.133333333333333,34.86666666666667,44.666666666666664,30.2,53.6,52.53333333333333,180.4,
2018-01-13 03:45:00,1872.5333333333333,,,31.6,,24.933333333333334,39.6,,50.13333333333333,43.4,26.866666666666667,31.4,32.13333333333333,31.0,58.86666666666667,50.13333333333333,178.6,
2018-01-13 04:00:00,1187.8,,,32.53333333333333,,30.266666666666666,42.666666666666664,,47.46666666666667,42.6,24.4,27.533333333333335,36.666666666666664,31.133333333333333,58.06666666666667,47.46666666666667,181.6,
2018-01-13 04:15:00,1494.3333333333333,,,33.53333333333333,,35.8,44.2,,46.6,41.06666666666667,21.4,26.8,38.6,34.0,43.4,46.6,180.2,
2018-01-13 04:30:00,390.6,,,31.666666666666668,,48.46666666666667,40.86666666666667,,46.93333333333333,37.13333333333333,21.066666666666666,26.8,36.53333333333333,28.533333333333335,44.733333333333334,46.93333333333333,182.53333333333333,
2018-01-13 04:45:00,53.46666666666667,,,32.46666666666667,,42.13333333333333,38.266666666666666,,45.266666666666666,41.2,21.933333333333334,26.0,36.86666666666667,29.133333333333333,43.0,45.266666666666666,182.46666666666667,
2018-01-13 05:00:00,29.666666666666668,,,31.0,,39.4,38.53333333333333,,47.2,42.2,22.4,25.466666666666665,37.8,29.533333333333335,55.333333333333336,47.2,174.73333333333332,
2018-01-13 05:15:00,31.933333333333334,,,30.466666666666665,,27.866666666666667,40.53333333333333,,47.666666666666664,42.333333333333336,21.4,25.8,36.2,30.733333333333334,43.0,47.666666666666664,175.66666666666666,
2018-01-13 05:30:00,33.266666666666666,,,30.533333333333335,,28.2,42.13333333333333,,47.4,43.4,19.866666666666667,25.4,37.8,31.6,47.46666666666667,47.4,204.73333333333332,
2018-01-13 05:45:00,30.066666666666666,,,29.466666666666665,,35.0,41.86666666666667,,47.93333333333333,47.46666666666667,21.466666666666665,26.0,37.0,32.53333333333333,40.733333333333334,47.93333333333333,187.0,
2018-01-13 06:00:00,29.333333333333332,,,30.066666666666666,,32.0,42.86666666666667,,45.6,48.13333333333333,21.733333333333334,25.933333333333334,35.2,32.6,39.8,45.6,180.06666666666666,
2018-01-13 06:15:00,26.6,,,30.066666666666666,,30.466666666666665,48.333333333333336,,44.333333333333336,48.0,23.0,31.066666666666666,35.4,33.0,42.2,44.333333333333336,183.73333333333332,
2018-01-13 06:30:00,29.6,,,29.2,,34.333333333333336,37.666666666666664,,45.6,50.266666666666666,24.0,28.333333333333332,34.333333333333336,32.93333333333333,44.4,45.6,178.4,
2018-01-13 06:45:00,28.666666666666668,,,30.4,,36.666666666666664,49.2,,44.13333333333333,45.333333333333336,28.0,29.2,34.86666666666667,33.2,43.13333333333333,44.13333333333333,181.26666666666668,
2018-01-13 07:00:00,31.333333333333332,,,30.533333333333335,,35.4,44.06666666666667,,43.733333333333334,49.4,45.13333333333333,28.6,35.93333333333333,33.666666666666664,55.266666666666666,43.733333333333334,178.0,
2018-01-13 07:15:00,33.2,,,42.4,,36.8,45.4,,43.0,48.53333333333333,47.06666666666667,29.666666666666668,31.933333333333334,36.8,44.333333333333336,43.0,172.2,
2018-01-13 07:30:00,35.333333333333336,,,34.666666666666664,,38.4,43.666666666666664,,41.733333333333334,47.266666666666666,39.0,37.266666666666666,34.2,36.6,40.0,41.733333333333334,174.6,
2018-01-13 07:45:00,34.8,,,45.46666666666667,,42.666666666666664,49.2,,42.53333333333333,48.86666666666667,30.466666666666665,30.0,31.866666666666667,35.93333333333333,40.46666666666667,42.53333333333333,163.4,
2018-01-13 08:00:00,39.333333333333336,,,39.666666666666664,,42.333333333333336,103.06666666666666,,41.13333333333333,52.13333333333333,31.733333333333334,52.6,31.6,32.6,42.666666666666664,41.13333333333333,157.26666666666668,
2018-01-13 08:15:00,35.666666666666664,,,39.333333333333336,,36.4,50.333333333333336,,40.733333333333334,53.4,31.933333333333334,32.333333333333336,30.0,34.8,44.93333333333333,40.733333333333334,149.33333333333334,
2018-01-13 08:30:00,38.2,,,49.53333333333333,,38.53333333333333,49.333333333333336,,36.06666666666667,51.733333333333334,37.266666666666666,31.933333333333334,30.666666666666668,34.4,42.13333333333333,36.06666666666667,142.0,
2018-01-13 08:45:00,38.666666666666664,,,46.53333333333333,,40.53333333333333,51.2,,34.46666666666667,51.8,47.666666666666664,49.2,30.266666666666666,31.666666666666668,48.46666666666667,34.46666666666667,136.86666666666667,
2018-01-13 09:00:00,36.733333333333334,,,46.13333333333333,,46.93333333333333,52.8,,35.266666666666666,51.2,40.2,55.86666666666667,30.0,30.533333333333335,46.6,35.266666666666666,122.73333333333333,
2018-01-13 09:15:00,44.8,,,41.266666666666666,,44.53333333333333,55.266666666666666,,33.666666666666664,48.46666666666667,44.13333333333333,45.733333333333334,23.866666666666667,32.333333333333336,46.53333333333333,33.666666666666664,112.26666666666667,
2018-01-13 09:30:00,40.266666666666666,,,46.266666666666666,,48.4,53.333333333333336,,28.733333333333334,49.06666666666667,188.46666666666667,43.06666666666667,22.466666666666665,30.133333333333333,49.13333333333333,28.733333333333334,108.93333333333334,
2018-01-13 09:45:00,37.733333333333334,,,44.93333333333333,,44.0,53.53333333333333,,18.133333333333333,50.46666666666667,54.06666666666667,51.2,19.2,28.533333333333335,169.0,18.133333333333333,120.93333333333334,
2018-01-13 10:00:00,43.333333333333336,,,43.93333333333333,,41.6,56.8,,11.466666666666667,47.46666666666667,35.333333333333336,37.8,16.333333333333332,28.733333333333334,162.93333333333334,11.466666666666667,229.66666666666666,
2018-01-13 10:15:00,35.4,,,39.666666666666664,,47.0,67.66666666666667,,10.466666666666667,44.333333333333336,34.93333333333333,30.066666666666666,15.2,25.0,48.2,10.466666666666667,177.66666666666666,
2018-01-13 10:30:00,42.86666666666667,,,44.0,,51.666666666666664,66.0,,9.933333333333334,38.93333333333333,36.0,31.266666666666666,13.866666666666667,20.933333333333334,47.86666666666667,9.933333333333334,125.26666666666667,
2018-01-13 10:45:00,34.6,,,44.666666666666664,,55.266666666666666,57.6,,8.333333333333334,40.2,39.733333333333334,30.733333333333334,14.333333333333334,20.066666666666666,49.266666666666666,8.333333333333334,130.4,
2018-01-13 11:00:00,37.4,,,44.2,,51.733333333333334,57.666666666666664,,7.2,33.733333333333334,35.266666666666666,33.06666666666667,12.733333333333333,18.933333333333334,46.86666666666667,7.2,90.4,
2018-01-13 11:15:00,38.06666666666667,23.75,,51.0,,53.53333333333333,48.93333333333333,,7.266666666666667,37.2,33.93333333333333,26.666666666666668,12.466666666666667,17.2,50.266666666666666,7.266666666666667,79.6,
2018-01-13 11:30:00,37.06666666666667,20.066666666666666,,71.73333333333333,,57.0,46.13333333333333,,7.333333333333333,33.733333333333334,55.13333333333333,20.866666666666667,10.866666666666667,16.733333333333334,119.6,7.333333333333333,89.2,
2018-01-13 11:45:00,44.86666666666667,23.133333333333333,,61.333333333333336,,60.86666666666667,45.53333333333333,,7.2,33.6,39.46666666666667,21.866666666666667,10.133333333333333,16.6,48.53333333333333,7.2,114.0,
2018-01-13 12:00:00,37.733333333333334,19.0,,42.666666666666664,,57.46666666666667,46.8,,9.8,32.93333333333333,37.266666666666666,19.666666666666668,10.333333333333334,15.133333333333333,37.733333333333334,9.8,95.2,
2018-01-13 12:15:00,31.933333333333334,14.2,,33.53333333333333,,60.333333333333336,38.93333333333333,,9.8,30.333333333333332,34.8,18.4,11.333333333333334,14.0,29.6,9.8,78.13333333333334,
2018-01-13 12:30:00,32.6,12.533333333333333,,38.8,,63.8,39.733333333333334,,11.8,29.866666666666667,45.266666666666666,17.133333333333333,11.466666666666667,13.266666666666667,26.466666666666665,11.8,79.06666666666666,
2018-01-13 12:45:00,38.46666666666667,10.8,,35.4,,64.8,32.266666666666666,,15.466666666666667,63.333333333333336,56.06666666666667,12.533333333333333,10.933333333333334,13.466666666666667,27.133333333333333,15.466666666666667,89.0,
2018-01-13 13:00:00,40.06666666666667,9.8,,24.0,,65.93333333333334,30.8,,17.133333333333333,33.2,51.93333333333333,13.666666666666666,9.6,14.533333333333333,21.4,17.133333333333333,70.4,
2018-01-13 13:15:00,25.0,9.666666666666666,,25.666666666666668,,73.26666666666667,28.733333333333334,,18.133333333333333,24.533333333333335,44.06666666666667,17.133333333333333,9.066666666666666,12.266666666666667,20.6,18.133333333333333,76.46666666666667,
2018-01-13 13:30:00,27.733333333333334,13.0,,42.13333333333333,,79.86666666666666,26.8,,17.2,25.933333333333334,35.06666666666667,14.866666666666667,9.866666666666667,14.4,23.533333333333335,17.2,87.6,
2018-01-13 13:45:00,30.0,11.666666666666666,,32.0,,85.66666666666667,27.733333333333334,,15.6,29.4,35.86666666666667,15.0,9.133333333333333,13.666666666666666,15.133333333333333,15.6,93.33333333333333,
2018-01-13 14:00:00,27.4,12.0,,25.866666666666667,,120.73333333333333,29.0,,,26.866666666666667,40.666666666666664,18.4,7.4,15.8,13.533333333333333,,111.26666666666667,
2018-01-13 14:15:00,21.666666666666668,14.333333333333334,,29.333333333333332,,144.2,27.933333333333334,,,33.0,38.93333333333333,22.133333333333333,9.933333333333334,18.666666666666668,16.933333333333334,,85.13333333333334,
2018-01-13 14:30:00,23.066666666666666,24.333333333333332,,28.533333333333335,,170.6,29.533333333333335,,,28.2,35.46666666666667,21.266666666666666,15.2,17.266666666666666,21.333333333333332,,91.93333333333334,
2018-01-13 14:45:00,21.333333333333332,27.466666666666665,,27.8,,268.6666666666667,29.066666666666666,,,35.53333333333333,34.4,18.4,16.8,17.466666666666665,25.733333333333334,,98.93333333333334,
2018-01-13 15:00:00,26.333333333333332,27.0,,26.2,,272.46666666666664,29.0,,,30.333333333333332,39.53333333333333,21.133333333333333,17.533333333333335,16.733333333333334,23.266666666666666,,93.6,
2018-01-13 15:15:00,20.666666666666668,28.466666666666665,,102.73333333333333,,258.3333333333333,26.266666666666666,,,30.466666666666665,35.666666666666664,24.133333333333333,19.533333333333335,18.133333333333333,24.533333333333335,,108.73333333333333,
2018-01-13 15:30:00,20.2,34.46666666666667,,32.2,,223.73333333333332,31.0,,,33.93333333333333,34.733333333333334,20.533333333333335,18.066666666666666,19.333333333333332,26.666666666666668,,100.4,
2018-01-13 15:45:00,20.4,37.6,,45.46666666666667,,191.53333333333333,33.93333333333333,,,33.4,30.8,17.466666666666665,20.266666666666666,17.466666666666665,27.066666666666666,,100.2,
2018-01-13 16:00:00,36.266666666666666,42.46666666666667,,41.333333333333336,,197.4,36.2,,,32.733333333333334,29.4,20.866666666666667,18.866666666666667,19.866666666666667,26.266666666666666,,97.06666666666666,
2018-01-13 16:15:00,22.0,42.0,,54.4,,207.86666666666667,36.53333333333333,,,36.93333333333333,31.666666666666668,18.733333333333334,19.8,19.466666666666665,28.733333333333334,,91.86666666666666,
2018-01-13 16:30:00,19.2,38.86666666666667,,39.86666666666667,,215.73333333333332,36.13333333333333,,,64.66666666666667,38.0,23.133333333333333,21.266666666666666,17.066666666666666,29.933333333333334,,95.0,
2018-01-13 16:45:00,19.533333333333335,48.0,,40.0,,217.93333333333334,33.0,,,48.6,37.2,21.733333333333334,21.2,18.8,31.133333333333333,,91.06666666666666,23.866666666666667
2018-01-13 17:00:00,22.333333333333332,47.2,,43.4,,214.53333333333333,38.666666666666664,,,48.8,36.8,27.2,22.466666666666665,18.066666666666666,29.333333333333332,,98.33333333333333,25.2
2018-01-13 17:15:00,26.533333333333335,48.2,,47.6,,228.93333333333334,44.666666666666664,,,48.06666666666667,32.13333333333333,142.4,22.333333333333332,19.866666666666667,32.733333333333334,,113.06666666666666,26.666666666666668
2018-01-13 17:30:00,26.8,49.4,,44.13333333333333,,239.86666666666667,63.333333333333336,,,54.266666666666666,35.733333333333334,22.866666666666667,23.466666666666665,21.0,32.93333333333333,,97.73333333333333,27.6
2018-01-13 17:45:00,27.466666666666665,43.4,,42.6,,229.06666666666666,60.53333333333333,,,51.6,37.46666666666667,27.466666666666665,23.333333333333332,21.933333333333334,33.0,,103.93333333333334,27.133333333333333
2018-01-13 18:00:00,28.2,47.6,,38.93333333333333,,237.26666666666668,55.4,,,56.8,40.733333333333334,23.733333333333334,23.133333333333333,23.0,382.46666666666664,,107.4,25.4
2018-01-13 18:15:00,25.4,49.8,,45.13333333333333,,244.2,43.666666666666664,,,54.8,39.6,26.6,27.666666666666668,25.533333333333335,40.8,18.9,112.73333333333333,26.533333333333335
2018-01-13 18:30:00,22.666666666666668,49.53333333333333,,48.2,,244.33333333333334,41.733333333333334,,,49.46666666666667,38.333333333333336,24.133333333333333,26.133333333333333,27.0,43.86666666666667,37.6,122.4,25.6
2018-01-13 18:45:00,24.2,53.733333333333334,,33.06666666666667,,253.8,54.53333333333333,,,47.13333333333333,38.8,26.6,28.266666666666666,28.866666666666667,36.4,46.06666666666667,118.93333333333334,30.6
2018-01-13 19:00:00,24.266666666666666,54.06666666666667,,32.86666666666667,,258.46666666666664,92.33333333333333,,,49.2,42.53333333333333,27.2,26.2,30.6,48.6,51.46666666666667,137.4,31.733333333333334
2018-01-13 19:15:00,24.4,64.53333333333333,,40.06666666666667,,276.06666666666666,61.2,,,55.2,45.53333333333333,31.333333333333332,26.466666666666665,31.466666666666665,53.0,46.333333333333336,156.53333333333333,31.4
2018-01-13 19:30:00,28.066666666666666,73.26666666666667,,42.333333333333336,,295.46666666666664,59.86666666666667,,,60.8,44.46666666666667,29.066666666666666,27.2,31.266666666666666,66.86666666666666,50.4,152.93333333333334,31.333333333333332
2018-01-13 19:45:00,29.333333333333332,85.26666666666667,,37.13333333333333,,316.8666666666667,58.86666666666667,,,61.6,41.0,39.46666666666667,27.266666666666666,32.4,59.0,48.8,173.4,31.066666666666666
2018-01-13 20:00:00,34.2,77.6,,37.2,,332.53333333333336,61.266666666666666,,,67.6,49.4,36.266666666666666,27.466666666666665,35.93333333333333,44.06666666666667,50.733333333333334,288.06666666666666,32.6
2018-01-13 20:15:00,37.06666666666667,80.26666666666667,,49.53333333333333,,324.93333333333334,61.06666666666667,,,86.13333333333334,51.86666666666667,100.2,27.066666666666666,37.4,45.4,53.46666666666667,194.06666666666666,30.933333333333334
2018-01-13 20:30:00,35.266666666666666,93.06666666666666,,61.666666666666664,,326.6666666666667,62.13333333333333,,,61.6,46.06666666666667,123.53333333333333,27.6,39.0,78.13333333333334,53.733333333333334,195.93333333333334,29.8
2018-01-13 20:45:00,35.333333333333336,101.33333333333333,,53.86666666666667,,328.73333333333335,62.8,,,58.46666666666667,40.6,202.73333333333332,26.6,34.4,59.8,53.666666666666664,209.06666666666666,31.866666666666667
2018-01-13 21:00:00,39.13333333333333,108.4,,76.2,,338.6,66.66666666666667,,,70.8,45.06666666666667,105.26666666666667,30.466666666666665,34.86666666666667,53.93333333333333,53.333333333333336,228.0,31.4
2018-01-13 21:15:00,44.4,123.53333333333333,,75.86666666666666,,354.0,69.0,,,99.26666666666667,43.53333333333333,443.0,32.4,35.6,56.13333333333333,51.2,249.93333333333334,31.4
2018-01-13 21:30:00,45.93333333333333,130.0,,65.4,,319.0,70.13333333333334,,,73.46666666666667,48.13333333333333,52.8,32.0,43.06666666666667,54.93333333333333,48.46666666666667,269.6666666666667,33.13333333333333
2018-01-13 21:45:00,47.8,122.6,,52.266666666666666,,259.8,80.0,,,67.93333333333334,49.86666666666667,50.333333333333336,30.533333333333335,45.666666666666664,59.266666666666666,54.6,276.93333333333334,31.266666666666666
2018-01-13 22:00:00,40.06666666666667,121.86666666666666,,46.06666666666667,,213.46666666666667,80.0,,,67.93333333333334,44.2,71.66666666666667,30.733333333333334,42.4,92.06666666666666,56.86666666666667,378.2,33.4
2018-01-13 22:15:00,36.06666666666667,117.86666666666666,,50.86666666666667,,153.46666666666667,84.53333333333333,,,74.93333333333334,57.6,42.666666666666664,30.466666666666665,41.06666666666667,129.6,51.8,356.2,32.53333333333333
2018-01-13 22:30:00,33.266666666666666,106.8,,41.733333333333334,,113.2,91.8,,,80.46666666666667,62.266666666666666,38.06666666666667,32.46666666666667,40.6,68.06666666666666,53.46666666666667,303.4,31.733333333333334
2018-01-13 22:45:00,35.53333333333333,109.6,,49.06666666666667,,101.66666666666667,108.86666666666666,,,94.06666666666666,57.13333333333333,44.666666666666664,33.6,39.2,81.26666666666667,51.333333333333336,321.0,36.06666666666667
2018-01-13 23:00:00,32.86666666666667,114.46666666666667,,52.8,,86.4,103.2,,,158.4,49.8,50.4,32.4,41.0,85.0,47.2,421.0,34.46666666666667
2018-01-13 23:15:00,33.733333333333334,119.4,,47.93333333333333,,34.53333333333333,106.33333333333333,,,143.6,46.6,45.2,38.8,44.6,97.73333333333333,52.93333333333333,411.0,34.13333333333333
