Date/Time,1502_O_BLPK,1561_O_SWPK,2071_O_NOSD,3555_O_SCLL,4388_O_BLPK,4431_O_WBG,4530_O_CNTP,4669_O_ELIB,5179_O_SHRP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6218_O_WSTD,6582_O_OAKD,7543_O_MILL,7970_O_MILL,7999_O_SWVL,8941_O_MTLE
2018-01-17 16:00:00,,3719.8,4487.866666666667,,375.9333333333333,5567.733333333334,3137.8,4320.133333333333,3382.0,,6310.533333333334,4183.533333333334,3157.133333333333,6707.133333333332,4867.133333333333,3364.6,3802.066666666666,4255.2
2018-01-17 16:15:00,,5056.733333333334,4878.266666666666,,390.73333333333335,5642.2,3455.6,4290.8,3344.4,,6899.666666666668,3654.4666666666662,3127.266666666667,6713.4,3077.933333333333,3193.733333333333,4054.6,3930.866666666667
2018-01-17 16:30:00,,4186.733333333334,4672.133333333333,,433.4666666666666,5603.866666666668,3479.866666666667,4135.333333333333,3300.6,,7424.0,3439.866666666667,3074.4,6730.266666666666,3060.5333333333333,3458.6,3990.066666666666,4000.6
2018-01-17 16:45:00,,4242.6,4422.0,,408.53333333333336,5524.6,3698.933333333333,5034.066666666667,3890.333333333334,,7897.9333333333325,3651.2,2963.4666666666667,6680.266666666666,3705.266666666667,3782.333333333334,3748.4,4423.866666666667
2018-01-17 17:00:00,,4342.8,4406.133333333333,,383.26666666666665,5877.2,3988.066666666666,3463.666666666666,3720.133333333333,,8256.066666666668,3579.866666666667,2963.066666666666,6668.2,3421.2,3916.4,3528.2,3977.866666666667
2018-01-17 17:15:00,,4119.133333333333,4374.2,,409.26666666666665,5956.0666666666675,4730.066666666667,3695.4666666666662,3781.866666666667,,8716.6,3586.4666666666667,3168.5333333333333,6606.666666666668,3386.266666666667,4018.2,4030.2,3720.8
2018-01-17 17:30:00,,3613.4666666666662,4364.866666666667,,582.0666666666667,6268.533333333334,4912.133333333333,3842.733333333333,3797.933333333333,,8995.066666666668,3349.333333333333,3267.866666666667,6625.4,4249.8,4098.666666666667,4017.0,3867.733333333333
2018-01-17 17:45:00,,4946.066666666667,5127.133333333333,,700.7333333333332,6481.4,4891.266666666666,4036.133333333333,3768.8,,8920.8,3762.266666666667,3379.866666666667,6618.733333333334,5149.0,4252.866666666667,3335.933333333333,3752.2
2018-01-17 18:00:00,,4496.866666666667,5578.666666666668,,610.5333333333333,6585.266666666666,4556.2,4751.4,3827.2,,8669.2,3948.933333333333,3756.866666666667,6530.9333333333325,3866.866666666667,4430.066666666667,3536.2,4260.8
2018-01-17 18:15:00,,4523.2,6165.866666666668,,544.5333333333333,6664.666666666668,4460.133333333333,5488.2,4162.266666666666,,8818.466666666667,3589.933333333333,4299.133333333333,6483.733333333334,4259.733333333334,4980.933333333333,3819.4,3737.2
