Date/Time,2648_O_BLOO,2999_O_NOHU,4431_O_WBG,5165_O_GIBS,6227_O_ELIB,7506_O_BLOO,7588_O_WBG,8622_O_ALPK,8972_O_SHADY
2015-09-25 15:00:00,285.1333333333333,,,,,,,,405.9333333333333
2015-09-25 15:15:00,287.93333333333334,,,,,,,,318.93333333333334
2015-09-25 15:30:00,326.6666666666667,,,,,,,,418.06666666666666
2015-09-25 15:45:00,337.2,,,,,,,,430.13333333333327
2015-09-25 16:00:00,354.86666666666673,,,,,,,,463.0
2015-09-25 16:15:00,376.26666666666665,,,,,,,,574.4
2015-09-25 16:30:00,404.06666666666666,,,,,,,,473.9333333333333
2015-09-25 16:45:00,411.6,,,,,,,,597.6
2015-09-25 17:00:00,403.4,,,,,,,,533.4
2015-09-25 17:15:00,406.6,,,,,,,,563.2666666666668
2015-09-25 17:30:00,421.73333333333335,,,,,,,,555.6666666666666
2015-09-25 17:45:00,430.06666666666666,,,,,,,,516.4666666666667
2015-09-25 18:00:00,488.4,,,,,,,,529.8666666666667
2015-09-25 18:15:00,495.0,,,,,,,,517.5333333333333
2015-09-25 18:30:00,471.13333333333327,,,,,,,,3186.8
2015-09-25 18:45:00,493.26666666666665,,,,,,,,646.1333333333333
2015-09-25 19:00:00,478.73333333333335,,,,,,,,517.5333333333333
2015-09-25 19:15:00,504.9333333333333,,,,,,,,543.0666666666667
2015-09-25 19:30:00,552.8,,,,,,,,552.5333333333333
2015-09-25 19:45:00,584.8666666666667,,,,,,,,675.6666666666666
2015-09-25 20:00:00,585.4,,,,,,,,658.5333333333333
2015-09-25 20:15:00,573.0,,,,,,,,663.6666666666666
2015-09-25 20:30:00,639.5333333333333,,,,,,,,690.3333333333335
2015-09-25 20:45:00,629.2,,,,,,,,703.2666666666668
2015-09-25 21:00:00,626.5333333333333,,,,,,,,700.6666666666665
2015-09-25 21:15:00,658.8,,,,,,,,823.2
2015-09-25 21:30:00,682.8666666666667,,,,,,,,765.6666666666665
