Date/Time,3415_O_EDTW,8271_O_VAKT,5355_O_PTBR,6046_O_PTBR,7523_O_OITP,7807_O_FRHL,3989_O_OAKL,6132_O_MONG,2284_O_XXXX,7234_O_HIPK,1216_O_RGSQ,5518_O_WDER,8750_O_DOWN,7665_O_BEVR,1259_O_SHLR,2315_O_NJHD,8935_O_MOON,4431_O_WBG
2023-02-22 19:00:00,,,,,,1458.0,,1704.1333333333334,,,,,1787.6,,,,,
2023-02-22 19:15:00,,,,,,1554.8,,1735.4666666666667,,,,,1554.0,,,,,
2023-02-22 19:30:00,,,,,,1888.7333333333333,,1785.4,,,,,1555.1333333333334,,,,,
2023-02-22 19:45:00,,,,,,2096.266666666667,,2142.8,,,,,1681.6,,,,,
2023-02-22 20:00:00,,,,,,2061.9333333333334,,2220.6666666666665,,,,,1655.4666666666667,,,,,
2023-02-22 20:15:00,,,,,,1521.0666666666666,,2345.266666666667,,,,,1727.8,,,,,
2023-02-22 20:30:00,,,,,,1221.6,,2633.2,,,,,1719.2666666666667,,,,,
2023-02-22 20:45:00,,,,,,1376.8,,2776.3333333333335,,,,,1691.4666666666667,,,,,
2023-02-22 21:00:00,,,,,,1347.0,,2586.733333333333,,,,,1747.4,,,,,
2023-02-22 21:15:00,,,,,,1119.8,,2478.0666666666666,,,,,1783.8,,,,,
2023-02-22 21:30:00,,,,,,1016.2,,2573.4666666666667,,,,,1794.6,,,,,
2023-02-22 21:45:00,,,,,,1016.7333333333333,,2709.5333333333333,,,,,1762.7333333333333,,,,,
2023-02-22 22:00:00,,,,,,953.2666666666667,,2479.133333333333,,,,,1729.2666666666667,,,,,
2023-02-22 22:15:00,,,,,,1099.5333333333333,,2407.6666666666665,,,,,1807.4666666666667,,,,,
2023-02-22 22:30:00,,,,,,2880.9333333333334,,2398.4666666666667,,,,,2400.866666666667,,,,,
2023-02-22 22:45:00,,,,,,3395.8,,2407.5333333333333,,,,,2858.4,,,,,
2023-02-22 23:00:00,,,,,,2719.4,,2406.866666666667,,,,,3008.2,,,,,
2023-02-22 23:15:00,,,,,,2225.2,,2381.4,,,,,2998.8,,,,,
2023-02-22 23:30:00,,,,,,2518.0666666666666,,2404.5333333333333,,,,,2885.866666666667,,,,,
2023-02-22 23:45:00,,,,,,2164.4666666666667,,2352.9333333333334,,,,,3087.866666666667,,,,,
2023-02-23 00:00:00,,,,,,2255.6666666666665,,2438.5333333333333,,,,,3344.2,,,,,
2023-02-23 00:15:00,,,,,,1723.9333333333334,,2772.0666666666666,,,,,3347.8,,,,,
2023-02-23 00:30:00,,,,,,1585.4,,3962.6666666666665,,,,,2966.4666666666667,,,,,
2023-02-23 00:45:00,,,,,,1619.5333333333333,,5507.933333333333,,,,,2853.6666666666665,,,,,
2023-02-23 01:00:00,,,,,,1287.4,,4886.266666666666,,,,,3014.6,,,,,
2023-02-23 01:15:00,,,,,,1262.5333333333333,,3874.3333333333335,,,,,3674.266666666667,,,,,
2023-02-23 01:30:00,,,,,,1402.0666666666666,,5240.933333333333,,,,,3779.4666666666667,,,,,
2023-02-23 01:45:00,,,,,,1693.8666666666666,,3431.3333333333335,,,,,2875.4666666666667,,,,,
2023-02-23 02:00:00,,,,,,1608.5333333333333,,2754.133333333333,,,,,1899.6666666666667,,,,,
2023-02-23 02:15:00,,,,,,1363.6666666666667,,2085.6,,,,,1346.2,,,,,
2023-02-23 02:30:00,,,,,,1280.3333333333333,,1958.3333333333333,,,,,1079.7333333333333,,,,,
2023-02-23 02:45:00,,,,,,1004.1333333333333,,1200.0666666666666,,,,,910.0666666666667,,,,,
2023-02-23 03:00:00,,,,,,804.4,,730.2,,,,,785.2,,,,,
2023-02-23 03:15:00,,,,,,723.6666666666666,,592.0666666666667,,,,,701.0666666666667,,,,,
2023-02-23 03:30:00,,,,,,671.6,,552.8,,,,,643.9333333333333,,,,,
2023-02-23 03:45:00,,,,,,620.9333333333333,,496.8666666666667,,,,,578.6666666666666,,,,,
2023-02-23 04:00:00,,,,,,567.4,,448.26666666666665,,,,,520.0,,,,,
2023-02-23 04:15:00,,,,,,523.4,,391.8,,,,,491.8,,,,,
2023-02-23 04:30:00,,,,,,514.6,,359.3333333333333,,,,,453.46666666666664,,,,,
2023-02-23 04:45:00,,,,,,519.2,,346.2,,,,,447.0,,,,,
2023-02-23 05:00:00,,,,,,494.93333333333334,,342.4,,,,,440.6,,,,,
2023-02-23 05:15:00,,,,,,464.4,,344.06666666666666,,,,,428.26666666666665,,,,,
2023-02-23 05:30:00,,,,,,466.1333333333333,,341.8666666666667,,,,,403.3333333333333,,,,,
2023-02-23 05:45:00,,,,,,518.4,,345.6666666666667,,,,,396.53333333333336,,,,,
2023-02-23 06:00:00,,,,,,558.4666666666667,,311.1333333333333,,,,,382.0,,,,,
2023-02-23 06:15:00,,,,,,608.3333333333334,,294.1333333333333,,,,,398.4,,,,,
2023-02-23 06:30:00,,,,,,658.2,,291.8666666666667,,,,,415.8,,,,,
2023-02-23 06:45:00,,,,,,696.6666666666666,,281.2,,,,,434.4,,,,,
2023-02-23 07:00:00,,,,,,714.1333333333333,,278.46666666666664,,,,,445.93333333333334,,,,,
2023-02-23 07:15:00,,,,,,653.0,,278.3333333333333,,,,,576.1333333333333,,,,,
2023-02-23 07:30:00,,,,,,615.4,,251.0,,,,,544.8666666666667,,,,,
2023-02-23 07:45:00,,,,,,634.2666666666667,,236.66666666666666,,,,,626.8,,,,,
2023-02-23 08:00:00,,,,,,669.1333333333333,,231.13333333333333,,,,,2037.1333333333334,,,,,
2023-02-23 08:15:00,,,,,,817.8666666666667,,204.4,,,,,1241.1333333333334,,,,,
2023-02-23 08:30:00,,,,,,412.6666666666667,,188.06666666666666,,,,,1183.4,,,,,
2023-02-23 08:45:00,,,,,,246.46666666666667,,178.2,,,,,543.8,,,,,
2023-02-23 09:00:00,,,,,,215.0,,154.66666666666666,,,,,246.2,,,,,
2023-02-23 09:15:00,,,,,,192.66666666666666,,172.26666666666668,,,,,277.2,,,,,
2023-02-23 09:30:00,,,,,,214.8,,134.66666666666666,,,,,1606.9333333333334,,,,,
2023-02-23 09:45:00,,,,,,248.4,,135.26666666666668,,,,,3677.8,,,,,
2023-02-23 10:00:00,,,,,,225.8,,133.6,,,,,2116.6,,,,,
2023-02-23 10:15:00,,,,,,227.8,,141.93333333333334,,,,,632.2666666666667,,,,,
2023-02-23 10:30:00,,,,,,217.73333333333332,,180.66666666666666,,,,,453.93333333333334,,,,,
2023-02-23 10:45:00,,,,,,196.26666666666668,,158.86666666666667,,,,,468.26666666666665,,,,,
2023-02-23 11:00:00,,,,,,165.0,,138.8,,,,,790.8666666666667,,,,,
2023-02-23 11:15:00,,,,,,148.86666666666667,,127.8,,,,,399.8666666666667,,,,,
2023-02-23 11:30:00,,,,,,148.73333333333332,,123.93333333333334,,,,,732.3333333333334,,,,,
2023-02-23 11:45:00,,,,,,171.53333333333333,,124.93333333333334,,,,,590.4,,,,,
2023-02-23 12:00:00,,,,,,174.0,,129.53333333333333,,,,,521.0,,,,,
2023-02-23 12:15:00,,,,,,175.13333333333333,,136.8,,,,,5292.2,,,,,
2023-02-23 12:30:00,,,,,,164.8,,139.86666666666667,,,,,3422.4,,,,,
2023-02-23 12:45:00,,,,,,165.2,,144.06666666666666,,,,,427.46666666666664,,,,,
2023-02-23 13:00:00,,,,,,154.86666666666667,,143.33333333333334,,,,,492.1333333333333,,,,,
2023-02-23 13:15:00,,,,,,155.13333333333333,,152.33333333333334,,,,,391.8666666666667,,,,,
2023-02-23 13:30:00,,,,,,152.0,,146.53333333333333,,,,,513.0666666666667,,,,,
2023-02-23 13:45:00,,,,,,148.06666666666666,,140.93333333333334,,,,,400.06666666666666,,,,,
2023-02-23 14:00:00,,,,,,146.06666666666666,,153.13333333333333,,,,,391.8666666666667,,,,,
2023-02-23 14:15:00,,,,,,160.26666666666668,,160.8,,,,,437.46666666666664,,,,,
2023-02-23 14:30:00,,,,,,168.53333333333333,,166.93333333333334,,,,,505.1333333333333,,,,,
2023-02-23 14:45:00,,,,,,160.33333333333334,,168.6,,,,,445.8,,,,,
2023-02-23 15:00:00,,,,,,160.46666666666667,,174.26666666666668,,,,,392.06666666666666,,,,,
2023-02-23 15:15:00,,,,,,165.4,,171.86666666666667,,,,,458.6,,,,,
2023-02-23 15:30:00,,,,,,205.66666666666666,,198.4,,,,,392.8666666666667,,,,,
2023-02-23 15:45:00,,,,,,321.6666666666667,,241.66666666666666,,,,,593.9333333333333,,,,,
2023-02-23 16:00:00,,,,,,430.53333333333336,,390.06666666666666,,,,,718.8,,,,,
2023-02-23 16:15:00,,,,,,503.06666666666666,,486.8,,,,,683.0666666666667,,,,,
2023-02-23 16:30:00,,,,,,585.5333333333333,,727.0666666666667,,,,,716.8,,,,,
2023-02-23 16:45:00,,,,,,618.7333333333333,,894.6,,,,,797.7333333333333,,,,,
2023-02-23 17:00:00,,,,,,698.6,,956.7333333333333,,,,,814.8666666666667,,,,,
2023-02-23 17:15:00,,,,,,725.1333333333333,,1014.2666666666667,,,,,1046.8666666666666,,,,,
2023-02-23 17:30:00,,,,,,780.5333333333333,,961.3333333333334,,,,,911.5333333333333,,,,,
2023-02-23 17:45:00,,,,,,767.7333333333333,,956.2666666666667,,,,,956.8666666666667,,,,,
2023-02-23 18:00:00,,,,,,767.2,,936.4,,,,,980.1333333333333,,,,,
2023-02-23 18:15:00,,,,,,780.4,,921.0,,,,,962.8666666666667,,,,,
2023-02-23 18:30:00,,,,,,761.6,,925.8,,,,,1160.4666666666667,,,,,
2023-02-23 18:45:00,,,,,,750.3333333333334,,919.2,,,,,1103.5333333333333,,,,,
2023-02-23 19:00:00,,,,,,726.6,,915.0666666666667,,,,,970.6666666666666,,,,,
2023-02-23 19:15:00,,,,,,723.2666666666667,,901.8,,,,,943.8,,,,,
2023-02-23 19:30:00,,,,,,735.5333333333333,,884.6,,,,,1070.8666666666666,,,,,
2023-02-23 19:45:00,,,,,974.4,787.7333333333333,,850.8666666666667,,,,,950.3333333333334,,,,347.125,89.0
2023-02-23 20:00:00,,,,,889.3333333333334,768.5333333333333,,792.4666666666667,,,,,912.0,,,,400.3333333333333,
2023-02-23 20:15:00,,,,,800.3333333333334,755.2666666666667,,711.9333333333333,,,,,857.5333333333333,,,,,
2023-02-23 20:30:00,,,,,,753.5333333333333,,654.3333333333334,,,,,731.6666666666666,,,,,
2023-02-23 20:45:00,,,,,,746.8,,603.8666666666667,,,,,750.3333333333334,,,,,
2023-02-23 21:00:00,,,,,,791.1333333333333,,595.3333333333334,,,,,768.2666666666667,,,,,
2023-02-23 21:15:00,,,,,,813.5333333333333,,613.0,,,,,792.7333333333333,,,,,
2023-02-23 21:30:00,,,,,,817.8,,628.2,,,,,808.4666666666667,,,,,
2023-02-23 21:45:00,,,,,,822.4,,691.0,,,,,1159.5333333333333,,,,,
2023-02-23 22:00:00,,,,,,796.6,,728.4,,,,,773.8,,,,,
2023-02-23 22:15:00,,,,,,613.9333333333333,,754.1333333333333,,,,,621.5333333333333,,,,,
2023-02-23 22:30:00,,,,,,554.5333333333333,,760.8666666666667,,,,,591.4666666666667,,,,,
2023-02-23 22:45:00,,,,,,522.2,,610.3333333333334,,,,,524.1333333333333,,,,,
2023-02-23 23:00:00,,,,,,469.2,,599.4666666666667,,,,,477.6666666666667,,,,,
2023-02-23 23:15:00,,,,,,457.3333333333333,,553.8666666666667,,,,,466.46666666666664,,,,,
2023-02-23 23:30:00,,,,,,451.3333333333333,,526.8666666666667,,,,,444.73333333333335,,,,,
2023-02-23 23:45:00,,,,,,397.53333333333336,,496.73333333333335,,,,,412.46666666666664,,,,,
2023-02-24 00:00:00,,,,,,372.6,,484.6666666666667,,,,,358.06666666666666,,,,,
2023-02-24 00:15:00,,,,,,403.0,,457.3333333333333,,,,,363.06666666666666,,,,,
2023-02-24 00:30:00,,,,,,477.0,,463.2,,,,,385.8,,,,,
2023-02-24 00:45:00,,,,,,534.6,,462.06666666666666,,,,,411.93333333333334,,,,,
2023-02-24 01:00:00,,,,,,635.6666666666666,,465.46666666666664,,,,,431.2,,,,,
2023-02-24 01:15:00,,,,,,1464.0,,654.4,,,,,482.53333333333336,,,,,
2023-02-24 01:30:00,,,,,,1932.0,,751.8666666666667,,,,,538.4,,,,,
2023-02-24 01:45:00,,,,,,1999.7333333333333,,888.6,,,,,606.9333333333333,,,,,
2023-02-24 02:00:00,,,,,,1602.2,,1054.0666666666666,,,,,592.8,,,,,
2023-02-24 02:15:00,,,,,,1563.1333333333334,,1172.7333333333333,,,,,565.8,,,,,
2023-02-24 02:30:00,,,,,,1929.6666666666667,,1150.7333333333333,,,,,581.2,,,,,
2023-02-24 02:45:00,,,,,,1713.2,,1070.6,,,,,536.1333333333333,,,,,
2023-02-24 03:00:00,,,,,,1762.6,,979.9333333333333,,,,,641.3333333333334,,,,,
2023-02-24 03:15:00,,,,,,2231.866666666667,,1036.8,,,,,2232.0666666666666,,,,,
2023-02-24 03:30:00,,,,,,2363.0,,1171.6,,,,,1254.4666666666667,,,,,
