Date/Time,1295_O_BCVW,4972_O_MTLE,5571_O_BUFF,4431_O_WBG,5624_O_BUFF,3422_O_HICK,8185_O_SWPK
2016-03-03 16:00:00,,,47.733333333333334,60.6,47.733333333333334,,50.666666666666664
2016-03-03 16:15:00,,,50.333333333333336,61.8,50.333333333333336,,49.6
2016-03-03 16:30:00,,,52.46666666666667,46.666666666666664,52.46666666666667,,53.13333333333333
2016-03-03 16:45:00,,,55.0,42.733333333333334,55.0,,47.93333333333333
2016-03-03 17:00:00,,,54.666666666666664,51.93333333333333,54.666666666666664,,45.93333333333333
2016-03-03 17:15:00,,,57.0,47.6,57.0,,47.06666666666667
2016-03-03 17:30:00,,,56.8,46.8,56.8,,48.666666666666664
2016-03-03 17:45:00,,,57.46666666666667,68.13333333333334,57.46666666666667,,47.06666666666667
2016-03-03 18:00:00,,,62.93333333333333,51.2,62.93333333333333,,44.06666666666667
2016-03-03 18:15:00,,,66.86666666666666,49.666666666666664,66.86666666666666,,48.266666666666666
2016-03-03 18:30:00,,,69.66666666666667,47.86666666666667,69.66666666666667,,51.0
2016-03-03 18:45:00,,,71.53333333333333,49.4,71.53333333333333,,57.0
2016-03-03 19:00:00,,,101.53333333333333,48.8,101.53333333333333,,46.333333333333336
2016-03-03 19:15:00,,,202.13333333333333,46.86666666666667,202.13333333333333,,50.93333333333333
2016-03-03 19:30:00,,,82.46666666666667,46.733333333333334,82.46666666666667,,56.13333333333333
2016-03-03 19:45:00,,,82.66666666666667,49.53333333333333,82.66666666666667,,59.266666666666666
2016-03-03 20:00:00,,,89.06666666666666,47.53333333333333,89.06666666666666,,72.26666666666667
2016-03-03 20:15:00,,,89.46666666666667,51.86666666666667,89.46666666666667,,87.46666666666667
2016-03-03 20:30:00,,,88.6,49.333333333333336,88.6,,99.73333333333333
2016-03-03 20:45:00,,,91.46666666666667,49.06666666666667,91.46666666666667,,115.53333333333333
2016-03-03 21:00:00,,,87.86666666666666,50.93333333333333,87.86666666666666,,117.6
2016-03-03 21:15:00,,,87.26666666666667,51.4,87.26666666666667,,122.93333333333334
2016-03-03 21:30:00,,,92.86666666666666,52.733333333333334,92.86666666666666,,119.4
2016-03-03 21:45:00,,,109.26666666666667,53.93333333333333,109.26666666666667,,130.73333333333332
2016-03-03 22:00:00,,,126.66666666666667,57.666666666666664,126.66666666666667,,110.4
2016-03-03 22:15:00,,,136.26666666666668,52.733333333333334,136.26666666666668,,102.26666666666667
2016-03-03 22:30:00,,,139.2,56.93333333333333,139.2,,97.33333333333333
2016-03-03 22:45:00,,,143.86666666666667,51.666666666666664,143.86666666666667,,93.8
2016-03-03 23:00:00,,,145.0,53.86666666666667,145.0,,88.86666666666666
2016-03-03 23:15:00,,,143.6,56.6,143.6,,89.4
2016-03-03 23:30:00,,,157.66666666666666,55.86666666666667,157.66666666666666,,91.86666666666666
2016-03-03 23:45:00,,,225.2,55.6,225.2,,90.66666666666667
2016-03-04 00:00:00,,,211.46666666666667,57.0,211.46666666666667,,89.33333333333333
2016-03-04 00:15:00,,,178.06666666666666,55.666666666666664,178.06666666666666,,91.86666666666666
2016-03-04 00:30:00,,,148.53333333333333,58.53333333333333,148.53333333333333,,99.4
2016-03-04 00:45:00,,,134.66666666666666,52.93333333333333,134.66666666666666,,109.0
2016-03-04 01:00:00,,,130.66666666666666,55.333333333333336,130.66666666666666,,108.73333333333333
2016-03-04 01:15:00,,,141.26666666666668,57.93333333333333,141.26666666666668,,111.46666666666667
2016-03-04 01:30:00,,,163.8,58.13333333333333,163.8,,123.33333333333333
2016-03-04 01:45:00,,,136.06666666666666,60.2,136.06666666666666,,120.6
2016-03-04 02:00:00,,,110.0,57.46666666666667,110.0,,133.46666666666667
2016-03-04 02:15:00,,,105.26666666666667,58.8,105.26666666666667,,124.93333333333334
2016-03-04 02:30:00,,,98.13333333333334,60.13333333333333,98.13333333333334,,143.53333333333333
2016-03-04 02:45:00,,,151.2,57.333333333333336,151.2,,155.8
2016-03-04 03:00:00,,,150.86666666666667,69.13333333333334,150.86666666666667,,137.86666666666667
2016-03-04 03:15:00,,,127.6,65.93333333333334,127.6,,135.93333333333334
2016-03-04 03:30:00,,,137.13333333333333,60.4,137.13333333333333,,148.13333333333333
2016-03-04 03:45:00,,,155.86666666666667,57.86666666666667,155.86666666666667,,130.33333333333334
2016-03-04 04:00:00,,,149.93333333333334,53.53333333333333,149.93333333333334,,124.93333333333334
2016-03-04 04:15:00,,,136.53333333333333,55.86666666666667,136.53333333333333,,129.0
2016-03-04 04:30:00,,,138.66666666666666,59.93333333333333,138.66666666666666,,120.66666666666667
2016-03-04 04:45:00,,,140.13333333333333,63.6,140.13333333333333,,105.13333333333334
2016-03-04 05:00:00,,,144.26666666666668,64.6,144.26666666666668,,108.86666666666666
2016-03-04 05:15:00,,,148.93333333333334,65.4,148.93333333333334,,115.86666666666666
2016-03-04 05:30:00,,,143.93333333333334,69.73333333333333,143.93333333333334,,115.53333333333333
2016-03-04 05:45:00,,,140.73333333333332,76.66666666666667,140.73333333333332,,109.8
2016-03-04 06:00:00,,,129.06666666666666,82.13333333333334,129.06666666666666,,100.8
2016-03-04 06:15:00,,,144.33333333333334,76.6,144.33333333333334,,102.33333333333333
2016-03-04 06:30:00,,,154.0,91.4,154.0,,101.6
2016-03-04 06:45:00,,,160.93333333333334,114.26666666666667,160.93333333333334,,97.2
2016-03-04 07:00:00,,,147.66666666666666,106.06666666666666,147.66666666666666,,92.13333333333334
2016-03-04 07:15:00,,,131.93333333333334,95.26666666666667,131.93333333333334,,93.26666666666667
2016-03-04 07:30:00,,,127.4,100.26666666666667,127.4,,101.73333333333333
2016-03-04 07:45:00,,,135.06666666666666,102.0,135.06666666666666,,109.13333333333334
2016-03-04 08:00:00,,,108.0,83.4,108.0,,101.06666666666666
2016-03-04 08:15:00,,,97.8,84.53333333333333,97.8,,109.66666666666667
2016-03-04 08:30:00,,,87.13333333333334,78.66666666666667,87.13333333333334,,87.93333333333334
2016-03-04 08:45:00,,,83.33333333333333,69.73333333333333,83.33333333333333,,81.2
2016-03-04 09:00:00,,,68.73333333333333,56.2,68.73333333333333,,77.46666666666667
2016-03-04 09:15:00,,,64.86666666666666,55.86666666666667,64.86666666666666,,63.266666666666666
2016-03-04 09:30:00,,,57.4,52.8,57.4,,61.4
2016-03-04 09:45:00,,,55.46666666666667,48.333333333333336,55.46666666666667,,57.733333333333334
2016-03-04 10:00:00,,,53.86666666666667,42.53333333333333,53.86666666666667,,55.6
2016-03-04 10:15:00,,,47.6,39.266666666666666,47.6,,55.8
2016-03-04 10:30:00,,,45.86666666666667,40.06666666666667,45.86666666666667,,53.8
2016-03-04 10:45:00,,,51.6,42.8,51.6,,56.4
2016-03-04 11:00:00,,,48.53333333333333,43.4,48.53333333333333,,57.0
2016-03-04 11:15:00,,,51.6,42.8,51.6,,58.333333333333336
2016-03-04 11:30:00,,,59.733333333333334,49.2,59.733333333333334,,55.0
2016-03-04 11:45:00,,,57.46666666666667,53.13333333333333,57.46666666666667,,58.93333333333333
2016-03-04 12:00:00,,,57.53333333333333,53.733333333333334,57.53333333333333,,63.2
2016-03-04 12:15:00,,,54.333333333333336,51.06666666666667,54.333333333333336,,65.73333333333333
2016-03-04 12:30:00,,,54.333333333333336,45.8,54.333333333333336,,72.06666666666666
2016-03-04 12:45:00,,,61.2,47.46666666666667,61.2,,86.0
2016-03-04 13:00:00,,,60.4,48.46666666666667,60.4,,86.93333333333334
2016-03-04 13:15:00,,,58.93333333333333,60.266666666666666,58.93333333333333,,81.26666666666667
2016-03-04 13:30:00,,,61.6,49.666666666666664,61.6,,78.86666666666666
2016-03-04 13:45:00,,,62.93333333333333,61.46666666666667,62.93333333333333,,94.53333333333333
2016-03-04 14:00:00,,,56.13333333333333,47.733333333333334,56.13333333333333,,68.53333333333333
2016-03-04 14:15:00,,,61.06666666666667,42.6,61.06666666666667,,84.53333333333333
2016-03-04 14:30:00,,,61.333333333333336,46.53333333333333,61.333333333333336,,66.86666666666666
2016-03-04 14:45:00,,,62.333333333333336,47.13333333333333,62.333333333333336,,75.13333333333334
2016-03-04 15:00:00,,,62.53333333333333,44.666666666666664,62.53333333333333,,73.8
2016-03-04 15:15:00,,,62.6,44.0,62.6,,74.53333333333333
2016-03-04 15:30:00,,,62.46666666666667,44.13333333333333,62.46666666666667,,89.13333333333334
2016-03-04 15:45:00,,,60.8,45.4,60.8,,81.93333333333334
2016-03-04 16:00:00,,,67.0,50.733333333333334,67.0,,81.4
2016-03-04 16:15:00,,,68.4,48.6,68.4,,77.73333333333333
2016-03-04 16:30:00,,,65.53333333333333,52.46666666666667,65.53333333333333,,78.73333333333333
2016-03-04 16:45:00,,,63.666666666666664,53.93333333333333,63.666666666666664,,53.666666666666664
2016-03-04 17:00:00,,,61.333333333333336,59.2,61.333333333333336,,55.733333333333334
2016-03-04 17:15:00,,,62.86666666666667,63.06666666666667,62.86666666666667,,59.0
2016-03-04 17:30:00,,,60.46666666666667,55.86666666666667,60.46666666666667,,66.93333333333334
2016-03-04 17:45:00,,,61.13333333333333,62.86666666666667,61.13333333333333,,57.53333333333333
2016-03-04 18:00:00,,,59.733333333333334,57.666666666666664,59.733333333333334,,52.53333333333333
2016-03-04 18:15:00,,,61.53333333333333,66.66666666666667,61.53333333333333,,54.93333333333333
2016-03-04 18:30:00,,,63.266666666666666,44.93333333333333,63.266666666666666,,53.4
2016-03-04 18:45:00,,,58.06666666666667,46.53333333333333,58.06666666666667,,57.13333333333333
2016-03-04 19:00:00,,,58.333333333333336,46.46666666666667,58.333333333333336,,49.333333333333336
2016-03-04 19:15:00,,,56.6,61.8,56.6,,48.733333333333334
2016-03-04 19:30:00,,,58.666666666666664,92.0,58.666666666666664,,54.733333333333334
2016-03-04 19:45:00,,,57.666666666666664,76.4,57.666666666666664,,50.2
2016-03-04 20:00:00,,,57.0,54.06666666666667,57.0,,52.53333333333333
2016-03-04 20:15:00,,,57.93333333333333,63.4,57.93333333333333,,49.8
2016-03-04 20:30:00,,,63.93333333333333,119.06666666666666,63.93333333333333,,49.2
2016-03-04 20:45:00,,,61.8,91.86666666666666,61.8,,47.46666666666667
2016-03-04 21:00:00,,,61.93333333333333,64.6,61.93333333333333,,44.8
2016-03-04 21:15:00,,,59.2,44.93333333333333,59.2,,45.333333333333336
2016-03-04 21:30:00,,,61.0,34.4,61.0,,47.733333333333334
2016-03-04 21:45:00,,,62.0,31.733333333333334,62.0,,39.266666666666666
2016-03-04 22:00:00,,,68.93333333333334,38.13333333333333,68.93333333333334,,36.93333333333333
2016-03-04 22:15:00,,,70.86666666666666,69.0,70.86666666666666,,32.333333333333336
2016-03-04 22:30:00,,,81.6,65.93333333333334,81.6,,32.666666666666664
2016-03-04 22:45:00,,,92.93333333333334,98.73333333333333,92.93333333333334,,32.86666666666667
2016-03-04 23:00:00,,,83.2,79.33333333333333,83.2,,30.666666666666668
2016-03-04 23:15:00,,,81.26666666666667,60.53333333333333,81.26666666666667,,30.733333333333334
2016-03-04 23:30:00,,,76.93333333333334,46.733333333333334,76.93333333333334,,37.46666666666667
2016-03-04 23:45:00,,,80.53333333333333,48.6,80.53333333333333,,34.06666666666667
2016-03-05 00:00:00,,,80.06666666666666,66.26666666666667,80.06666666666666,,37.13333333333333
2016-03-05 00:15:00,,,88.6,58.0,88.6,,30.866666666666667
2016-03-05 00:30:00,,,96.33333333333333,72.6,96.33333333333333,,32.53333333333333
2016-03-05 00:45:00,,,100.06666666666666,66.33333333333333,100.06666666666666,,33.0
2016-03-05 01:00:00,,,118.73333333333333,41.6,118.73333333333333,,32.8
2016-03-05 01:15:00,,,115.13333333333334,45.666666666666664,115.13333333333334,,32.0
2016-03-05 01:30:00,,,109.53333333333333,59.0,109.53333333333333,,29.466666666666665
2016-03-05 01:45:00,,,102.0,51.266666666666666,102.0,,29.866666666666667
2016-03-05 02:00:00,,,97.46666666666667,48.333333333333336,97.46666666666667,,43.6
2016-03-05 02:15:00,,,95.0,49.2,95.0,,44.53333333333333
2016-03-05 02:30:00,,,95.06666666666666,43.666666666666664,95.06666666666666,,35.13333333333333
2016-03-05 02:45:00,,,93.86666666666666,45.93333333333333,93.86666666666666,,31.0
2016-03-05 03:00:00,,,91.13333333333334,45.2,91.13333333333334,,34.13333333333333
2016-03-05 03:15:00,,,89.13333333333334,43.53333333333333,89.13333333333334,,32.666666666666664
2016-03-05 03:30:00,,,98.6,58.93333333333333,98.6,,39.4
2016-03-05 03:45:00,,,100.86666666666666,80.46666666666667,100.86666666666666,,35.666666666666664
2016-03-05 04:00:00,,,111.4,89.46666666666667,111.4,,32.2
2016-03-05 04:15:00,,,138.2,95.26666666666667,138.2,,31.6
2016-03-05 04:30:00,,,179.0,90.53333333333333,179.0,,32.8
2016-03-05 04:45:00,,,127.2,64.4,127.2,,33.13333333333333
2016-03-05 05:00:00,,,118.86666666666666,61.4,118.86666666666666,,36.266666666666666
2016-03-05 05:15:00,,,122.46666666666667,47.86666666666667,122.46666666666667,,34.2
2016-03-05 05:30:00,,,117.46666666666667,45.46666666666667,117.46666666666667,,37.93333333333333
2016-03-05 05:45:00,,,127.8,49.2,127.8,,40.8
2016-03-05 06:00:00,,,129.66666666666666,54.06666666666667,129.66666666666666,,40.06666666666667
2016-03-05 06:15:00,,,129.06666666666666,48.733333333333334,129.06666666666666,,36.93333333333333
2016-03-05 06:30:00,,,147.33333333333334,63.0,147.33333333333334,,40.266666666666666
2016-03-05 06:45:00,,,152.6,55.6,152.6,,46.46666666666667
2016-03-05 07:00:00,,,151.26666666666668,65.46666666666667,151.26666666666668,,43.333333333333336
2016-03-05 07:15:00,,,115.46666666666667,62.86666666666667,115.46666666666667,,52.4
2016-03-05 07:30:00,,,123.33333333333333,51.93333333333333,123.33333333333333,,39.333333333333336
2016-03-05 07:45:00,,,121.13333333333334,60.53333333333333,121.13333333333334,,44.2
2016-03-05 08:00:00,,,106.46666666666667,43.2,106.46666666666667,,70.46666666666667
2016-03-05 08:15:00,,,102.2,45.666666666666664,102.2,,69.8
2016-03-05 08:30:00,,,80.93333333333334,37.6,80.93333333333334,,46.53333333333333
2016-03-05 08:45:00,,,71.06666666666666,46.333333333333336,71.06666666666666,,49.06666666666667
2016-03-05 09:00:00,,,64.53333333333333,42.46666666666667,64.53333333333333,,50.266666666666666
2016-03-05 09:15:00,,,55.4,29.8,55.4,,72.93333333333334
2016-03-05 09:30:00,,,54.8,27.6,54.8,,78.46666666666667
2016-03-05 09:45:00,,,43.333333333333336,25.8,43.333333333333336,,69.06666666666666
2016-03-05 10:00:00,,,40.6,24.2,40.6,,71.06666666666666
2016-03-05 10:15:00,,,33.46666666666667,23.666666666666668,33.46666666666667,,64.2
2016-03-05 10:30:00,,,42.13333333333333,38.53333333333333,42.13333333333333,,77.4
2016-03-05 10:45:00,,,27.533333333333335,22.266666666666666,27.533333333333335,,75.8
2016-03-05 11:00:00,,,20.266666666666666,40.6,20.266666666666666,,66.0
2016-03-05 11:15:00,,,18.466666666666665,22.533333333333335,18.466666666666665,,47.2
2016-03-05 11:30:00,,,15.733333333333333,18.6,15.733333333333333,,39.333333333333336
2016-03-05 11:45:00,,,15.866666666666667,25.266666666666666,15.866666666666667,,33.666666666666664
2016-03-05 12:00:00,,,16.4,21.4,16.4,,33.46666666666667
2016-03-05 12:15:00,,,14.666666666666666,21.933333333333334,14.666666666666666,,33.13333333333333
2016-03-05 12:30:00,,,15.2,15.466666666666667,15.2,,34.333333333333336
2016-03-05 12:45:00,,,16.666666666666668,24.0,16.666666666666668,,34.4
2016-03-05 13:00:00,,,16.466666666666665,21.2,16.466666666666665,,28.266666666666666
2016-03-05 13:15:00,,,13.2,19.4,13.2,,25.733333333333334
2016-03-05 13:30:00,,,12.133333333333333,14.6,12.133333333333333,,26.6
2016-03-05 13:45:00,,,12.2,13.533333333333333,12.2,,25.733333333333334
2016-03-05 14:00:00,,,15.6,15.533333333333333,15.6,,22.866666666666667
2016-03-05 14:15:00,,,12.2,16.6,12.2,,23.4
2016-03-05 14:30:00,,,12.733333333333333,14.733333333333333,12.733333333333333,,24.933333333333334
2016-03-05 14:45:00,,,15.933333333333334,28.333333333333332,15.933333333333334,,19.6
2016-03-05 15:00:00,,,18.4,17.0,18.4,,31.8
2016-03-05 15:15:00,,,22.133333333333333,13.666666666666666,22.133333333333333,,25.866666666666667
2016-03-05 15:30:00,,,20.133333333333333,35.733333333333334,20.133333333333333,,26.866666666666667
2016-03-05 15:45:00,,,20.933333333333334,39.86666666666667,20.933333333333334,,21.933333333333334
2016-03-05 16:00:00,,,22.333333333333332,21.4,22.333333333333332,,24.266666666666666
2016-03-05 16:15:00,,,24.933333333333334,16.0,24.933333333333334,,34.0
2016-03-05 16:30:00,,,26.6,18.266666666666666,26.6,,30.666666666666668
2016-03-05 16:45:00,,,24.8,24.4,24.8,,27.2
2016-03-05 17:00:00,,,29.466666666666665,31.466666666666665,29.466666666666665,,35.46666666666667
2016-03-05 17:15:00,,,28.533333333333335,24.733333333333334,28.533333333333335,,34.86666666666667
2016-03-05 17:30:00,,,25.066666666666666,26.066666666666666,25.066666666666666,,44.86666666666667
2016-03-05 17:45:00,,,26.133333333333333,29.666666666666668,26.133333333333333,,44.666666666666664
2016-03-05 18:00:00,,,26.6,24.266666666666666,26.6,,42.733333333333334
2016-03-05 18:15:00,,,25.866666666666667,19.666666666666668,25.866666666666667,,44.666666666666664
2016-03-05 18:30:00,,,25.0,22.066666666666666,25.0,,51.46666666666667
2016-03-05 18:45:00,,,27.533333333333335,21.266666666666666,27.533333333333335,,46.06666666666667
2016-03-05 19:00:00,,,28.866666666666667,19.733333333333334,28.866666666666667,,44.733333333333334
2016-03-05 19:15:00,,,37.06666666666667,19.266666666666666,37.06666666666667,,50.0
2016-03-05 19:30:00,,,36.93333333333333,21.2,36.93333333333333,,47.6
2016-03-05 19:45:00,,,32.93333333333333,23.133333333333333,32.93333333333333,,47.6
2016-03-05 20:00:00,,,34.6,45.93333333333333,34.6,,47.53333333333333
2016-03-05 20:15:00,,,35.06666666666667,65.0,35.06666666666667,,49.46666666666667
2016-03-05 20:30:00,,,34.06666666666667,36.86666666666667,34.06666666666667,,45.4
2016-03-05 20:45:00,,,33.6,50.8,33.6,,46.93333333333333
2016-03-05 21:00:00,,,35.06666666666667,63.46666666666667,35.06666666666667,,47.733333333333334
2016-03-05 21:15:00,,,39.86666666666667,39.06666666666667,39.86666666666667,,50.13333333333333
2016-03-05 21:30:00,,,48.333333333333336,30.666666666666668,48.333333333333336,,55.86666666666667
2016-03-05 21:45:00,,,49.8,28.8,49.8,,59.4
2016-03-05 22:00:00,,,50.4,26.266666666666666,50.4,,60.13333333333333
2016-03-05 22:15:00,,,53.6,29.533333333333335,53.6,,60.266666666666666
2016-03-05 22:30:00,,,59.266666666666666,26.666666666666668,59.266666666666666,,62.0
2016-03-05 22:45:00,,,71.2,40.333333333333336,71.2,,65.13333333333334
2016-03-05 23:00:00,,,75.53333333333333,49.53333333333333,75.53333333333333,,66.26666666666667
2016-03-05 23:15:00,,,74.13333333333334,37.13333333333333,74.13333333333334,,63.6
2016-03-05 23:30:00,,,76.66666666666667,42.86666666666667,76.66666666666667,,66.26666666666667
2016-03-05 23:45:00,,,74.66666666666667,45.333333333333336,74.66666666666667,,69.46666666666667
2016-03-06 00:00:00,,,80.73333333333333,41.733333333333334,80.73333333333333,,74.26666666666667
2016-03-06 00:15:00,,,87.53333333333333,38.93333333333333,87.53333333333333,,78.33333333333333
2016-03-06 00:30:00,,,109.86666666666666,40.06666666666667,109.86666666666666,,70.13333333333334
2016-03-06 00:45:00,,,100.13333333333334,40.333333333333336,100.13333333333334,,67.46666666666667
2016-03-06 01:00:00,,,112.73333333333333,43.666666666666664,112.73333333333333,,69.06666666666666
2016-03-06 01:15:00,,,103.0,59.0,103.0,,77.93333333333334
2016-03-06 01:30:00,,,111.66666666666667,53.2,111.66666666666667,,75.06666666666666
2016-03-06 01:45:00,,,101.53333333333333,46.666666666666664,101.53333333333333,,84.0
2016-03-06 02:00:00,,,137.2,74.73333333333333,137.2,,80.66666666666667
2016-03-06 02:15:00,,,151.4,63.93333333333333,151.4,,82.33333333333333
2016-03-06 02:30:00,,,158.4,67.66666666666667,158.4,,87.26666666666667
2016-03-06 02:45:00,,,167.46666666666667,69.66666666666667,167.46666666666667,,76.66666666666667
2016-03-06 03:00:00,,,166.26666666666668,81.4,166.26666666666668,,75.6
2016-03-06 03:15:00,,,167.53333333333333,61.4,167.53333333333333,,73.13333333333334
2016-03-06 03:30:00,,,163.06666666666666,53.46666666666667,163.06666666666666,,68.13333333333334
2016-03-06 03:45:00,,,168.93333333333334,62.53333333333333,168.93333333333334,,67.73333333333333
2016-03-06 04:00:00,,,179.93333333333334,71.33333333333333,179.93333333333334,,67.33333333333333
2016-03-06 04:15:00,,,189.93333333333334,73.46666666666667,189.93333333333334,,73.4
2016-03-06 04:30:00,,,192.8,69.4,192.8,,66.4
2016-03-06 04:45:00,,,195.33333333333334,78.13333333333334,195.33333333333334,,71.6
2016-03-06 05:00:00,,,206.6,89.2,206.6,,66.33333333333333
2016-03-06 05:15:00,,,214.13333333333333,86.8,214.13333333333333,,66.93333333333334
2016-03-06 05:30:00,,,238.0,90.26666666666667,238.0,,67.46666666666667
2016-03-06 05:45:00,,,236.93333333333334,88.6,236.93333333333334,,68.4
2016-03-06 06:00:00,,,233.86666666666667,95.0,233.86666666666667,,75.8
2016-03-06 06:15:00,,,249.13333333333333,106.2,249.13333333333333,,80.66666666666667
2016-03-06 06:30:00,,,229.13333333333333,100.66666666666667,229.13333333333333,,80.86666666666666
2016-03-06 06:45:00,,,227.0,93.66666666666667,227.0,,80.13333333333334
2016-03-06 07:00:00,,,235.8,89.2,235.8,,85.73333333333333
2016-03-06 07:15:00,,,234.4,91.8,234.4,,78.53333333333333
2016-03-06 07:30:00,,,206.86666666666667,94.06666666666666,206.86666666666667,,73.66666666666667
2016-03-06 07:45:00,,,195.33333333333334,93.13333333333334,195.33333333333334,,74.33333333333333
2016-03-06 08:00:00,,,241.66666666666666,97.6,241.66666666666666,,66.53333333333333
2016-03-06 08:15:00,,,247.0,96.33333333333333,247.0,,67.4
