Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,1217_O_MEKE,9675_O_SHAD,1989_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,6721_O_ETNA
2025-09-13 1:00:00,53.6,87.93333333,61,,,,45.8,,,66.6,,
2025-09-13 1:15:00,53.53333333,86.33333333,60.46666667,,,,48.13333333,,,59.26666667,,
2025-09-13 1:30:00,55.13333333,86.26666667,61.53333333,,,,46.6,,,56.46666667,,
2025-09-13 1:45:00,54.73333333,83.46666667,58.86666667,,,,43.06666667,,,69.26666667,,
2025-09-13 2:00:00,55.33333333,82.46666667,57.73333333,,,,45.73333333,,,66.33333333,,
2025-09-13 2:15:00,55.13333333,84.46666667,54.53333333,,,,55.4,,,60.06666667,,
2025-09-13 2:30:00,56.6,80.73333333,51.8,,,,55.6,,,63.33333333,,
2025-09-13 2:45:00,54.8,81.06666667,56,,,,56.93333333,,,68.93333333,,
2025-09-13 3:00:00,54.2,79.4,58.93333333,,,,57.53333333,,,62.2,,
2025-09-13 3:15:00,54.4,79.66666667,74.06666667,,,,54.06666667,,,63.73333333,,
2025-09-13 3:30:00,56.26666667,85.53333333,63.13333333,,,,54.66666667,,,69.53333333,,
2025-09-13 3:45:00,54.06666667,86.73333333,56.06666667,,,,50.26666667,,,72.73333333,,
2025-09-13 4:00:00,56.86666667,91.4,58.26666667,,,,56.2,,,65.46666667,,
2025-09-13 4:15:00,56.93333333,90.53333333,58.53333333,,,,55.2,,,67,,
2025-09-13 4:30:00,55.26666667,88.46666667,55.13333333,,,,47.66666667,,,68,,
2025-09-13 4:45:00,58.86666667,92,57,,,,49.73333333,,,74.46666667,,
2025-09-13 5:00:00,59.4,94.4,63.26666667,,,,50.26666667,,,72.93333333,,
2025-09-13 5:15:00,66.2,95.4,63.33333333,,,,54,,,76.06666667,,
2025-09-13 5:30:00,67.4,94.73333333,63.26666667,,,,54.73333333,,,78.33333333,,
2025-09-13 5:45:00,67.66666667,93.26666667,53.53333333,,,,55.6,,,74.26666667,,
2025-09-13 6:00:00,67.66666667,97.86666667,53.86666667,,,,47,,,70.46666667,,
2025-09-13 6:15:00,77.06666667,95.13333333,53.6,,,,49.53333333,,,73,,
2025-09-13 6:30:00,74.13333333,94.93333333,54.66666667,,,,50.4,,,68.6,,
2025-09-13 6:45:00,80.2,93,56.6,,,,55.73333333,,,71.46666667,,
2025-09-13 7:00:00,72,93.06666667,54.06666667,,,,52.2,,,76.6,,
2025-09-13 7:15:00,74.86666667,92.2,52.13333333,,,,50.6,,,71,,
2025-09-13 7:30:00,75.93333333,95,64.13333333,,,,50.2,,,69,,
2025-09-13 7:45:00,82.26666667,86.6,53.06666667,,,,54,,,67.8,,
2025-09-13 8:00:00,77.8,87.93333333,56.33333333,,,,54.13333333,,,67.8,,
2025-09-13 8:15:00,74.66666667,87.46666667,58.86666667,,,,70.86666667,,,73.53333333,,
2025-09-13 8:30:00,72.53333333,84.93333333,65.2,,,,74.86666667,,,77.33333333,,
2025-09-13 8:45:00,66.06666667,80.26666667,71.33333333,,,,79.46666667,,,79.4,,
2025-09-13 9:00:00,59.8,82.53333333,70.13333333,,,,72.33333333,,,100.4,,
2025-09-13 9:15:00,50.73333333,81.26666667,72.8,,,,77.86666667,,,107.3333333,,
2025-09-13 9:30:00,47.26666667,79.8,73.86666667,,,,84.4,,,106.4,,
2025-09-13 9:45:00,49.2,82.13333333,71.8,,,,87.8,,,105.4,,
2025-09-13 10:00:00,52.66666667,82.86666667,79.93333333,,,,91.13333333,,,106.5333333,,
2025-09-13 10:15:00,51,82.26666667,87.06666667,,,,74.46666667,,,106.7333333,,
2025-09-13 10:30:00,52.86666667,83.86666667,83.73333333,,,,68.13333333,,,85.8,,
2025-09-13 10:45:00,53.93333333,83.2,84.53333333,,,,77.33333333,,,113.4666667,,
2025-09-13 11:00:00,54.2,85.66666667,73,,,,72.86666667,,,85.26666667,,
2025-09-13 11:15:00,51.73333333,85.13333333,76.2,,,,73.73333333,,,71.2,,
2025-09-13 11:30:00,50.33333333,78.66666667,79.2,,,,66.26666667,,,78.13333333,,
2025-09-13 11:45:00,47.13333333,81.6,81.2,,,,66.4,,,66.13333333,,
2025-09-13 12:00:00,45.53333333,85.53333333,82.13333333,,,,64.2,,,66.06666667,,
2025-09-13 12:15:00,40.6,84.73333333,79.53333333,,,,51.86666667,,,65.66666667,,
2025-09-13 12:30:00,40.2,86.13333333,78.4,,,,44.66666667,65.33333333,,59.26666667,,
2025-09-13 12:45:00,42.93333333,80.8,76.8,,,,44.13333333,48.53333333,,52.06666667,,
2025-09-13 13:00:00,42.06666667,76.73333333,82.73333333,,,,47.2,46.66666667,,53.33333333,,
2025-09-13 13:15:00,41.13333333,80.86666667,79.8,,,,42.26666667,47.2,,54,,
2025-09-13 13:30:00,42.06666667,80.2,78.53333333,,,,42,47.6,,52,,
2025-09-13 13:45:00,41.93333333,84.73333333,103,,,,40.33333333,44.6,,45.46666667,,
2025-09-13 14:00:00,41.46666667,85.46666667,87.66666667,,,,37.4,44.46666667,,46.93333333,,
2025-09-13 14:15:00,40.2,82.93333333,90.13333333,,,,36.8,41.13333333,,42.26666667,,
2025-09-13 14:30:00,40.2,76.13333333,81.73333333,,,,37.4,40.06666667,,50.73333333,,
2025-09-13 14:45:00,39.73333333,87.06666667,83.53333333,,,,33,38.33333333,,49.33333333,,
2025-09-13 15:00:00,42.26666667,84.6,80.46666667,,,,32.86666667,38.66666667,,42.53333333,,
2025-09-13 15:15:00,40.26666667,80.6,84.06666667,,,,32.2,37.93333333,,41.66666667,,
2025-09-13 15:30:00,36.93333333,77.46666667,81.73333333,,,,35.66666667,38.66666667,,47,,
2025-09-13 15:45:00,37.4,77,84.6,,,,33,35.6,,41.26666667,,
