Date/Time,2071_O_NOSD,7635_O_BRAD,8941_O_MTLE,4431_O_WBG,6809_O_SQHS,8183_O_MILL,4831_O_HIPK,2281_O_HiPK,1282_O_BCVW,5679_O_BLOO,5624_O_BUFF,5571_O_BUFF,7460_O_FRHL,7543_O_MILL,8698_O_NOSD,6582_O_OAKD,1404_O_TROY
2017-07-31 13:30:00,31.066666666666666,,4.933333333333334,,67.2,,,16.066666666666666,,0.06666666666666667,,,,,65.46666666666667,,
2017-07-31 13:45:00,20.866666666666667,,5.2,,100.0,,,17.2,,1.2,,,,,19.333333333333332,,
2017-07-31 14:00:00,24.933333333333334,,5.933333333333334,,19.866666666666667,,,16.666666666666668,,0.0,,,,,97.86666666666666,,
2017-07-31 14:15:00,22.333333333333332,,7.2,,21.666666666666668,,,16.933333333333334,,1.0666666666666667,,,,,55.06666666666667,,
2017-07-31 14:30:00,18.733333333333334,,8.2,,22.2,,,25.2,,12.133333333333333,,,,,49.4,,
2017-07-31 14:45:00,20.866666666666667,,7.666666666666667,,25.8,,,20.8,,84.06666666666666,,,,,20.4,,
2017-07-31 15:00:00,20.866666666666667,,8.6,,26.8,,,21.066666666666666,,8.066666666666666,13.11111111111111,13.11111111111111,,,30.0,,
2017-07-31 15:15:00,21.333333333333332,,8.133333333333333,,24.666666666666668,,,21.6,,1.3333333333333333,13.6,13.6,,,19.6,,
2017-07-31 15:30:00,18.333333333333332,,8.266666666666667,,23.266666666666666,,,19.533333333333335,,0.13333333333333333,13.933333333333334,13.933333333333334,,,24.933333333333334,,
2017-07-31 15:45:00,20.533333333333335,,7.533333333333333,,20.466666666666665,,,20.2,,0.0,14.266666666666667,14.266666666666667,,,23.4,,
2017-07-31 16:00:00,21.733333333333334,,6.533333333333333,,22.2,,,16.333333333333332,,0.0,17.6,17.6,,,20.4,,
2017-07-31 16:15:00,22.8,,7.133333333333334,,23.533333333333335,,,17.8,,0.0,16.733333333333334,16.733333333333334,,,24.866666666666667,,
2017-07-31 16:30:00,29.4,,7.333333333333333,,23.666666666666668,,,19.066666666666666,,0.0,17.466666666666665,17.466666666666665,,,19.4,,
2017-07-31 16:45:00,39.333333333333336,,6.733333333333333,,24.866666666666667,,,17.533333333333335,,1.1333333333333333,41.666666666666664,41.666666666666664,,,20.933333333333334,,
2017-07-31 17:00:00,26.066666666666666,,6.0,,23.866666666666667,,,19.133333333333333,,2.4,16.466666666666665,16.466666666666665,,,16.866666666666667,,
2017-07-31 17:15:00,23.8,,5.0,,24.933333333333334,,,16.666666666666668,,5.6,15.066666666666666,15.066666666666666,,,16.4,,
2017-07-31 17:30:00,23.066666666666666,,5.0,,27.733333333333334,,,21.0,,39.333333333333336,19.866666666666667,19.866666666666667,,,18.333333333333332,,
2017-07-31 17:45:00,21.933333333333334,,3.933333333333333,,25.866666666666667,,,18.2,,0.9333333333333333,16.6,16.6,,,18.466666666666665,,
2017-07-31 18:00:00,21.4,,3.466666666666667,,25.333333333333332,,,20.466666666666665,,17.2,18.4,18.4,,,19.066666666666666,,
2017-07-31 18:15:00,22.533333333333335,,3.6,,25.266666666666666,,,22.066666666666666,,4.066666666666666,18.466666666666665,18.466666666666665,,,21.0,,
2017-07-31 18:30:00,20.4,,3.1333333333333333,,27.533333333333335,,,21.333333333333332,,189.6,18.933333333333334,18.933333333333334,,,19.333333333333332,,
2017-07-31 18:45:00,24.733333333333334,,2.7333333333333334,,68.73333333333333,,,22.533333333333335,,30.333333333333332,17.333333333333332,17.333333333333332,,,18.333333333333332,,
2017-07-31 19:00:00,28.466666666666665,,2.6666666666666665,,35.2,,,21.066666666666666,,28.266666666666666,17.0,17.0,,,18.0,,
2017-07-31 19:15:00,32.86666666666667,,2.6666666666666665,,35.4,,,20.866666666666667,,24.866666666666667,18.266666666666666,18.266666666666666,,,19.466666666666665,,
2017-07-31 19:30:00,38.06666666666667,,1.7333333333333334,,343.73333333333335,,,20.066666666666666,,26.6,20.533333333333335,20.533333333333335,,,19.933333333333334,,
2017-07-31 19:45:00,44.46666666666667,,2.0,,657.6,,,22.0,,32.06666666666667,20.933333333333334,20.933333333333334,,,21.0,,
2017-07-31 20:00:00,43.13333333333333,,1.6,,26.133333333333333,,,20.8,,28.8,21.733333333333334,21.733333333333334,,,29.4,,
2017-07-31 20:15:00,44.4,,1.6,,26.066666666666666,,,23.466666666666665,,26.066666666666666,29.466666666666665,29.466666666666665,,50.5,34.4,,
2017-07-31 20:30:00,47.2,,1.7333333333333334,,31.133333333333333,,,26.8,,92.53333333333333,23.4,23.4,,65.4,37.333333333333336,,
2017-07-31 20:45:00,46.733333333333334,,1.4666666666666666,,30.333333333333332,,,29.666666666666668,,37.53333333333333,21.466666666666665,21.466666666666665,,69.93333333333334,39.06666666666667,,
2017-07-31 21:00:00,44.266666666666666,,1.4,,32.0,,,28.733333333333334,,198.13333333333333,29.733333333333334,29.733333333333334,,67.4,41.53333333333333,,
2017-07-31 21:15:00,51.733333333333334,,1.5333333333333334,,29.066666666666666,,,29.0,,132.8,27.733333333333334,27.733333333333334,,72.26666666666667,41.13333333333333,,
2017-07-31 21:30:00,62.266666666666666,,2.466666666666667,,28.8,,,30.4,,122.93333333333334,41.733333333333334,41.733333333333334,,68.2,40.733333333333334,,
2017-07-31 21:45:00,75.66666666666667,,3.533333333333333,,29.866666666666667,,,31.066666666666666,,80.6,36.6,36.6,,72.66666666666667,53.266666666666666,,
2017-07-31 22:00:00,74.13333333333334,,4.533333333333333,,29.4,,,30.266666666666666,,45.06666666666667,40.0,40.0,,82.0,66.06666666666666,,
2017-07-31 22:15:00,73.13333333333334,,4.866666666666666,,31.933333333333334,,,31.866666666666667,,34.06666666666667,43.333333333333336,43.333333333333336,,80.53333333333333,112.0,,
2017-07-31 22:30:00,71.33333333333333,,4.866666666666666,,33.6,,,28.866666666666667,,35.06666666666667,47.6,47.6,,76.33333333333333,144.73333333333332,,
2017-07-31 22:45:00,71.93333333333334,,5.666666666666667,,40.13333333333333,,,32.8,,34.733333333333334,60.8,60.8,,73.73333333333333,125.13333333333334,,
2017-07-31 23:00:00,77.73333333333333,,6.533333333333333,,41.2,,,38.13333333333333,,40.266666666666666,53.8,53.8,,68.46666666666667,75.86666666666666,,
2017-07-31 23:15:00,82.73333333333333,,8.4,,46.2,,,40.13333333333333,,37.13333333333333,56.0,56.0,,68.46666666666667,69.66666666666667,,
2017-07-31 23:30:00,87.2,,8.066666666666666,,52.13333333333333,,,43.8,,38.2,64.73333333333333,64.73333333333333,,64.93333333333334,67.06666666666666,,
2017-07-31 23:45:00,93.4,,9.0,,55.46666666666667,,,54.333333333333336,,40.86666666666667,67.13333333333334,67.13333333333334,,72.33333333333333,62.733333333333334,,
2017-08-01 00:00:00,84.46666666666667,,7.866666666666666,,55.333333333333336,,,63.06666666666667,,53.6,52.13333333333333,52.13333333333333,,73.73333333333333,67.4,,
2017-08-01 00:15:00,80.4,,8.933333333333334,,62.93333333333333,,,67.53333333333333,,58.46666666666667,53.0,53.0,,68.0,69.53333333333333,,
2017-08-01 00:30:00,85.6,,11.066666666666666,,65.46666666666667,,,73.73333333333333,,62.8,57.0,57.0,,64.66666666666667,74.0,,
2017-08-01 00:45:00,102.13333333333334,,12.0,,82.13333333333334,,,80.8,,64.53333333333333,59.8,59.8,,68.0,86.13333333333334,,
2017-08-01 01:00:00,88.6,,11.666666666666666,,81.33333333333333,,,84.33333333333333,,68.73333333333333,59.666666666666664,59.666666666666664,,67.46666666666667,90.06666666666666,,
2017-08-01 01:15:00,89.73333333333333,,12.2,,89.4,,,74.0,,65.86666666666666,61.13333333333333,61.13333333333333,,66.6,71.86666666666666,,
