Date/Time,4164_O_ROSS,6035_O_WLKG,5464_O_SQHL,4450_O_CRFT,4430_O_WASH,5999_O_DORM,8157_O_NVLL,5514_O_MNMP,7233_O_MEBA,1254_O_MTLE
2025-04-19 09:00:00,1146.5333333333333,,,1042.0666666666666,1702.4,,863.2666666666667,214.06666666666666,2668.2,1007.4666666666667
2025-04-19 09:15:00,1144.2666666666667,,,1040.6,1700.6,,846.2,202.13333333333333,2568.4666666666667,1000.3333333333334
2025-04-19 09:30:00,1140.9333333333334,,,1011.0666666666667,1729.8666666666666,,848.6666666666666,210.13333333333333,2355.0,960.2666666666667
2025-04-19 09:45:00,1110.5333333333333,,,1093.9333333333334,1660.1333333333334,,829.5333333333333,203.6,2272.133333333333,972.0
2025-04-19 10:00:00,1079.6,,,934.2,1621.1333333333334,,815.2,253.66666666666666,2315.0666666666666,959.1333333333333
2025-04-19 10:15:00,1051.1333333333334,,,894.7333333333333,1548.0,,814.4666666666667,228.33333333333334,2467.5333333333333,935.6666666666666
2025-04-19 10:30:00,1063.6,,,774.8,1538.2,,800.2666666666667,195.33333333333334,2178.0,936.8
2025-04-19 10:45:00,1036.6666666666667,,,712.2,1511.4,,784.5333333333333,199.53333333333333,2229.4,904.0666666666667
2025-04-19 11:00:00,1010.8,,,754.4666666666667,1474.8,,773.6666666666666,187.13333333333333,2086.3333333333335,897.0666666666667
2025-04-19 11:15:00,985.7333333333333,,,829.5333333333333,1448.8666666666666,,769.8,179.53333333333333,1885.2,900.9333333333333
2025-04-19 11:30:00,967.9333333333333,1095.75,,868.1333333333333,1468.7333333333333,,771.4,170.73333333333332,1761.4666666666667,903.7333333333333
2025-04-19 11:45:00,994.4666666666667,1044.7333333333333,,917.9333333333333,1416.9333333333334,,806.3333333333334,164.93333333333334,1764.5333333333333,905.6
2025-04-19 12:00:00,1014.8666666666667,1028.3333333333333,,881.8,1352.4666666666667,,820.2,180.66666666666666,1751.4666666666667,932.6
2025-04-19 12:15:00,1035.9333333333334,1050.5333333333333,,893.8666666666667,1314.8,,810.9333333333333,180.2,1877.7333333333333,893.0666666666667
2025-04-19 12:30:00,1036.2666666666667,1031.0,,889.4666666666667,1273.142857142857,,826.9333333333333,168.53333333333333,2042.0,895.2666666666667
2025-04-19 12:45:00,1016.4,1033.2,,1163.5333333333333,1259.5,,852.4,164.86666666666667,2003.5333333333333,881.6666666666666
2025-04-19 13:00:00,1063.9333333333334,1017.5333333333333,,1203.6666666666667,990.0,,817.4666666666667,167.13333333333333,2100.0,858.1333333333333
2025-04-19 13:15:00,981.8666666666667,989.7333333333333,,1044.0666666666666,913.3333333333334,,784.0666666666667,165.86666666666667,2078.4666666666667,850.1333333333333
2025-04-19 13:30:00,972.6,936.4,,896.4,909.7333333333333,,821.4666666666667,168.06666666666666,2249.5333333333333,846.2666666666667
2025-04-19 13:45:00,989.7333333333333,932.0666666666667,,924.8666666666667,870.5333333333333,,810.6666666666666,162.0,2096.8,842.5333333333333
2025-04-19 14:00:00,963.2,937.0666666666667,,872.2,844.5333333333333,,762.6666666666666,153.66666666666666,1922.8,850.8666666666667
2025-04-19 14:15:00,940.5333333333333,935.8666666666667,,867.9333333333333,814.6666666666666,,752.4666666666667,156.66666666666666,1994.8666666666666,809.0666666666667
2025-04-19 14:30:00,931.9333333333333,900.5333333333333,,819.4666666666667,865.7333333333333,,749.8666666666667,150.06666666666666,1937.3333333333333,773.5333333333333
2025-04-19 14:45:00,881.6666666666666,867.8,,770.4,787.8666666666667,,742.6,147.6,1929.0,792.0
2025-04-19 15:00:00,895.3333333333334,847.5333333333333,,776.9333333333333,726.2,,790.4666666666667,145.53333333333333,2096.4666666666667,732.6
2025-04-19 15:15:00,955.2,812.8666666666667,,785.4666666666667,705.8,,851.4666666666667,161.33333333333334,2293.733333333333,696.7333333333333
2025-04-19 15:30:00,1018.7333333333333,763.5333333333333,,749.5333333333333,732.3333333333334,,856.7333333333333,171.26666666666668,2502.9333333333334,679.6666666666666
2025-04-19 15:45:00,1079.6666666666667,732.0666666666667,,717.6,710.4,,874.4,179.13333333333333,2543.0,667.7333333333333
2025-04-19 16:00:00,1103.4,681.4666666666667,,723.8666666666667,775.4,,900.8666666666667,165.66666666666666,2587.5333333333333,683.4666666666667
2025-04-19 16:15:00,1068.0666666666666,740.4,,772.6,675.4666666666667,740.3333333333334,866.0666666666667,158.86666666666667,2533.5333333333333,701.6666666666666
2025-04-19 16:30:00,1049.2666666666667,786.8666666666667,,928.8,695.6,764.6,826.8,168.4,2378.6666666666665,713.6666666666666
2025-04-19 16:45:00,1017.7333333333333,731.7333333333333,,781.2,689.1333333333333,815.0666666666667,805.2666666666667,165.0,2270.8,724.0666666666667
2025-04-19 17:00:00,977.8666666666667,798.4666666666667,,832.0,710.9333333333333,956.9333333333333,768.8666666666667,170.6,2200.733333333333,737.4
2025-04-19 17:15:00,941.2666666666667,952.0,,877.4666666666667,901.5333333333333,765.6,754.0,169.26666666666668,1956.9333333333334,732.2666666666667
2025-04-19 17:30:00,891.4,974.5333333333333,,1050.6,4307.6,691.1333333333333,729.1333333333333,171.0,1445.2666666666667,764.7333333333333
2025-04-19 17:45:00,851.3333333333334,945.2666666666667,,1401.5333333333333,3912.733333333333,671.1333333333333,713.9333333333333,177.4,1333.7333333333333,774.6666666666666
2025-04-19 18:00:00,813.0,989.8,,1792.1333333333334,2181.6,673.9333333333333,659.7333333333333,189.33333333333334,1072.8,723.3333333333334
2025-04-19 18:15:00,1021.5333333333333,1053.9333333333334,,1174.8666666666666,6187.266666666666,730.8666666666667,750.0,201.13333333333333,930.0,698.8666666666667
2025-04-19 18:30:00,1125.2666666666667,950.7333333333333,,1081.4,3122.6,887.8666666666667,880.2,200.06666666666666,890.4,668.6666666666666
2025-04-19 18:45:00,1120.1333333333334,787.0666666666667,,883.7333333333333,1267.6,970.3333333333334,889.1333333333333,204.06666666666666,942.4666666666667,672.2
2025-04-19 19:00:00,1075.8666666666666,788.0,,1011.9333333333333,1307.4666666666667,969.8666666666667,846.5333333333333,206.33333333333334,1025.2666666666667,705.0
2025-04-19 19:15:00,996.5333333333333,1113.0666666666666,,1029.2666666666667,1394.0666666666666,772.2,755.0,214.26666666666668,1046.7333333333333,740.8666666666667
2025-04-19 19:30:00,897.3333333333334,1090.5333333333333,,992.5333333333333,1207.6666666666667,722.3333333333334,628.9333333333333,315.53333333333336,1171.8666666666666,840.0666666666667
2025-04-19 19:45:00,790.8,1082.2666666666667,,944.3333333333334,1109.2,654.7333333333333,570.2,310.8,1542.0,919.8
2025-04-19 20:00:00,679.9333333333333,1004.9333333333333,,820.4666666666667,1124.7333333333333,680.2,583.5333333333333,319.06666666666666,2031.0,932.4
2025-04-19 20:15:00,529.2666666666667,842.2666666666667,,694.4,966.9333333333333,794.0,486.4,373.93333333333334,2457.3333333333335,723.7333333333333
2025-04-19 20:30:00,397.0,771.8,,762.6666666666666,841.9333333333333,599.6666666666666,317.93333333333334,368.53333333333336,2612.2,671.2
2025-04-19 20:45:00,324.8666666666667,665.2,,817.4666666666667,783.6666666666666,288.73333333333335,255.53333333333333,402.2,2907.2,652.4
2025-04-19 21:00:00,250.93333333333334,650.2666666666667,,810.9333333333333,784.8,353.4,267.6666666666667,491.53333333333336,2988.733333333333,675.2666666666667
2025-04-19 21:15:00,243.93333333333334,593.9333333333333,,520.7333333333333,873.6666666666666,456.53333333333336,293.0,447.3333333333333,3163.6,664.1333333333333
2025-04-19 21:30:00,334.93333333333334,433.1333333333333,,275.06666666666666,944.2666666666667,602.3333333333334,316.2,440.53333333333336,3255.2,423.3333333333333
2025-04-19 21:45:00,432.53333333333336,311.6,,333.26666666666665,1042.6,704.7333333333333,432.73333333333335,445.26666666666665,3348.5333333333333,286.6666666666667
2025-04-19 22:00:00,490.6666666666667,354.6666666666667,,430.0,1124.2,719.6,488.1333333333333,426.6,3476.3333333333335,371.73333333333335
2025-04-19 22:15:00,596.5333333333333,469.2,,558.7333333333333,1224.4,810.4,580.7333333333333,466.93333333333334,3613.4,481.93333333333334
2025-04-19 22:30:00,696.3333333333334,568.2666666666667,537.2,680.5333333333333,1304.6666666666667,867.0666666666667,635.3333333333334,748.8666666666667,3489.5333333333333,598.2666666666667
2025-04-19 22:45:00,794.4666666666667,689.8,604.0,750.7333333333333,1224.0666666666666,952.4666666666667,739.8666666666667,1060.7333333333333,3350.4,679.9333333333333
2025-04-19 23:00:00,926.1333333333333,827.2666666666667,690.2666666666667,770.3333333333334,684.7333333333333,955.3333333333334,964.7333333333333,1151.0,3241.6666666666665,754.3333333333334
2025-04-19 23:15:00,1013.2,910.7333333333333,738.4666666666667,839.0666666666667,697.4666666666667,942.2666666666667,1022.7333333333333,1011.4,3210.6666666666665,827.4666666666667
