Date/Time,2071_O_NOSD,2229_O_BAHT,2281_O_HiPK,2898_O_AVLN,4431_O_WBG,4576_O_EMSW,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5708_O_XXXX,5952_O_EDWD,6140_O_FRHL,6196_O_MWSH,6496_O_MTLE,6809_O_SQHS,7543_O_MILL,8183_O_MILL,8941_O_MTLE
2017-06-15 01:15:00,,,,1543.8666666666666,2300.133333333333,1510.666666666667,,,1741.2,,4333.0,2855.2,2156.0,,4813.933333333333,3888.333333333334,3195.5333333333333,364.0
2017-06-15 01:30:00,,,,1781.533333333333,2400.933333333333,1632.7333333333331,,,1578.533333333333,,4196.533333333334,3211.4,3005.066666666666,,3513.933333333333,3641.8,2951.866666666667,216.4
2017-06-15 01:45:00,,,,1655.0,2391.266666666667,1727.2,,,1465.8,,3655.2,3621.6,2421.6,,1982.533333333333,3783.733333333333,2862.8,369.0
2017-06-15 02:00:00,,,,1550.533333333333,2672.5333333333333,1880.8666666666666,,,1345.3333333333333,,2402.866666666667,3089.666666666666,1983.1333333333332,,1693.533333333333,3804.8,2901.2,311.46666666666664
2017-06-15 02:15:00,,,,1566.8666666666666,2730.4666666666667,1713.2,,,1220.4666666666667,,1988.4,2402.0666666666666,1769.0666666666666,,1547.8666666666666,4034.6,2847.333333333333,483.26666666666665
2017-06-15 02:30:00,,,,1456.333333333333,2751.6,1565.466666666667,,,1222.8666666666666,,1903.8,1877.2,1540.9333333333334,,1472.6,3957.4666666666662,2653.133333333333,533.9333333333333
2017-06-15 02:45:00,,,,1381.9333333333334,2776.266666666667,1473.7333333333331,,,1203.3333333333333,,2051.4666666666667,1965.466666666667,1504.9333333333334,,1439.466666666667,3676.933333333333,2508.133333333333,583.8666666666667
2017-06-15 03:00:00,,,,1444.466666666667,2675.0666666666666,1484.333333333333,,,1046.4666666666667,,1862.2,1670.533333333333,1721.7333333333331,,1761.533333333333,3544.866666666667,2429.133333333333,994.6666666666665
2017-06-15 03:15:00,,,,1375.2,2569.8,1451.0,,,931.4,,2258.6,2109.133333333333,1801.533333333333,,2523.8,3414.133333333333,2274.6666666666665,769.4666666666667
2017-06-15 03:30:00,,,,1442.6,2577.6,1650.4,,,938.6,,2360.733333333333,3078.866666666667,1652.8666666666666,,2023.4,3192.4666666666667,2294.5333333333333,998.8666666666667
2017-06-15 03:45:00,,,,1513.9333333333334,2482.333333333333,1942.9333333333332,,,880.4666666666667,,2877.666666666666,2784.0,1541.0,,2279.733333333333,3321.0,2194.266666666667,1306.7333333333333
2017-06-15 04:00:00,,,,1629.8666666666666,2515.6,1877.0666666666666,,,885.6666666666665,,2511.266666666667,2598.0,1633.0,,1859.8666666666666,2963.866666666667,2135.4,2008.0666666666666
2017-06-15 04:15:00,,,,1740.333333333333,3637.666666666666,1707.4,,,939.0,,2334.933333333333,2432.6,1531.4,,1609.2666666666669,2881.266666666667,1965.1333333333332,895.3333333333335
2017-06-15 04:30:00,,,,1859.4,2659.0,1735.7333333333331,,,950.0666666666667,,2993.333333333333,2541.4666666666667,1414.333333333333,,3039.266666666667,2944.8,1829.7333333333331,1298.0666666666666
2017-06-15 04:45:00,,,,1594.333333333333,2909.4666666666667,1691.0666666666666,,,911.3333333333335,,3400.2,2648.733333333333,1459.666666666667,,3083.933333333333,3063.4666666666667,1913.8666666666666,1302.3333333333333
2017-06-15 05:00:00,,,,1506.2666666666669,3096.866666666667,1647.0,,,922.3333333333335,,3146.733333333333,2488.4,1393.666666666667,,2745.733333333333,2848.666666666666,1789.533333333333,935.0666666666667
2017-06-15 05:15:00,,,,1493.4,2856.333333333333,1654.8,,,970.6,,3088.066666666666,2378.866666666667,1291.7333333333333,,2341.733333333333,2665.6666666666665,1823.533333333333,2726.2
2017-06-15 05:30:00,,,,1376.666666666667,1886.2666666666669,1632.4,,,1010.7333333333332,,3195.0,2444.866666666667,1304.2,,2779.4,2657.0666666666666,1697.333333333333,1649.333333333333
2017-06-15 05:45:00,,,,1348.8,2358.2,1757.533333333333,,,991.0666666666667,,2913.8,2555.333333333333,1390.6,,2606.4,2536.6,1639.333333333333,4206.866666666667
2017-06-15 06:00:00,,,,1254.4666666666667,2624.0666666666666,1758.6,,,965.0,,2554.2,2410.2,1312.4666666666667,,2164.2,2489.6,1674.0666666666666,2933.333333333333
2017-06-15 06:15:00,,,,1295.6666666666667,2659.6666666666665,1665.8666666666666,,,1045.0,,2199.4666666666667,2366.133333333333,1413.666666666667,,2347.4,2465.6,1580.333333333333,3127.066666666666
2017-06-15 06:30:00,,,,1324.6,2710.4,1523.8,,,1106.6,,2048.866666666667,2338.6,1521.8666666666666,,2137.4,2317.5333333333333,1579.9333333333334,4183.133333333333
2017-06-15 06:45:00,,,,1586.8666666666666,3134.266666666667,1435.8666666666666,,,1106.9333333333334,,1933.7333333333331,2228.266666666667,1648.1333333333334,,1895.7333333333331,2266.0,1545.666666666667,4599.666666666667
2017-06-15 07:00:00,,,,1775.0,3416.0,1351.2666666666667,,,1078.8,,1762.8666666666666,2052.5333333333333,1630.333333333333,,1701.466666666667,2245.266666666667,1505.6,4569.866666666667
2017-06-15 07:15:00,,,,1551.9333333333334,3063.866666666667,1349.6,,,1131.2666666666667,,1683.7333333333331,1931.0666666666666,1620.9333333333334,,1646.666666666667,2315.4,1482.2666666666669,5177.2
2017-06-15 07:30:00,,,,1331.7333333333333,2975.866666666667,1611.9333333333334,,,1041.7333333333333,,1610.333333333333,1443.8666666666666,1644.333333333333,,1704.6,2327.733333333333,1275.4666666666667,6537.6
