Date/Time,5867_O_SHAD,4647_O_BLPK,5108_O_BLPK,5926_O_MERK,1125_O_WMIF,8445_O_LNPL,1266_O_WLKG,1275_O_MTLE,5184_O_ROSS,4938_O_MTLE,7919_O_MTLE
2026-07-11 11:15:00,,,,,,91.2666666666667,,,,,
2026-07-11 11:30:00,,,,,,76.9333333333333,,,,,
2026-07-11 11:45:00,,,,,,83.5333333333333,,,,,
2026-07-11 12:00:00,,,,,,72.7333333333333,,,,,
2026-07-11 12:15:00,,,,,,60.5333333333333,,,,,
2026-07-11 12:30:00,,,,,,58.6666666666667,,,,,
2026-07-11 12:45:00,,,,,,52.7333333333333,,,,,
2026-07-11 13:00:00,,,,,,44.9333333333333,,,,,
2026-07-11 13:15:00,,,,,,39.6,,,,,
2026-07-11 13:30:00,,,,,,38.7333333333333,,,,,
2026-07-11 13:45:00,,,,,,36.7333333333333,,,,,
2026-07-11 14:00:00,,,,,,34.4,,,,,
2026-07-11 14:15:00,,,,,,29.8666666666667,,,,,
2026-07-11 14:30:00,,,,,,28.6,,,,,
2026-07-11 14:45:00,,,,,,26.2,,,,,
2026-07-11 15:00:00,,,,,,26.2,,,,,
2026-07-11 15:15:00,,,,,,23.6,,,,,
2026-07-11 15:30:00,,,,,,25.1333333333333,,,,,
2026-07-11 15:45:00,,,,,,29.8666666666667,,,,,
2026-07-11 16:00:00,,,,,,29.5333333333333,,,,,
2026-07-11 16:15:00,,,,,,28.3333333333333,,,,,
2026-07-11 16:30:00,,,,,,27.0666666666667,,,,,
2026-07-11 16:45:00,,,,,,26.2666666666667,,,,,
2026-07-11 17:00:00,,,,,,25.0666666666667,,,,,
2026-07-11 17:15:00,,,,,,26.2666666666667,,,,,
2026-07-11 17:30:00,,,,,,25.8666666666667,,,,,
2026-07-11 17:45:00,,,,,,27.0,,,,,
2026-07-11 18:00:00,,,,,,28.9333333333333,,,,,
2026-07-11 18:15:00,,,,,,30.4666666666667,,,,,
2026-07-11 18:30:00,,,,,,26.7333333333333,,,,,
2026-07-11 18:45:00,,,,,,28.8666666666667,,,,,
