Date/Time,4431_O_WBG,5571_O_BUFF,4584_O_MOON,5662_O_DOWN,4124_O_FRONT,7956_O_BELL,1040_O_MCCA,6227_O_ELIB,6386_O_SOSI
2016-11-23 10:15:00,86.73333333333333,46.53333333333333,72.33333333333333,196.26666666666668,202.33333333333334,51.733333333333334,61.6,123.33333333333333,171.46666666666667
2016-11-23 10:30:00,56.666666666666664,43.333333333333336,73.0,180.66666666666666,156.53333333333333,47.2,61.8,127.8,158.26666666666668
2016-11-23 10:45:00,55.0,48.13333333333333,73.46666666666667,201.06666666666666,127.73333333333333,48.46666666666667,62.93333333333333,133.26666666666668,232.0
2016-11-23 11:00:00,51.266666666666666,54.666666666666664,75.86666666666666,179.73333333333332,143.2,43.86666666666667,60.46666666666667,111.26666666666667,294.2
2016-11-23 11:15:00,60.6,54.0,66.53333333333333,145.33333333333334,148.73333333333332,40.86666666666667,61.8,91.66666666666667,329.6
2016-11-23 11:30:00,54.86666666666667,56.4,68.6,103.33333333333333,143.53333333333333,41.13333333333333,58.4,93.0,285.8
2016-11-23 11:45:00,54.86666666666667,60.6,61.8,118.66666666666667,133.93333333333334,42.2,59.53333333333333,86.86666666666666,182.46666666666667
2016-11-23 12:00:00,53.06666666666667,58.46666666666667,63.733333333333334,77.6,126.6,49.6,62.53333333333333,80.53333333333333,138.4
2016-11-23 12:15:00,64.8,55.666666666666664,58.266666666666666,74.4,99.86666666666666,70.26666666666667,65.53333333333333,80.2,252.4
2016-11-23 12:30:00,53.2,45.6,52.666666666666664,89.4,93.53333333333333,90.13333333333334,65.26666666666667,79.13333333333334,161.8
2016-11-23 12:45:00,50.93333333333333,40.46666666666667,28.333333333333332,81.6,106.66666666666667,85.4,62.86666666666667,74.86666666666666,130.2
2016-11-23 13:00:00,46.46666666666667,45.0,20.133333333333333,65.0,183.53333333333333,86.06666666666666,62.53333333333333,75.0,172.26666666666668
2016-11-23 13:15:00,47.733333333333334,47.86666666666667,64.73333333333333,78.66666666666667,201.33333333333334,82.66666666666667,70.73333333333333,74.06666666666666,163.46666666666667
2016-11-23 13:30:00,44.4,42.93333333333333,62.8,91.26666666666667,148.33333333333334,79.73333333333333,64.46666666666667,74.33333333333333,98.6
2016-11-23 13:45:00,43.93333333333333,45.13333333333333,66.73333333333333,93.06666666666666,112.6,70.26666666666667,63.86666666666667,92.33333333333333,143.8
2016-11-23 14:00:00,50.13333333333333,50.0,54.6,78.4,109.86666666666666,67.73333333333333,64.46666666666667,86.26666666666667,269.4
2016-11-23 14:15:00,52.86666666666667,49.86666666666667,65.46666666666667,85.73333333333333,108.06666666666666,66.0,71.73333333333333,75.13333333333334,111.06666666666666
2016-11-23 14:30:00,77.4,48.13333333333333,77.33333333333333,77.06666666666666,112.86666666666666,69.4,73.2,68.0,96.86666666666666
2016-11-23 14:45:00,66.8,45.666666666666664,87.13333333333334,85.53333333333333,111.53333333333333,72.2,65.4,72.6,93.6
2016-11-23 15:00:00,70.06666666666666,42.06666666666667,76.4,83.33333333333333,117.53333333333333,261.06666666666666,66.66666666666667,79.13333333333334,90.26666666666667
2016-11-23 15:15:00,69.33333333333333,44.6,84.0,93.46666666666667,114.93333333333334,72.0,68.53333333333333,85.26666666666667,105.86666666666666
2016-11-23 15:30:00,85.33333333333333,46.0,73.2,96.66666666666667,111.6,63.46666666666667,70.73333333333333,89.46666666666667,328.26666666666665
2016-11-23 15:45:00,91.86666666666666,45.0,74.4,113.0,111.13333333333334,67.0,79.6,82.2,524.0
2016-11-23 16:00:00,121.06666666666666,46.333333333333336,80.86666666666666,90.13333333333334,118.53333333333333,71.0,84.2,83.66666666666667,340.1333333333333
2016-11-23 16:15:00,103.13333333333334,50.266666666666666,77.2,90.6,119.4,63.93333333333333,73.4,79.33333333333333,152.33333333333334
2016-11-23 16:30:00,108.86666666666666,50.733333333333334,77.46666666666667,78.53333333333333,122.4,61.8,71.26666666666667,85.6,107.6
2016-11-23 16:45:00,117.66666666666667,55.4,87.6,94.06666666666666,127.26666666666667,65.93333333333334,70.93333333333334,83.86666666666666,111.8
