Date/Time,8304_O_SQHS,7543_O_MILL,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6360_O_PTBR,4363_O_SQHS,2130_O_MTOV,5761_O_SOSD,8356_O_OHRA,2071_O_NOSD,8941_O_MTLE,3555_O_SCLL,2281_O_HiPK,4530_O_CNTP,8183_O_MILL,2535_O_RGSQ,3798_O_BRKN,1637_O_BELL,1502_O_BLPK,5679_O_BLOO
2017-10-09 20:45:00,69.8,167.66666666666666,126.53333333333333,,,36.8,39.53333333333333,,126.33333333333333,158.26666666666668,54.46666666666667,51.666666666666664,,40.666666666666664,,,70.93333333333334,58.93333333333333,46.13333333333333,,
2017-10-09 21:00:00,82.66666666666667,180.0,146.2,,,43.86666666666667,39.2,,99.2,138.2,48.93333333333333,50.266666666666666,,45.733333333333334,,,66.66666666666667,60.46666666666667,51.93333333333333,,
2017-10-09 21:15:00,86.06666666666666,156.13333333333333,105.13333333333334,,,42.6,44.13333333333333,,139.2,195.46666666666667,51.46666666666667,46.4,,46.0,,,63.13333333333333,64.4,50.2,,
2017-10-09 21:30:00,64.13333333333334,96.53333333333333,113.2,,,37.93333333333333,46.53333333333333,,146.4,72.26666666666667,47.0,42.733333333333334,,,,,64.86666666666666,60.333333333333336,45.06666666666667,,
2017-10-09 21:45:00,46.4,107.13333333333334,194.93333333333334,,,42.5,42.86666666666667,,157.66666666666666,84.53333333333333,56.733333333333334,41.6,,,,,57.86666666666667,55.6,47.46666666666667,,
2017-10-09 22:00:00,47.666666666666664,98.33333333333333,127.13333333333334,,,164.0,38.46666666666667,,140.26666666666668,92.6,59.8,42.2,,,,,55.266666666666666,56.266666666666666,50.86666666666667,,
2017-10-09 22:15:00,52.333333333333336,86.13333333333334,134.93333333333334,,,36.0,35.53333333333333,,99.66666666666667,85.46666666666667,59.333333333333336,48.733333333333334,,,,,46.53333333333333,49.0,51.266666666666666,,
2017-10-09 22:30:00,51.0,102.66666666666667,132.4,,,40.6,39.666666666666664,,83.13333333333334,86.13333333333334,56.333333333333336,46.333333333333336,,,,,44.666666666666664,67.93333333333334,53.0,,
2017-10-09 22:45:00,65.6,93.06666666666666,125.46666666666667,,,41.6,38.53333333333333,,101.8,93.4,54.733333333333334,46.86666666666667,,,,,51.733333333333334,69.26666666666667,52.93333333333333,,
2017-10-09 23:00:00,63.86666666666667,153.66666666666666,160.46666666666667,,,40.46666666666667,34.46666666666667,,107.8,78.73333333333333,55.06666666666667,52.8,,,,,52.666666666666664,64.66666666666667,53.0,,
2017-10-09 23:15:00,62.46666666666667,181.06666666666666,186.4,,,34.06666666666667,32.666666666666664,,134.86666666666667,68.86666666666666,57.93333333333333,49.8,,,,,54.266666666666666,67.06666666666666,49.333333333333336,,
2017-10-09 23:30:00,53.93333333333333,113.8,194.33333333333334,,,30.466666666666665,34.5,,114.13333333333334,124.93333333333334,64.53333333333333,60.06666666666667,,,,,44.53333333333333,71.93333333333334,52.06666666666667,,
2017-10-09 23:45:00,58.46666666666667,86.8,253.53333333333333,,,30.533333333333335,32.583333333333336,,89.06666666666666,94.66666666666667,65.73333333333333,73.4,,,,,40.93333333333333,69.66666666666667,50.93333333333333,,
2017-10-10 00:00:00,48.4,75.73333333333333,241.66666666666666,,,37.333333333333336,35.666666666666664,,108.13333333333334,86.4,71.73333333333333,78.8,,,,,45.0,77.13333333333334,52.13333333333333,,
2017-10-10 00:15:00,43.6,63.8,251.8,,,41.53333333333333,37.666666666666664,,100.73333333333333,86.53333333333333,70.6,71.53333333333333,,,,,57.13333333333333,68.33333333333333,56.06666666666667,,
2017-10-10 00:30:00,49.13333333333333,74.26666666666667,218.0,,,44.53333333333333,42.0,,98.33333333333333,78.06666666666666,75.6,56.46666666666667,,,,,56.0,68.66666666666667,58.06666666666667,,
2017-10-10 00:45:00,52.333333333333336,90.66666666666667,215.0,,,39.13333333333333,47.93333333333333,,100.2,142.26666666666668,76.93333333333334,49.8,,,,,44.333333333333336,80.8,56.266666666666666,,
2017-10-10 01:00:00,56.333333333333336,74.8,213.53333333333333,,,38.733333333333334,47.0,,127.46666666666667,79.13333333333334,73.33333333333333,48.53333333333333,,,,,41.8,79.4,57.86666666666667,,
2017-10-10 01:15:00,58.46666666666667,89.86666666666666,200.8,,,51.333333333333336,46.2,,152.6,86.26666666666667,71.93333333333334,45.266666666666666,,,,,50.333333333333336,88.33333333333333,69.26666666666667,,
2017-10-10 01:30:00,74.26666666666667,104.06666666666666,234.66666666666666,,,53.53333333333333,42.266666666666666,,156.4,105.6,68.8,46.2,,,,,74.0,86.0,77.4,,
2017-10-10 01:45:00,81.13333333333334,106.26666666666667,337.93333333333334,,,46.93333333333333,39.333333333333336,,166.13333333333333,101.53333333333333,72.93333333333334,45.53333333333333,,,,,75.06666666666666,80.8,69.93333333333334,,
