Date/Time,1354_O_SHADY,5571_O_BUFF,5906_O_OH,6294_O_GNFD,8755_O_MTLE,8859_O_SQHL
2015-11-26 06:00:00,,,,2598.8,751.0666666666667,
2015-11-26 06:15:00,,,,2635.266666666667,735.2,
2015-11-26 06:30:00,,,,2534.8,731.0,
2015-11-26 06:45:00,,,,2311.8,709.8,
2015-11-26 07:00:00,,,,1731.533333333333,698.0666666666667,
2015-11-26 07:15:00,,,,2036.533333333333,675.6,
2015-11-26 07:30:00,,,,2513.6666666666665,661.0666666666667,
2015-11-26 07:45:00,,,,2107.0666666666666,642.0666666666667,
2015-11-26 08:00:00,,,,1763.333333333333,627.7333333333332,
2015-11-26 08:15:00,,,,1635.4,639.0,
2015-11-26 08:30:00,,,,2223.4666666666667,633.4,
2015-11-26 08:45:00,,,,1891.1333333333332,611.7333333333332,
2015-11-26 09:00:00,,,,1939.1333333333332,599.6,
2015-11-26 09:15:00,,,,1309.1333333333334,587.6,
2015-11-26 09:30:00,,,,778.6,548.0666666666667,
2015-11-26 09:45:00,,,,710.0,521.0,
2015-11-26 10:00:00,,,,672.8666666666667,489.86666666666673,
2015-11-26 10:15:00,,,,635.8,453.86666666666673,
2015-11-26 10:30:00,,,,600.0,470.9333333333333,
2015-11-26 10:45:00,,,,575.8666666666667,494.2,
2015-11-26 11:00:00,,,,574.4666666666667,590.4666666666667,
2015-11-26 11:15:00,,,,581.8,511.8,
2015-11-26 11:30:00,,,,568.2666666666668,514.6,
2015-11-26 11:45:00,,,,543.2,466.26666666666665,
2015-11-26 12:00:00,,,,540.9333333333333,460.2,
2015-11-26 12:15:00,,,,548.2666666666668,428.73333333333335,
2015-11-26 12:30:00,,,,482.06666666666666,402.26666666666665,
2015-11-26 12:45:00,,,,446.66666666666674,409.66666666666674,
2015-11-26 13:00:00,,,,441.8,377.73333333333335,
2015-11-26 13:15:00,,,,458.33333333333326,377.2,
2015-11-26 13:30:00,,,,416.13333333333327,380.6,
2015-11-26 13:45:00,,,,479.26666666666665,557.7333333333332,
2015-11-26 14:00:00,,,,592.4,958.9333333333333,
