Date/Time,1295_O_BCVW,3422_O_HICK,4431_O_WBG,4972_O_MTLE,5571_O_BUFF,5624_O_BUFF,8185_O_SWPK
2016-03-19 00:45:00,1155.6,1233.4,2781.6,6339.266666666666,1583.9333333333334,1583.9333333333334,922.4666666666667
2016-03-19 01:00:00,1162.6,1328.7333333333333,2339.8,6226.666666666668,1662.0666666666666,1662.0666666666666,972.6
2016-03-19 01:15:00,1154.8,1486.466666666667,2350.4,6835.333333333332,1528.533333333333,1528.533333333333,926.8666666666667
2016-03-19 01:30:00,1261.5333333333333,1598.0,2404.0,7468.333333333332,1444.8,1444.8,930.5333333333333
2016-03-19 01:45:00,1349.8666666666666,1685.8666666666666,2486.8,7561.6,1461.7333333333331,1461.7333333333331,1040.0
2016-03-19 02:00:00,1362.1333333333334,1589.9333333333334,2587.866666666667,8273.6,1502.7333333333331,1502.7333333333331,1150.6666666666667
2016-03-19 02:15:00,1441.8,1527.8666666666666,2917.6,7026.0,1501.2,1501.2,1220.6666666666667
2016-03-19 02:30:00,1553.533333333333,1498.1333333333334,2513.866666666667,5695.8,1502.0,1502.0,1276.8666666666666
2016-03-19 02:45:00,1700.2666666666669,1665.0,2187.866666666667,4058.5333333333333,1554.8,1554.8,1353.7333333333333
2016-03-19 03:00:00,1808.2,1744.4,2240.8,0.0,1723.9333333333334,1723.9333333333334,1409.6
2016-03-19 03:15:00,1856.7333333333331,1803.666666666667,2000.8666666666666,4.266666666666667,1905.8,1905.8,1464.6
2016-03-19 03:30:00,1952.6,1773.6,2168.133333333333,19.266666666666666,2061.733333333333,2061.733333333333,1494.0666666666666
2016-03-19 03:45:00,1900.7333333333331,1658.1333333333334,2108.6666666666665,3.333333333333333,2115.333333333333,2115.333333333333,1526.466666666667
2016-03-19 04:00:00,1880.8666666666666,1757.2,1950.533333333333,0.13333333333333333,2152.6,2152.6,1576.0
2016-03-19 04:15:00,2100.733333333333,1804.4,1970.0,0.0,2143.933333333333,2143.933333333333,1610.333333333333
2016-03-19 04:30:00,2217.266666666667,1934.0,1961.533333333333,0.06666666666666668,2192.6666666666665,2192.6666666666665,1667.533333333333
2016-03-19 04:45:00,1906.7333333333331,2282.4,1755.4,0.0,2161.0,2161.0,1781.1333333333334
2016-03-19 05:00:00,1801.2,2421.5333333333333,1608.8666666666666,0.0,2254.733333333333,2254.733333333333,1876.8
2016-03-19 05:15:00,1815.0,2373.4,1617.2666666666669,12.266666666666667,2372.8,2372.8,1963.6
2016-03-19 05:30:00,1870.4,2275.4,1755.533333333333,2.6666666666666665,2416.733333333333,2416.733333333333,1957.2666666666669
2016-03-19 05:45:00,1871.2,2211.0,1590.8666666666666,0.06666666666666668,2665.333333333333,2665.333333333333,2036.2666666666669
2016-03-19 06:00:00,1925.4,2245.2,1500.1333333333334,0.6666666666666666,2978.133333333333,2978.133333333333,2087.4666666666667
2016-03-19 06:15:00,2159.4,2257.5333333333333,1631.8666666666666,2.066666666666667,3088.0,3088.0,2121.266666666667
2016-03-19 06:30:00,2323.733333333333,2112.4666666666667,1696.2666666666669,0.06666666666666668,3151.8,3151.8,2202.133333333333
2016-03-19 06:45:00,2632.866666666667,2038.2666666666669,1912.466666666667,0.0,3467.0,3467.0,2419.4
2016-03-19 07:00:00,2667.6666666666665,2060.333333333333,1988.333333333333,66.8,3603.2,3603.2,2526.6666666666665
2016-03-19 07:15:00,2744.4666666666667,2217.0666666666666,2271.5333333333333,1655.0666666666666,3558.5333333333333,3558.5333333333333,2629.5333333333333
2016-03-19 07:30:00,2876.666666666666,2327.733333333333,2595.866666666667,3746.066666666666,3574.0,3574.0,2885.866666666667
2016-03-19 07:45:00,2962.933333333333,2281.866666666667,2569.6,4303.666666666667,3558.266666666667,3558.266666666667,2868.933333333333
2016-03-19 08:00:00,3139.933333333333,2355.4666666666667,2542.133333333333,4685.4,3481.733333333333,3481.733333333333,3092.6
2016-03-19 08:15:00,3288.733333333333,2530.933333333333,2634.6,5568.6,3511.0,3511.0,3153.666666666666
2016-03-19 08:30:00,3162.5333333333333,2589.333333333333,2542.5333333333333,5135.0,3338.6,3338.6,3026.5333333333333
2016-03-19 08:45:00,3221.266666666667,2755.666666666666,2599.133333333333,4252.533333333334,3390.333333333333,3390.333333333333,2925.6
2016-03-19 09:00:00,3253.866666666667,2967.2,2774.133333333333,4101.733333333334,3390.5333333333333,3390.5333333333333,2810.933333333333
2016-03-19 09:15:00,3243.933333333333,3330.133333333333,3180.4,5334.666666666667,3621.8,3621.8,2848.266666666667
2016-03-19 09:30:00,3300.5333333333333,3434.333333333333,3492.266666666667,8085.9333333333325,3902.666666666666,3902.666666666666,2944.266666666667
2016-03-19 09:45:00,3319.266666666667,3218.4,3463.333333333333,4916.933333333333,4167.666666666667,4167.666666666667,3031.933333333333
2016-03-19 10:00:00,3427.5333333333333,3289.666666666666,3793.333333333334,3791.066666666666,4370.4,4370.4,3101.133333333333
2016-03-19 10:15:00,3414.266666666667,3589.333333333333,4026.0,3018.266666666667,4392.333333333333,4392.333333333333,2877.4666666666667
2016-03-19 10:30:00,3408.0,3910.8,4227.666666666667,5832.733333333334,4564.733333333334,4564.733333333334,2493.4
2016-03-19 10:45:00,3420.933333333333,3912.133333333333,4102.6,10428.733333333334,4715.066666666667,4715.066666666667,2413.8
2016-03-19 11:00:00,3306.4666666666667,4137.4,3436.266666666667,7922.666666666668,4951.666666666667,4951.666666666667,2281.866666666667
2016-03-19 11:15:00,3647.666666666666,4296.4,3783.866666666667,5873.9333333333325,4953.066666666667,4953.066666666667,2247.733333333333
2016-03-19 11:30:00,3545.066666666666,4497.866666666667,3727.666666666666,3322.4,5006.733333333334,5006.733333333334,2339.266666666667
2016-03-19 11:45:00,3409.0,6709.0,3128.666666666666,3512.5333333333333,5168.466666666666,5168.466666666666,2562.333333333333
2016-03-19 12:00:00,3344.133333333333,4580.666666666667,2733.6,3319.866666666667,4959.066666666667,4959.066666666667,2882.266666666667
2016-03-19 12:15:00,2486.6,3305.133333333333,2172.2,5467.6,4511.266666666666,4511.266666666666,3171.133333333333
2016-03-19 12:30:00,2824.0,2194.733333333333,1829.2,5754.466666666666,4313.733333333334,4313.733333333334,3303.4666666666667
2016-03-19 12:45:00,508.5,1398.333333333333,1527.533333333333,6461.8,4155.733333333334,4155.733333333334,3186.866666666667
2016-03-19 13:00:00,,1505.533333333333,1658.8666666666666,5762.466666666666,4426.333333333333,4426.333333333333,3263.666666666666
2016-03-19 13:15:00,,1294.1333333333334,1715.0666666666666,5065.733333333334,3529.8,3529.8,3069.733333333333
2016-03-19 13:30:00,,1098.0666666666666,1938.8,4416.133333333333,2842.666666666666,2842.666666666666,3014.733333333333
2016-03-19 13:45:00,,1080.6666666666667,2233.4666666666667,5047.8,1913.466666666667,1913.466666666667,3118.5333333333333
2016-03-19 14:00:00,1273.909090909091,976.0666666666667,2782.133333333333,4734.333333333333,1669.533333333333,1669.533333333333,2907.133333333333
2016-03-19 14:15:00,2421.6,1096.2,2745.6,3533.733333333333,1892.8666666666666,1892.8666666666666,2733.5333333333333
2016-03-19 14:30:00,2671.0666666666666,1176.1333333333334,2252.933333333333,4937.6,2098.2,2098.2,2307.5333333333333
2016-03-19 14:45:00,2788.5333333333333,1260.1333333333334,1956.333333333333,4207.533333333334,2138.6666666666665,2138.6666666666665,1873.666666666667
2016-03-19 15:00:00,2635.8,1212.6666666666667,1816.0666666666666,4364.933333333333,2010.8666666666666,2010.8666666666666,1397.2666666666669
2016-03-19 15:15:00,2835.133333333333,1429.4,1982.4,5075.4,2059.4666666666667,2059.4666666666667,1696.9333333333334
2016-03-19 15:30:00,2447.0666666666666,1657.8666666666666,2120.6666666666665,5620.466666666666,2094.6,2094.6,1721.0666666666666
2016-03-19 15:45:00,2288.0666666666666,1677.0666666666666,2061.2,5603.0666666666675,2082.133333333333,2082.133333333333,1687.1333333333334
2016-03-19 16:00:00,1971.0666666666666,1688.2666666666669,2027.4,6537.0666666666675,2185.133333333333,2185.133333333333,1605.666666666667
2016-03-19 16:15:00,1862.2666666666669,1659.1333333333334,2116.2,5824.333333333332,2188.133333333333,2188.133333333333,1268.9333333333334
2016-03-19 16:30:00,1652.466666666667,1597.7333333333331,2123.933333333333,5625.0666666666675,2162.0,2162.0,1161.2
2016-03-19 16:45:00,1488.8666666666666,1653.0666666666666,2876.133333333333,6191.866666666668,2414.266666666667,2414.266666666667,1087.6
2016-03-19 17:00:00,1463.2,1859.333333333333,3477.066666666666,6733.6,2489.8,2489.8,939.6
2016-03-19 17:15:00,1140.4666666666667,1996.533333333333,3498.4,6590.8,2672.933333333333,2672.933333333333,947.5333333333333
2016-03-19 17:30:00,1244.6,1924.0666666666666,3323.066666666666,7248.2,2905.8,2905.8,1009.4666666666667
2016-03-19 17:45:00,1593.466666666667,1895.1333333333332,3447.866666666667,7337.666666666668,3014.2,3014.2,942.4666666666667
2016-03-19 18:00:00,1349.4666666666667,1965.8,3430.333333333333,7240.0,3132.133333333333,3132.133333333333,861.4
2016-03-19 18:15:00,1163.4,2509.6666666666665,3539.0,7644.466666666666,3254.733333333333,3254.733333333333,864.4666666666667
2016-03-19 18:30:00,962.0666666666667,2490.6666666666665,3360.8,6646.9333333333325,3295.066666666666,3295.066666666666,909.4
2016-03-19 18:45:00,951.6,2532.4666666666667,3271.8,5056.666666666667,3450.866666666667,3450.866666666667,941.3333333333335
2016-03-19 19:00:00,983.5,2692.8,3553.333333333333,3453.333333333333,3591.6,3591.6,957.1333333333333
2016-03-19 19:15:00,,1875.4,3625.266666666667,,3620.933333333333,3620.933333333333,994.3333333333335
2016-03-19 19:30:00,,1352.2666666666667,3858.4,,3652.6,3652.6,989.3333333333335
2016-03-19 19:45:00,,1116.4666666666667,4130.0,,3479.933333333333,3479.933333333333,905.9333333333333
2016-03-19 20:00:00,,1007.3333333333335,4433.466666666666,,3215.266666666667,3215.266666666667,917.1333333333333
2016-03-19 20:15:00,,958.2,4067.866666666667,,2430.0666666666666,2430.0666666666666,918.2666666666668
