
Date/Time,7488_O_MEKE,5542_O_TROY,2445_O_HEAD,5542_O_TROY.1,2260_O_MTLE,1760_O_BADN,9001_O_UNK,8413_O_ETNA,1963_O_SHAD,9002_O_UNK,5542_O_TROY.2,5147_O_PTBZ
2025-08-16 09:30:00,,,,,,,,,,1764.0666666666666,,
2025-08-16 09:45:00,,,,,,,,,,2559.0666666666666,,
2025-08-16 10:00:00,,,,,,,,,,2908.133333333333,,
2025-08-16 10:15:00,,,,,,,,,,2247.733333333333,,
2025-08-16 10:30:00,,,,,,,,,,1763.8,,
2025-08-16 10:45:00,,,,,,,,,,3246.733333333333,,
2025-08-16 11:00:00,,,,,,,,,,2559.133333333333,,
2025-08-16 11:15:00,,,,,,,,,,2016.6,,
2025-08-16 11:30:00,,,,,,,,,,2458.4,,
2025-08-16 11:45:00,,,,,,,,,,3382.9333333333334,,
2025-08-16 12:00:00,,,,,,,,,,2668.9333333333334,,
2025-08-16 12:15:00,,,,,,,,,,3081.0666666666666,,
2025-08-16 12:30:00,,,,,,,,,,3553.0666666666666,,
2025-08-16 12:45:00,,,,,,,,,,2813.2,,
2025-08-16 13:00:00,,,,,,,,,,2164.4666666666667,,
2025-08-16 13:15:00,,,,,,,,,,1746.6,,
2025-08-16 13:30:00,,,,,,,,,,3315.2,,
2025-08-16 13:45:00,,,,,,,,,,2627.0666666666666,,
2025-08-16 14:00:00,,,,,,,,,,2892.6666666666665,,
2025-08-16 14:15:00,,,,,,,,,,2205.0,,
2025-08-16 14:30:00,,,,,,,,,,1734.9333333333334,,
2025-08-16 14:45:00,,,,,,,,,,1524.0,,
2025-08-17 12:30:00,,,,,,,,,,478.0,,
2025-08-19 09:30:00,,,,,,,,,,186.0,,
2025-08-19 09:45:00,,,,,,,,,,179.26666666666668,,
2025-08-19 10:00:00,,,,,,,,,,228.53333333333333,,
2025-08-19 10:15:00,,,,,,,,,,237.6,,
2025-08-19 10:30:00,,,,,,,,,,229.06666666666663,,
2025-08-19 10:45:00,,,,,,,,,,207.26666666666668,,
2025-08-19 11:00:00,,,,,,,,,,173.53333333333333,,
2025-08-19 11:15:00,,,,,,,,,,160.8,,
2025-08-19 11:30:00,,,,,,,,,,149.0,,
2025-08-19 11:45:00,,,,,,,,,,142.33333333333334,,
2025-08-19 12:00:00,,,,,,,,,,141.93333333333334,,
2025-08-19 12:15:00,,,,,,,,,,158.0,,
2025-09-10 19:00:00,593.0,,,,,,,,,,,
2025-09-10 19:15:00,575.2666666666667,,,,,,,,,,,
2025-09-10 19:30:00,598.2,,,,,,,,,,,
2025-09-10 19:45:00,591.7333333333333,,,,,,,,,,,
2025-09-10 20:00:00,528.6666666666666,,,,,,,,,,,
2025-09-10 20:15:00,491.8,,,,,,,,,,,
2025-09-10 20:30:00,502.8,,,,,,,,,,,
2025-09-10 20:45:00,547.7333333333333,,,,,,,,,,,
2025-09-10 21:00:00,632.3333333333334,,,,,,,,,,,
2025-09-10 21:15:00,599.8666666666667,,,,,,,,,,,
2025-09-10 21:30:00,577.5333333333333,,,,,,,,,,,
2025-09-10 21:45:00,605.7333333333333,,,,,,,,,,,
2025-09-10 22:00:00,675.0,,,,,,,,,,,
2025-09-10 22:15:00,749.0,,,,,,,,,,,
2025-09-10 22:30:00,729.7333333333333,,,,,,,,,,,
2025-09-10 22:45:00,657.5333333333333,,,,,,,,,,,
2025-09-10 23:00:00,675.7333333333333,,,,,,,,,,,
2025-09-10 23:15:00,662.9333333333333,,,,,,,,,,,
2025-09-10 23:30:00,673.6,,,,,,,,,,,
2025-09-10 23:45:00,694.8,,,,,,,,,,,
2025-09-11 00:00:00,700.1333333333333,,,,,,,,,,,
2025-09-11 00:15:00,751.2,,,,,,,,,,,
2025-09-11 00:30:00,739.6666666666666,,,,,,,,,,,
2025-09-11 00:45:00,789.0,,,,,,,,,,,
2025-09-11 01:00:00,775.1333333333333,,,,,,,,,,,
2025-09-11 01:15:00,761.4666666666667,,,,,,,,,,,
2025-09-11 01:30:00,797.2,,,,,,,,,,,
2025-09-11 01:45:00,778.2666666666667,,,,,,,,,,,
2025-09-11 02:00:00,735.8,,,,,,,,,,,
2025-09-11 02:15:00,759.8,,,,,,,,,,,
2025-09-11 02:30:00,748.4,,,,,,,,,,,
2025-09-11 02:45:00,750.6,,,,,,,,,,,
2025-09-11 03:00:00,759.2666666666667,,,,,,,,,,,
2025-09-11 03:15:00,812.0666666666667,,,,,,,,,,,
2025-09-11 03:30:00,787.2,,,,,,,,,,,
2025-09-11 03:45:00,742.8,,,,,,,,,,,
2025-09-11 04:00:00,727.0,,,,,,,,,,,
2025-09-11 04:15:00,721.2,,,,,,,,,,,
2025-09-11 04:30:00,733.0,,,,,,,,,,,
2025-09-11 04:45:00,712.9333333333333,,,,,,,,,,,
2025-09-11 05:00:00,741.7333333333333,,,,,,,,,,,
2025-09-11 05:15:00,721.3333333333334,,,,,,,,,,,
2025-09-11 05:30:00,731.0666666666667,,,,,,,,,,,
2025-09-11 05:45:00,785.5333333333333,,,,,,,,,,,
2025-09-11 06:00:00,749.2,,,,,,,,,,,
2025-09-11 06:15:00,779.1333333333333,,,,,,,,,,,
2025-09-11 06:30:00,790.0,,,,,,,,,,,
2025-09-11 06:45:00,746.0,,,,,,,,,,,
2025-09-11 07:00:00,724.0,,,,,,,,,,,
2025-09-11 07:15:00,651.4666666666667,,,,,,,,,,,
2025-09-11 07:30:00,496.4666666666666,,,,,,,,,,,
2025-09-11 07:45:00,416.4666666666666,,,,,,,,,,,
2025-09-11 08:00:00,363.8666666666667,,,,,,,,,,,
2025-09-11 08:15:00,323.3333333333333,,,,,,,,,,,
2025-09-11 08:30:00,307.0,,,,,,,,,,,
2025-09-11 08:45:00,373.1333333333333,,,,,,,,,,,
2025-09-11 09:00:00,388.6,,,,,,,,,,,
2025-09-11 09:15:00,368.6,,,,,,,,,,,
2025-09-11 09:30:00,378.4,,,,,,,,,,,
2025-09-11 09:45:00,390.9333333333333,,,,,,,,,,,
2025-09-11 10:00:00,392.9333333333333,,,,,,,,,,,
2025-09-11 10:15:00,397.26666666666665,,,,,,,,,,,
2025-09-11 10:30:00,392.0,,,,,,,,,,,
2025-09-11 10:45:00,371.06666666666666,,,,,,,,,,,
2025-09-11 11:00:00,388.06666666666666,,,,,,,,,,,
2025-09-11 11:15:00,389.2,,,,,,,,,,,
2025-09-11 11:30:00,365.26666666666665,,,,,,,,,,,
2025-09-11 11:45:00,316.8,,,,,,,,,,,
2025-09-11 12:00:00,297.06666666666666,,,,,,,,,,,
2025-09-11 12:15:00,297.93333333333334,,,,,,,,,,,
2025-09-11 12:30:00,307.0,,,,,,,,,,,
2025-09-11 12:45:00,311.4,,,,,,,,,,,
2025-09-11 13:00:00,322.2,,,,,,,,,,,
2025-09-11 13:15:00,341.0,,,,,,,,,,,
2025-09-11 13:30:00,341.6666666666667,,,,,,,,,,,
2025-09-11 13:45:00,389.73333333333335,,,,,,,,,,,
2025-09-11 14:00:00,388.3333333333333,,,,,,,,,,,
2025-09-11 14:15:00,453.2,,,,,,,,,,,
2025-09-11 14:30:00,427.6666666666667,,,,,,,,,,,
2025-09-11 14:45:00,429.4666666666666,,,,,,,,,,,
2025-09-11 15:00:00,449.3333333333333,,,,,,,,,,,
2025-09-11 15:15:00,441.0,,,,,,,,,,,
2025-09-11 15:30:00,383.1333333333333,,,,,,,,,,,
2025-09-11 15:45:00,358.93333333333334,,,,,,,,,,,
2025-09-11 16:00:00,364.2,,,,,,,,,,,
2025-09-11 16:15:00,408.9333333333333,,,,,,,,,,,
2025-09-11 16:30:00,418.4,,,,,,,,,,,
2025-09-11 16:45:00,448.3333333333333,,,,,,,,,,,
2025-09-11 17:00:00,436.6666666666667,,,,,,,,,,,
2025-09-11 17:15:00,455.26666666666665,,,,,,,,,,,
2025-09-11 17:30:00,478.06666666666666,,,,,,,,,,,
2025-09-11 17:45:00,538.4,,,,,,,,,,,
2025-09-11 18:00:00,525.3333333333334,,,,,,,,,,,
2025-09-11 18:15:00,549.4,,,,,,,,,,,
2025-09-11 18:30:00,580.0,,,,,,,,,,,
2025-09-11 18:45:00,683.5333333333333,,,,,,,,,,,
2025-09-11 19:00:00,710.4666666666667,,,,,,,,,,,
2025-09-11 19:15:00,698.0,,,,,,,,,,,
2025-09-11 19:30:00,698.0666666666667,,,,,,,,,,,
2025-09-11 19:45:00,677.6,608.0,,,,,,,,,,
2025-09-11 20:00:00,713.1333333333333,449.4666666666666,,,,,,,,,,
2025-09-11 20:15:00,767.0,430.73333333333335,,,,,,,,,,
2025-09-11 20:30:00,830.4,466.9333333333333,,,,,,,,,,
2025-09-11 20:45:00,894.7333333333333,499.4,,,,,,,,,,
2025-09-11 21:00:00,944.2666666666668,543.3333333333334,,,,,,,,,,
2025-09-11 21:15:00,972.9333333333332,575.3333333333334,,,,,,,,,,
2025-09-11 21:30:00,964.6666666666666,584.3333333333334,,,,,,,,,,
2025-09-11 21:45:00,1010.9333333333332,594.3333333333334,,,,,,,,,,
2025-09-11 22:00:00,1053.6,633.3333333333334,,,,,,,,,,
2025-09-11 22:15:00,1026.0666666666666,656.8,,,,,,,,,,
2025-09-11 22:30:00,1057.4,686.0,,,,,,,,,,
2025-09-11 22:45:00,1065.6666666666667,707.8666666666667,,,,,,,,,,
2025-09-11 23:00:00,1084.6666666666667,746.4,,,,,,,,,,
2025-09-11 23:15:00,1036.5333333333333,802.5333333333333,,,,,,,,,,
2025-09-11 23:30:00,1013.5333333333332,865.0,,,,,,,,,,
2025-09-11 23:45:00,952.1333333333332,813.0666666666667,,,,,,,,,,
2025-09-12 00:00:00,978.4666666666668,814.7333333333333,,,,,,,,,,
2025-09-12 00:15:00,976.9333333333332,841.7333333333333,,,,,,,,,,
2025-09-12 00:30:00,994.7333333333332,835.0666666666667,,,,,,,,,,
2025-09-12 00:45:00,1017.0666666666668,843.0,,,,,,,,,,
2025-09-12 01:00:00,1033.0,876.0,,,,,,,,,,
2025-09-12 01:15:00,1045.6,922.0,,,,,,,,,,
2025-09-12 01:30:00,1050.6,900.7333333333332,,,,,,,,,,
2025-09-12 01:45:00,1067.3333333333333,875.1333333333333,,,,,,,,,,
2025-09-12 02:00:00,1081.1333333333334,915.8666666666668,,,,,,,,,,
2025-09-12 02:15:00,1075.0,935.3333333333334,,,,,,,,,,
2025-09-12 02:30:00,1076.6,980.1333333333332,,,,,,,,,,
2025-09-12 02:45:00,1097.7333333333331,981.6666666666666,,,,,,,,,,
2025-09-12 03:00:00,1088.4,1000.8666666666668,,,,,,,,,,
2025-09-12 03:15:00,1129.6,1053.7333333333331,,,,,,,,,,
2025-09-12 03:30:00,1128.8666666666666,1066.8,,,,,,,,,,
2025-09-12 03:45:00,1142.0666666666666,1106.4666666666667,,,,,,,,,,
2025-09-12 04:00:00,1160.8666666666666,1135.3333333333333,,,,,,,,,,
2025-09-12 04:15:00,1157.1333333333334,1152.0666666666666,,,,,,,,,,
2025-09-12 04:30:00,1178.4666666666667,1193.0666666666666,,,,,,,,,,
2025-09-12 04:45:00,1194.4666666666667,1167.0666666666666,,,,,,,,,,
2025-09-12 05:00:00,1212.2,1170.0,,,,,,,,,,
2025-09-12 05:15:00,1218.4666666666667,1156.2666666666669,,,,,,,,,,
2025-09-12 05:30:00,1255.0666666666666,1182.9333333333334,,,,,,,,,,
2025-09-12 05:45:00,1303.0666666666666,1195.8666666666666,,,,,,,,,,
2025-09-12 06:00:00,1323.3333333333333,1264.4,,,,,,,,,,
2025-09-12 06:15:00,1328.3333333333333,1289.8666666666666,,,,,,,,,,
2025-09-12 06:30:00,1362.3333333333333,1374.4,,,,,,,,,,
2025-09-12 06:45:00,1294.4666666666667,1432.0,,,,,,,,,,
2025-09-12 07:00:00,1249.6666666666667,1522.6666666666667,,,,,,,,,,
2025-09-12 07:15:00,1177.2666666666669,1504.6,,,,,,,,,,
2025-09-12 07:30:00,947.8,1489.9333333333334,,,,,,,,,,
2025-09-12 07:45:00,661.2,1545.1333333333334,,,,,,,,,,
2025-09-12 08:00:00,511.53333333333336,1423.1333333333334,,,,,,,,,,
2025-09-12 08:15:00,423.53333333333336,2945.866666666667,,,,,,,,,,
2025-09-12 08:30:00,425.0,1801.8,,,,,,,,,,
2025-09-12 08:45:00,490.73333333333335,2189.133333333333,,,,,,,,,,
2025-09-12 09:00:00,451.9333333333333,2059.733333333333,,,,,,,,,,
2025-09-12 09:15:00,363.8,1971.8666666666663,,,,,,,,,,
2025-09-12 09:30:00,319.7333333333333,1779.2666666666669,,,,,,,,,,
2025-09-12 09:45:00,264.8666666666667,1523.8666666666666,,,,,,,,,,
2025-09-12 10:00:00,259.53333333333336,1376.7333333333331,,,,,,,,,,
2025-09-12 10:15:00,247.6,1501.4666666666667,,,,,,,,,,
2025-09-12 10:30:00,242.0,1360.9333333333334,,,,,,,,,,
2025-09-12 10:45:00,212.46666666666667,1417.2,,,,,,,,,,
2025-09-12 11:00:00,202.0,1062.7333333333331,,,,,,,,,,
2025-09-12 11:15:00,190.46666666666667,785.0,,,,,,,,,,
2025-09-12 11:30:00,186.53333333333333,707.0,,,,,,,,,,
2025-09-12 11:45:00,196.26666666666668,747.0,,,,,,,,,,
2025-09-12 12:00:00,198.8,793.2666666666667,,,,,,,,,,
2025-09-12 12:15:00,216.2,696.3333333333334,,,,,,,,,,1393.0
2025-09-12 12:30:00,247.6,586.6666666666666,,,,,,,,,,899.8666666666667
2025-09-12 12:45:00,263.8,512.8,,,,,,,,,,760.2
2025-09-12 13:00:00,263.7333333333333,427.2,,,,,,,,,,772.3333333333334
2025-09-12 13:15:00,243.53333333333333,355.0,,,,,,,,,,761.6
2025-09-12 13:30:00,250.2,334.7333333333333,,,,,,,,,,785.4
2025-09-12 13:45:00,250.9333333333333,395.8666666666667,,,,,,,,,,811.3333333333334
2025-09-12 14:00:00,242.26666666666668,322.6666666666667,,,,,,,,,,845.1333333333333
2025-09-12 14:15:00,236.7333333333333,407.2,,,,,,,,,,889.6
2025-09-12 14:30:00,251.86666666666667,393.8,,,,,,,,,,912.8
2025-09-12 14:45:00,254.7333333333333,406.4666666666666,,,,,,,,,,953.8666666666668
2025-09-12 15:00:00,370.8,387.53333333333336,,,,312.8,,,,,,972.7333333333332
2025-09-12 15:15:00,292.6666666666667,342.53333333333336,,,,280.7333333333333,,,,,,1294.7333333333331
2025-09-12 15:30:00,338.53333333333336,362.4666666666666,,,,275.7333333333333,,,,,,1054.2666666666669
2025-09-12 15:45:00,289.7333333333333,360.53333333333336,,,,252.8,,,,,,1073.8666666666666
2025-09-12 16:00:00,388.2,382.1333333333333,,,,268.53333333333336,,,,,,1143.5333333333333
2025-09-12 16:15:00,319.8,331.7333333333333,,,,272.2,,,,,,1290.6666666666667
2025-09-12 16:30:00,338.26666666666665,339.1333333333333,,,,261.26666666666665,,,,,,1386.8666666666666
2025-09-12 16:45:00,373.0,326.8666666666667,,,,274.93333333333334,,,,,,1416.0
2025-09-12 17:00:00,368.4666666666666,323.8,,,,255.6,,,,,,1532.8
2025-09-12 17:15:00,359.26666666666665,341.93333333333334,,,,240.53333333333333,,,,,,1647.7333333333331
2025-09-12 17:30:00,365.06666666666666,353.7333333333333,,,,236.7333333333333,,,,,,1723.8666666666666
2025-09-12 17:45:00,411.2,360.3333333333333,,,,219.26666666666668,,,,,,1458.5333333333333
2025-09-12 18:00:00,447.8666666666667,338.1333333333333,,,,220.2,,,,,,1272.8
2025-09-12 18:15:00,402.8,345.06666666666666,,,,237.26666666666668,,,,,,1297.8666666666666
2025-09-12 18:30:00,423.4,352.7333333333333,,,,230.66666666666663,,,,,,1328.8
2025-09-12 18:45:00,454.6,379.4666666666666,,,,241.66666666666663,,,,,,1379.3333333333333
2025-09-12 19:00:00,462.6,411.9333333333333,,,,254.4,,,,,,1377.9333333333334
2025-09-12 19:15:00,574.4,407.8,,,,278.1333333333333,,,,,,1709.1333333333334
2025-09-12 19:30:00,536.6,445.2,,,,281.4,,,,,,1432.7333333333331
2025-09-12 19:45:00,557.5333333333333,579.0666666666667,,,,318.93333333333334,,,,,,1468.3333333333333
2025-09-12 20:00:00,666.8,580.4,,,,348.53333333333336,,,,,,1492.9333333333334
2025-09-12 20:15:00,740.0,600.8666666666667,,,,402.9333333333333,,,,,,1490.4
2025-09-12 20:30:00,736.8666666666667,620.8666666666667,,,713.1818181818181,464.4,,,,,,1502.4666666666667
2025-09-12 20:45:00,786.8666666666667,640.2,,,735.6666666666666,461.0,,,,,,1504.0666666666666
2025-09-12 21:00:00,780.3333333333334,623.6666666666666,,,1055.7333333333331,493.2,,,,,,1478.7333333333331
2025-09-12 21:15:00,803.8666666666667,645.7333333333333,,,1509.3333333333333,513.8666666666667,,,,,,1480.1333333333334
2025-09-12 21:30:00,845.5333333333333,688.4666666666667,,,1465.8,553.4666666666667,,,,,,1539.2
2025-09-12 21:45:00,797.2,655.4,,,1165.0,605.1333333333333,,,,,,1514.6666666666667
2025-09-12 22:00:00,801.0,677.2666666666667,,,1387.9333333333334,702.0,,,,,,1486.0666666666666
2025-09-12 22:15:00,842.9333333333333,809.4,,,1354.9333333333334,762.3333333333334,,,,,,1457.8666666666666
2025-09-12 22:30:00,833.9333333333333,811.7333333333333,,,1329.8,853.4666666666667,,,,,,1418.0666666666666
2025-09-12 22:45:00,836.7333333333333,1052.3333333333333,,,1349.7333333333331,848.6666666666666,,,,,,1389.8666666666666
2025-09-12 23:00:00,818.6666666666666,962.1333333333332,,,1432.5333333333333,804.4666666666667,,,,,,1391.3333333333333
2025-09-12 23:15:00,810.0666666666667,1012.6,,,1563.5333333333333,835.2,,,,,,1400.1333333333334
2025-09-12 23:30:00,773.8,1476.6,,,1480.0,834.5333333333333,,,,,,1399.0
2025-09-12 23:45:00,765.5333333333333,2651.8,,,1436.1333333333334,849.4,,,,,,1406.2
2025-09-13 00:00:00,766.2666666666667,1139.3333333333333,,,1375.4,834.5333333333333,,,,,,1424.8
2025-09-13 00:15:00,773.2,1211.9333333333334,,,1336.9333333333334,841.3333333333334,,,,,,1474.0
2025-09-13 00:30:00,735.4666666666667,1229.3333333333333,,,1263.4,876.1333333333333,,,,,,1482.4666666666667
2025-09-13 00:45:00,902.2,1260.2,,,1309.6,903.2,,,,,,1573.2
2025-09-13 01:00:00,1111.8,1253.7333333333331,,,1574.8,924.2666666666668,,,,,,1635.0
2025-09-13 01:15:00,1017.7333333333332,1165.7333333333331,,,1620.2666666666669,926.6666666666666,,,,,,1662.9333333333334
2025-09-13 01:30:00,979.9333333333332,1197.6,,,1491.1333333333334,931.4666666666668,,,,,,1715.9333333333334
2025-09-13 01:45:00,880.4666666666667,1234.4666666666667,,,1536.6666666666667,919.4666666666668,,,,,,1742.5333333333333
2025-09-13 02:00:00,844.6,1246.8666666666666,,,1620.7333333333331,946.0,,,,,,1778.5333333333333
2025-09-13 02:15:00,859.3333333333334,1285.8,,,1688.8,1023.7333333333332,,,,,,1873.3333333333333
2025-09-13 02:30:00,830.0,1394.7333333333331,,,1694.6666666666667,1067.2666666666669,,,,,,1942.0666666666664
2025-09-13 02:45:00,858.8666666666667,1473.7333333333331,,,1690.6666666666667,1064.7333333333331,,,,,,1990.5333333333333
2025-09-13 03:00:00,867.8666666666667,1461.7333333333331,,,1751.4666666666667,1058.1333333333334,,,,,,2037.1333333333332
2025-09-13 03:15:00,859.2666666666667,1506.6,,,1727.6666666666667,1042.3333333333333,,,,,,2083.2
2025-09-13 03:30:00,859.4,1671.0666666666666,,,1725.8666666666666,1076.0666666666666,,,,,,2141.333333333333
2025-09-13 03:45:00,860.0,1711.6,,,1765.5333333333333,1053.0666666666666,,,,,,2042.4666666666667
2025-09-13 04:00:00,868.3333333333334,1669.1333333333334,,,1728.3333333333333,1151.7333333333331,,,,,,1973.2
2025-09-13 04:15:00,869.4,1706.6666666666667,,,1735.8,1163.2666666666669,,,,,,1913.8
2025-09-13 04:30:00,923.6666666666666,1674.9333333333334,,,1821.1333333333332,1079.2,,,,,,1873.1333333333332
2025-09-13 04:45:00,951.8666666666668,1880.4,,,1875.2,1105.8666666666666,,,,,,1906.6
2025-09-13 05:00:00,981.6666666666666,1938.0,,,1845.0,1115.8,,,,,,1945.3333333333333
2025-09-13 05:15:00,985.5333333333332,2084.8,,,2050.8,1175.8666666666666,,,,,,2001.3333333333333
2025-09-13 05:30:00,957.6,2162.266666666667,,,2168.333333333333,1189.8666666666666,,,,,,2005.4
2025-09-13 05:45:00,921.0,1990.0666666666664,,,2210.4,1197.6666666666667,,,,,,2027.4666666666667
2025-09-13 06:00:00,949.6666666666666,1961.7333333333331,,,2214.0666666666666,1160.5333333333333,,,,,,2031.0666666666664
2025-09-13 06:15:00,952.0,2032.0666666666664,,,2481.4666666666667,1163.5333333333333,,,,,,2085.133333333333
2025-09-13 06:30:00,945.8,2028.2,,,2491.733333333333,1209.0,,,,,,2081.6666666666665
2025-09-13 06:45:00,1018.4666666666668,2094.9333333333334,,,2754.8,1277.2666666666669,,,,,,2140.6
2025-09-13 07:00:00,853.0,2179.133333333333,,,2663.733333333333,1251.1333333333334,,,,,,2113.133333333333
2025-09-13 07:15:00,803.0666666666667,2141.0,,,2784.5333333333333,1241.1333333333334,,,,,,2087.866666666667
2025-09-13 07:30:00,740.0666666666667,2048.333333333333,,,2724.4666666666667,1213.5333333333333,,,,,,2005.7333333333331
2025-09-13 07:45:00,713.0,2008.2666666666669,,,2723.5333333333333,1219.2666666666669,,,,,,1932.9333333333332
2025-09-13 08:00:00,721.6,1964.2666666666669,,,2541.866666666667,1255.5333333333333,,,,,,1861.1333333333332
2025-09-13 08:15:00,696.2,2034.0,,,2337.866666666667,1356.4,,,,,,1799.0
2025-09-13 08:30:00,718.2,2167.266666666667,,,1979.2666666666669,1417.0,,,,,,1753.7333333333331
2025-09-13 08:45:00,840.6666666666666,2171.4666666666667,,,1617.7333333333331,1509.4,,,,,,1690.0
2025-09-13 09:00:00,832.2,2703.0666666666666,,,1100.9333333333334,1560.8,,,,,,1683.0
2025-09-13 09:15:00,815.3333333333334,2999.2,,,764.2,1634.7333333333331,,,,,,1599.5333333333333
2025-09-13 09:30:00,814.8666666666667,2817.4666666666667,,,631.4,1611.0,,,,,,1553.8666666666666
2025-09-13 09:45:00,806.6666666666666,2463.5333333333333,,,609.0,1634.9333333333334,,,,,,1530.2
2025-09-13 10:00:00,813.9333333333333,2403.5333333333333,,,606.5333333333333,1469.8666666666666,,,,,,1453.0
2025-09-13 10:15:00,853.2,2225.5333333333333,,,551.6666666666666,1233.3333333333333,,,,,,1400.9333333333334
2025-09-13 10:30:00,827.7333333333333,1606.2,,,615.6,1106.8666666666666,,,,,,1328.0
2025-09-13 10:45:00,789.7333333333333,1409.9333333333334,,,672.1333333333333,1168.8,,,,,,1238.1333333333334
2025-09-13 11:00:00,766.2,1302.0,,,680.8,1100.7333333333331,,,,,,1225.2666666666669
2025-09-13 11:15:00,768.0,1037.7333333333331,,,611.3333333333334,1045.2666666666669,,,,,,1188.2666666666669
2025-09-13 11:30:00,770.6,920.6,,,550.6666666666666,880.8666666666667,,,,,,1166.9333333333334
2025-09-13 11:45:00,768.1333333333333,800.8,,,493.1333333333333,787.3333333333334,,,,,,1182.4
2025-09-13 12:00:00,752.0,740.9333333333333,,,420.4666666666666,724.6666666666666,,,,,,1117.8666666666666
2025-09-13 12:15:00,708.6,710.2,,,357.0,626.9333333333333,,,,,,1159.6
2025-09-13 12:30:00,754.4,614.6666666666666,,,357.8666666666667,519.4666666666667,,,,,666.8888888888889,1091.2
2025-09-13 12:45:00,736.7333333333333,543.2,,,360.0,486.53333333333336,,,,,519.4,979.2666666666668
2025-09-13 13:00:00,745.5333333333333,526.0666666666667,,,360.4666666666666,485.53333333333336,,,,,490.2,946.6666666666666
2025-09-13 13:15:00,723.0,516.6666666666666,,,378.6,458.06666666666666,,,,,488.53333333333336,914.9333333333332
2025-09-13 13:30:00,686.2666666666667,527.2,,,367.53333333333336,447.53333333333336,,,,,485.8666666666667,926.2
2025-09-13 13:45:00,746.9333333333333,509.4,,,369.3333333333333,455.4,,,,,499.53333333333336,961.9333333333332
2025-09-13 14:00:00,691.0,522.4666666666667,,,368.73333333333335,410.0,,,,,516.0666666666667,991.2
2025-09-13 14:15:00,693.0666666666667,478.8666666666667,,,365.4,399.73333333333335,,,,,461.26666666666665,943.3333333333334
2025-09-13 14:30:00,665.0666666666667,523.8666666666667,,,368.9333333333333,415.73333333333335,,,,,489.26666666666665,816.9333333333333
2025-09-13 14:45:00,672.2666666666667,510.8,,,383.1333333333333,416.8666666666667,,,,,512.7333333333333,938.0
2025-09-13 15:00:00,666.5333333333333,480.73333333333335,,,398.6666666666667,406.53333333333336,,,,,472.4,952.6
2025-09-13 15:15:00,661.4,489.0,,,396.53333333333336,410.1333333333333,,,,,487.1333333333333,941.9333333333332
2025-09-13 15:30:00,633.7333333333333,496.8,,,378.9333333333333,417.26666666666665,,,,,525.0666666666667,903.0
2025-09-13 15:45:00,640.5333333333333,494.6,,,379.4666666666666,423.2,,,,,531.8666666666667,869.3333333333334
