Date/Time,1639_O_ELIB,2071_O_NOSD,3555_O_SCLL,3653_O_MARS,3780_O_HZWD,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,6227_O_ELIB,7543_O_MILL,8581_O_SOSD
2016-10-15 10:45:00,794.8,3698.333333333334,338.0,,,950.5333333333333,352.0,352.0,1696.9333333333334,1565.0666666666666,
2016-10-15 11:00:00,925.6,3371.2,560.4666666666667,,,950.1333333333333,356.7333333333333,356.7333333333333,1950.7333333333331,1520.1333333333334,
2016-10-15 11:15:00,1117.4,2989.4666666666667,642.8666666666667,,,926.2,312.3333333333333,312.3333333333333,1756.2,1386.9333333333334,
2016-10-15 11:30:00,878.1333333333333,2751.4666666666667,593.4666666666667,,,924.0,301.73333333333335,301.73333333333335,1511.1333333333334,1266.0,
2016-10-15 11:45:00,936.6666666666665,2292.4,713.4666666666667,,,899.0,394.26666666666665,394.26666666666665,1324.4666666666667,1089.6666666666667,
2016-10-15 12:00:00,926.3333333333335,1785.2,626.8,,,841.0,366.33333333333326,366.33333333333326,1170.9333333333334,934.9333333333333,
2016-10-15 12:15:00,1067.6666666666667,1467.1333333333334,639.4666666666667,,,796.2666666666668,286.6666666666667,286.6666666666667,1224.7333333333333,785.3333333333335,
2016-10-15 12:30:00,1030.2,1543.2,687.0666666666667,,,730.3333333333335,269.93333333333334,269.93333333333334,1326.8666666666666,674.1333333333333,
2016-10-15 12:45:00,1091.2666666666667,1490.8666666666666,700.6,,,733.6666666666665,272.8666666666667,272.8666666666667,1347.2,587.5333333333333,
2016-10-15 13:00:00,1047.0,1078.0666666666666,774.6,,,681.0666666666667,269.6,269.6,1248.3333333333333,491.06666666666666,
2016-10-15 13:15:00,988.2,978.5333333333333,792.4666666666667,,,696.6666666666665,268.2,268.2,1062.5333333333333,373.86666666666673,
2016-10-15 13:30:00,903.0,845.7333333333332,787.2,,,696.4666666666667,267.73333333333335,267.73333333333335,865.1333333333333,411.86666666666673,
2016-10-15 13:45:00,796.8666666666667,859.4,729.6,,,681.4,280.53333333333336,280.53333333333336,787.6,328.8,
2016-10-15 14:00:00,748.6,805.2666666666668,755.9333333333333,,,654.8,277.0,277.0,717.2,309.2,
2016-10-15 14:15:00,757.0,825.3333333333335,772.4,,,673.3333333333334,299.46666666666664,299.46666666666664,665.6,293.1333333333333,
2016-10-15 14:30:00,646.8,801.9333333333333,788.0666666666667,,,703.8666666666667,335.6666666666667,335.6666666666667,604.4,264.8,
