Date/Time,7645_O_MEBA_ME,8431_O_GARF,1256_O_SWVL,1141_O_FNVL,6350_O_BLOO,7858_O_RBN,4527_O_MNMP_MN,3772_O_BRFD,7831_O_CHAL,8525_O_OAMT,2459_O_DORM,6955_O_OAMT,1388_O_CASJ_CA,3936_O_ORCB_OR
2024-11-08 14:00:00,,22.933333333333334,,19.066666666666666,,,,,,,187.53333333333333,,,
2024-11-08 14:15:00,,27.933333333333334,,21.533333333333335,,,,,44.266666666666666,,118.4,,,
2024-11-08 14:30:00,,46.6,,20.0,,,,,51.13333333333333,,136.46666666666667,,,
2024-11-08 14:45:00,,31.8,26.5,22.866666666666667,,,,,49.86666666666667,,127.73333333333333,,,
2024-11-08 15:00:00,,31.333333333333332,28.066666666666666,21.333333333333332,,,,,46.13333333333333,,144.93333333333334,,,
2024-11-08 15:15:00,,29.066666666666666,23.466666666666665,18.4,,,,,42.53333333333333,,93.53333333333333,,,
2024-11-08 15:30:00,,24.333333333333332,22.133333333333333,20.8,,,,,40.6,,105.26666666666667,,,
2024-11-08 15:45:00,,25.466666666666665,19.133333333333333,21.733333333333334,,,,,39.733333333333334,,89.2,,,
2024-11-08 16:00:00,,25.8,19.466666666666665,20.0,,,,,40.13333333333333,,139.8,,,
2024-11-08 16:15:00,,25.533333333333335,24.8,19.333333333333332,,,,,36.86666666666667,,160.66666666666666,,,
2024-11-08 16:30:00,,24.666666666666668,25.0,19.4,,,,,38.2,,156.0,,,
2024-11-08 16:45:00,,27.4,23.866666666666667,19.0,,,,,40.06666666666667,,111.93333333333334,,,
2024-11-08 17:00:00,,34.733333333333334,23.2,20.066666666666666,,,,,39.53333333333333,,69.73333333333333,,,
2024-11-08 17:15:00,,28.533333333333335,22.066666666666666,22.866666666666667,,,,,39.86666666666667,,47.86666666666667,,,
2024-11-08 17:30:00,,26.066666666666666,23.533333333333335,21.333333333333332,,,,,35.8,,63.4,,,
2024-11-08 17:45:00,,25.466666666666665,24.866666666666667,22.4,,,,,34.6,,410.8,,,
2024-11-08 18:00:00,,22.8,23.2,21.333333333333332,,,,,37.46666666666667,,154.06666666666666,,,
2024-11-08 18:15:00,,25.4,25.2,23.266666666666666,,,,,35.733333333333334,,98.0,,,
2024-11-08 18:30:00,,22.8,25.133333333333333,25.0,,,,,35.93333333333333,,155.8,,,
2024-11-08 18:45:00,,21.4,25.0,22.533333333333335,,,,,34.266666666666666,,271.3333333333333,,,
2024-11-08 19:00:00,,23.2,27.4,22.933333333333334,,,,,34.06666666666667,,242.93333333333334,,,
2024-11-08 19:15:00,,30.866666666666667,24.8,24.6,,,,,32.266666666666666,,223.6,,,
2024-11-08 19:30:00,,32.6,24.466666666666665,23.866666666666667,,,,,34.666666666666664,,228.06666666666666,,,
2024-11-08 19:45:00,,32.266666666666666,24.533333333333335,24.6,,,,,34.333333333333336,,281.1333333333333,,,
2024-11-08 20:00:00,,29.866666666666667,25.466666666666665,23.333333333333332,,,,,30.6,,481.1333333333333,,,
2024-11-08 20:15:00,,29.4,31.533333333333335,25.0,,,,,32.266666666666666,,2342.4,,,
2024-11-08 20:30:00,,29.0,32.93333333333333,27.0,,,,,73.8,30.5,3694.0666666666666,,,
2024-11-08 20:45:00,,31.0,30.533333333333335,27.666666666666668,,,,,73.93333333333334,25.0,4014.266666666667,,,
2024-11-08 21:00:00,,32.4,28.333333333333332,31.066666666666666,,,,,44.8,25.533333333333335,11539.533333333333,,,
2024-11-08 21:15:00,,30.733333333333334,28.6,34.6,,,,,40.4,25.066666666666666,15702.533333333333,,,
2024-11-08 21:30:00,,36.4,27.266666666666666,33.4,,,,,36.733333333333334,27.0,14164.266666666666,,,
2024-11-08 21:45:00,,32.4,27.6,34.4,,,,,26.733333333333334,28.133333333333333,15495.066666666668,,,
