Date/Time,7024_O_DRRY,8750_O_DOWN,7807_O_FRHL,7521_O_WDER,4150_O_ELIB,1185_O_NOSD,8980_O_SOAK,4431_O_WBG,6063_O_BRHT,6132_O_MONG,6693_O_DCCH_DC,6565_O_MANT_MA,3390_O_ROSS,6255_O_MTLE,4606_O_XXXX,2814_O_MCCA,3283_O_LWCV
2022-12-02 01:00:00,,101.86666666666666,,,,132.06666666666666,,65.73333333333333,119.4,,90.46666666666667,,110.4,,20.0,,
2022-12-02 01:15:00,,91.53333333333333,,,,129.13333333333333,,70.46666666666667,135.13333333333333,,100.8,,111.06666666666666,,19.866666666666667,,
2022-12-02 01:30:00,,86.2,,,,131.8,,67.93333333333334,133.2,,93.66666666666667,,106.2,,22.133333333333333,,
2022-12-02 01:45:00,,87.4,,,,137.13333333333333,,68.2,130.53333333333333,,101.2,,110.0,,22.666666666666668,,
2022-12-02 02:00:00,,90.2,,,,162.4,,79.93333333333334,153.6,,108.26666666666667,,122.8,,22.133333333333333,,
2022-12-02 02:15:00,,90.53333333333333,,,,153.26666666666668,,71.6,170.0,,151.06666666666666,,125.86666666666666,,23.266666666666666,,
2022-12-02 02:30:00,,91.06666666666666,,,,135.2,,77.4,160.53333333333333,,178.46666666666667,,150.6,,23.0,,
2022-12-02 02:45:00,,98.0,,,,134.93333333333334,,72.53333333333333,157.8,,159.66666666666666,,154.06666666666666,,22.133333333333333,,
2022-12-02 03:00:00,,97.8,,,,134.73333333333332,,71.73333333333333,187.73333333333332,,132.06666666666666,,133.93333333333334,,23.133333333333333,,
2022-12-02 03:15:00,,91.53333333333333,,,,133.06666666666666,,90.93333333333334,152.46666666666667,,122.26666666666667,,133.26666666666668,,24.066666666666666,,
2022-12-02 03:30:00,,91.86666666666666,,,,133.06666666666666,,139.26666666666668,156.26666666666668,,122.6,,126.86666666666666,,49.8,,
2022-12-02 03:45:00,,88.8,,,,119.73333333333333,,122.0,158.33333333333334,,133.46666666666667,,118.13333333333334,,28.0,,
2022-12-02 04:00:00,,94.06666666666666,,,,118.53333333333333,,108.73333333333333,157.06666666666666,,145.93333333333334,,112.0,,23.066666666666666,,
2022-12-02 04:15:00,,94.2,,,,116.66666666666667,,99.4,150.93333333333334,,154.26666666666668,,111.13333333333334,,26.066666666666666,,
2022-12-02 04:30:00,,89.0,,,,119.53333333333333,,98.8,152.0,,145.0,,111.33333333333333,,19.266666666666666,,
2022-12-02 04:45:00,,83.6,,,,109.13333333333334,,105.06666666666666,151.13333333333333,,144.4,,108.33333333333333,,18.0,,
2022-12-02 05:00:00,,84.26666666666667,,,,106.86666666666666,,100.4,151.2,,143.2,,102.33333333333333,,18.0,,
2022-12-02 05:15:00,,84.66666666666667,,,,101.8,,93.6,146.06666666666666,,132.53333333333333,,97.13333333333334,,20.6,,
2022-12-02 05:30:00,,80.86666666666666,,,,98.66666666666667,,128.53333333333333,144.73333333333332,,129.86666666666667,,96.53333333333333,,18.533333333333335,,
2022-12-02 05:45:00,,78.8,,,,102.33333333333333,,121.4,130.0,,123.06666666666666,,91.0,,21.6,,
2022-12-02 06:00:00,,80.53333333333333,,,,100.73333333333333,,100.66666666666667,122.06666666666666,,124.33333333333333,,96.73333333333333,,21.733333333333334,,
2022-12-02 06:15:00,,83.73333333333333,,,,109.06666666666666,,89.86666666666666,100.0,,120.26666666666667,,90.86666666666666,,19.733333333333334,,
2022-12-02 06:30:00,,87.0,,,,108.8,,85.46666666666667,78.8,,119.4,,89.26666666666667,,29.066666666666666,,
2022-12-02 06:45:00,,94.66666666666667,,,,114.2,,91.8,75.73333333333333,,114.4,,91.53333333333333,,18.866666666666667,,
2022-12-02 07:00:00,,97.73333333333333,,,,112.66666666666667,,93.06666666666666,78.8,,115.73333333333333,,93.2,,15.2,,
2022-12-02 07:15:00,,87.53333333333333,,,,113.53333333333333,,95.4,83.0,,118.53333333333333,,89.86666666666666,,73.06666666666666,,
2022-12-02 07:30:00,,91.46666666666667,,,,111.4,,111.0,84.06666666666666,,123.06666666666666,,85.46666666666667,,152.53333333333333,,
2022-12-02 07:45:00,,97.73333333333333,,,,126.26666666666667,,118.8,83.0,,126.46666666666667,,86.06666666666666,,172.73333333333332,,
2022-12-02 08:00:00,,92.06666666666666,,,,120.46666666666667,,117.86666666666666,90.46666666666667,,119.06666666666666,,86.33333333333333,,92.46666666666667,,
2022-12-02 08:15:00,,80.53333333333333,,129.28571428571428,,129.6,,102.66666666666667,93.33333333333333,,123.06666666666666,,85.0,,47.86666666666667,,
2022-12-02 08:30:00,,85.13333333333334,,107.73333333333333,,132.26666666666668,,103.73333333333333,93.46666666666667,,145.4,,90.73333333333333,,32.93333333333333,,
2022-12-02 08:45:00,,95.2,,158.13333333333333,,135.8,,101.8,91.0,,164.86666666666667,,130.2,,34.4,,
2022-12-02 09:00:00,,92.4,,70.13333333333334,,130.86666666666667,,105.73333333333333,103.33333333333333,,172.53333333333333,,115.06666666666666,,36.53333333333333,,
2022-12-02 09:15:00,,131.26666666666668,,60.6,,154.66666666666666,,104.4,151.6,,166.06666666666666,,111.26666666666667,,41.2,,
2022-12-02 09:30:00,,905.5333333333333,,71.73333333333333,,153.4,,105.66666666666667,140.26666666666668,,148.4,,93.46666666666667,,23.8,,
2022-12-02 09:45:00,,322.26666666666665,,92.33333333333333,,140.06666666666666,,124.93333333333334,131.0,,118.4,,77.26666666666667,,14.2,,
2022-12-02 10:00:00,,156.33333333333334,,61.266666666666666,,168.33333333333334,,122.8,122.06666666666666,,107.0,,75.06666666666666,,9.6,,
2022-12-02 10:15:00,,174.53333333333333,,50.93333333333333,,193.26666666666668,,110.26666666666667,127.4,,58.8,,77.46666666666667,,7.6,,
2022-12-02 10:30:00,,92.2,,45.46666666666667,,152.33333333333334,,95.6,119.13333333333334,,42.6,,78.73333333333333,,4.666666666666667,,
2022-12-02 10:45:00,,106.86666666666666,,56.46666666666667,,146.2,,88.4,144.86666666666667,,46.266666666666666,,77.53333333333333,,4.266666666666667,,
2022-12-02 11:00:00,,96.93333333333334,,55.266666666666666,,113.93333333333334,,84.93333333333334,158.4,,43.666666666666664,,74.86666666666666,,3.4,,
2022-12-02 11:15:00,,101.66666666666667,,55.13333333333333,,73.93333333333334,,80.0,128.4,,39.266666666666666,,66.0,,3.2,,
2022-12-02 11:30:00,,93.86666666666666,,56.6,,54.8,,75.53333333333333,95.86666666666666,,39.93333333333333,,52.6,,2.6666666666666665,,
2022-12-02 11:45:00,,93.86666666666666,,56.266666666666666,,66.53333333333333,,76.13333333333334,89.8,,40.13333333333333,,52.0,,2.933333333333333,,
2022-12-02 12:00:00,,76.6,,55.86666666666667,,112.33333333333333,,49.733333333333334,80.2,,35.93333333333333,,43.46666666666667,,2.6666666666666665,,
2022-12-02 12:15:00,,52.53333333333333,,56.13333333333333,,100.2,,47.53333333333333,60.06666666666667,,33.4,,37.06666666666667,,1.8,,
2022-12-02 12:30:00,,41.8,,53.733333333333334,,37.46666666666667,,46.4,46.4,,30.333333333333332,,37.13333333333333,,2.2666666666666666,,
2022-12-02 12:45:00,,57.13333333333333,,48.266666666666666,,43.8,,48.8,32.733333333333334,,29.733333333333334,,31.333333333333332,,3.933333333333333,,
2022-12-02 13:00:00,,49.86666666666667,,44.333333333333336,,39.86666666666667,,44.46666666666667,33.8,,24.933333333333334,,27.466666666666665,,6.933333333333334,,
2022-12-02 13:15:00,,35.93333333333333,,38.0,,35.266666666666666,,39.46666666666667,29.666666666666668,,26.0,,31.4,,5.2,30.5,
2022-12-02 13:30:00,,34.333333333333336,,34.6,,33.666666666666664,,32.13333333333333,27.466666666666665,,24.133333333333333,,32.13333333333333,,4.6,25.533333333333335,
2022-12-02 13:45:00,,34.666666666666664,,30.933333333333334,,39.333333333333336,,26.466666666666665,28.666666666666668,,24.933333333333334,,26.733333333333334,,3.0,23.733333333333334,
2022-12-02 14:00:00,,36.733333333333334,,28.8,,43.13333333333333,,22.2,25.2,,23.066666666666666,,26.666666666666668,,2.533333333333333,27.933333333333334,
2022-12-02 14:15:00,,39.53333333333333,,31.933333333333334,,43.333333333333336,,18.466666666666665,38.93333333333333,,23.0,,28.133333333333333,,2.066666666666667,29.6,
2022-12-02 14:30:00,,33.0,,41.4,,50.333333333333336,,17.0,40.46666666666667,,21.933333333333334,,29.666666666666668,,2.0,26.2,
2022-12-02 14:45:00,,43.333333333333336,,34.0,,34.666666666666664,,14.4,27.2,,26.266666666666666,,27.266666666666666,,1.7333333333333334,26.4,
2022-12-02 15:00:00,,46.333333333333336,,34.333333333333336,,31.0,,14.8,27.2,,23.066666666666666,,26.533333333333335,,1.3333333333333333,23.6,
2022-12-02 15:15:00,,54.4,,32.733333333333334,,23.866666666666667,,15.466666666666667,23.2,,26.533333333333335,,26.6,,1.6,34.93333333333333,
2022-12-02 15:30:00,,38.0,,32.2,,26.666666666666668,,14.4,23.866666666666667,,30.733333333333334,,22.466666666666665,,1.9333333333333333,22.266666666666666,
2022-12-02 15:45:00,,38.46666666666667,,30.6,,26.066666666666666,,13.733333333333333,26.4,,26.866666666666667,,20.733333333333334,,1.7333333333333334,19.4,
2022-12-02 16:00:00,,35.06666666666667,,52.06666666666667,,27.066666666666666,,15.2,29.333333333333332,,29.733333333333334,,25.066666666666666,,2.2,18.533333333333335,
2022-12-02 16:15:00,,24.266666666666666,,37.666666666666664,,31.4,,18.533333333333335,29.466666666666665,,35.46666666666667,,23.733333333333334,,2.533333333333333,17.866666666666667,
2022-12-02 16:30:00,,28.4,,26.8,,38.2,,16.666666666666668,24.666666666666668,,39.86666666666667,,25.0,,10.466666666666667,21.2,
2022-12-02 16:45:00,,53.53333333333333,,22.8,,51.733333333333334,,14.666666666666666,22.933333333333334,,43.666666666666664,,22.733333333333334,,14.266666666666667,24.466666666666665,
2022-12-02 17:00:00,,33.93333333333333,,26.0,,48.0,,15.0,23.4,,37.13333333333333,,26.8,,8.6,31.066666666666666,
2022-12-02 17:15:00,,28.8,,203.4,,58.93333333333333,,13.066666666666666,24.466666666666665,,46.2,,26.6,,6.8,31.933333333333334,
2022-12-02 17:30:00,,29.8,,447.3333333333333,,61.4,,14.466666666666667,23.933333333333334,,41.93333333333333,,28.8,,4.2,32.2,
2022-12-02 17:45:00,,31.2,,205.6,,55.0,,13.2,23.866666666666667,,37.46666666666667,,35.13333333333333,,3.2666666666666666,31.8,
2022-12-02 18:00:00,,28.4,,71.73333333333333,,59.6,,23.666666666666668,32.13333333333333,,38.93333333333333,,36.46666666666667,,12.0,28.533333333333335,
2022-12-02 18:15:00,,26.4,,34.4,,63.86666666666667,,22.8,35.0,,49.6,,36.93333333333333,,33.13333333333333,27.066666666666666,
2022-12-02 18:30:00,,47.46666666666667,,26.6,,67.4,,20.2,47.4,,42.46666666666667,,38.13333333333333,,36.13333333333333,28.666666666666668,
2022-12-02 18:45:00,,67.73333333333333,,27.8,,86.8,,28.666666666666668,55.53333333333333,,35.2,,40.733333333333334,,29.266666666666666,28.066666666666666,
2022-12-02 19:00:00,,78.6,,2131.266666666667,,99.2,,44.266666666666666,39.86666666666667,,36.4,,44.46666666666667,,22.533333333333335,28.333333333333332,
2022-12-02 19:15:00,,105.33333333333333,,466.6,,103.66666666666667,,41.06666666666667,37.8,,38.733333333333334,,44.666666666666664,,18.2,28.266666666666666,
2022-12-02 19:30:00,,99.06666666666666,,79.86666666666666,,103.26666666666667,,49.06666666666667,40.8,,46.2,,48.46666666666667,,17.333333333333332,27.2,
2022-12-02 19:45:00,,130.73333333333332,,40.333333333333336,,85.46666666666667,,51.733333333333334,57.266666666666666,,47.13333333333333,,45.86666666666667,,15.8,31.933333333333334,
2022-12-02 20:00:00,,146.2,,33.6,,84.4,,46.733333333333334,80.26666666666667,,49.6,,38.53333333333333,,14.066666666666666,30.933333333333334,
2022-12-02 20:15:00,,123.0,,35.666666666666664,,86.0,,43.8,72.46666666666667,,56.4,,36.06666666666667,,11.2,32.53333333333333,
2022-12-02 20:30:00,,117.2,,32.4,,87.53333333333333,,41.46666666666667,57.733333333333334,,49.266666666666666,,41.266666666666666,,10.333333333333334,37.666666666666664,
2022-12-02 20:45:00,,81.33333333333333,,532.2666666666667,,85.46666666666667,,42.6,46.8,,49.86666666666667,,43.2,,10.466666666666667,36.13333333333333,
2022-12-02 21:00:00,,82.93333333333334,,226.2,,56.8,,37.46666666666667,49.53333333333333,,44.86666666666667,,44.266666666666666,,8.733333333333333,35.6,
2022-12-02 21:15:00,,82.06666666666666,,33.2,,68.73333333333333,,36.46666666666667,44.333333333333336,,57.266666666666666,,42.266666666666666,,7.8,43.93333333333333,
2022-12-02 21:30:00,,77.06666666666666,,28.066666666666666,,61.53333333333333,,32.8,47.733333333333334,,44.333333333333336,,40.2,,8.133333333333333,36.333333333333336,
2022-12-02 21:45:00,,67.46666666666667,,27.066666666666666,,56.733333333333334,,31.066666666666666,42.4,,43.13333333333333,,35.266666666666666,,6.8,30.666666666666668,
2022-12-02 22:00:00,,62.266666666666666,,28.666666666666668,,57.86666666666667,,30.8,31.866666666666667,,42.2,,35.333333333333336,,9.466666666666667,27.8,
2022-12-02 22:15:00,,42.6,,25.0,,42.6,,32.733333333333334,28.466666666666665,,41.2,,30.2,,19.466666666666665,26.266666666666666,
2022-12-02 22:30:00,,48.86666666666667,,24.866666666666667,,30.0,,37.06666666666667,26.466666666666665,,40.266666666666666,,26.533333333333335,,17.333333333333332,23.866666666666667,
2022-12-02 22:45:00,,39.13333333333333,,25.6,,29.466666666666665,,42.8,27.266666666666666,,43.46666666666667,,22.666666666666668,,60.93333333333333,22.6,
2022-12-02 23:00:00,,66.26666666666667,,25.4,,23.8,,43.46666666666667,26.066666666666666,,42.13333333333333,,20.333333333333332,,63.4,17.133333333333333,
2022-12-02 23:15:00,,35.13333333333333,,25.2,,21.133333333333333,,41.2,23.733333333333334,,42.666666666666664,,18.8,,52.4,16.666666666666668,
2022-12-02 23:30:00,,22.733333333333334,,26.6,,19.2,,27.666666666666668,19.933333333333334,,41.8,,16.666666666666668,,88.66666666666667,15.733333333333333,
2022-12-02 23:45:00,,20.466666666666665,,25.066666666666666,,17.2,,30.4,18.666666666666668,,44.06666666666667,,14.8,,51.4,16.933333333333334,
2022-12-03 00:00:00,,17.933333333333334,,23.866666666666667,,18.8,,20.866666666666667,16.133333333333333,,41.733333333333334,,13.733333333333333,,67.33333333333333,12.2,
2022-12-03 00:15:00,,17.266666666666666,,19.933333333333334,,16.733333333333334,,20.4,13.8,,45.6,,12.6,,83.93333333333334,10.666666666666666,
2022-12-03 00:30:00,,14.933333333333334,,19.6,,14.666666666666666,,17.733333333333334,12.933333333333334,,53.6,,12.8,,80.13333333333334,11.133333333333333,
2022-12-03 00:45:00,,14.266666666666667,,15.866666666666667,,14.666666666666666,,16.933333333333334,13.666666666666666,,66.33333333333333,,13.0,,64.8,12.266666666666667,
2022-12-03 01:00:00,,15.133333333333333,,15.466666666666667,,16.333333333333332,,16.2,14.466666666666667,,64.4,,12.666666666666666,,80.66666666666667,12.933333333333334,
2022-12-03 01:15:00,,13.466666666666667,,14.733333333333333,,15.8,,19.0,16.133333333333333,,62.46666666666667,,14.8,,69.13333333333334,23.8,
2022-12-03 01:30:00,,11.933333333333334,,14.4,,40.0,,19.933333333333334,30.866666666666667,,62.4,,20.466666666666665,,33.93333333333333,23.8,
2022-12-03 01:45:00,,11.6,,18.733333333333334,,32.266666666666666,,27.0,26.066666666666666,,59.53333333333333,,23.133333333333333,,84.33333333333333,25.6,
2022-12-03 02:00:00,,13.266666666666667,,23.266666666666666,,32.4,,26.8,30.066666666666666,,67.93333333333334,,30.2,,96.86666666666666,27.0,
2022-12-03 02:15:00,,14.8,,31.333333333333332,,47.6,,27.066666666666666,36.53333333333333,,72.33333333333333,,36.06666666666667,,89.33333333333333,29.6,
2022-12-03 02:30:00,,22.533333333333335,,30.133333333333333,,47.266666666666666,,24.266666666666666,31.933333333333334,,75.13333333333334,,30.333333333333332,,65.26666666666667,37.2,
2022-12-03 02:45:00,,29.8,,35.13333333333333,,46.0,,25.133333333333333,45.4,,75.26666666666667,,37.266666666666666,,59.266666666666666,42.733333333333334,
2022-12-03 03:00:00,,23.133333333333333,,58.2,,42.4,,43.0,45.666666666666664,,83.66666666666667,,44.266666666666666,,81.4,39.8,
2022-12-03 03:15:00,,26.333333333333332,,48.666666666666664,,37.8,,61.6,39.8,,82.33333333333333,,37.666666666666664,,121.0,36.2,
2022-12-03 03:30:00,,26.266666666666666,,44.6,,36.6,,83.0,37.6,,118.0,,34.86666666666667,,109.53333333333333,34.46666666666667,
2022-12-03 03:45:00,,27.266666666666666,,44.53333333333333,,37.53333333333333,,74.93333333333334,38.2,,117.0,,34.06666666666667,,78.6,36.06666666666667,
2022-12-03 04:00:00,,29.8,,44.8,,35.666666666666664,,87.13333333333334,36.4,,118.66666666666667,,35.733333333333334,,74.66666666666667,34.266666666666666,
2022-12-03 04:15:00,,27.133333333333333,,42.8,,32.666666666666664,,106.73333333333333,34.266666666666666,,116.06666666666666,,34.06666666666667,,77.13333333333334,33.8,
2022-12-03 04:30:00,,27.2,,42.13333333333333,,34.733333333333334,,93.26666666666667,36.733333333333334,,131.2,,34.46666666666667,,76.13333333333334,36.8,
2022-12-03 04:45:00,,26.8,,41.86666666666667,,36.53333333333333,,108.66666666666667,39.8,,108.26666666666667,,36.53333333333333,,61.13333333333333,38.266666666666666,
2022-12-03 05:00:00,,26.4,,42.0,,38.13333333333333,,117.13333333333334,39.8,,110.6,,38.333333333333336,,86.86666666666666,41.733333333333334,
2022-12-03 05:15:00,,25.466666666666665,,45.2,,42.0,,111.46666666666667,40.86666666666667,,112.6,,39.333333333333336,,79.0,44.53333333333333,
2022-12-03 05:30:00,,26.533333333333335,,50.86666666666667,,45.0,,121.13333333333334,44.86666666666667,,121.2,,44.0,,63.8,47.0,
2022-12-03 05:45:00,,28.266666666666666,,56.06666666666667,,49.53333333333333,,115.6,51.46666666666667,,125.0,,45.8,,90.13333333333334,52.266666666666666,
2022-12-03 06:00:00,,26.866666666666667,,63.666666666666664,,52.666666666666664,,129.73333333333332,55.46666666666667,,130.26666666666668,,50.6,,78.53333333333333,54.733333333333334,
2022-12-03 06:15:00,,29.533333333333335,,64.26666666666667,,57.0,,136.26666666666668,59.13333333333333,,166.66666666666666,,53.53333333333333,,62.8,53.266666666666666,
2022-12-03 06:30:00,,30.8,,65.6,,53.8,,159.13333333333333,64.33333333333333,,177.73333333333332,,56.6,,91.06666666666666,52.6,
2022-12-03 06:45:00,,35.0,,72.86666666666666,,50.13333333333333,,177.46666666666667,60.06666666666667,,173.73333333333332,,53.86666666666667,,70.93333333333334,49.666666666666664,
2022-12-03 07:00:00,,34.46666666666667,,63.333333333333336,,46.2,,198.73333333333332,54.2,,163.33333333333334,,49.4,,98.4,44.13333333333333,
2022-12-03 07:15:00,,36.333333333333336,,57.13333333333333,,40.93333333333333,,182.86666666666667,50.46666666666667,,168.4,,44.2,,73.86666666666666,38.333333333333336,
2022-12-03 07:30:00,,35.8,,44.733333333333334,,36.266666666666666,,183.6,49.46666666666667,,153.86666666666667,,36.6,,33.0,35.733333333333334,
2022-12-03 07:45:00,,32.93333333333333,,39.4,,35.06666666666667,,164.33333333333334,42.53333333333333,,147.46666666666667,,35.6,,19.6,35.93333333333333,
2022-12-03 08:00:00,,29.066666666666666,,34.666666666666664,,35.93333333333333,,213.4,39.46666666666667,,164.0,,33.8,,12.533333333333333,34.733333333333334,
2022-12-03 08:15:00,,30.2,,32.8,,33.86666666666667,,187.13333333333333,37.8,,181.33333333333334,,32.8,,8.4,32.46666666666667,
2022-12-03 08:30:00,,23.2,,53.666666666666664,,36.06666666666667,,213.13333333333333,34.53333333333333,,178.93333333333334,,31.266666666666666,,6.6,31.133333333333333,
2022-12-03 08:45:00,,21.133333333333333,,29.733333333333334,,31.4,,253.6,30.6,,241.86666666666667,,29.933333333333334,,3.6,28.466666666666665,
2022-12-03 09:00:00,,20.6,,30.2,,31.8,,252.66666666666666,26.0,,160.06666666666666,,27.6,,4.266666666666667,24.466666666666665,
2022-12-03 09:15:00,,19.933333333333334,,31.533333333333335,,30.2,,231.86666666666667,23.333333333333332,,131.4,,26.066666666666666,,5.333333333333333,23.666666666666668,
2022-12-03 09:30:00,,19.666666666666668,,25.6,,26.733333333333334,,231.8,24.266666666666666,,123.73333333333333,,23.6,,4.933333333333334,24.133333333333333,
2022-12-03 09:45:00,,20.666666666666668,,23.0,,25.4,,227.6,22.866666666666667,,110.93333333333334,,24.133333333333333,,3.533333333333333,23.133333333333333,
2022-12-03 10:00:00,,19.8,,26.333333333333332,,29.466666666666665,,214.33333333333334,23.933333333333334,,102.8,,27.733333333333334,,3.533333333333333,25.666666666666668,
2022-12-03 10:15:00,,18.866666666666667,,30.2,,29.933333333333334,,204.06666666666666,26.2,,157.0,,26.8,,2.7333333333333334,23.333333333333332,
2022-12-03 10:30:00,,18.066666666666666,,20.4,,34.266666666666666,,188.73333333333332,24.933333333333334,,131.33333333333334,,25.666666666666668,,2.2,23.4,
2022-12-03 10:45:00,,17.666666666666668,,22.533333333333335,,28.933333333333334,,175.66666666666666,25.2,,140.93333333333334,,25.466666666666665,,3.066666666666667,25.333333333333332,
2022-12-03 11:00:00,,20.8,,21.933333333333334,,28.733333333333334,,193.13333333333333,24.8,,101.66666666666667,,27.066666666666666,,2.3333333333333335,28.6,
2022-12-03 11:15:00,,21.4,,27.466666666666665,,30.2,,226.4,28.4,,78.46666666666667,,31.066666666666666,,1.7333333333333334,30.8,
2022-12-03 11:30:00,,22.333333333333332,,75.33333333333333,,43.93333333333333,,216.73333333333332,32.2,,74.2,,32.333333333333336,,2.8,32.13333333333333,
2022-12-03 11:45:00,,23.066666666666666,,55.333333333333336,,37.13333333333333,,203.46666666666667,32.2,,72.0,,33.4,,3.3333333333333335,33.6,
2022-12-03 12:00:00,,137.0,,41.266666666666666,,37.93333333333333,,187.73333333333332,34.333333333333336,,74.0,,34.4,,5.933333333333334,37.06666666666667,
2022-12-03 12:15:00,,49.53333333333333,,37.2,,35.666666666666664,,190.93333333333334,38.4,,77.73333333333333,,39.2,,14.533333333333333,36.733333333333334,
