Date/Time,2648_O_BLOO,7506_O_BLOO,7588_O_WBG,6227_O_ELIB,5165_O_GIBS,2999_O_NOHU,8622_O_ALPK,8972_O_SHADY
2015-09-24 16:15:00,30.533333333333335,,,,,,,
2015-09-24 16:30:00,29.0,,,,,,,
2015-09-24 16:45:00,25.933333333333334,,,,,,,
2015-09-24 17:00:00,26.866666666666667,,,,,,,
2015-09-24 17:15:00,25.666666666666668,,,,,,,
2015-09-24 17:30:00,27.4,,,,,,,
2015-09-24 17:45:00,27.533333333333335,,,,,,,
2015-09-24 18:00:00,24.466666666666665,,,,,,,
2015-09-24 18:15:00,26.866666666666667,,,,,,,
2015-09-24 18:30:00,28.8,,,,,,,
2015-09-24 18:45:00,28.933333333333334,,,,,,,
2015-09-24 19:00:00,29.266666666666666,,,,,,,
2015-09-24 19:15:00,33.333333333333336,,,,,,,
2015-09-24 19:30:00,36.666666666666664,,,,,,,
2015-09-24 19:45:00,34.06666666666667,,,,,,,
2015-09-24 20:00:00,34.53333333333333,,,,,,,
2015-09-24 20:15:00,34.266666666666666,,,,,,,
2015-09-24 20:30:00,30.8,,,,,,,
2015-09-24 20:45:00,28.666666666666668,,,,,,,
2015-09-24 21:00:00,30.333333333333332,,,,,,,
2015-09-24 21:15:00,31.266666666666666,,,,,,,
2015-09-24 21:30:00,33.6,,,,,,,
2015-09-24 21:45:00,31.8,,,,,,,
2015-09-24 22:00:00,31.0,,,,,,,
2015-09-24 22:15:00,32.06666666666667,,,,,,,
2015-09-24 22:30:00,36.733333333333334,,,,,,,
2015-09-24 22:45:00,31.466666666666665,,,,,,,
2015-09-24 23:00:00,33.6,,,,,,,
2015-09-24 23:15:00,31.4,,,,,,,
2015-09-24 23:30:00,30.533333333333335,,,,,,,
2015-09-24 23:45:00,32.53333333333333,,,,,,,58.8
2015-09-25 00:00:00,32.666666666666664,,,,,,,95.0
2015-09-25 00:15:00,30.266666666666666,,,,,,,59.93333333333333
2015-09-25 00:30:00,32.0,,,,,,,43.86666666666667
2015-09-25 00:45:00,33.266666666666666,,,,,,,38.733333333333334
2015-09-25 01:00:00,36.53333333333333,,,,,,,41.46666666666667
2015-09-25 01:15:00,38.666666666666664,,,,,,,44.6
2015-09-25 01:30:00,39.53333333333333,,,,,,,44.266666666666666
2015-09-25 01:45:00,43.266666666666666,,,,,,,46.86666666666667
2015-09-25 02:00:00,42.06666666666667,,,,,,,46.8
2015-09-25 02:15:00,44.4,,,,,,,49.2
2015-09-25 02:30:00,44.4,,,,,,,48.4
2015-09-25 02:45:00,44.13333333333333,,,,,,,53.333333333333336
2015-09-25 03:00:00,48.333333333333336,,,,,,,50.733333333333334
2015-09-25 03:15:00,49.733333333333334,,,,,,,50.0
2015-09-25 03:30:00,48.333333333333336,,,,,,,49.0
2015-09-25 03:45:00,48.6,,,,,,,49.86666666666667
2015-09-25 04:00:00,50.4,,,,,,,51.93333333333333
2015-09-25 04:15:00,50.13333333333333,,,,,,,54.06666666666667
2015-09-25 04:30:00,51.666666666666664,,,,,,,52.333333333333336
2015-09-25 04:45:00,53.333333333333336,,,,,,,55.6
2015-09-25 05:00:00,51.86666666666667,,,,,,,54.0
2015-09-25 05:15:00,56.733333333333334,,,,,,,57.2
2015-09-25 05:30:00,57.333333333333336,,,,,,,57.53333333333333
2015-09-25 05:45:00,59.4,,,,,,,72.13333333333334
2015-09-25 06:00:00,57.93333333333333,,,,,,,74.4
2015-09-25 06:15:00,58.666666666666664,,,,,,,64.46666666666667
2015-09-25 06:30:00,57.86666666666667,,,,,,,75.2
2015-09-25 06:45:00,57.86666666666667,,,,,,,90.33333333333333
2015-09-25 07:00:00,57.46666666666667,,,,,,,113.66666666666667
2015-09-25 07:15:00,56.666666666666664,,,,,,,205.6
2015-09-25 07:30:00,60.46666666666667,,,,,,,354.46666666666664
2015-09-25 07:45:00,62.4,,,,,,,318.1333333333333
2015-09-25 08:00:00,67.86666666666666,,,,,,,249.0
2015-09-25 08:15:00,64.6,,,,,,,209.13333333333333
2015-09-25 08:30:00,62.06666666666667,,,,,,,153.0
2015-09-25 08:45:00,64.4,,,,,,,136.2
2015-09-25 09:00:00,65.33333333333333,,,,,,,122.73333333333333
2015-09-25 09:15:00,64.6,,,,,,,147.26666666666668
2015-09-25 09:30:00,66.13333333333334,,,,,,,133.8
2015-09-25 09:45:00,75.4,,,,,,,81.46666666666667
2015-09-25 10:00:00,64.93333333333334,,,,,,,83.13333333333334
2015-09-25 10:15:00,59.266666666666666,,,,,,,88.26666666666667
2015-09-25 10:30:00,58.4,,,,,,,75.46666666666667
2015-09-25 10:45:00,54.13333333333333,,,,,,,51.733333333333334
2015-09-25 11:00:00,50.8,,,,,,,49.46666666666667
2015-09-25 11:15:00,50.666666666666664,,,,,,,48.13333333333333
2015-09-25 11:30:00,49.53333333333333,,,,,,,47.333333333333336
2015-09-25 11:45:00,48.0,,,,,,,43.8
2015-09-25 12:00:00,47.0,,,,,,,45.93333333333333
2015-09-25 12:15:00,46.266666666666666,,,,,,,51.93333333333333
2015-09-25 12:30:00,47.93333333333333,,,,,,,46.266666666666666
2015-09-25 12:45:00,44.733333333333334,,,,,,,51.0
2015-09-25 13:00:00,50.6,,,,,,,66.06666666666666
2015-09-25 13:15:00,69.4,,,,,,,47.86666666666667
2015-09-25 13:30:00,50.666666666666664,,,,,,,60.6
2015-09-25 13:45:00,53.666666666666664,,,,,,,66.13333333333334
2015-09-25 14:00:00,60.2,,,,,,,45.86666666666667
2015-09-25 14:15:00,47.8,,,,,,,48.53333333333333
2015-09-25 14:30:00,112.13333333333334,,,,,,,45.733333333333334
2015-09-25 14:45:00,52.06666666666667,,,,,,,50.333333333333336
2015-09-25 15:00:00,44.666666666666664,,,,,,,48.266666666666666
2015-09-25 15:15:00,44.53333333333333,,,,,,,46.13333333333333
2015-09-25 15:30:00,57.06666666666667,,,,,,,52.666666666666664
2015-09-25 15:45:00,57.666666666666664,,,,,,,48.93333333333333
2015-09-25 16:00:00,57.86666666666667,,,,,,,55.86666666666667
2015-09-25 16:15:00,58.4,,,,,,,56.666666666666664
2015-09-25 16:30:00,60.86666666666667,,,,,,,55.06666666666667
2015-09-25 16:45:00,56.666666666666664,,,,,,,57.266666666666666
2015-09-25 17:00:00,56.13333333333333,,,,,,,55.46666666666667
2015-09-25 17:15:00,56.6,,,,,,,57.2
2015-09-25 17:30:00,58.13333333333333,,,,,,,56.266666666666666
2015-09-25 17:45:00,61.13333333333333,,,,,,,57.0
2015-09-25 18:00:00,67.4,,,,,,,62.733333333333334
2015-09-25 18:15:00,64.0,,,,,,,64.13333333333334
2015-09-25 18:30:00,66.46666666666667,,,,,,,75.06666666666666
2015-09-25 18:45:00,65.4,,,,,,,64.66666666666667
2015-09-25 19:00:00,66.0,,,,,,,64.0
2015-09-25 19:15:00,67.46666666666667,,,,,,,66.2
2015-09-25 19:30:00,71.4,,,,,,,66.6
2015-09-25 19:45:00,76.46666666666667,,,,,,,75.4
2015-09-25 20:00:00,73.26666666666667,,,,,,,71.6
2015-09-25 20:15:00,70.66666666666667,,,,,,,67.6
2015-09-25 20:30:00,70.33333333333333,,,,,,,69.6
2015-09-25 20:45:00,67.6,,,,,,,65.93333333333334
2015-09-25 21:00:00,68.66666666666667,,,,,,,64.53333333333333
2015-09-25 21:15:00,71.33333333333333,,,,,,,69.53333333333333
2015-09-25 21:30:00,67.86666666666666,,,,,,,64.13333333333334
2015-09-25 21:45:00,68.33333333333333,,,,,,,64.73333333333333
2015-09-25 22:00:00,68.6,,,,,,,65.2
2015-09-25 22:15:00,67.33333333333333,,,,,,,62.8
2015-09-25 22:30:00,66.46666666666667,,,,,,,62.666666666666664
2015-09-25 22:45:00,71.46666666666667,,,,,,,62.46666666666667
2015-09-25 23:00:00,69.73333333333333,,,,,,,67.93333333333334
2015-09-25 23:15:00,70.33333333333333,,,,,,,65.06666666666666
2015-09-25 23:30:00,69.33333333333333,,,,,,,64.86666666666666
2015-09-25 23:45:00,67.8,,,,,,,64.13333333333334
2015-09-26 00:00:00,67.26666666666667,,,,,,,61.6
2015-09-26 00:15:00,67.6,,,,,,,62.2
2015-09-26 00:30:00,69.73333333333333,,,,,,,65.53333333333333
2015-09-26 00:45:00,71.13333333333334,,,,,,,65.86666666666666
2015-09-26 01:00:00,77.73333333333333,,,,,,,70.33333333333333
2015-09-26 01:15:00,84.26666666666667,,,,,,,73.2
2015-09-26 01:30:00,84.13333333333334,,,,,,,73.53333333333333
2015-09-26 01:45:00,102.6,,,,,,,75.86666666666666
2015-09-26 02:00:00,86.33333333333333,,,,,,,76.8
2015-09-26 02:15:00,81.0,,,,,,,71.13333333333334
2015-09-26 02:30:00,80.46666666666667,,,,,,,73.86666666666666
2015-09-26 02:45:00,82.86666666666666,,,,,,,77.26666666666667
2015-09-26 03:00:00,83.93333333333334,,,,,,,81.26666666666667
2015-09-26 03:15:00,84.73333333333333,,,,,,,79.8
2015-09-26 03:30:00,86.0,,,,,,,78.8
2015-09-26 03:45:00,86.2,,,,,,,79.86666666666666
2015-09-26 04:00:00,83.46666666666667,,,,,,,80.8
2015-09-26 04:15:00,86.73333333333333,,,,,,,82.73333333333333
2015-09-26 04:30:00,89.06666666666666,,,,,,,87.06666666666666
