Date/Time,7898_O_WLCK,5249_O_MTLE,1598_O_MUNH,7489_O_FRHL,1138_O_MEBP,7697_O_RGSQ,3707_O_HIPK,5571_O_BUFF,4431_O_WBG,8348_O_GNFD,6815_O_MEAG,3867_O_MAAR,2264_O_XXXX,2508_O_DOWN,6002_O_MCMR,8893_O_USCL,2368_O_CLRN,5624_O_BUFF
2020-04-17 17:30:00,,,3453.866666666667,,,,3601.8,,,2331.9333333333334,,,3993.3333333333335,1803.3333333333333,,,,
2020-04-17 17:45:00,,,3292.0666666666666,,,,3849.0,,,2815.266666666667,,,4128.133333333333,1870.8,,,,
2020-04-17 18:00:00,,,3760.3333333333335,,,,3437.0666666666666,,,2946.4,,,4470.8,2038.4,,,,
2020-04-17 18:15:00,,,3720.6,,,,3917.6666666666665,,,2385.8,,,4884.733333333334,1721.1333333333334,,,,
2020-04-17 18:30:00,,,4044.6,,,,4102.0,,,2501.3333333333335,,,4989.333333333333,1583.1333333333334,,,,
2020-04-17 18:45:00,,,3547.0,,,,4364.666666666667,,,2449.6666666666665,,,4605.933333333333,1486.0666666666666,,,,
2020-04-17 19:00:00,,,2965.9333333333334,,,,4053.0666666666666,,,2105.6,,,4076.3333333333335,1458.5333333333333,,,,
2020-04-17 19:15:00,,2053.3333333333335,2544.733333333333,,,,3658.266666666667,,,1861.6666666666667,,,3594.5333333333333,1280.6,,,,
2020-04-17 19:30:00,,2029.4,2241.6,,,,3237.866666666667,,,1796.4,,,3295.2,1232.3333333333333,,,,
2020-04-17 19:45:00,,1956.9333333333334,1846.9333333333334,,,,3111.3333333333335,,,1624.7333333333333,,,3220.9333333333334,1268.2666666666667,,,,
2020-04-17 20:00:00,,1769.6,1711.2666666666667,,,,2493.0666666666666,,,2140.5333333333333,,,3760.6666666666665,1063.5333333333333,,,,
2020-04-17 20:15:00,,1710.6666666666667,1565.8,,,,2491.733333333333,,,1630.2,,,3172.0666666666666,1044.2666666666667,,,,
2020-04-17 20:30:00,,1582.5333333333333,1391.2,,,,2294.6,,,1441.8666666666666,,,2614.866666666667,1097.8,,,,
2020-04-17 20:45:00,,1584.4,1328.7333333333333,,,,2180.0,,,1310.4,,,2389.866666666667,961.6,,,,
2020-04-17 21:00:00,,1544.7333333333333,1435.7333333333333,,,,2263.4666666666667,,,1618.6666666666667,,,2227.0,970.9333333333333,,,,
2020-04-17 21:15:00,,1551.0666666666666,1501.8,,,,2770.4666666666667,,,1195.0,,,2384.133333333333,908.9333333333333,,,,
2020-04-17 21:30:00,,1623.5333333333333,1538.8666666666666,,,,2445.133333333333,,,1158.7333333333333,,,2920.0666666666666,1036.7333333333333,,,,
2020-04-17 21:45:00,,1640.6,1518.0666666666666,,,,1694.5333333333333,,,1518.6666666666667,,,3076.6666666666665,859.8666666666667,,,,
2020-04-17 22:00:00,,1429.8666666666666,1770.6,,,,1463.5333333333333,,,1507.4,,,2842.733333333333,760.8666666666667,,,,
2020-04-17 22:15:00,,1599.7333333333333,1629.2666666666667,,,,1395.7333333333333,,,1365.2,,,2191.866666666667,735.0666666666667,,,,
2020-04-17 22:30:00,,1595.5333333333333,1623.7333333333333,,,,1310.6666666666667,,,1039.5333333333333,,,1256.4666666666667,566.3333333333334,,,,
2020-04-17 22:45:00,,1259.3333333333333,1961.0,,,,1439.4666666666667,,,1315.9333333333334,,,1126.0666666666666,436.73333333333335,,,,
2020-04-17 23:00:00,,985.8,1161.4666666666667,,,,1543.0,,,1190.8,,,1080.2666666666667,352.73333333333335,,,,
2020-04-17 23:15:00,,1243.9333333333334,957.3333333333334,,,,1576.4666666666667,,,545.7333333333333,,,1039.0,336.2,,,,
2020-04-17 23:30:00,,1552.8666666666666,733.2,,,,1484.1333333333334,,,556.9333333333333,,,1055.2666666666667,355.8,,,,
2020-04-17 23:45:00,,1287.6666666666667,898.0666666666667,,,,1604.8666666666666,,,649.4666666666667,,,1166.5333333333333,380.1333333333333,,,,
2020-04-18 00:00:00,,1127.8,942.4666666666667,,,,1673.0666666666666,,,684.0666666666667,,,1271.5333333333333,372.93333333333334,,,,
2020-04-18 00:15:00,,1022.4666666666667,1073.4,,,,1964.2,,,731.7333333333333,,,1708.0,410.8,,,,
2020-04-18 00:30:00,,937.6,1167.8,,,,1267.8,,,814.0,,,1267.3333333333333,498.6,,,,
2020-04-18 00:45:00,,1293.7333333333333,934.2,,,,1372.4666666666667,,,841.3333333333334,,,1715.3333333333333,592.1333333333333,,,,
2020-04-18 01:00:00,,1387.4666666666667,1007.4666666666667,,,,1608.2666666666667,,,981.2,,,2166.9333333333334,639.2,,,,
2020-04-18 01:15:00,,1386.2666666666667,1297.4666666666667,,,,1360.8666666666666,,,1135.0,,,2486.266666666667,699.1333333333333,,,,
2020-04-18 01:30:00,,1166.0,1489.4,,,,1225.4666666666667,,,1215.0,,,2513.2,694.4666666666667,,,,
2020-04-18 01:45:00,,1201.8,1414.3333333333333,,,,1357.3333333333333,,,1278.4,,,2003.8666666666666,622.6,,,,
2020-04-18 02:00:00,,1395.0666666666666,1569.1333333333334,,,,1529.8666666666666,,,1191.7333333333333,,,2000.8,586.3333333333334,,,,
2020-04-18 02:15:00,,1539.4,1536.4,,,,1651.1333333333334,,,1003.0666666666667,,,1748.1333333333334,572.4,,,,
2020-04-18 02:30:00,,1687.7333333333333,1131.5333333333333,,,,1679.9333333333334,,,920.0666666666667,,,1822.2,582.5333333333333,,,,
2020-04-18 02:45:00,,1796.2666666666667,1289.8666666666666,,,,1520.9333333333334,,,1062.8,,,1896.5333333333333,582.7333333333333,,,,
2020-04-18 03:00:00,,1510.4666666666667,1392.9333333333334,,,,1753.9333333333334,,,1172.6,,,2188.9333333333334,616.2,,,,
2020-04-18 03:15:00,,1549.0,1405.4666666666667,,,,2082.866666666667,,,1331.4,,,2442.4,703.7333333333333,,,,
2020-04-18 03:30:00,,2168.2,1512.3333333333333,,,,3865.866666666667,,,1798.4,,,4901.4,1187.9333333333334,,,,
2020-04-18 03:45:00,,3924.133333333333,2419.133333333333,,,,4417.866666666667,,,3159.6,,,6927.2,1496.5333333333333,,,,
2020-04-18 04:00:00,,5761.533333333334,3563.9333333333334,,,,4851.066666666667,,,3455.4666666666667,,,7250.866666666667,1648.4,,,,
2020-04-18 04:15:00,,6013.133333333333,4067.3333333333335,,,,5705.0,,,3578.5333333333333,,,7836.2,1864.3333333333333,,,,
2020-04-18 04:30:00,,5980.866666666667,4470.466666666666,,,,7186.4,,,3941.4666666666667,,,8049.4,2452.0666666666666,,,,
2020-04-18 04:45:00,,5708.466666666666,4558.8,,,,8425.333333333334,,,4073.0,,,8127.933333333333,2089.0,,,,
2020-04-18 05:00:00,,5470.066666666667,4815.533333333334,,,,8891.8,,,5428.933333333333,,,10699.4,2200.866666666667,,,,
2020-04-18 05:15:00,,5719.8,6322.4,,,,7740.933333333333,,,6458.733333333334,,,10770.533333333333,3860.2,,,,
2020-04-18 05:30:00,,4997.333333333333,7091.533333333334,,,,6218.266666666666,,,5599.6,,,8000.866666666667,3523.266666666667,,,,
2020-04-18 05:45:00,,5649.8,6131.933333333333,,,,5828.2,,,4726.466666666666,,,7450.333333333333,3043.866666666667,,,,
2020-04-18 06:00:00,,5758.066666666667,5200.8,,,,5911.066666666667,,,4168.933333333333,,,6403.866666666667,2297.266666666667,,,,
2020-04-18 06:15:00,,5231.6,5006.066666666667,,,,5244.733333333334,,,3876.2,,,6389.266666666666,1877.4,,,,
2020-04-18 06:30:00,,4692.266666666666,4196.533333333334,,,,4350.4,,,3616.8,,,6002.466666666666,1560.7333333333333,,,,
2020-04-18 06:45:00,,4712.6,4297.4,,,,4566.8,,,3331.3333333333335,,,5903.066666666667,1614.8666666666666,,,,
2020-04-18 07:00:00,,5372.066666666667,3861.733333333333,,,,4469.333333333333,,,3567.733333333333,,,5533.733333333334,1541.7333333333333,,,,
2020-04-18 07:15:00,,5203.066666666667,3892.3333333333335,,,,4545.466666666666,,,3360.9333333333334,,,5352.2,1381.9333333333334,,,,
2020-04-18 07:30:00,,4832.466666666666,3960.0,,,,4224.666666666667,,,2928.9333333333334,,,4529.666666666667,1264.2,,,,
2020-04-18 07:45:00,,4183.933333333333,3294.133333333333,,,,3821.733333333333,,,2762.6,,,4091.6,1329.0666666666666,,,,
2020-04-18 08:00:00,,3047.9333333333334,3099.6,,,,3238.733333333333,,,2367.4666666666667,,,3740.5333333333333,1280.3333333333333,,,,
2020-04-18 08:15:00,,2895.6,2698.2,,,,2895.733333333333,,,2295.6,,,3287.3333333333335,955.2666666666667,,,,
2020-04-18 08:30:00,,3040.133333333333,2293.4666666666667,,,,2011.6,,,1710.0666666666666,,,2247.4,871.1333333333333,,,,
2020-04-18 08:45:00,,2973.2,1877.3333333333333,,,,1935.8666666666666,,,1760.4,,,2397.266666666667,905.6,,,,
2020-04-18 09:00:00,,2974.9333333333334,2106.4666666666667,,,,2394.733333333333,,,2147.266666666667,,,3852.6666666666665,975.8666666666667,,,,
2020-04-18 09:15:00,,3004.266666666667,2423.266666666667,,,,3400.0666666666666,,,2430.5333333333333,,,4272.666666666667,1107.0,,,,
2020-04-18 09:30:00,,3029.733333333333,2712.866666666667,,326.0,,3389.0,,,3073.133333333333,,,3659.6666666666665,1218.7333333333333,,,,
2020-04-18 09:45:00,,2887.133333333333,2644.4,,698.2666666666667,,4230.466666666666,,,2783.8,,,3198.2,1189.0,,,,
2020-04-18 10:00:00,,2974.6666666666665,2206.733333333333,,935.5333333333333,,3186.9333333333334,,,1997.4,,,2957.5333333333333,1315.1333333333334,,,,
2020-04-18 10:15:00,,2818.133333333333,2102.0666666666666,,914.2,,2978.266666666667,,,2141.3333333333335,,,3040.0666666666666,1484.3333333333333,,,,
2020-04-18 10:30:00,,2323.0666666666666,2276.6,,848.6666666666666,,3469.9333333333334,,,1899.2,,,2767.5333333333333,1389.2666666666667,,,,
2020-04-18 10:45:00,,2049.3333333333335,2204.733333333333,,767.3333333333334,,3008.8,,,2056.6,,,2659.9333333333334,1368.6666666666667,,,,
2020-04-18 11:00:00,,1849.0666666666666,2049.866666666667,,771.8,,2468.6,,,1686.3333333333333,,,2687.3333333333335,1464.3333333333333,,,,
2020-04-18 11:15:00,,1388.3333333333333,1785.1333333333334,,748.8,,2268.6,,,2121.0666666666666,,,2578.5333333333333,1357.9333333333334,,,1593.5,
2020-04-18 11:30:00,,1344.8,1802.3333333333333,,729.3333333333334,,2756.2,,,1670.2,,,2591.3333333333335,1334.6666666666667,,,1589.8666666666666,
2020-04-18 11:45:00,,992.0666666666667,1616.5333333333333,,811.9333333333333,,2545.0666666666666,,,1803.0,853.3333333333334,,2450.866666666667,1213.3333333333333,,,1736.2,
2020-04-18 12:00:00,,1039.0,1668.9333333333334,,784.1333333333333,,2045.0666666666666,,,1594.0666666666666,468.1333333333333,,2399.0,1147.3333333333333,,,1677.8,
2020-04-18 12:15:00,,1101.9333333333334,1522.1333333333334,,813.8,,1760.4,,,1430.2666666666667,827.5333333333333,,2113.5333333333333,1119.6,,,1585.9333333333334,
2020-04-18 12:30:00,,1173.2,1440.3333333333333,,802.3333333333334,,1562.9333333333334,,,1525.6,807.8,,2066.6666666666665,1087.5333333333333,,,1652.4666666666667,
2020-04-18 12:45:00,,1269.4,1299.9333333333334,,778.7333333333333,,1641.8666666666666,,,1327.0666666666666,497.4,,2012.0,1057.9333333333334,,,1437.2,
2020-04-18 13:00:00,,1286.6,1276.2,,816.2666666666667,959.3636363636364,1631.3333333333333,,,1501.6666666666667,493.93333333333334,,1792.4666666666667,1015.8,,,1332.0666666666666,
2020-04-18 13:15:00,,1278.3333333333333,1158.9333333333334,,808.4,1170.6666666666667,1504.2,,,1232.4,555.0,,1838.0666666666666,946.6,,,1296.2666666666667,
2020-04-18 13:30:00,,1189.9333333333334,1082.6,,778.2666666666667,1276.1333333333334,1633.0666666666666,,,1099.0,481.93333333333334,,1662.6666666666667,905.7333333333333,,,1249.8,
2020-04-18 13:45:00,,1065.2666666666667,1058.0666666666666,,720.4285714285714,1260.6,1279.8,,,953.2666666666667,533.4666666666667,,1405.0,855.9333333333333,,,1164.5333333333333,
2020-04-18 14:00:00,,991.6666666666666,950.8,,674.3333333333334,1361.5333333333333,1285.4,,,1017.8,594.7333333333333,,1236.0666666666666,785.6666666666666,,,1079.4,
2020-04-18 14:15:00,,884.6,889.0666666666667,,664.4,925.6666666666666,1147.4666666666667,,,948.4666666666667,460.8,,1181.1333333333334,729.2,,,961.8666666666667,
2020-04-18 14:30:00,,806.0,795.0666666666667,,629.6666666666666,862.8,991.3333333333334,,,888.3333333333334,479.53333333333336,,1089.0,661.4,,,870.1333333333333,
2020-04-18 14:45:00,,855.8666666666667,754.8,,594.8,813.3333333333334,912.5333333333333,,,782.9333333333333,484.8666666666667,,991.6666666666666,755.3333333333334,,,831.4,
2020-04-18 15:00:00,,910.2,700.0666666666667,,583.8,795.5333333333333,915.1333333333333,,,758.8,486.9166666666667,,1007.8,719.5333333333333,,,788.8666666666667,
2020-04-18 15:15:00,,883.0666666666667,704.0,,610.2,841.0,1000.8666666666667,,,749.4,,,1064.5333333333333,693.6666666666666,,,786.8,
2020-04-18 15:30:00,,889.4666666666667,743.7333333333333,,626.2,925.4666666666667,2085.0,,,751.4666666666667,,,1031.9333333333334,713.4666666666667,,,766.0,
2020-04-18 15:45:00,,888.4,730.0666666666667,,653.3333333333334,810.2666666666667,1002.2,,,753.4,,,1064.0666666666666,700.5333333333333,,,782.4,
2020-04-18 16:00:00,,875.0666666666667,753.3333333333334,,508.3333333333333,856.4,1026.8666666666666,,,735.2,,,1033.6,730.4,,,763.9333333333333,
2020-04-18 16:15:00,,888.3333333333334,692.8666666666667,,477.6,901.2,908.0666666666667,,,761.4,,,1028.6,747.8,,,795.2,
2020-04-18 16:30:00,,1063.7333333333333,686.0,,485.8,997.3333333333334,1006.4666666666667,,,796.4,,,1130.6,725.2,,,794.5333333333333,
2020-04-18 16:45:00,,1066.1333333333334,745.7333333333333,,603.5333333333333,905.1333333333333,1001.8,,,977.4,,,1085.0,764.4,,,776.0666666666667,
2020-04-18 17:00:00,,1232.4,800.7333333333333,,619.9333333333333,936.7333333333333,989.3333333333334,,,1139.8,986.4285714285714,,1090.2,869.7333333333333,,,737.1333333333333,
2020-04-18 17:15:00,,1416.6666666666667,870.7333333333333,,597.3333333333334,1182.6666666666667,1049.2,,,851.1333333333333,593.6,,1132.0666666666666,893.7333333333333,,,904.6,
2020-04-18 17:30:00,,1420.0666666666666,838.2,,592.0666666666667,1335.2,1114.6666666666667,,,883.8666666666667,623.1333333333333,,1035.2666666666667,823.3333333333334,,,863.3333333333334,
2020-04-18 17:45:00,,1422.0,915.9333333333333,,610.3333333333334,1302.4666666666667,1118.2666666666667,,,940.6,650.0666666666667,,920.0,869.8,,,1029.8666666666666,
2020-04-18 18:00:00,,1238.8666666666666,926.0,,594.5333333333333,1411.8666666666666,1174.1333333333334,,,868.0666666666667,604.2,,897.4,875.6,,,1029.9333333333334,
