Date/Time,6030_O_BELL,2071_O_NOSD,1502_O_BLPK,4431_O_WBG,4387_O_EDWD,5571_O_BUFF,3259_O_BRAD,8941_O_MTLE,3555_O_SCLL,8100_O_PTBZ,5679_O_BLOO,6560_O_MTLE,5052_O_PennHills,5060_O_LWCV,3108_O_STDT,1441_O_CARN,7543_O_MILL,6582_O_OAKD,4530_O_CNTP,5624_O_BUFF,4533_O_ALPK,3732_O_BCVW
2018-04-04 12:15:00,22.733333333333334,24.266666666666666,,,,,11.066666666666666,39.8,,,14.333333333333334,9.866666666666667,8.2,28.8,48.46666666666667,13.533333333333333,14.8,10.4,19.533333333333335,12.733333333333333,45.13333333333333,
2018-04-04 12:30:00,23.533333333333335,26.133333333333333,,,,,11.8,49.2,,,16.466666666666665,8.866666666666667,9.466666666666667,36.53333333333333,37.333333333333336,13.266666666666667,15.066666666666666,12.4,17.066666666666666,11.333333333333334,37.8,
2018-04-04 12:45:00,13.133333333333333,28.2,,,,,13.133333333333333,46.266666666666666,,,15.4,11.0,11.733333333333333,34.46666666666667,30.866666666666667,7.533333333333333,17.533333333333335,8.8,18.933333333333334,9.533333333333333,37.86666666666667,
2018-04-04 13:00:00,46.266666666666666,24.066666666666666,,,,,11.8,44.4,,,14.2,10.2,10.333333333333334,32.13333333333333,31.2,9.933333333333334,17.666666666666668,8.8,13.466666666666667,9.133333333333333,58.4,
2018-04-04 13:15:00,15.133333333333333,28.733333333333334,,,,,12.533333333333333,46.4,,,15.066666666666666,10.933333333333334,11.133333333333333,29.466666666666665,33.8,9.6,13.733333333333333,8.466666666666667,11.133333333333333,9.333333333333334,50.53333333333333,
2018-04-04 13:30:00,47.733333333333334,25.4,,,,,15.066666666666666,27.8,,,15.266666666666667,10.133333333333333,11.666666666666666,36.93333333333333,39.0,18.866666666666667,20.066666666666666,10.4,10.066666666666666,8.266666666666667,42.8,
2018-04-04 13:45:00,19.2,43.86666666666667,,,,,15.8,48.53333333333333,,,16.2,13.266666666666667,11.4,36.333333333333336,26.2,12.6,18.2,9.933333333333334,11.466666666666667,17.6,33.86666666666667,
2018-04-04 14:00:00,15.133333333333333,24.266666666666666,,,,,16.533333333333335,75.26666666666667,,,20.8,10.0,12.866666666666667,52.13333333333333,19.533333333333335,9.066666666666666,16.133333333333333,9.333333333333334,11.466666666666667,19.8,36.13333333333333,
2018-04-04 14:15:00,22.466666666666665,24.2,,,,,11.733333333333333,69.73333333333333,,,13.8,12.0,14.6,42.8,14.133333333333333,8.0,17.4,20.2,11.6,60.333333333333336,60.13333333333333,
2018-04-04 14:30:00,19.333333333333332,29.866666666666667,,10.75,,,23.6,42.666666666666664,,,22.333333333333332,11.866666666666667,14.733333333333333,43.666666666666664,22.866666666666667,9.6,18.533333333333335,15.133333333333333,12.866666666666667,43.93333333333333,67.13333333333334,
2018-04-04 14:45:00,13.133333333333333,24.066666666666666,,10.066666666666666,,,18.133333333333333,28.8,,,17.933333333333334,9.733333333333333,30.0,42.06666666666667,14.466666666666667,10.4,16.666666666666668,13.333333333333334,11.333333333333334,16.733333333333334,63.13333333333333,
2018-04-04 15:00:00,15.333333333333334,22.533333333333335,,15.0,,,17.2,35.0,,,14.666666666666666,10.866666666666667,18.066666666666666,32.333333333333336,14.666666666666666,9.0,18.333333333333332,10.533333333333333,10.666666666666666,15.866666666666667,75.93333333333334,
2018-04-04 15:15:00,24.866666666666667,22.066666666666666,,12.666666666666666,,,11.8,46.93333333333333,,,16.0,12.6,14.666666666666666,48.86666666666667,18.6,,18.333333333333332,17.8,14.666666666666666,12.533333333333333,79.4,
2018-04-04 15:30:00,15.4,25.6,,10.8,,,16.133333333333333,31.733333333333334,,,18.333333333333332,13.133333333333333,14.866666666666667,32.2,14.8,,16.4,14.066666666666666,14.533333333333333,11.866666666666667,59.733333333333334,
2018-04-04 15:45:00,21.066666666666666,20.333333333333332,,14.0,,,15.6,30.6,,,17.266666666666666,10.466666666666667,17.133333333333333,27.066666666666666,14.0,,18.866666666666667,13.266666666666667,14.4,10.866666666666667,51.6,
2018-04-04 16:00:00,29.466666666666665,22.333333333333332,,17.266666666666666,,,13.533333333333333,38.333333333333336,,,17.733333333333334,13.066666666666666,16.8,24.533333333333335,15.066666666666666,,21.2,12.2,12.666666666666666,10.066666666666666,44.333333333333336,
2018-04-04 16:15:00,21.2,18.666666666666668,,17.733333333333334,,,13.8,35.13333333333333,,,14.2,12.8,17.666666666666668,36.266666666666666,13.933333333333334,,24.6,14.0,18.6,12.333333333333334,42.4,
2018-04-04 16:30:00,19.666666666666668,22.066666666666666,,23.6,,,16.666666666666668,31.066666666666666,,,15.2,12.866666666666667,15.933333333333334,27.266666666666666,11.6,,38.6,18.2,18.666666666666668,11.666666666666666,55.46666666666667,
2018-04-04 16:45:00,22.666666666666668,27.733333333333334,,23.133333333333333,,,19.266666666666666,32.8,,,17.666666666666668,12.733333333333333,22.333333333333332,28.533333333333335,12.866666666666667,,31.666666666666668,14.533333333333333,14.666666666666666,11.0,65.66666666666667,
2018-04-04 17:00:00,17.8,26.733333333333334,,19.466666666666665,,,17.8,32.733333333333334,,,22.0,16.266666666666666,28.133333333333333,29.866666666666667,10.133333333333333,,28.0,15.133333333333333,14.6,12.8,54.46666666666667,
2018-04-04 17:15:00,28.133333333333333,25.866666666666667,,17.4,,,16.733333333333334,33.06666666666667,,,21.733333333333334,14.0,34.13333333333333,33.4,7.8,,36.13333333333333,16.8,17.466666666666665,14.4,55.0,
2018-04-04 17:30:00,21.466666666666665,31.6,,17.666666666666668,,,21.266666666666666,56.2,,,21.666666666666668,17.533333333333335,20.866666666666667,36.06666666666667,7.666666666666667,,32.266666666666666,29.8,15.533333333333333,24.733333333333334,40.4,
2018-04-04 17:45:00,26.0,33.46666666666667,,27.933333333333334,,,26.8,57.93333333333333,,,25.4,16.2,25.266666666666666,47.8,11.133333333333333,,34.6,23.0,19.266666666666666,23.6,47.86666666666667,
2018-04-04 18:00:00,32.46666666666667,38.8,,23.0,,,26.6,58.333333333333336,,,25.333333333333332,17.733333333333334,33.6,45.733333333333334,8.8,,35.4,25.75,27.666666666666668,37.666666666666664,42.13333333333333,
2018-04-04 18:15:00,27.666666666666668,37.266666666666666,,23.0,,,23.0,34.86666666666667,,,25.666666666666668,19.666666666666668,25.466666666666665,45.06666666666667,9.266666666666667,,42.6,,30.2,29.933333333333334,49.666666666666664,
2018-04-04 18:30:00,27.4,41.6,,23.933333333333334,,,29.2,34.733333333333334,,,25.866666666666667,21.333333333333332,26.133333333333333,45.6,11.0,,44.333333333333336,,20.666666666666668,25.133333333333333,55.86666666666667,
2018-04-04 18:45:00,32.0,40.666666666666664,,30.733333333333334,,,30.4,52.8,,,32.0,21.733333333333334,26.666666666666668,58.53333333333333,12.0,,42.733333333333334,,21.666666666666668,27.266666666666666,47.06666666666667,
2018-04-04 19:00:00,41.46666666666667,34.06666666666667,,37.13333333333333,,,32.46666666666667,43.4,,,29.466666666666665,22.8,31.2,57.86666666666667,10.666666666666666,,45.666666666666664,,21.666666666666668,27.8,39.06666666666667,
2018-04-04 19:15:00,46.06666666666667,37.8,,30.6,,,34.86666666666667,42.13333333333333,,,31.8,24.333333333333332,30.6,66.06666666666666,9.4,,40.46666666666667,,25.533333333333335,28.2,43.53333333333333,
2018-04-04 19:30:00,35.8,39.8,,30.933333333333334,,,35.06666666666667,41.06666666666667,,,33.46666666666667,28.933333333333334,36.4,66.4,7.066666666666666,,37.93333333333333,,29.466666666666665,28.2,41.0,
2018-04-04 19:45:00,31.6,41.6,,28.933333333333334,,,33.53333333333333,46.733333333333334,,,33.46666666666667,30.533333333333335,29.466666666666665,130.4,8.666666666666666,,41.8,,22.866666666666667,25.733333333333334,46.46666666666667,
2018-04-04 20:00:00,31.4,33.2,,38.266666666666666,,,36.666666666666664,43.4,,,31.4,28.266666666666666,31.2,174.2,7.4,,41.86666666666667,,19.733333333333334,25.866666666666667,38.13333333333333,
2018-04-04 20:15:00,29.666666666666668,30.866666666666667,,30.0,,,32.53333333333333,35.2,,,30.266666666666666,22.466666666666665,34.06666666666667,178.0,8.066666666666666,,41.46666666666667,,25.0,25.533333333333335,37.06666666666667,
2018-04-04 20:30:00,32.0,30.2,,27.866666666666667,,,30.733333333333334,46.4,,,27.2,20.066666666666666,27.2,105.86666666666666,7.666666666666667,25.0,40.266666666666666,,23.933333333333334,24.666666666666668,36.13333333333333,
2018-04-04 20:45:00,45.2,31.466666666666665,,27.466666666666665,,,30.2,33.46666666666667,,,27.133333333333333,21.133333333333333,29.733333333333334,142.6,8.066666666666666,19.933333333333334,42.46666666666667,,31.866666666666667,23.533333333333335,37.86666666666667,
2018-04-04 21:00:00,30.333333333333332,33.6,,29.866666666666667,,,29.8,50.86666666666667,,,28.0,18.533333333333335,31.2,309.06666666666666,14.2,24.733333333333334,42.4,,38.0,23.466666666666665,34.8,
2018-04-04 21:15:00,24.933333333333334,33.333333333333336,,30.8,,,31.533333333333335,50.333333333333336,,,31.733333333333334,19.666666666666668,30.733333333333334,69.4,29.933333333333334,29.2,42.666666666666664,,32.333333333333336,25.266666666666666,39.53333333333333,
2018-04-04 21:30:00,29.8,40.13333333333333,,27.666666666666668,,,31.933333333333334,40.733333333333334,,,30.0,23.4,29.0,261.0,47.333333333333336,28.8,46.86666666666667,,31.2,26.2,43.8,
2018-04-04 21:45:00,33.0,36.733333333333334,,29.466666666666665,,,40.0,38.53333333333333,,,29.933333333333334,25.466666666666665,30.866666666666667,212.6,60.2,30.533333333333335,50.53333333333333,,28.533333333333335,28.466666666666665,40.733333333333334,
2018-04-04 22:00:00,29.733333333333334,37.86666666666667,,28.0,,,38.8,35.733333333333334,,,35.266666666666666,33.666666666666664,33.53333333333333,222.06666666666666,74.2,27.866666666666667,45.06666666666667,,32.46666666666667,29.333333333333332,45.06666666666667,
2018-04-04 22:15:00,31.466666666666665,37.333333333333336,,29.666666666666668,,,42.0,34.666666666666664,,,31.266666666666666,31.466666666666665,32.93333333333333,146.2,73.6,28.933333333333334,45.06666666666667,,32.0,28.4,46.06666666666667,
2018-04-04 22:30:00,39.266666666666666,41.2,,37.266666666666666,,,39.8,32.86666666666667,,,34.333333333333336,30.866666666666667,31.666666666666668,133.13333333333333,53.06666666666667,254.93333333333334,48.6,,30.2,26.4,40.53333333333333,
2018-04-04 22:45:00,33.8,38.266666666666666,,30.866666666666667,,,41.2,31.333333333333332,,,33.0,30.4,33.93333333333333,81.06666666666666,43.46666666666667,220.13333333333333,43.93333333333333,,30.333333333333332,28.666666666666668,39.86666666666667,
2018-04-04 23:00:00,32.53333333333333,42.2,,31.266666666666666,,,42.93333333333333,32.46666666666667,,,31.733333333333334,32.8,32.0,128.73333333333332,34.46666666666667,43.4,38.733333333333334,,44.266666666666666,27.933333333333334,45.4,
