Date/Time,5624_O_BUFF,8941_O_MTLE,6196_O_MWSH,7543_O_MILL,2281_O_HiPK,2071_O_NOSD,2229_O_BAHT,4576_O_EMSW,2898_O_AVLN,5952_O_EDWD,6809_O_SQHS,8183_O_MILL,6496_O_MTLE,6140_O_FRHL,5708_O_XXXX
2017-06-15 20:15:00,,40.13333333333333,118.6,108.33333333333333,,,,83.93333333333334,70.93333333333334,89.8,85.33333333333333,136.53333333333333,,66.13333333333334,
2017-06-15 20:30:00,,39.4,161.0,1285.4666666666667,,,,73.2,55.4,99.4,523.5333333333333,115.0,,65.66666666666667,
2017-06-15 20:45:00,,39.2,82.53333333333333,223.6,,,,66.33333333333333,48.266666666666666,96.53333333333333,130.06666666666666,65.13333333333334,,77.6,
2017-06-15 21:00:00,,41.733333333333334,98.8,80.33333333333333,,,,72.8,51.4,70.93333333333334,58.733333333333334,78.6,,84.33333333333333,
2017-06-15 21:15:00,,45.666666666666664,73.46666666666667,140.4,,,,77.6,61.733333333333334,71.33333333333333,70.93333333333334,96.46666666666667,,77.8,
2017-06-15 21:30:00,,50.666666666666664,139.93333333333334,65.6,,,,61.86666666666667,54.333333333333336,76.06666666666666,69.53333333333333,59.8,,71.46666666666667,
2017-06-15 21:45:00,,43.46666666666667,116.46666666666667,90.8,,,,67.26666666666667,53.93333333333333,85.33333333333333,99.53333333333333,79.4,,73.66666666666667,
2017-06-15 22:00:00,,47.666666666666664,112.53333333333333,91.4,,,,64.06666666666666,54.53333333333333,109.46666666666667,98.2,110.46666666666667,,80.53333333333333,
2017-06-15 22:15:00,,42.4,92.06666666666666,93.6,,,,67.2,54.2,138.53333333333333,98.66666666666667,103.2,,82.4,
2017-06-15 22:30:00,,48.266666666666666,109.93333333333334,69.93333333333334,,,,72.4,59.53333333333333,136.33333333333334,100.8,108.33333333333333,,80.46666666666667,
2017-06-15 22:45:00,,43.266666666666666,139.6,93.2,,,,118.93333333333334,68.73333333333333,123.93333333333334,93.66666666666667,117.2,,85.53333333333333,
2017-06-15 23:00:00,,47.0,151.33333333333334,72.6,,,,95.46666666666667,67.6,117.33333333333333,81.4,109.73333333333333,,85.53333333333333,
2017-06-15 23:15:00,,45.8,112.6,92.4,,,,91.73333333333333,72.06666666666666,127.13333333333334,87.33333333333333,128.26666666666668,,87.66666666666667,
2017-06-15 23:30:00,,45.733333333333334,154.53333333333333,87.8,,,,93.73333333333333,68.4,103.26666666666667,102.86666666666666,151.6,,94.0,
2017-06-15 23:45:00,,70.26666666666667,122.2,77.4,,,,95.13333333333334,75.86666666666666,111.66666666666667,106.26666666666667,160.0,,116.33333333333333,
2017-06-16 00:00:00,,52.8,126.33333333333333,109.2,,,,107.93333333333334,80.66666666666667,119.66666666666667,87.93333333333334,165.6,,112.46666666666667,
2017-06-16 00:15:00,,57.6,101.2,131.66666666666666,,,,111.06666666666666,83.26666666666667,131.66666666666666,88.33333333333333,168.2,,122.4,
2017-06-16 00:30:00,,64.86666666666666,93.26666666666667,136.73333333333332,,,,119.86666666666666,89.46666666666667,147.06666666666666,118.6,162.0,,143.0,
2017-06-16 00:45:00,,62.666666666666664,85.8,147.6,,,,107.4,94.06666666666666,135.73333333333332,112.4,187.13333333333333,,130.0,
2017-06-16 01:00:00,,63.733333333333334,88.8,170.2,,,,118.06666666666666,100.13333333333334,152.33333333333334,126.53333333333333,195.0,,149.66666666666666,
2017-06-16 01:15:00,,73.93333333333334,97.2,146.86666666666667,,,,119.8,86.33333333333333,127.73333333333333,127.66666666666667,128.26666666666668,,168.86666666666667,
2017-06-16 01:30:00,,63.733333333333334,741.9333333333333,93.66666666666667,,,,107.13333333333334,86.53333333333333,156.33333333333334,109.93333333333334,108.13333333333334,,148.8,
2017-06-16 01:45:00,,63.93333333333333,128.26666666666668,95.46666666666667,,,,96.86666666666666,92.73333333333333,140.93333333333334,115.26666666666667,97.2,,121.86666666666666,
2017-06-16 02:00:00,,80.13333333333334,133.26666666666668,104.93333333333334,,,,111.4,104.86666666666666,108.2,124.26666666666667,123.53333333333333,,113.86666666666666,
2017-06-16 02:15:00,,60.93333333333333,110.46666666666667,121.66666666666667,,,,131.86666666666667,107.4,122.13333333333334,119.73333333333333,154.06666666666666,,120.66666666666667,
