Date/Time,4697_O_SQHL,4915_O_BLPK,8017_O_FYWD,6132_O_MONG,8750_O_DOWN,1587_O_MNNF_MN,7543_O_MTLE,4029_O_GTBG,1640_O_SWVL,1056_O_WLKG,7613_O_STCG,5405_O_SQHL,5565_O_CRCK,8194_O_MCRK,1679_O_SQHL
2022-09-17 05:15:00,,6941.266666666666,,,,,,2779.4666666666667,,5490.666666666667,,,,,
2022-09-17 05:30:00,,6754.2,,,,,,2665.0,,5464.733333333334,,,,,
2022-09-17 05:45:00,,6764.733333333334,,,,,,2548.133333333333,,5418.133333333333,,,,,
2022-09-17 06:00:00,,6511.733333333334,,,,,,2612.8,,5491.933333333333,,,,,
2022-09-17 06:15:00,,6560.8,,,,,,2506.8,,5473.866666666667,,,,,
2022-09-17 06:30:00,,6567.733333333334,,,,,,2622.133333333333,,5356.933333333333,,,,,
2022-09-17 06:45:00,,6849.333333333333,,,,,,2631.2,,5178.266666666666,,,,,
2022-09-17 07:00:00,,6700.2,,,,,,2669.6666666666665,,4990.666666666667,,,,,
2022-09-17 07:15:00,,7953.8,,,,,,2949.866666666667,,5052.866666666667,,,,,
2022-09-17 07:30:00,,8440.733333333334,,,,,,2861.266666666667,,4567.133333333333,,,,,
2022-09-17 07:45:00,,8014.6,,,,,,2560.3333333333335,,4497.733333333334,,,,,
2022-09-17 08:00:00,,7306.266666666666,,,,,6443.0,2844.6666666666665,,4272.6,,,,,
2022-09-17 08:15:00,,7155.466666666666,,,,,8258.266666666666,2917.8,,4197.133333333333,,,,,
2022-09-17 08:30:00,,6772.4,,,,,9682.8,2846.6,,5263.733333333334,,,,,
2022-09-17 08:45:00,,5148.6,,,,,6696.4,2984.133333333333,,4616.533333333334,,,,,
2022-09-17 09:00:00,,3952.9333333333334,,,,,6227.666666666667,2764.866666666667,,4260.266666666666,,,,,
2022-09-17 09:15:00,,3441.6666666666665,,,,,6079.466666666666,2386.733333333333,,3765.3333333333335,,,,,
2022-09-17 09:30:00,,3136.6666666666665,,,,,5564.6,2196.2,,3869.0666666666666,,,,,
2022-09-17 09:45:00,,2970.3333333333335,,,,,3972.8,1870.7333333333333,,3614.5333333333333,,,,,
2022-09-17 10:00:00,,2667.266666666667,,,,,3625.0666666666666,1737.6666666666667,,3246.866666666667,,,,,
2022-09-17 10:15:00,,2476.733333333333,,,,,3504.733333333333,1691.0666666666666,,2804.6666666666665,,,,,
2022-09-17 10:30:00,,2399.4666666666667,,,,,3450.0,1458.2,,2294.133333333333,,,,,
2022-09-17 10:45:00,,2277.733333333333,,,,,2710.0666666666666,1357.8666666666666,,2268.0,,,,,
2022-09-17 11:00:00,,2148.0,,,,,2662.133333333333,1178.6666666666667,,1895.3333333333333,,,,,
2022-09-17 11:15:00,,2034.4,,,,,2554.9333333333334,1170.3333333333333,,1840.2,,,,,
2022-09-17 11:30:00,,2017.4,,,,,2279.8,1116.9333333333334,,2001.5333333333333,,,,,
2022-09-17 11:45:00,,2019.0,,,,,2152.2,947.3333333333334,,2404.2,,,,,
2022-09-17 12:00:00,,1954.8,,,,,1778.0666666666666,896.7333333333333,,2773.3333333333335,,,,,
2022-09-17 12:15:00,,1958.2,,,,,1698.7333333333333,841.4,,2637.866666666667,,,,,
2022-09-17 12:30:00,,1828.6666666666667,,,,,1640.2666666666667,828.1333333333333,,2179.8,,,,,
2022-09-17 12:45:00,,1763.5333333333333,1594.875,,,,1606.3333333333333,767.2666666666667,,1947.3333333333333,,,,,
2022-09-17 13:00:00,,1762.6,1306.4,,,,1608.0,729.3333333333334,,1603.3333333333333,,2479.0,,,
2022-09-17 13:15:00,,1744.0,1234.6,,,,1549.9333333333334,733.5333333333333,,1292.6666666666667,,2021.8,,,
2022-09-17 13:30:00,,1736.2666666666667,1238.1333333333334,,,,1499.0,724.0,,1049.6,,2005.6666666666667,,,
