Date/Time,2164_O_DMBR,7924_O_LWCV,5809_O_SHGT,6651_O_SHGT,6780_O_FXCP,2130_O_MTOV,2759_O_BRHT,8888_O_MRSD,5624_O_BUFF,2400_O_STGC,7578_O_BVFL,3746_O_DOWN,8941_O_MTLE,5571_O_BUFF,4431_O_WBG,5470_O_SQHS,4667_O_PHLL,2554_O_STCG,4363_O_XXXX,4530_O_CNTP,4463_O_XXXX,8457_O_XXXX
2019-01-21 00:00:00,1128.5333333333333,,1381.2,,779.3333333333334,,,1097.0,1192.3333333333333,1284.2666666666667,1098.7333333333333,870.3333333333334,883.3333333333334,1192.3333333333333,1254.8,1593.8666666666666,715.5333333333333,980.0,1434.9333333333334,,,
2019-01-21 00:15:00,1087.2,,1312.0,,892.0,,,1024.4666666666667,1227.0666666666666,1305.6666666666667,1338.1333333333334,874.3333333333334,884.7333333333333,1227.0666666666666,1246.4,1507.6666666666667,745.5333333333333,925.9333333333333,1068.6,,,
2019-01-21 00:30:00,1958.8666666666666,,1277.8666666666666,,953.5333333333333,,,956.4666666666667,1247.8666666666666,1199.9333333333334,1622.0666666666666,890.6,867.8,1247.8666666666666,1398.7333333333333,1518.0666666666666,749.8,924.4,969.5333333333333,,,
2019-01-21 00:45:00,1067.3333333333333,,1238.0666666666666,,1006.1333333333333,,,1066.0666666666666,1293.1333333333334,1157.5333333333333,1519.2,881.4,876.9333333333333,1293.1333333333334,1376.5333333333333,1457.3333333333333,857.4666666666667,880.3333333333334,1185.6,,,
2019-01-21 01:00:00,2666.733333333333,,1124.8,,979.6666666666666,,,1128.4,1366.6,1154.6,1211.1333333333334,894.3333333333334,897.4666666666667,1366.6,1404.5333333333333,1430.4666666666667,871.2,862.8,954.4666666666667,,,
2019-01-21 01:15:00,2387.733333333333,,1129.0,,978.2666666666667,,,1185.6,1506.9333333333334,1114.7333333333333,1269.0666666666666,914.8,917.1333333333333,1506.9333333333334,1447.3333333333333,1676.6666666666667,847.0,845.5333333333333,1023.3333333333334,,,
2019-01-21 01:30:00,2097.733333333333,,1191.8,,997.6666666666666,,,1173.8666666666666,1602.8,1081.4,1450.3333333333333,930.1333333333333,915.8,1602.8,1534.0666666666666,1655.5333333333333,833.4,818.6,945.6,,,
2019-01-21 01:45:00,1747.3333333333333,,1190.4666666666667,,999.4666666666667,,,1159.5333333333333,1666.2666666666667,1118.6,1594.8666666666666,967.8,931.4666666666667,1666.2666666666667,1596.8666666666666,1570.4666666666667,852.3333333333334,805.6,931.4666666666667,,,
2019-01-21 02:00:00,3534.9333333333334,,1169.1333333333334,,977.2666666666667,,,1128.7333333333333,1760.0666666666666,1059.4,1512.6666666666667,1051.4666666666667,974.8,1760.0666666666666,1653.3333333333333,1596.0,851.6666666666666,791.6,945.6666666666666,,,
2019-01-21 02:15:00,1399.1333333333334,,1170.4,,988.3333333333334,,,1081.4,1805.0666666666666,1018.9333333333333,1549.2,1033.0,980.7333333333333,1805.0666666666666,1728.6666666666667,1659.0,879.7333333333333,736.0,997.9333333333333,,,
2019-01-21 02:30:00,1902.8666666666666,,1552.7333333333333,,979.2,,,1078.2666666666667,1829.1333333333334,999.4666666666667,1435.3333333333333,1074.6666666666667,1003.0666666666667,1829.1333333333334,1721.8666666666666,1769.0666666666666,887.5333333333333,722.0,1003.8666666666667,,,
2019-01-21 02:45:00,1951.0666666666666,,1537.4,,1014.3333333333334,,,1133.8,1797.1333333333334,1003.4666666666667,1439.2,1095.0,1033.5333333333333,1797.1333333333334,1694.5333333333333,1742.2666666666667,891.7333333333333,714.6666666666666,984.9333333333333,,,
2019-01-21 03:00:00,2003.3333333333333,,1567.3333333333333,,1108.3333333333333,,,1291.6666666666667,1791.1333333333334,1009.8666666666667,1512.8666666666666,1100.6666666666667,1040.6,1791.1333333333334,1671.4666666666667,1649.2,898.7333333333333,735.0,1003.8666666666667,,,
2019-01-21 03:15:00,1993.2,,1631.0,,1171.9333333333334,,,1105.3333333333333,1792.1333333333334,976.4,1471.9333333333334,1119.9333333333334,1052.2666666666667,1792.1333333333334,1655.2,1757.9333333333334,965.4666666666667,718.2666666666667,1055.7333333333333,,,
2019-01-21 03:30:00,1986.0666666666666,,1563.9333333333334,,1200.6666666666667,,,1133.0,1829.8666666666666,956.4,1303.9333333333334,1128.1333333333334,1075.1333333333334,1829.8666666666666,1630.0666666666666,1817.0666666666666,964.0666666666667,705.9333333333333,1084.0,,,
2019-01-21 03:45:00,2531.0666666666666,,1528.4666666666667,,1173.8666666666666,,,1159.9333333333334,1798.6666666666667,964.4,1251.3333333333333,1131.6666666666667,1094.6666666666667,1798.6666666666667,1608.0,1868.0666666666666,947.6,654.6,1122.4,,,
2019-01-21 04:00:00,1725.5333333333333,,1514.6666666666667,,1166.4,,,1129.8,1777.2,967.6,1228.3333333333333,1182.2,1124.9333333333334,1777.2,1606.8,1906.0,1013.2,667.1333333333333,1062.3333333333333,,,
2019-01-21 04:15:00,1653.8666666666666,,1560.6666666666667,,1156.8666666666666,,,1101.9333333333334,1711.2,955.1333333333333,1219.0666666666666,1211.0666666666666,1127.2,1711.2,1654.0666666666666,1910.9333333333334,1047.8,768.6,1058.0,,,
2019-01-21 04:30:00,1931.4666666666667,,1564.8,,1132.2666666666667,,,1116.8666666666666,1683.3333333333333,985.3333333333334,1222.2666666666667,1238.4,1160.1333333333334,1683.3333333333333,1611.4,2007.6,1128.6,754.8,1141.4,,,
