Date/Time,2020_O_CASM_CA,8931_O_WGSQ,8445_O_BRHT,6132_O_MONG,6274_O_GNFD,8750_O_DOWN,7674_O_WMIF,8335_O_CRHT,6784_O_SQHL,1724_O_DSVL,1542_O_WIMD_WI,4431_O_WBG,3930_O_XXXX
2021-08-05 20:15:00,,1659.3333333333333,1422.5,,1333.0,885.0,1530.0666666666666,,,1503.9333333333334,,,2513.0666666666666
2021-08-05 20:30:00,,1739.8,1495.75,,1433.9333333333334,909.8,1418.9333333333334,,,1528.3333333333333,,,1293.1333333333334
2021-08-05 20:45:00,,1793.8666666666666,1781.8666666666666,,1513.9333333333334,980.4666666666667,1425.2666666666667,,,1529.2666666666667,,,1327.4666666666667
2021-08-05 21:00:00,,1888.5333333333333,3692.733333333333,,1608.8666666666666,1065.4,1457.7333333333333,,,1559.8666666666666,,,1333.0666666666666
2021-08-05 21:15:00,,1949.4,4331.466666666666,,1661.7333333333333,842.3333333333334,1462.0,,,1455.2,,,1637.8
2021-08-05 21:30:00,,2018.0,2294.3333333333335,,1912.6666666666667,781.4666666666667,1486.6666666666667,,,1311.6666666666667,,,1356.2
2021-08-05 21:45:00,,2001.2666666666667,3375.133333333333,,1831.8666666666666,997.0666666666667,1902.0,,,1244.0666666666666,,,413.1333333333333
2021-08-05 22:00:00,,1994.1333333333334,1906.8,,1682.8,1638.8,2285.4,,,1210.7333333333333,,,0.0
2021-08-05 22:15:00,,1957.5333333333333,2771.9333333333334,,1557.8666666666666,805.4,1659.6,,,1167.4666666666667,,,0.0
2021-08-05 22:30:00,,1592.7333333333333,2224.866666666667,,1449.0666666666666,760.0666666666667,1510.6666666666667,,,1174.3333333333333,,,0.0
2021-08-05 22:45:00,,1446.1333333333334,3446.3333333333335,,1439.2,1010.0666666666667,2074.4666666666667,,,1151.5333333333333,,,0.0
2021-08-05 23:00:00,,1499.2666666666667,2675.3333333333335,,1491.5333333333333,791.8,1426.1333333333334,,,1110.6666666666667,,,0.0
2021-08-05 23:15:00,,1527.2,3785.3333333333335,,1530.4666666666667,803.8666666666667,1231.7333333333333,,,1150.0,,,0.0
2021-08-05 23:30:00,,1595.6666666666667,1957.8,,1561.2666666666667,847.1333333333333,1252.3333333333333,,,1224.6,,,0.0
2021-08-05 23:45:00,,1707.5333333333333,2284.9333333333334,,1620.8666666666666,851.6,1391.2666666666667,,,1258.0666666666666,,,0.0
2021-08-06 00:00:00,,1718.0666666666666,3377.0,,1677.6,868.6666666666666,1694.5333333333333,,,1341.6,,,0.0
2021-08-06 00:15:00,,1744.3333333333333,2434.9333333333334,,1729.7333333333333,1047.2,2071.133333333333,,,1433.8,,,0.0
2021-08-06 00:30:00,,1747.1333333333334,1925.8666666666666,,1694.6666666666667,993.2666666666667,2444.266666666667,,,1484.0,,,0.0
2021-08-06 00:45:00,,1759.4666666666667,1941.4,,1746.1333333333334,1035.5333333333333,2513.2,,,1501.5333333333333,,,0.0
2021-08-06 01:00:00,,1796.0,2016.5333333333333,,1836.3333333333333,1028.0666666666666,3233.133333333333,,,1540.6,,,0.0
2021-08-06 01:15:00,,1780.4666666666667,2091.9333333333334,,1887.8,996.8,4014.3333333333335,,,1622.6666666666667,,,0.0
2021-08-06 01:30:00,,1704.8,2062.866666666667,,1954.4,965.9333333333333,6266.0,,,1588.0,,,0.0
2021-08-06 01:45:00,,1796.5333333333333,1865.6666666666667,,2064.5333333333333,928.8,6556.0,,,1343.6,,,0.0
2021-08-06 02:00:00,,2132.5333333333333,1863.4,,2096.6666666666665,1469.2,7030.8,,,1324.8666666666666,,,0.0
2021-08-06 02:15:00,,2103.133333333333,1871.0666666666666,,2182.866666666667,1396.2,4751.533333333334,,,1490.6,,,0.0
2021-08-06 02:30:00,,2021.3333333333333,1881.4666666666667,,2247.733333333333,1343.2666666666667,3843.4,,,1750.7333333333333,,,0.0
2021-08-06 02:45:00,,1998.9333333333334,1972.7333333333333,,2333.2,1284.2,4108.466666666666,,,2054.133333333333,,,0.0
2021-08-06 03:00:00,,2012.3333333333333,2023.8666666666666,,2390.0666666666666,1180.5333333333333,5133.866666666667,,,2005.8,,,0.0
2021-08-06 03:15:00,,2053.6666666666665,3463.733333333333,,2466.6666666666665,1103.4666666666667,5832.0,,,2016.6,,,0.0
2021-08-06 03:30:00,,2272.2,2638.8,,2838.266666666667,1063.2666666666667,6315.666666666667,,,2108.9333333333334,,,0.0
2021-08-06 03:45:00,,2980.4666666666667,2258.4,,4508.533333333334,1028.3333333333333,6172.533333333334,,,2121.4,,,0.0
2021-08-06 04:00:00,,3184.8,2344.5333333333333,,4417.2,1022.2,6019.0,,,2306.9333333333334,,,0.0
2021-08-06 04:15:00,,2951.733333333333,2409.6666666666665,,4114.266666666666,1001.4666666666667,5738.6,,,2341.8,,,0.0
2021-08-06 04:30:00,,3233.4,2479.866666666667,,4338.333333333333,987.6,6363.066666666667,,,2728.866666666667,,,0.0
2021-08-06 04:45:00,,3392.733333333333,2425.5333333333333,,4393.6,991.1333333333333,6299.2,,,3692.6666666666665,,,0.0
2021-08-06 05:00:00,,3375.266666666667,2468.733333333333,,4469.8,978.5333333333333,6482.733333333334,,,3742.8,,,0.0
2021-08-06 05:15:00,,3275.866666666667,2698.6,,4550.466666666666,957.8666666666667,7782.2,,,3461.866666666667,,,0.0
2021-08-06 05:30:00,,3199.0,2822.733333333333,,4578.133333333333,1051.4,5867.2,,,4015.4666666666667,,,0.0
2021-08-06 05:45:00,,3211.8,2828.733333333333,,4786.466666666666,1245.8,6162.866666666667,,,4124.466666666666,,,0.0
2021-08-06 06:00:00,,2852.133333333333,2715.866666666667,,5394.066666666667,1484.7333333333333,6164.066666666667,,,4240.8,,,0.0
2021-08-06 06:15:00,,3227.6666666666665,3426.3333333333335,,5541.866666666667,1609.5333333333333,6483.733333333334,,,4291.533333333334,,,0.0
2021-08-06 06:30:00,,3411.4666666666667,3120.9333333333334,,5504.733333333334,2114.6666666666665,6270.4,,,3968.4666666666667,,,0.0
2021-08-06 06:45:00,,3361.5333333333333,4359.733333333334,,5568.8,11823.4,5993.466666666666,,,4009.3333333333335,,,0.0
2021-08-06 07:00:00,,3412.5333333333333,6142.066666666667,,5694.4,26240.466666666667,6194.0,,,3895.6,,,0.0
2021-08-06 07:15:00,,3431.0,4209.4,,5905.0,6182.733333333334,6229.333333333333,,,3505.3333333333335,,,0.0
2021-08-06 07:30:00,,5039.533333333334,4884.333333333333,,5704.866666666667,2182.3333333333335,6238.133333333333,,,3473.3333333333335,,,0.0
2021-08-06 07:45:00,,5096.2,4110.6,,5578.133333333333,2044.6,5817.333333333333,,,3192.8,,,0.0
2021-08-06 08:00:00,,3563.266666666667,5789.333333333333,,4810.8,2430.5333333333333,5131.733333333334,,,3119.733333333333,,,0.0
2021-08-06 08:15:00,,2692.266666666667,3851.266666666667,,4429.333333333333,2573.9333333333334,4523.2,,,3564.9333333333334,,,0.0
2021-08-06 08:30:00,,5492.4,3470.6666666666665,,3938.266666666667,2836.133333333333,4601.6,,,3720.266666666667,,,0.0
2021-08-06 08:45:00,,5274.133333333333,3285.133333333333,,3366.733333333333,3082.2,4249.066666666667,,,3746.6666666666665,,,0.0
2021-08-06 09:00:00,,3416.0666666666666,3120.0666666666666,,2853.6,2609.8,3467.266666666667,,,3634.6666666666665,,,0.0
2021-08-06 09:15:00,,2992.6,3375.2,,2568.266666666667,2465.733333333333,3105.4666666666667,,,3876.133333333333,,,0.0
2021-08-06 09:30:00,,2843.133333333333,2884.6666666666665,,2316.266666666667,1980.4,2229.6666666666665,,,3816.733333333333,,,0.0
2021-08-06 09:45:00,,2558.4,2651.133333333333,,2126.0666666666666,1648.8,1988.8,,,3512.133333333333,,,0.0
2021-08-06 10:00:00,,2373.8,2393.5333333333333,,2103.4666666666667,1469.7333333333333,1898.0666666666666,,,3339.6666666666665,,,0.0
2021-08-06 10:15:00,,2548.25,1979.4,,2045.0666666666666,1442.8,1866.8,,,3265.5333333333333,,,
2021-08-06 10:30:00,,,1868.8,,2055.6,1526.9333333333334,1813.0666666666666,,,3159.3333333333335,,,
2021-08-06 10:45:00,,,1751.0,,2013.7333333333333,1734.1333333333334,1791.1333333333334,,,4049.0,,,
2021-08-06 11:00:00,,,1645.6666666666667,,2170.5333333333333,1589.9333333333334,1695.6,,,3643.9333333333334,,,
2021-08-06 11:15:00,,,1597.2,,1918.6,1135.3333333333333,1617.6,,,2462.866666666667,,,
2021-08-06 11:30:00,,,1444.8666666666666,,1793.0,1067.2,1496.0666666666666,,,2953.6,,,
2021-08-06 11:45:00,,,1494.0,,1793.7333333333333,1140.6666666666667,1380.4,,,2200.8,,,
2021-08-06 12:00:00,,,1228.6666666666667,,1625.4666666666667,1298.5333333333333,1245.9333333333334,,,1933.2666666666667,,,
2021-08-06 12:15:00,,,1073.7333333333333,,1584.0666666666666,1325.9333333333334,1166.3333333333333,,,1789.3333333333333,,,
2021-08-06 12:30:00,,,1000.6666666666666,,1547.3333333333333,1309.5333333333333,1132.4666666666667,,,1720.7333333333333,,,
2021-08-06 12:45:00,,,1379.1333333333334,,1550.8666666666666,1343.9333333333334,1122.2666666666667,,,1701.4,,,
2021-08-06 13:00:00,,,1068.0,,1590.2666666666667,1446.8,1139.6666666666667,,,1579.4,,,
2021-08-06 13:15:00,,,888.4666666666667,,1580.2666666666667,1939.7333333333333,1104.8666666666666,,,1440.4666666666667,,,
2021-08-06 13:30:00,,,898.0,,1531.7333333333333,2013.9333333333334,1085.7333333333333,,,1342.0,,,
2021-08-06 13:45:00,,,850.8666666666667,,1479.1333333333334,1014.8,1094.2,,,1324.8,,,
2021-08-06 14:00:00,,,918.2,,1447.7333333333333,924.9333333333333,1087.9333333333334,,,1241.9333333333334,,,
2021-08-06 14:15:00,,,812.9333333333333,,1275.0,914.8666666666667,1034.2,,,1235.9333333333334,,,
2021-08-06 14:30:00,,,866.5333333333333,,1303.2666666666667,819.6666666666666,977.4,,,1287.0,,,
2021-08-06 14:45:00,,,830.4666666666667,,1238.4666666666667,784.2,969.0,,,1241.3333333333333,,,
2021-08-06 15:00:00,,,879.7333333333333,1040.5555555555557,1257.0,839.5333333333333,940.6666666666666,,,1209.3333333333333,,,
2021-08-06 15:15:00,,,927.0,1051.1333333333334,1233.9333333333334,870.5333333333333,1814.6666666666667,,,1256.9333333333334,,,
2021-08-06 15:30:00,,,1179.6,1082.9333333333334,1257.2,843.0666666666667,1045.2,,,1262.2,,,
2021-08-06 15:45:00,,,1061.9333333333334,1072.7333333333333,1237.8666666666666,784.6,984.3333333333334,,,1442.4,,,
