Date/Time,6913_O_MTLE_ME,6442_O_MNMP_MN,4215_O_MEKE,9675_O_SHAD,2925_O_PTBZ,6321_O_DOYL,2024_O_BADN,3328_O_TROY,5406_O_PLHL,2467_O_BAVN,4252_O_HZWD,2443_O_ETNA
2025-09-01 16:45:00,,,,,,178.86666666666700,,,,,,
2025-09-01 17:00:00,,,,,,186.0,,,,,,
2025-09-01 17:15:00,,,,,,217.53333333333300,,,,,,
2025-09-01 17:30:00,,,,,,206.53333333333300,,,,,,
2025-09-01 17:45:00,,,,,,483.26666666666700,,,,,,
2025-09-01 18:00:00,,,,,,201.46666666666700,,,,,,
2025-09-01 18:15:00,,,,,,205.33333333333300,,,,,,
2025-09-01 18:30:00,,,,,,220.26666666666700,,,,,,
2025-09-01 18:45:00,,,,,,236.93333333333300,,,,,,
2025-09-01 19:00:00,,,,,,244.06666666666700,,,,,,
2025-09-01 19:15:00,,,,,,270.6,,,,,,
2025-09-01 19:30:00,,,,,,322.1333333333330,,,,,,
2025-09-01 19:45:00,,,,,,297.0,,,,,,
2025-09-01 20:00:00,,,,,,369.6666666666670,,,,,,
2025-09-01 20:15:00,,,,,,351.8,,,,,,
2025-09-01 20:30:00,,,,,,358.0,,,,,,
2025-09-01 20:45:00,,,,,,386.06666666666700,,,,,,
2025-09-01 21:00:00,,,,,,408.6666666666670,,,,,,
2025-09-01 21:15:00,,,,,,418.93333333333300,,,,,,
2025-09-01 21:30:00,,,,,,432.93333333333300,,,,,,
2025-09-01 21:45:00,,,,,,460.3333333333330,,,,,,
2025-09-01 22:00:00,,,,,,475.8666666666670,,,,,,
2025-09-01 22:15:00,,,,,,571.2666666666670,,,,,,
2025-09-01 22:30:00,,,,,,725.4666666666670,,,,,,
2025-09-01 22:45:00,,,,,,728.6666666666670,,,,,,
2025-09-01 23:00:00,,,,,,723.8,,,,,,
2025-09-01 23:15:00,,,,,,677.3333333333330,,,,,,
2025-09-01 23:30:00,,,,,,664.2,,,,,,
2025-09-01 23:45:00,,,,,,667.4666666666670,,,,,,
2025-09-02 00:00:00,,,,,,692.8666666666670,,,,,,
2025-09-02 00:15:00,,,,,,776.7333333333330,,,,,,
2025-09-02 00:30:00,,,,,,769.2,,,,,,
2025-09-02 00:45:00,,,,,,861.1333333333330,,,,,,
2025-09-02 01:00:00,,,,,,774.0,,,,,,
2025-09-02 01:15:00,,,,,,780.7333333333330,,,,,,
2025-09-02 01:30:00,,,,,,804.7333333333330,,,,,,
2025-09-02 01:45:00,,,,,,839.2,,,,,,
2025-09-02 02:00:00,,,,,,896.4,,,,,,
2025-09-02 02:15:00,,,,,,843.3333333333330,,,,,,
2025-09-02 02:30:00,,,,,,833.9333333333330,,,,,,
2025-09-02 02:45:00,,,,,,835.1333333333330,,,,,,
2025-09-02 03:00:00,,,,,,856.1333333333330,,,,,,
2025-09-02 03:15:00,,,,,,841.3333333333330,,,,,,
2025-09-02 03:30:00,,,,,,855.3333333333330,,,,,,
2025-09-02 03:45:00,,,,,,818.6666666666670,,,,,,
2025-09-02 04:00:00,,,,,,868.6666666666670,,,,,,
2025-09-02 04:15:00,,,,,,912.4666666666670,,,,,,
2025-09-02 04:30:00,,,,,,910.5333333333330,,,,,,
2025-09-02 04:45:00,,,,,,871.4,,,,,,
2025-09-02 05:00:00,,,,,,868.3333333333330,,,,,,
2025-09-02 05:15:00,,,,,,913.8,,,,,,
2025-09-02 05:30:00,,,,,,984.3333333333330,,,,,,
2025-09-02 05:45:00,,,,,,1168.2666666666700,,,,,,
2025-09-02 06:00:00,,,,,,1194.7333333333300,,,,,,
2025-09-02 06:15:00,,,,,,1099.2666666666700,,,,,,
2025-09-02 06:30:00,,,,,,1114.5333333333300,,,,,,
2025-09-02 06:45:00,,,,,,1105.6,,,,,,
