Date/Time,7543_O_MILL,5571_O_BUFF,2557_O_SHADY,2661_O_ELOT,1768_O_WLKG,2071_O_NOSD,6582_O_OAKD,2281_O_HiPK,8997_O_XXXX,4530_O_CNTP,1502_O_BLPK,4431_O_WBG,8100_O_PTBZ,4710_O_SQHN,6949_O_CHWK,6561_O_MRSD,8356_O_OHRA,5179_O_SHRP,3555_O_SCLL,8941_O_MTLE,5679_O_BLOO,4387_O_EDWD
2017-11-28 22:00:00,,30.333333333333332,29.933333333333334,32.2,38.53333333333333,43.46666666666667,82.6,,,,,55.4,11.0,35.86666666666667,34.53333333333333,28.8,87.93333333333334,58.0,22.0,,40.93333333333333,36.6
2017-11-28 22:15:00,,28.4,33.4,36.2,43.13333333333333,45.666666666666664,94.2,,,,,208.06666666666666,10.466666666666667,34.13333333333333,31.733333333333334,28.2,47.0,56.46666666666667,19.466666666666665,,37.2,36.4
2017-11-28 22:30:00,,26.666666666666668,33.666666666666664,37.8,52.666666666666664,57.93333333333333,105.06666666666666,,,,,159.26666666666668,10.733333333333333,35.53333333333333,34.733333333333334,27.466666666666665,42.93333333333333,57.8,18.2,,36.0,34.4
2017-11-28 22:45:00,,29.8,32.53333333333333,39.4,49.6,63.733333333333334,103.26666666666667,,,,,136.26666666666668,10.733333333333333,38.333333333333336,34.333333333333336,29.0,45.6,55.666666666666664,19.2,,42.93333333333333,34.666666666666664
2017-11-28 23:00:00,,29.2,31.4,34.46666666666667,50.266666666666666,61.06666666666667,75.93333333333334,,,,,106.66666666666667,10.533333333333333,35.93333333333333,32.8,31.266666666666666,47.06666666666667,64.33333333333333,19.333333333333332,,46.86666666666667,34.2
2017-11-28 23:15:00,,30.333333333333332,32.13333333333333,45.86666666666667,56.53333333333333,58.13333333333333,99.26666666666667,,,,,85.66666666666667,9.066666666666666,34.733333333333334,34.4,34.0,47.46666666666667,58.86666666666667,19.466666666666665,,44.333333333333336,37.266666666666666
2017-11-28 23:30:00,,29.933333333333334,31.866666666666667,63.81818181818182,55.666666666666664,58.53333333333333,74.2,,,,,79.13333333333334,9.266666666666667,35.13333333333333,32.53333333333333,31.6,43.93333333333333,64.66666666666667,19.8,,42.93333333333333,36.53333333333333
2017-11-28 23:45:00,,30.333333333333332,33.06666666666667,,67.0,72.53333333333333,75.6,,,,,112.06666666666666,10.533333333333333,33.06666666666667,31.666666666666668,31.8,41.86666666666667,78.6,21.6,,39.666666666666664,37.6
2017-11-29 00:00:00,,29.666666666666668,32.666666666666664,,73.6,63.666666666666664,60.2,,,,,64.66666666666667,9.866666666666667,33.8,33.93333333333333,32.266666666666666,44.8,84.73333333333333,20.066666666666666,,34.266666666666666,37.2
2017-11-29 00:15:00,,32.86666666666667,34.13333333333333,,56.6,55.2,82.86666666666666,,,,,150.26666666666668,15.266666666666667,43.46666666666667,32.86666666666667,33.13333333333333,44.93333333333333,75.93333333333334,18.533333333333335,,35.06666666666667,38.0
