Date/Time,4514_O_MCCA,8798_O_FRHL,1128_O_HIPK,2610_O_INGM,7783_O_HZWD,5593_O_WLIB,5182_O_DORM,7112_O_FRHL,8637_O_HIPK,8941_O_MTLE,2348_O_HILL,6582_O_OAKD,6312_O_SQHS
2018-09-16 08:45:00,,,,,,,,,,34.2,,78.8,
2018-09-16 09:00:00,,,,,,,,,,28.066666666666666,,75.46666666666667,
2018-09-16 09:15:00,,,,,,,,,,26.2,,72.86666666666666,
2018-09-16 09:30:00,,,,,,,,,,23.266666666666666,,70.73333333333333,
2018-09-16 09:45:00,,,,,,,,,,16.733333333333334,,66.73333333333333,
2018-09-16 10:00:00,,,,,,,,,,13.666666666666666,,53.4,
2018-09-16 10:15:00,,,,,,,,,,12.866666666666667,,51.333333333333336,
2018-09-16 10:30:00,,,,,,,,,,15.266666666666667,,50.266666666666666,
2018-09-16 10:45:00,,,,,,,,,,19.733333333333334,,45.2,
2018-09-16 11:00:00,,,,,,,,,,141.53333333333333,,42.666666666666664,
2018-09-16 11:15:00,,,,,,,,,,40.733333333333334,,38.666666666666664,
2018-09-16 11:30:00,,,,,,,,,,24.733333333333334,,34.53333333333333,
2018-09-16 11:45:00,,,,,,,,,,15.533333333333333,,37.333333333333336,
2018-09-16 12:00:00,,,,,,,,,,14.133333333333333,,38.46666666666667,
2018-09-16 12:15:00,,,,,,,,,,12.133333333333333,,41.06666666666667,
2018-09-16 12:30:00,,,,,,,,,,14.866666666666667,,38.93333333333333,
2018-09-16 12:45:00,,,,,,,,,,12.466666666666667,,39.8,
2018-09-16 13:00:00,,,,,,,,,,13.4,,39.666666666666664,
2018-09-16 13:15:00,,,,,,,,,,17.4,,37.6,
2018-09-16 13:30:00,,,,,,,,,,10.2,,45.333333333333336,
2018-09-16 13:45:00,,,,,,,,,,7.8,,38.86666666666667,
2018-09-16 14:00:00,,,,,,,,,,7.533333333333333,,37.6,
2018-09-16 14:15:00,,,,,,,,,,7.6,,37.13333333333333,
2018-09-16 14:30:00,,,,,,,,,,6.8,,35.06666666666667,
2018-09-16 14:45:00,,,,,,,,,,5.6,,36.0,
2018-09-16 15:00:00,,,,,,,,,,9.133333333333333,,34.4,
2018-09-16 15:15:00,,,,,,,,,,15.266666666666667,,34.6,
2018-09-16 15:30:00,,,,,,,,,,15.933333333333334,,31.533333333333335,
2018-09-16 15:45:00,,,,,,,,,,10.866666666666667,,30.2,
2018-09-16 16:00:00,,,,,,,,,,8.333333333333334,,42.86666666666667,
2018-09-16 16:15:00,,,,,,,,,,7.333333333333333,,35.06666666666667,
2018-09-16 16:30:00,,,,,,,,,,8.4,,30.2,
2018-09-16 16:45:00,,,,,,,,,,13.2,,25.6,
2018-09-16 17:00:00,,,,,,,,,,14.0,,27.466666666666665,
2018-09-16 17:15:00,,,,,,,,,,15.866666666666667,,26.933333333333334,
2018-09-16 17:30:00,,,,,,,,,,21.466666666666665,,27.333333333333332,
2018-09-16 17:45:00,,,,,,,,,,20.0,,28.0,
2018-09-16 18:00:00,,,,,,,,,,16.4,,32.86666666666667,
2018-09-16 18:15:00,,,,,,,,,,28.866666666666667,,35.6,
2018-09-16 18:30:00,,,,,,,,,,52.666666666666664,,34.2,
2018-09-16 18:45:00,,,,,,,,,,35.2,,38.06666666666667,
2018-09-16 19:00:00,,,,,,,,,,25.4,,40.333333333333336,
2018-09-16 19:15:00,,,,,,,,,,24.2,,40.0,
2018-09-16 19:30:00,,,,,,,,,,26.2,,41.2,
2018-09-16 19:45:00,,,,,,,,,,23.666666666666668,,44.0,
2018-09-16 20:00:00,,,,,,,,,,23.4,,41.93333333333333,
2018-09-16 20:15:00,,,,,,,,,,23.266666666666666,,46.06666666666667,
2018-09-16 20:30:00,,,,,,,,,,23.933333333333334,,74.8,
2018-09-16 20:45:00,,,,,,,,,,23.533333333333335,,71.53333333333333,
2018-09-16 21:00:00,,,,,,,,,,26.266666666666666,,66.2,
2018-09-16 21:15:00,,,,,,,,,,24.866666666666667,,55.733333333333334,
2018-09-16 21:30:00,,,,,,,,,,26.733333333333334,,44.46666666666667,
2018-09-16 21:45:00,,,,,,,,,,27.733333333333334,,46.13333333333333,
2018-09-16 22:00:00,,,,,,,,,,28.466666666666665,,46.266666666666666,
2018-09-16 22:15:00,,,,,,,,,,29.933333333333334,,48.2,
2018-09-16 22:30:00,,,,,,,,,,30.533333333333335,,46.6,
2018-09-16 22:45:00,,,,,,,,,,33.666666666666664,,48.8,
2018-09-16 23:00:00,,,,,,,,,,36.93333333333333,,46.333333333333336,
2018-09-16 23:15:00,,,,,,,,,,38.06666666666667,,46.46666666666667,
2018-09-16 23:30:00,,,,,,,,,,41.733333333333334,,47.4,
2018-09-16 23:45:00,,,,,,,,,,41.666666666666664,,54.266666666666666,
2018-09-17 00:00:00,,,,,,,,,,37.266666666666666,,56.93333333333333,
2018-09-17 00:15:00,,,,,,,,,,41.266666666666666,,53.0,
2018-09-17 00:30:00,,,,,,,,,,46.86666666666667,,54.8,
2018-09-17 00:45:00,,,,,,,,,,53.266666666666666,,55.0,
2018-09-17 01:00:00,,,,,,,,,,48.6,,55.93333333333333,
2018-09-17 01:15:00,,,,,,,,,,50.6,,55.13333333333333,
2018-09-17 01:30:00,,,,,,,,,,48.06666666666667,,56.4,
2018-09-17 01:45:00,,,,,,,,,,46.4,,58.86666666666667,
2018-09-17 02:00:00,,,,,,,,,,57.2,,56.333333333333336,
2018-09-17 02:15:00,,,,,,,,,,59.8,,53.733333333333334,
2018-09-17 02:30:00,,,,,,,,,,64.0,,58.53333333333333,
2018-09-17 02:45:00,,,,,,,,,,94.73333333333333,,59.0,
2018-09-17 03:00:00,,,,,,,,,,85.73333333333333,,59.733333333333334,
2018-09-17 03:15:00,,,,,,,,,,116.06666666666666,,58.2,
2018-09-17 03:30:00,,,,,,,,,,147.2,,60.333333333333336,
2018-09-17 03:45:00,,,,,,,,,,188.4,,63.8,
2018-09-17 04:00:00,,,,,,,,,,668.9333333333333,,62.93333333333333,
2018-09-17 04:15:00,,,,,,,,,,169.0,,59.666666666666664,
2018-09-17 04:30:00,,,,,,,,,,138.0,,61.46666666666667,
2018-09-17 04:45:00,,,,,,,,,,1166.6,,63.0,
2018-09-17 05:00:00,,,,,,,,,,245.46666666666667,,64.46666666666667,
2018-09-17 05:15:00,,,,,,,,,,223.0,,63.2,
2018-09-17 05:30:00,,,,,,,,,,1046.1333333333334,,65.26666666666667,
2018-09-17 05:45:00,,,,,,,,,,163.46666666666667,,64.6,
2018-09-17 06:00:00,,,,,,,,,,151.0,,69.93333333333334,
2018-09-17 06:15:00,,,,,,,,,,122.06666666666666,,71.13333333333334,
2018-09-17 06:30:00,,,,,,,,,,157.8,,72.53333333333333,
2018-09-17 06:45:00,,,,,,,,,,146.93333333333334,,76.73333333333333,
2018-09-17 07:00:00,,,,,,,,,,194.93333333333334,,81.93333333333334,
