Date/Time,1502_O_BLPK,1639_O_ELIB,2071_O_NOSD,2281_O_HiPK,2319_O_DWNTN,4209_O_LWCV,4363_O_SQHS,4431_O_WBG,4691_O_SWKY,4919_O_HIPK,5309_O_SQHL,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,6227_O_ELIB,6399_O_GLEN,7543_O_MILL,8284_O_SWPK
2017-01-12 12:00:00,,,623.9333333333333,640.8,894.0666666666667,,,,,,556.6666666666666,4801.066666666667,4801.066666666667,528.4666666666667,815.3333333333335,613.1333333333333,725.5333333333333,507.13333333333327
2017-01-12 12:15:00,,,583.4666666666667,637.6,978.3333333333335,,,,,,561.9333333333333,4883.666666666667,4883.666666666667,540.8666666666667,752.0666666666667,590.2,755.8,496.8
2017-01-12 12:30:00,,,598.6,617.2,790.4666666666667,,,,,,545.0,6560.0666666666675,6560.0666666666675,510.8,710.3333333333335,596.2,648.7333333333332,460.73333333333335
2017-01-12 12:45:00,,,542.9333333333333,599.4,706.1333333333333,,,,,,508.8,4793.2,4793.2,498.2,672.2,590.8,604.3333333333334,450.4
2017-01-12 13:00:00,,,537.2,596.5333333333333,673.5333333333333,,,,446.66666666666674,,489.4,3652.266666666667,3652.266666666667,465.66666666666674,647.6,556.2666666666668,576.1333333333333,444.06666666666666
2017-01-12 13:15:00,,,547.3333333333334,588.8,703.6,,,,513.0,,468.2,4071.066666666666,4071.066666666666,461.0,652.0666666666667,552.0,573.0,445.4666666666666
2017-01-12 13:30:00,,,542.2,561.8,595.2,,,,566.7333333333332,,514.2666666666668,4063.266666666667,4063.266666666667,485.4666666666666,659.5333333333333,543.4,559.4,478.53333333333336
2017-01-12 13:45:00,,,550.0666666666667,542.9333333333333,563.5333333333333,,,,603.2,,510.2,4156.466666666666,4156.466666666666,512.6,636.3333333333334,555.3333333333334,591.4666666666667,495.8
2017-01-12 14:00:00,,,560.6666666666666,517.6666666666666,575.2666666666668,,,,599.6666666666666,,528.0666666666667,4119.8,4119.8,495.26666666666665,616.4666666666667,573.1333333333333,551.0,508.26666666666665
2017-01-12 14:15:00,,,574.7333333333332,525.7333333333332,547.3333333333334,,,,606.0,,536.2666666666668,3851.266666666667,3851.266666666667,494.06666666666666,594.5333333333333,590.5333333333333,536.5333333333333,488.66666666666674
2017-01-12 14:30:00,,,600.7333333333332,553.0666666666667,837.2,,,,605.6666666666666,,534.6666666666666,4494.133333333333,4494.133333333333,506.4666666666666,598.8,610.3333333333334,555.8666666666667,488.73333333333335
2017-01-12 14:45:00,,,635.9333333333333,576.6666666666666,651.4,,,,710.1333333333333,,538.5333333333333,4393.2,4393.2,513.6,618.4,626.4666666666667,556.7333333333332,490.4666666666666
2017-01-12 15:00:00,,,654.9333333333333,585.8666666666667,787.2,,,,783.4666666666667,,566.1333333333333,4227.6,4227.6,550.9333333333333,638.0666666666667,777.4,589.2666666666668,533.4
2017-01-12 15:15:00,,,708.4,582.9333333333333,591.5333333333333,,,,847.3333333333335,,627.6,5000.666666666667,5000.666666666667,579.6666666666666,652.5333333333333,811.0666666666667,568.6666666666666,525.6666666666666
2017-01-12 15:30:00,,,1058.7333333333333,585.3333333333334,663.2666666666668,,,,833.2666666666668,,790.8666666666667,5880.466666666666,5880.466666666666,715.8666666666667,648.7333333333332,408.9333333333333,574.2666666666668,594.2666666666668
2017-01-12 15:45:00,,,1771.0,583.7333333333332,943.8,,,,679.3333333333334,,1131.6,6379.466666666666,6379.466666666666,800.8,646.2,468.2,595.2666666666668,690.8
2017-01-12 16:00:00,,,1699.1333333333334,608.1333333333333,1262.8666666666666,,,,627.8666666666667,,1050.0,6076.133333333332,6076.133333333332,962.5333333333333,684.2666666666668,423.26666666666665,765.9333333333333,738.9333333333333
2017-01-12 16:15:00,,,1170.9333333333334,678.0666666666667,825.3333333333335,,,,453.2,,1193.4,5885.666666666668,5885.666666666668,1026.9333333333334,739.4666666666667,414.2,668.7333333333332,801.4666666666667
2017-01-12 16:30:00,,,1412.7333333333331,815.4,1064.2666666666667,,,,406.33333333333326,,1055.7333333333333,6087.666666666668,6087.666666666668,543.8666666666667,804.2666666666668,268.73333333333335,804.8666666666667,906.1333333333333
2017-01-12 16:45:00,,,713.8666666666667,950.4666666666667,790.5333333333333,,,,328.6666666666667,,479.66666666666674,6156.666666666668,6156.666666666668,499.73333333333335,1067.9333333333334,169.93333333333334,945.0,538.4
2017-01-12 17:00:00,,,456.13333333333327,977.6666666666665,1149.8666666666666,,,,1098.6,,395.06666666666666,4890.2,4890.2,334.3333333333333,1282.2,178.2,1000.3333333333335,405.13333333333327
2017-01-12 17:15:00,,,681.6,1116.6666666666667,792.5333333333333,,,,1132.1333333333334,,396.4666666666666,4615.533333333334,4615.533333333334,381.13333333333327,1527.2666666666669,209.66666666666663,1002.4666666666667,363.2
