Date/Time,1032_O_TRAF,2071_O_NOSD,3422_O_HICK,3514_O_HiPK,3929_O_CFT,4431_O_WBG,4488_O_LEET,5391_O_BLOO,5571_O_BUFF,8185_O_SWPK,8528_O_WEX
2016-01-07 21:15:00,,,,,,3188.266666666667,,,3543.866666666667,,
2016-01-07 21:30:00,,,,,,4100.133333333333,,,3448.8,,
2016-01-07 21:45:00,,,,,,4297.0,,,4915.733333333334,,
2016-01-07 22:00:00,,,,,,4543.866666666667,,,5259.133333333333,,
2016-01-07 22:15:00,,,,,,4909.266666666666,,,4283.133333333333,,
2016-01-07 22:30:00,,,,,,3505.866666666667,,,3818.933333333333,,
2016-01-07 22:45:00,,,,,,3757.266666666667,,,3820.0,,
2016-01-07 23:00:00,,,,,,3832.4666666666662,,,4278.6,,
2016-01-07 23:15:00,,,,,,4108.466666666666,,,4374.6,6263.666666666668,
2016-01-07 23:30:00,,,,,,4042.266666666667,,,3182.866666666667,7155.733333333334,
2016-01-07 23:45:00,,,,,,4767.666666666667,,,5112.533333333334,7879.533333333334,
2016-01-08 00:00:00,,,,,,5067.8,,,5086.533333333334,7800.533333333334,
2016-01-08 00:15:00,,,,,,5237.666666666667,,,5212.466666666666,7760.733333333334,
2016-01-08 00:30:00,,,,,,4812.533333333334,,,6148.6,7842.266666666666,
2016-01-08 00:45:00,,,,,,4513.133333333333,,,6222.666666666668,7838.466666666666,
2016-01-08 01:00:00,,,,,,4607.4,,,4441.733333333334,7741.666666666668,
2016-01-08 01:15:00,,,,,,5117.8,,,4332.6,7963.2,
2016-01-08 01:30:00,,,,,,4908.0,,,4256.333333333333,8221.6,
2016-01-08 01:45:00,,,,,,4405.333333333333,,,7022.666666666668,8360.866666666667,
2016-01-08 02:00:00,,,,,,4456.333333333333,,,8285.933333333332,8414.333333333334,
2016-01-08 02:15:00,,,,,,7380.6,,,7368.8,8384.8,
2016-01-08 02:30:00,,,,,,8461.866666666667,,,7679.2,8479.6,
2016-01-08 02:45:00,,,,,,9670.733333333334,,,7318.466666666666,8335.2,
2016-01-08 03:00:00,,,,,,9380.666666666666,,,5788.733333333334,8103.9333333333325,
2016-01-08 03:15:00,,,,,,6316.266666666666,,,7659.9333333333325,8214.666666666666,
2016-01-08 03:30:00,,,,,,4704.4,,,7158.4,8040.466666666666,
2016-01-08 03:45:00,,,,,,8657.333333333334,,,6091.0,8098.466666666666,
2016-01-08 04:00:00,,,,,,8896.666666666666,,,6091.333333333332,7874.266666666666,
2016-01-08 04:15:00,,,,,,8660.066666666668,,,6326.2,8072.6,
2016-01-08 04:30:00,,,,,,8400.466666666667,,,6148.2,8261.066666666668,
2016-01-08 04:45:00,,,,,,8242.866666666667,,,6111.2,8238.6,
2016-01-08 05:00:00,,,,,,8038.466666666666,,,5682.8,8250.733333333334,
2016-01-08 05:15:00,,,,,,7948.8,,,5765.666666666668,8174.866666666668,
2016-01-08 05:30:00,,,,,,7530.333333333332,,,6423.333333333332,8086.4,
2016-01-08 05:45:00,,,,,,7418.9333333333325,,,5689.2,7978.8,
2016-01-08 06:00:00,,,,,,7300.266666666666,,,5569.466666666666,7824.4,
2016-01-08 06:15:00,,,,,,7849.9333333333325,,,5804.666666666668,7751.0,
2016-01-08 06:30:00,,,,,,9839.266666666666,,,6519.466666666666,7869.466666666666,
2016-01-08 06:45:00,,,,,,12170.133333333333,,,7116.9333333333325,7897.733333333334,
2016-01-08 07:00:00,,,,,,9993.6,,,5915.666666666668,8310.4,
2016-01-08 07:15:00,,,,,,8412.466666666667,,,6021.666666666668,9119.266666666666,
2016-01-08 07:30:00,,,,,,9192.666666666666,,,6079.133333333332,8708.533333333333,
2016-01-08 07:45:00,,,,,,8097.4,,,5429.533333333334,8793.733333333334,
2016-01-08 08:00:00,,,,,,7464.357142857143,,,5644.533333333334,8848.866666666667,
2016-01-08 08:15:00,,,,,,6960.8,,,5766.466666666666,8698.866666666667,
2016-01-08 08:30:00,,,,,,8253.0,,,5716.2,8674.333333333334,
2016-01-08 08:45:00,,,,,,7343.466666666666,,,5450.0,8969.533333333333,
2016-01-08 09:00:00,,,,,,8282.466666666667,,,5815.466666666666,8662.0,
2016-01-08 09:15:00,,,,,,6313.866666666668,,,6050.333333333332,10254.2,
2016-01-08 09:30:00,,,,,,6920.666666666668,,,6247.4,10181.533333333333,
2016-01-08 09:45:00,,,,,,6679.666666666668,,,6542.4,8851.733333333334,
2016-01-08 10:00:00,,,,,,6286.133333333332,,,6323.9333333333325,7765.733333333334,
2016-01-08 10:15:00,,,,,,6096.8,,,7176.0666666666675,7374.466666666666,
2016-01-08 10:30:00,,,,,,5478.333333333333,,,6739.6,7440.6,
2016-01-08 10:45:00,,,,,,5584.266666666666,,,5929.8,8509.933333333332,
2016-01-08 11:00:00,,,,,,5892.266666666666,,,6444.6,7828.866666666668,
2016-01-08 11:15:00,,,,,,5923.666666666668,,,5001.4,7335.666666666668,
2016-01-08 11:30:00,,,,,,5476.533333333334,,,4496.533333333334,9260.466666666667,
2016-01-08 11:45:00,,,,,,5279.466666666666,,,4277.466666666666,8923.933333333332,
2016-01-08 12:00:00,,,,,,5552.333333333332,,,4258.466666666666,8228.4,
2016-01-08 12:15:00,,,,,,6742.533333333334,,,3914.933333333333,7855.8,
2016-01-08 12:30:00,,,,,,5914.533333333334,,,3484.4,7573.0666666666675,
2016-01-08 12:45:00,,,,,,6318.9333333333325,,,3216.333333333333,7957.466666666666,
2016-01-08 13:00:00,6839.5,,,,,5588.866666666668,,,2946.8,8582.6,
2016-01-08 13:15:00,8663.2,,,,,6283.333333333332,,,3554.333333333333,9146.333333333334,
2016-01-08 13:30:00,7283.4,,,,,5864.866666666668,,,3301.733333333333,8116.533333333334,
2016-01-08 13:45:00,5645.2,,,,,6552.2,,,3354.133333333333,6942.4,
2016-01-08 14:00:00,7681.0666666666675,,,,,5675.0,,,3305.4,7485.466666666666,
2016-01-08 14:15:00,8370.0,,,,,5149.6,,,3300.933333333333,8033.533333333334,
2016-01-08 14:30:00,6959.533333333334,,,,,5253.0,,,3445.933333333333,8477.933333333332,
2016-01-08 14:45:00,7638.666666666668,,,,,6005.0,,,3637.866666666667,8684.266666666666,
2016-01-08 15:00:00,7690.533333333334,,,,,6096.2,,,3491.333333333333,8770.133333333333,
2016-01-08 15:15:00,7321.4,,,,,5927.666666666668,,,3410.333333333333,8780.666666666666,
2016-01-08 15:30:00,9181.466666666667,,,,,5751.733333333334,,,3360.4,8910.2,
2016-01-08 15:45:00,8458.733333333334,,,,,5397.733333333334,,,3051.266666666667,8894.066666666668,
2016-01-08 16:00:00,7534.333333333332,,,,,5548.866666666668,,,2264.266666666667,8633.133333333333,
2016-01-08 16:15:00,7678.666666666668,,,,,6422.133333333332,,,1967.9333333333332,8258.466666666667,
2016-01-08 16:30:00,7893.0666666666675,,,,,6330.266666666666,,,1983.1333333333332,8371.733333333334,
2016-01-08 16:45:00,8057.2,,,,,5918.733333333334,,,2078.933333333333,7927.9333333333325,
2016-01-08 17:00:00,8578.466666666667,,,,,6303.2,,,2345.2,8318.466666666667,
2016-01-08 17:15:00,8372.2,,,,,6596.266666666666,,,2187.6666666666665,8066.733333333334,
2016-01-08 17:30:00,11141.533333333333,,,,,6689.866666666668,,,2097.933333333333,7717.333333333332,
2016-01-08 17:45:00,11057.866666666667,,,,,6640.533333333334,,,2131.4666666666667,7810.666666666668,
2016-01-08 18:00:00,10227.933333333332,,,,,6519.2,,,2838.666666666666,7316.666666666668,
2016-01-08 18:15:00,9230.933333333332,,,,,6610.533333333334,,,3908.066666666666,6946.333333333332,
2016-01-08 18:30:00,9058.933333333332,,,,,6823.133333333332,,,3021.933333333333,7081.0,
