Date/Time,5679_O_BLOO,8941_O_MTLE,6812_O_DUQS,5571_O_BUFF,4860_O_SQHN,4431_O_WBG,6582_O_OAKD,4574_O_MTLE,4816_O_GIBS,4839_O_RBN,6517_O_USCL,1354_O_SHADY,6758_O_MTLE,5624_O_BUFF,4530_O_CNTP,1502_O_BLPK
2018-04-23 00:00:00,41.93333333333333,65.26666666666667,,53.333333333333336,,68.53333333333333,50.0,,,,,,,53.333333333333336,,
2018-04-23 00:15:00,41.86666666666667,74.0,,54.06666666666667,,54.4,53.53333333333333,,,,,,,54.06666666666667,,
2018-04-23 00:30:00,42.93333333333333,80.93333333333334,,57.13333333333333,,54.333333333333336,54.86666666666667,,,,,,,57.13333333333333,,
2018-04-23 00:45:00,41.86666666666667,86.73333333333333,,57.2,,54.333333333333336,53.2,,,,,,,57.2,,
2018-04-23 01:00:00,42.733333333333334,75.93333333333334,,57.4,,57.6,51.4,,,,,,,57.4,,
2018-04-23 01:15:00,41.6,69.73333333333333,,58.8,,68.6,51.93333333333333,,,,,,,58.8,,
2018-04-23 01:30:00,44.8,74.53333333333333,,58.6,,57.4,49.53333333333333,,,,,,,58.6,,
2018-04-23 01:45:00,43.8,78.53333333333333,,60.8,,58.13333333333333,46.13333333333333,,,,,,,60.8,,
2018-04-23 02:00:00,44.93333333333333,75.8,,59.733333333333334,,57.733333333333334,48.4,,,,,,,59.733333333333334,,
2018-04-23 02:15:00,44.266666666666666,78.6,,59.8,,55.8,46.8,,,,,,,59.8,,
2018-04-23 02:30:00,45.8,76.8,,61.53333333333333,,55.4,49.93333333333333,,,,,,,61.53333333333333,,
2018-04-23 02:45:00,45.0,76.66666666666667,,63.2,,58.733333333333334,49.266666666666666,,,,,,,63.2,,
2018-04-23 03:00:00,44.53333333333333,82.06666666666666,,63.666666666666664,,84.93333333333334,50.06666666666667,,,,,,,63.666666666666664,,
2018-04-23 03:15:00,47.46666666666667,83.46666666666667,,59.93333333333333,,91.06666666666666,54.6,,,,,,,59.93333333333333,,
2018-04-23 03:30:00,48.13333333333333,80.4,,62.666666666666664,,81.66666666666667,55.333333333333336,,,,,,,62.666666666666664,,
2018-04-23 03:45:00,49.266666666666666,74.86666666666666,,63.0,,58.8,54.06666666666667,,,,,,,63.0,,
2018-04-23 04:00:00,47.53333333333333,88.13333333333334,,63.93333333333333,,56.333333333333336,57.8,,,,,,,63.93333333333333,,
2018-04-23 04:15:00,47.06666666666667,90.0,,61.46666666666667,,55.733333333333334,66.13333333333334,,,,,,,61.46666666666667,,
2018-04-23 04:30:00,45.86666666666667,109.06666666666666,,60.93333333333333,,55.13333333333333,60.13333333333333,,,,,,,60.93333333333333,,
2018-04-23 04:45:00,48.53333333333333,94.46666666666667,,63.666666666666664,,63.666666666666664,56.733333333333334,,,,,,,63.666666666666664,,
2018-04-23 05:00:00,48.06666666666667,97.13333333333334,,62.666666666666664,,71.46666666666667,54.733333333333334,,,,,,,62.666666666666664,,
2018-04-23 05:15:00,54.06666666666667,133.06666666666666,,62.53333333333333,,69.73333333333333,59.266666666666666,,,,,,,62.53333333333333,,
2018-04-23 05:30:00,49.4,147.93333333333334,,64.33333333333333,,70.66666666666667,56.46666666666667,,,,,,,64.33333333333333,,
2018-04-23 05:45:00,50.733333333333334,154.53333333333333,,65.53333333333333,,74.53333333333333,57.6,,,,,,,65.53333333333333,,
2018-04-23 06:00:00,51.06666666666667,200.66666666666666,,63.666666666666664,,90.4,62.86666666666667,,,,,,,63.666666666666664,,
2018-04-23 06:15:00,53.666666666666664,192.0,,64.6,,98.53333333333333,66.33333333333333,,,,,,,64.6,,
2018-04-23 06:30:00,58.93333333333333,1069.2666666666667,,64.53333333333333,,123.4,77.6,,,,,,,64.53333333333333,,
2018-04-23 06:45:00,56.4,305.73333333333335,,62.333333333333336,,119.66666666666667,90.8,,,,,,,62.333333333333336,,
2018-04-23 07:00:00,63.13333333333333,1506.9333333333334,,59.93333333333333,,130.6,113.6,,,,,,,59.93333333333333,,
2018-04-23 07:15:00,68.26666666666667,316.93333333333334,,64.73333333333333,,116.6,111.06666666666666,,,,,,,64.73333333333333,,
2018-04-23 07:30:00,72.93333333333334,251.86666666666667,,63.4,,114.66666666666667,187.4,,,,,,,63.4,,
2018-04-23 07:45:00,78.53333333333333,453.73333333333335,,61.06666666666667,,116.66666666666667,115.6,,,,,,,61.06666666666667,,
2018-04-23 08:00:00,76.4,283.53333333333336,,56.733333333333334,,139.86666666666667,137.53333333333333,,,,,,,56.733333333333334,,
2018-04-23 08:15:00,83.33333333333333,349.93333333333334,,57.93333333333333,,108.86666666666666,152.06666666666666,,,,,,,57.93333333333333,,
2018-04-23 08:30:00,94.0,272.53333333333336,,59.2,,111.26666666666667,110.86666666666666,,,,,,,59.2,,
2018-04-23 08:45:00,175.73333333333332,218.8,,57.86666666666667,,66.0,88.66666666666667,,,,,,,57.86666666666667,,
2018-04-23 09:00:00,74.86666666666666,164.33333333333334,,59.266666666666666,,87.53333333333333,81.53333333333333,,,,,,,59.266666666666666,,
2018-04-23 09:15:00,81.93333333333334,174.6,,58.733333333333334,,56.666666666666664,70.46666666666667,,,,,,,58.733333333333334,,
2018-04-23 09:30:00,79.93333333333334,120.73333333333333,,57.333333333333336,,58.2,63.93333333333333,,,,,,,57.333333333333336,,
2018-04-23 09:45:00,74.93333333333334,118.6,,54.733333333333334,,63.86666666666667,61.266666666666666,,,,,,,54.733333333333334,,
2018-04-23 10:00:00,69.2,108.73333333333333,,54.666666666666664,,53.93333333333333,59.8,,,,,,,54.666666666666664,,
2018-04-23 10:15:00,59.266666666666666,144.66666666666666,,56.13333333333333,,55.333333333333336,57.333333333333336,,,,,,,56.13333333333333,,
2018-04-23 10:30:00,53.4,113.73333333333333,,54.86666666666667,,55.06666666666667,53.2,,,,,,,54.86666666666667,,
2018-04-23 10:45:00,62.06666666666667,101.4,,57.666666666666664,,58.8,53.06666666666667,,,,,,,57.666666666666664,,
2018-04-23 11:00:00,58.6,86.86666666666666,,77.66666666666667,,49.13333333333333,53.2,,,,,,,77.66666666666667,,
2018-04-23 11:15:00,67.66666666666667,85.86666666666666,,57.53333333333333,,46.4,53.733333333333334,,,,,,,57.53333333333333,,
2018-04-23 11:30:00,51.93333333333333,95.73333333333333,,56.93333333333333,,55.333333333333336,54.93333333333333,,,,,,,56.93333333333333,,
2018-04-23 11:45:00,55.86666666666667,106.66666666666667,,54.733333333333334,,46.4,53.2,,,,,,,54.733333333333334,,
2018-04-23 12:00:00,58.0,120.2,,68.66666666666667,,50.06666666666667,51.53333333333333,,,,,,,68.66666666666667,,
2018-04-23 12:15:00,59.4,92.86666666666666,,84.86666666666666,,45.06666666666667,48.06666666666667,,,,,,,84.86666666666666,,
2018-04-23 12:30:00,57.666666666666664,125.73333333333333,,157.53333333333333,,43.2,59.86666666666667,,,,,,,157.53333333333333,,
2018-04-23 12:45:00,52.6,178.93333333333334,,63.8,,44.333333333333336,46.06666666666667,,,,,,,63.8,,
2018-04-23 13:00:00,47.4,102.33333333333333,,50.333333333333336,,43.06666666666667,45.13333333333333,,,,,,,50.333333333333336,,
2018-04-23 13:15:00,48.4,82.06666666666666,,58.4,,53.666666666666664,47.2,,,,,,,58.4,,
2018-04-23 13:30:00,51.2,165.0,,47.2,,48.266666666666666,44.733333333333334,,,,,,,47.2,,
2018-04-23 13:45:00,52.6,100.66666666666667,,48.333333333333336,,46.8,44.4,,,,,,,48.333333333333336,,
2018-04-23 14:00:00,50.6,103.06666666666666,,51.733333333333334,,46.266666666666666,47.266666666666666,,,,,,,51.733333333333334,,
2018-04-23 14:15:00,48.733333333333334,81.0,,49.6,,46.46666666666667,45.0,,,,,,,49.6,,
2018-04-23 14:30:00,46.13333333333333,133.73333333333332,,49.06666666666667,,45.2,45.13333333333333,,,,,,,49.06666666666667,,
2018-04-23 14:45:00,51.13333333333333,102.13333333333334,,51.86666666666667,,47.93333333333333,45.86666666666667,,,,,,,51.86666666666667,,
2018-04-23 15:00:00,47.06666666666667,73.06666666666666,,47.86666666666667,,44.2,43.0,,,,,,,47.86666666666667,,
2018-04-23 15:15:00,53.8,71.26666666666667,,59.666666666666664,,49.2,44.93333333333333,,,,,,,59.666666666666664,,
2018-04-23 15:30:00,53.733333333333334,98.8,,50.93333333333333,,44.333333333333336,41.266666666666666,,,,,,,50.93333333333333,,
2018-04-23 15:45:00,41.6,72.86666666666666,,49.86666666666667,,38.93333333333333,43.2,,,,,,,49.86666666666667,,
2018-04-23 16:00:00,46.0,112.13333333333334,,83.2,,64.66666666666667,43.06666666666667,,,,,,,83.2,,
2018-04-23 16:15:00,48.06666666666667,87.66666666666667,,49.333333333333336,,48.4,44.666666666666664,,,,,,,49.333333333333336,,
2018-04-23 16:30:00,48.8,90.8,,43.4,,48.13333333333333,43.13333333333333,,,,,,,43.4,,
2018-04-23 16:45:00,48.333333333333336,69.73333333333333,,46.733333333333334,,55.0,45.333333333333336,,,,,,,46.733333333333334,,
2018-04-23 17:00:00,49.2,120.06666666666666,,55.53333333333333,,54.93333333333333,44.46666666666667,,,,,,,55.53333333333333,,
2018-04-23 17:15:00,44.93333333333333,86.06666666666666,,44.333333333333336,,51.333333333333336,43.733333333333334,,,,,,,44.333333333333336,,
2018-04-23 17:30:00,45.666666666666664,144.46666666666667,,53.2,,52.333333333333336,44.0,,,,,,,53.2,,
2018-04-23 17:45:00,46.733333333333334,81.4,,55.2,,45.333333333333336,44.666666666666664,,,,,,,55.2,,
2018-04-23 18:00:00,55.46666666666667,62.46666666666667,,57.6,,66.6,45.4,,,,,,,57.6,,
2018-04-23 18:15:00,50.4,60.53333333333333,,55.333333333333336,,50.46666666666667,46.13333333333333,,,,,,,55.333333333333336,,
2018-04-23 18:30:00,48.13333333333333,62.13333333333333,,51.93333333333333,,50.13333333333333,47.06666666666667,,,,,,,51.93333333333333,,
2018-04-23 18:45:00,46.8,59.733333333333334,,52.333333333333336,,47.2,46.733333333333334,,,,,,,52.333333333333336,,
2018-04-23 19:00:00,43.4,61.666666666666664,,52.266666666666666,,55.333333333333336,45.0,,,,,,,52.266666666666666,,
2018-04-23 19:15:00,44.266666666666666,68.53333333333333,,52.13333333333333,,51.86666666666667,47.46666666666667,,,,,,,52.13333333333333,,
2018-04-23 19:30:00,44.53333333333333,62.06666666666667,,52.13333333333333,,53.266666666666666,48.266666666666666,,,,,,,52.13333333333333,,
2018-04-23 19:45:00,49.0,112.73333333333333,,51.93333333333333,,65.66666666666667,48.0,,,,,,,51.93333333333333,,
2018-04-23 20:00:00,48.8,73.33333333333333,,53.13333333333333,,59.333333333333336,48.46666666666667,,,,,,,53.13333333333333,,
2018-04-23 20:15:00,48.6,60.333333333333336,,57.333333333333336,,59.06666666666667,47.13333333333333,,,,,,,57.333333333333336,,
2018-04-23 20:30:00,44.46666666666667,55.4,,56.333333333333336,,56.6,46.53333333333333,,,,,,,56.333333333333336,,
2018-04-23 20:45:00,44.333333333333336,60.0,,56.46666666666667,,56.6,46.86666666666667,,,,,,,56.46666666666667,,
2018-04-23 21:00:00,44.4,62.86666666666667,,57.13333333333333,,52.46666666666667,46.0,,,,,,,57.13333333333333,,
2018-04-23 21:15:00,46.86666666666667,63.93333333333333,,59.333333333333336,,56.666666666666664,46.06666666666667,,,,,,,59.333333333333336,,
2018-04-23 21:30:00,53.6,65.46666666666667,,59.8,,61.333333333333336,44.2,,,,,,,59.8,,
2018-04-23 21:45:00,63.4,61.666666666666664,,68.06666666666666,,68.33333333333333,46.333333333333336,,,,,,,68.06666666666666,,
2018-04-23 22:00:00,56.13333333333333,60.733333333333334,,78.6,,64.26666666666667,53.733333333333334,,,,,,,78.6,,
2018-04-23 22:15:00,56.0,58.266666666666666,,64.26666666666667,,62.333333333333336,56.266666666666666,,,,,,,64.26666666666667,,
2018-04-23 22:30:00,48.06666666666667,60.46666666666667,,60.4,,60.0,54.13333333333333,,,,,,,60.4,,
2018-04-23 22:45:00,47.53333333333333,59.13333333333333,,60.4,,59.2,57.733333333333334,,,,,,,60.4,,
2018-04-23 23:00:00,47.333333333333336,66.93333333333334,,60.46666666666667,,57.8,58.266666666666666,,,,,,,60.46666666666667,,
2018-04-23 23:15:00,51.0,64.13333333333334,,60.53333333333333,,59.13333333333333,55.53333333333333,,,,,,,60.53333333333333,,
2018-04-23 23:30:00,49.4,59.4,,58.6,,56.4,53.2,,,,,,,58.6,,
2018-04-23 23:45:00,52.333333333333336,58.4,,62.0,,58.93333333333333,53.4,,,,,,,62.0,,
2018-04-24 00:00:00,51.6,57.13333333333333,,61.266666666666666,,59.13333333333333,54.06666666666667,,,,,,,61.266666666666666,,
2018-04-24 00:15:00,53.0,56.06666666666667,,62.2,,61.93333333333333,54.733333333333334,,,,,,,62.2,,
2018-04-24 00:30:00,56.2,62.2,,61.8,,62.2,51.86666666666667,,,,,,,61.8,,
2018-04-24 00:45:00,55.4,59.6,,61.53333333333333,,61.666666666666664,49.4,,,,,,,61.53333333333333,,
2018-04-24 01:00:00,57.86666666666667,62.46666666666667,,62.8,,59.46666666666667,53.0,,,,,,,62.8,,
2018-04-24 01:15:00,71.93333333333334,72.2,,65.4,,54.733333333333334,54.733333333333334,,,,,,,65.4,,
2018-04-24 01:30:00,65.26666666666667,74.53333333333333,,68.2,,54.2,61.2,,,,,,,68.2,,
2018-04-24 01:45:00,59.53333333333333,73.46666666666667,,65.0,,54.13333333333333,59.8,,,,,,,65.0,,
2018-04-24 02:00:00,57.2,66.4,,61.53333333333333,,50.8,57.93333333333333,,,,,,,61.53333333333333,,
2018-04-24 02:15:00,55.93333333333333,65.53333333333333,,64.13333333333334,,51.333333333333336,57.06666666666667,,,,,,,64.13333333333334,,
2018-04-24 02:30:00,52.53333333333333,59.46666666666667,,58.2,,53.86666666666667,57.666666666666664,,,,,,,58.2,,
2018-04-24 02:45:00,51.8,62.2,,60.266666666666666,,56.4,51.86666666666667,,,,,,,60.266666666666666,,
2018-04-24 03:00:00,51.53333333333333,68.46666666666667,,59.0,,61.53333333333333,54.46666666666667,,,,,,,59.0,,
2018-04-24 03:15:00,50.93333333333333,63.86666666666667,,60.333333333333336,,65.46666666666667,52.6,,,,,,,60.333333333333336,,
2018-04-24 03:30:00,48.333333333333336,63.53333333333333,,61.86666666666667,,63.93333333333333,53.266666666666666,,,,,,,61.86666666666667,,
2018-04-24 03:45:00,47.733333333333334,63.266666666666666,,64.53333333333333,,65.2,55.53333333333333,,,,,,,64.53333333333333,,
2018-04-24 04:00:00,48.733333333333334,59.666666666666664,,68.26666666666667,,65.33333333333333,55.06666666666667,,,,,,,68.26666666666667,,
2018-04-24 04:15:00,49.733333333333334,59.266666666666666,,67.6,,63.86666666666667,54.86666666666667,,,,,,,67.6,,
2018-04-24 04:30:00,50.266666666666666,58.13333333333333,,69.13333333333334,,63.4,55.733333333333334,,,,,,,69.13333333333334,,
2018-04-24 04:45:00,48.0,58.0,,69.33333333333333,,63.0,54.333333333333336,,,,,,,69.33333333333333,,
2018-04-24 05:00:00,49.333333333333336,59.93333333333333,,67.6,,61.0,58.266666666666666,,,,,,,67.6,,
2018-04-24 05:15:00,49.266666666666666,62.666666666666664,,67.66666666666667,,64.33333333333333,56.06666666666667,,,,,,,67.66666666666667,,
2018-04-24 05:30:00,50.06666666666667,68.46666666666667,,67.8,,63.4,65.8,,,,,,,67.8,,
2018-04-24 05:45:00,49.6,81.2,,66.46666666666667,,63.266666666666666,61.46666666666667,,,,,,,66.46666666666667,,
2018-04-24 06:00:00,51.0,75.73333333333333,,72.6,,67.26666666666667,57.2,,,,,,,72.6,,
2018-04-24 06:15:00,50.2,199.46666666666667,,72.93333333333334,,76.6,53.4,,,,,,,72.93333333333334,,
2018-04-24 06:30:00,52.8,254.6,,73.66666666666667,,74.06666666666666,53.333333333333336,,,,,,,73.66666666666667,,
2018-04-24 06:45:00,53.733333333333334,169.4,,83.46666666666667,,76.53333333333333,55.4,,,,,,,83.46666666666667,,
2018-04-24 07:00:00,53.4,240.0,,81.0,,76.86666666666666,50.6,,,,,,,81.0,,
2018-04-24 07:15:00,55.86666666666667,132.06666666666666,,87.73333333333333,,77.13333333333334,53.46666666666667,,,,,,,87.73333333333333,,
2018-04-24 07:30:00,58.8,237.46666666666667,,93.13333333333334,,77.13333333333334,57.666666666666664,,,,,,,93.13333333333334,,
2018-04-24 07:45:00,59.53333333333333,116.33333333333333,,103.86666666666666,,98.0,58.333333333333336,,,,,,,103.86666666666666,,
2018-04-24 08:00:00,63.6,120.66666666666667,,122.2,,84.4,60.266666666666666,,,,,,,122.2,,
2018-04-24 08:15:00,66.66666666666667,113.33333333333333,,128.13333333333333,,80.46666666666667,63.2,,,,,,,128.13333333333333,,
2018-04-24 08:30:00,76.33333333333333,123.8,,133.66666666666666,,88.13333333333334,67.6,,,,,,,133.66666666666666,,
2018-04-24 08:45:00,93.4,148.6,,131.66666666666666,,89.6,78.4,,,,,,,131.66666666666666,,
2018-04-24 09:00:00,70.2,144.33333333333334,,144.4,,83.93333333333334,85.13333333333334,,,,,,,144.4,,
2018-04-24 09:15:00,77.33333333333333,139.93333333333334,,127.33333333333333,,85.13333333333334,98.4,,,,,,,127.33333333333333,,
2018-04-24 09:30:00,85.06666666666666,118.2,,123.06666666666666,,82.33333333333333,103.13333333333334,,,,,,,123.06666666666666,,
2018-04-24 09:45:00,82.4,266.8,,122.13333333333334,,84.66666666666667,105.46666666666667,,,,,,,122.13333333333334,,
2018-04-24 10:00:00,74.13333333333334,115.33333333333333,,128.66666666666666,,79.73333333333333,99.66666666666667,,,,,,,128.66666666666666,,
2018-04-24 10:15:00,72.93333333333334,114.4,,137.26666666666668,,79.26666666666667,99.2,,,,,,,137.26666666666668,,
2018-04-24 10:30:00,70.93333333333334,115.86666666666666,,140.33333333333334,,75.33333333333333,91.46666666666667,,,,,,,140.33333333333334,,
2018-04-24 10:45:00,69.66666666666667,118.93333333333334,,144.73333333333332,,71.06666666666666,87.13333333333334,,,,,,,144.73333333333332,,
2018-04-24 11:00:00,66.4,110.26666666666667,,129.93333333333334,,62.4,86.8,,,,,,,129.93333333333334,,
2018-04-24 11:15:00,65.33333333333333,108.8,,130.8,,59.53333333333333,88.4,,,,,,,130.8,,
2018-04-24 11:30:00,67.73333333333333,103.8,,126.2,,55.6,88.26666666666667,,,,,,,126.2,,
2018-04-24 11:45:00,67.26666666666667,102.8,,127.13333333333334,,56.333333333333336,91.4,,,,,,,127.13333333333334,,
2018-04-24 12:00:00,60.93333333333333,106.4,,136.26666666666668,,52.46666666666667,87.33333333333333,,,,,,,136.26666666666668,,
2018-04-24 12:15:00,57.06666666666667,107.73333333333333,,135.46666666666667,,41.2,83.93333333333334,,,,,,,135.46666666666667,,
2018-04-24 12:30:00,58.6,109.2,,121.26666666666667,,32.2,83.8,,,,,,,121.26666666666667,,
2018-04-24 12:45:00,55.4,95.0,,109.33333333333333,,26.933333333333334,77.66666666666667,,,,,,,109.33333333333333,,
2018-04-24 13:00:00,51.93333333333333,102.93333333333334,,97.13333333333334,,25.266666666666666,70.26666666666667,,,,,,,97.13333333333334,,
2018-04-24 13:15:00,44.8,98.6,,91.46666666666667,,20.4,63.86666666666667,,,,,,,91.46666666666667,,
2018-04-24 13:30:00,47.06666666666667,93.73333333333333,,83.93333333333334,,17.8,56.86666666666667,,,,,,,83.93333333333334,,
2018-04-24 13:45:00,45.266666666666666,103.86666666666666,,75.26666666666667,,17.933333333333334,54.6,,,,,,,75.26666666666667,,
2018-04-24 14:00:00,37.333333333333336,84.6,,58.93333333333333,,19.4,49.8,,,,,,,58.93333333333333,,
2018-04-24 14:15:00,28.933333333333334,70.93333333333334,,46.266666666666666,,16.666666666666668,43.333333333333336,,,,,,,46.266666666666666,,
2018-04-24 14:30:00,28.866666666666667,81.6,,33.4,,16.066666666666666,29.6,,,,,,,33.4,,
2018-04-24 14:45:00,29.133333333333333,49.4,,26.0,,15.4,22.933333333333334,,,,,,,26.0,,
2018-04-24 15:00:00,26.4,45.46666666666667,,26.666666666666668,,13.0,21.8,,,,,,,26.666666666666668,,
2018-04-24 15:15:00,25.6,43.666666666666664,,25.6,,13.466666666666667,21.866666666666667,,,,,,,25.6,,
2018-04-24 15:30:00,26.533333333333335,41.2,,23.333333333333332,,16.733333333333334,22.266666666666666,,,,,,,23.333333333333332,,
2018-04-24 15:45:00,26.066666666666666,50.0,,21.6,,19.733333333333334,23.266666666666666,,,,,,,21.6,,
2018-04-24 16:00:00,26.333333333333332,59.333333333333336,,21.933333333333334,,21.733333333333334,27.066666666666666,,,,,,,21.933333333333334,,
2018-04-24 16:15:00,28.666666666666668,61.333333333333336,,20.4,,25.6,28.466666666666665,,,,,,,20.4,,
2018-04-24 16:30:00,55.4,60.46666666666667,,20.733333333333334,,25.0,29.466666666666665,,,,,,,20.733333333333334,,
2018-04-24 16:45:00,35.6,60.06666666666667,,24.0,,26.133333333333333,31.466666666666665,,,,,,,24.0,,
2018-04-24 17:00:00,35.13333333333333,51.53333333333333,,24.066666666666666,,25.333333333333332,35.06666666666667,,,,,,,24.066666666666666,,
2018-04-24 17:15:00,36.2,49.93333333333333,,25.666666666666668,,28.866666666666667,40.86666666666667,,,,,,,25.666666666666668,,
2018-04-24 17:30:00,41.46666666666667,51.86666666666667,,29.133333333333333,,31.2,45.666666666666664,,,,,,,29.133333333333333,,
2018-04-24 17:45:00,42.2,56.4,,30.333333333333332,,36.0,50.2,,,,,,,30.333333333333332,,
2018-04-24 18:00:00,43.4,49.6,,32.86666666666667,,39.266666666666666,43.53333333333333,,,,,,,32.86666666666667,,
2018-04-24 18:15:00,39.8,51.86666666666667,,29.866666666666667,,40.0,49.06666666666667,,,,,,,29.866666666666667,,
2018-04-24 18:30:00,41.8,55.666666666666664,,32.4,,41.86666666666667,51.93333333333333,,,,,,,32.4,,
2018-04-24 18:45:00,45.46666666666667,66.4,,26.666666666666668,,44.2,50.8,,,,,,,26.666666666666668,,
2018-04-24 19:00:00,48.0,68.26666666666667,,26.333333333333332,,42.13333333333333,51.266666666666666,,,,,,,26.333333333333332,,
2018-04-24 19:15:00,46.46666666666667,62.93333333333333,,27.466666666666665,,41.266666666666666,52.0,,,,,,,27.466666666666665,,
2018-04-24 19:30:00,43.06666666666667,55.53333333333333,,27.133333333333333,,44.733333333333334,57.4,,,,,,,27.133333333333333,,
2018-04-24 19:45:00,46.2,66.66666666666667,,26.0,,53.53333333333333,56.4,,,,,,,26.0,,
2018-04-24 20:00:00,47.4,79.06666666666666,,28.066666666666666,,58.13333333333333,55.8,,,,,,,28.066666666666666,,
2018-04-24 20:15:00,51.0,67.46666666666667,,25.333333333333332,,58.46666666666667,59.733333333333334,,,,,,,25.333333333333332,,
2018-04-24 20:30:00,51.86666666666667,62.46666666666667,,25.4,,57.8,59.86666666666667,,,,,,,25.4,,
2018-04-24 20:45:00,48.46666666666667,61.46666666666667,,27.8,,62.2,56.8,,,,,,,27.8,,
2018-04-24 21:00:00,46.4,63.2,,31.2,,57.733333333333334,53.46666666666667,,,,,,,31.2,,
