Date/Time,6132_O_MONG,2020_O_CASM_CA,4087_O_OKDL,8676_O_SWVL,8898_O_NBRD,5281_O_EDWD,6994_O_ALPK,7830_O_MERF_ME,5733_O_VARN_VA,2041_O_SWVL,6170_O_MTLE,8750_O_DOWN,6254_O_FXCP,7833_O_VARN_VA,2674_O_FRHL,1094_O_SQHL,2430_O_GRBG,4431_O_WBG
2022-01-12 02:30:00,,1375.2666666666667,911.6666666666666,1628.5333333333333,1544.4666666666667,1059.6,,3859.4,3655.133333333333,2063.8,888.8666666666667,892.3333333333334,1313.2,5055.533333333334,1606.6666666666667,1089.1333333333334,992.2666666666667,
2022-01-12 02:45:00,,1357.2666666666667,888.1333333333333,1055.5333333333333,1315.6666666666667,983.9333333333333,,3654.133333333333,3485.3333333333335,1172.0666666666666,851.9333333333333,842.4666666666667,1237.1333333333334,5157.733333333334,1399.5333333333333,1010.6666666666666,589.3333333333334,
2022-01-12 03:00:00,,1276.8666666666666,859.7333333333333,989.4,1303.5333333333333,962.3333333333334,,3437.6666666666665,3222.2,1071.0666666666666,795.7333333333333,780.4,1168.2,5472.266666666666,1412.8666666666666,961.6666666666666,452.1333333333333,
2022-01-12 03:15:00,,1205.7333333333333,829.8666666666667,1023.3333333333334,1195.4,889.3333333333334,,3441.6666666666665,3150.4666666666667,1143.5333333333333,756.6,747.4666666666667,1086.3333333333333,6391.0,1449.0666666666666,899.8666666666667,394.6,
2022-01-12 03:30:00,,1165.8,822.8666666666667,955.4666666666667,1108.5333333333333,1100.3333333333333,,3642.9333333333334,3561.0666666666666,1001.3333333333334,732.6,726.6,1022.3333333333334,6752.466666666666,1513.1333333333334,840.1333333333333,374.53333333333336,
2022-01-12 03:45:00,,1136.1333333333334,782.6666666666666,900.4666666666667,1146.0,885.0,,3516.0666666666666,3659.2,947.1333333333333,708.1333333333333,674.2,960.1333333333333,6621.933333333333,1370.7333333333333,821.6666666666666,371.2,
2022-01-12 04:00:00,,1138.4,771.0,757.3333333333334,1367.0666666666666,854.0,,3527.9333333333334,3463.133333333333,817.4,684.7333333333333,639.1333333333333,913.7333333333333,6325.133333333333,1073.2,783.9333333333333,362.2,
2022-01-12 04:15:00,,1155.2,730.3333333333334,759.9333333333333,1544.4666666666667,819.1333333333333,,3793.3333333333335,3363.3333333333335,785.6666666666666,659.4666666666667,614.0666666666667,880.5333333333333,6515.666666666667,918.2,763.4666666666667,1246.0,
2022-01-12 04:30:00,,1227.0666666666666,709.1333333333333,722.2666666666667,1417.8666666666666,876.2666666666667,,3525.6666666666665,3249.266666666667,767.6666666666666,640.6666666666666,577.2,853.1333333333333,6522.066666666667,1085.6,751.0,6951.533333333334,
2022-01-12 04:45:00,,1334.0666666666666,697.0666666666667,712.2666666666667,1276.1333333333334,820.0,,3384.133333333333,3155.133333333333,770.0,632.6666666666666,620.6,831.8,6329.4,1193.6,743.8,4243.466666666666,
2022-01-12 05:00:00,,1257.4666666666667,710.7333333333333,720.0666666666667,1218.2,906.4,,4071.133333333333,3094.4666666666667,764.5333333333333,649.6,543.0666666666667,819.2666666666667,6320.866666666667,1045.5333333333333,741.6666666666666,2012.4666666666667,
2022-01-12 05:15:00,,1196.5333333333333,728.1333333333333,721.0,1190.8,920.2,,5935.866666666667,3143.4666666666667,767.2,637.9333333333333,525.7333333333333,815.1333333333333,5691.0,1152.5333333333333,773.2,984.2666666666667,
2022-01-12 05:30:00,,1204.6,730.9333333333333,733.0666666666667,1264.8666666666666,1016.9333333333333,,5588.066666666667,3419.6666666666665,779.5333333333333,609.2666666666667,531.1333333333333,840.7333333333333,6153.466666666666,1055.0666666666666,744.6666666666666,564.0666666666667,
2022-01-12 05:45:00,,1235.2,740.0,739.4666666666667,1234.3333333333333,956.7333333333333,,4297.0,3662.6,810.2666666666667,672.4666666666667,520.4666666666667,818.4,6739.2,996.2,740.0,415.73333333333335,
2022-01-12 06:00:00,,1236.1333333333334,737.4,756.1333333333333,1194.1333333333334,966.0666666666667,,3028.3333333333335,3558.266666666667,813.6666666666666,615.0666666666667,507.8666666666667,825.0666666666667,6348.266666666666,1087.8,705.8666666666667,347.1333333333333,
2022-01-12 06:15:00,,1235.0,746.7333333333333,701.8,1342.2666666666667,988.3333333333334,,3139.266666666667,3390.866666666667,751.2666666666667,626.0,531.9333333333333,807.6666666666666,6188.533333333334,962.4,716.0,327.73333333333335,
2022-01-12 06:30:00,,1191.8666666666666,743.8666666666667,668.1333333333333,1581.5333333333333,1026.8666666666666,,3091.0666666666666,3212.2,742.7333333333333,667.6666666666666,565.0,798.6,6046.266666666666,916.8666666666667,733.8,321.4,
2022-01-12 06:45:00,,1164.4,751.8,638.5333333333333,1446.5333333333333,867.0666666666667,,3154.133333333333,3113.133333333333,684.4,812.9333333333333,529.2666666666667,781.0666666666667,5966.8,861.6,750.1333333333333,327.06666666666666,
2022-01-12 07:00:00,,1154.0666666666666,768.8666666666667,633.8,1212.6666666666667,733.2666666666667,,3250.4,3006.4,685.0,840.5333333333333,540.3333333333334,780.6,5947.2,889.7333333333333,792.5333333333333,349.0,
2022-01-12 07:15:00,,1299.2666666666667,757.2666666666667,638.5333333333333,1157.2666666666667,850.4666666666667,,3455.0666666666666,3009.2,689.9333333333333,779.0666666666667,512.2666666666667,783.4,5958.866666666667,736.5333333333333,859.5333333333333,847.7333333333333,
