Date/Time,7543_O_MILL,8284_O_SWPK,6399_O_GLEN,2319_O_DWNTN,2071_O_NOSD,4691_O_SWKY,6227_O_ELIB,4431_O_WBG,5571_O_BUFF,4209_O_LWCV,4363_O_SQHS,5624_O_BUFF,2281_O_HiPK,5679_O_BLOO,1502_O_BLPK,1639_O_ELIB,5309_O_SQHL,4919_O_HIPK
2017-01-11 23:30:00,196.53333333333333,68.13333333333334,87.8,52.266666666666666,73.6,,70.26666666666667,,365.1333333333333,,,365.1333333333333,66.53333333333333,67.86666666666666,,,66.66666666666667,
2017-01-11 23:45:00,196.2,67.53333333333333,87.2,52.06666666666667,76.13333333333334,,79.53333333333333,,365.1333333333333,,,365.1333333333333,67.86666666666666,68.4,,,62.06666666666667,
2017-01-12 00:00:00,149.53333333333333,69.66666666666667,91.0,49.93333333333333,75.26666666666667,,81.8,,260.8666666666667,,,260.8666666666667,70.86666666666666,69.8,,,62.733333333333334,
2017-01-12 00:15:00,133.4,66.4,90.66666666666667,46.06666666666667,77.0,,80.06666666666666,,302.53333333333336,,,302.53333333333336,67.8,69.4,,,65.33333333333333,
2017-01-12 00:30:00,133.6,68.06666666666666,90.46666666666667,43.0,73.0,,82.0,,295.73333333333335,,,295.73333333333335,68.73333333333333,69.33333333333333,,,61.53333333333333,
2017-01-12 00:45:00,174.73333333333332,69.26666666666667,90.93333333333334,44.53333333333333,74.0,,84.33333333333333,,367.0,,,367.0,70.46666666666667,66.86666666666666,,,61.2,
2017-01-12 01:00:00,186.46666666666667,66.93333333333334,86.4,43.6,70.0,,86.53333333333333,,330.0,,,330.0,69.06666666666666,64.4,,,61.0,
2017-01-12 01:15:00,214.73333333333332,62.13333333333333,77.86666666666666,44.266666666666666,69.33333333333333,,82.13333333333334,,322.1333333333333,,,322.1333333333333,71.53333333333333,61.266666666666666,,,56.733333333333334,
2017-01-12 01:30:00,154.93333333333334,59.13333333333333,78.0,46.06666666666667,67.46666666666667,,83.73333333333333,,297.73333333333335,,,297.73333333333335,65.93333333333334,61.2,,,56.2,
2017-01-12 01:45:00,134.06666666666666,59.266666666666666,74.4,44.266666666666666,67.2,,80.13333333333334,,326.2,,,326.2,67.2,60.0,,,58.0,
2017-01-12 02:00:00,223.66666666666666,60.2,73.66666666666667,45.4,66.26666666666667,,77.0,,323.2,,,323.2,67.0,60.666666666666664,,,60.6,
2017-01-12 02:15:00,79.0,60.93333333333333,75.2,46.266666666666666,69.33333333333333,,73.13333333333334,,317.8,,,317.8,65.8,61.86666666666667,,,59.46666666666667,
2017-01-12 02:30:00,67.13333333333334,62.0,75.06666666666666,49.333333333333336,66.6,,75.06666666666666,,418.3333333333333,,,418.3333333333333,64.06666666666666,65.0,,,60.266666666666666,
2017-01-12 02:45:00,66.93333333333334,64.86666666666666,76.13333333333334,49.2,71.46666666666667,,73.46666666666667,,463.1333333333333,,,463.1333333333333,62.4,65.26666666666667,,,64.0,
2017-01-12 03:00:00,64.06666666666666,67.33333333333333,75.8,51.733333333333334,74.06666666666666,,72.8,,395.8,,,395.8,64.73333333333333,68.4,,,66.8,
2017-01-12 03:15:00,65.93333333333334,74.6,78.93333333333334,54.6,80.26666666666667,,74.33333333333333,,329.46666666666664,,,329.46666666666664,65.93333333333334,73.8,,,70.2,
2017-01-12 03:30:00,65.33333333333333,74.0,87.06666666666666,62.0,85.06666666666666,,77.8,,330.1333333333333,,,330.1333333333333,68.73333333333333,76.26666666666667,,,73.53333333333333,
2017-01-12 03:45:00,66.4,77.26666666666667,90.93333333333334,66.06666666666666,87.86666666666666,,78.4,,310.0,,,310.0,71.2,79.53333333333333,,,73.4,
2017-01-12 04:00:00,70.86666666666666,78.46666666666667,97.6,63.93333333333333,91.66666666666667,,83.33333333333333,,242.8,,,242.8,76.2,81.4,,,74.93333333333334,
2017-01-12 04:15:00,75.93333333333334,80.2,99.86666666666666,68.33333333333333,98.86666666666666,,88.13333333333334,,271.2,,,271.2,79.93333333333334,82.06666666666666,,,80.86666666666666,
2017-01-12 04:30:00,79.53333333333333,82.86666666666666,102.8,69.46666666666667,94.86666666666666,,89.86666666666666,,249.53333333333333,,,249.53333333333333,84.0,86.26666666666667,,,81.86666666666666,
2017-01-12 04:45:00,79.0,84.73333333333333,106.06666666666666,72.06666666666666,100.33333333333333,,95.93333333333334,,268.0,,,268.0,86.46666666666667,89.13333333333334,,,81.06666666666666,
2017-01-12 05:00:00,80.6,82.33333333333333,107.2,74.13333333333334,98.8,,94.66666666666667,,240.33333333333334,,,240.33333333333334,85.86666666666666,86.0,,,83.2,
2017-01-12 05:15:00,90.26666666666667,82.93333333333334,107.26666666666667,75.46666666666667,97.53333333333333,,99.86666666666666,,288.06666666666666,,,288.06666666666666,91.06666666666666,88.33333333333333,,,83.66666666666667,
2017-01-12 05:30:00,91.26666666666667,80.8,105.26666666666667,73.6,94.66666666666667,,103.26666666666667,,277.1333333333333,,,277.1333333333333,96.66666666666667,87.06666666666666,,,83.4,
2017-01-12 05:45:00,98.06666666666666,80.6,105.66666666666667,72.13333333333334,98.06666666666666,,110.6,,330.73333333333335,,,330.73333333333335,92.0,84.2,,,80.86666666666666,
2017-01-12 06:00:00,94.13333333333334,76.6,104.53333333333333,70.06666666666666,94.8,,106.53333333333333,,320.46666666666664,,,320.46666666666664,94.33333333333333,82.0,,,78.8,
2017-01-12 06:15:00,94.46666666666667,78.13333333333334,103.53333333333333,71.53333333333333,93.13333333333334,,107.26666666666667,,305.06666666666666,,,305.06666666666666,90.93333333333334,82.33333333333333,,,75.8,
2017-01-12 06:30:00,91.73333333333333,77.2,105.6,70.0,91.26666666666667,,109.2,,335.53333333333336,,,335.53333333333336,91.2,82.4,,,74.8,
2017-01-12 06:45:00,89.8,79.73333333333333,102.46666666666667,84.33333333333333,92.2,,104.6,,258.93333333333334,,,258.93333333333334,88.66666666666667,78.86666666666666,,,74.13333333333334,
2017-01-12 07:00:00,89.33333333333333,75.06666666666666,100.13333333333334,73.46666666666667,92.46666666666667,,103.4,,312.8666666666667,,,312.8666666666667,88.33333333333333,82.06666666666666,,,75.8,
2017-01-12 07:15:00,88.06666666666666,76.46666666666667,96.73333333333333,84.13333333333334,93.2,,104.8,,289.8,,,289.8,85.46666666666667,79.73333333333333,,,76.06666666666666,
2017-01-12 07:30:00,86.6,76.2,98.73333333333333,74.6,88.6,,101.33333333333333,,489.4,,,489.4,83.2,79.26666666666667,,,79.8,
2017-01-12 07:45:00,86.0,79.06666666666666,97.93333333333334,73.93333333333334,90.73333333333333,,98.8,,401.8,,,401.8,83.73333333333333,82.13333333333334,,,78.13333333333334,
2017-01-12 08:00:00,84.2,81.46666666666667,98.06666666666666,73.46666666666667,92.33333333333333,,96.93333333333334,,372.0,,,372.0,85.06666666666666,81.4,,,78.73333333333333,
2017-01-12 08:15:00,87.6,80.6,100.2,73.46666666666667,93.2,,99.0,,375.8666666666667,,,375.8666666666667,84.8,80.13333333333334,,,78.0,
2017-01-12 08:30:00,83.26666666666667,78.6,103.33333333333333,73.33333333333333,97.13333333333334,,101.06666666666666,,247.0,,,247.0,84.8,80.73333333333333,,,79.53333333333333,
2017-01-12 08:45:00,83.26666666666667,88.13333333333334,110.8,77.6,98.06666666666666,,103.0,,350.3333333333333,,,350.3333333333333,91.0,86.06666666666666,,,92.8,
2017-01-12 09:00:00,88.4,84.8,129.26666666666668,77.13333333333334,99.73333333333333,,103.93333333333334,,474.3333333333333,,,474.3333333333333,89.86666666666666,88.33333333333333,,,88.4,
2017-01-12 09:15:00,84.33333333333333,80.06666666666666,118.8,70.33333333333333,95.8,,104.66666666666667,,487.73333333333335,,,487.73333333333335,86.93333333333334,84.26666666666667,,,83.33333333333333,
2017-01-12 09:30:00,93.86666666666666,78.4,111.53333333333333,69.13333333333334,91.53333333333333,,102.33333333333333,,340.6666666666667,,,340.6666666666667,90.6,81.13333333333334,,,76.86666666666666,
2017-01-12 09:45:00,98.86666666666666,79.53333333333333,103.33333333333333,70.53333333333333,92.06666666666666,,103.73333333333333,,308.26666666666665,,,308.26666666666665,101.66666666666667,78.2,,,78.13333333333334,
2017-01-12 10:00:00,95.73333333333333,74.73333333333333,98.73333333333333,74.4,87.13333333333334,,104.6,,413.6666666666667,,,413.6666666666667,97.33333333333333,76.6,,,74.06666666666666,
2017-01-12 10:15:00,91.8,78.8,94.4,75.8,94.46666666666667,,112.6,,324.6,,,324.6,90.13333333333334,83.0,,,77.93333333333334,
2017-01-12 10:30:00,87.46666666666667,87.13333333333334,95.2,80.06666666666666,96.26666666666667,,109.8,,228.46666666666667,,,228.46666666666667,88.0,82.33333333333333,,,82.26666666666667,
2017-01-12 10:45:00,82.86666666666666,88.73333333333333,101.6,81.0,111.46666666666667,,108.4,,195.73333333333332,,,195.73333333333332,88.53333333333333,94.06666666666666,,,82.33333333333333,
2017-01-12 11:00:00,83.0,83.13333333333334,104.33333333333333,83.4,114.93333333333334,,101.46666666666667,,209.86666666666667,,,209.86666666666667,85.53333333333333,92.86666666666666,,,84.8,
2017-01-12 11:15:00,86.4,78.53333333333333,109.26666666666667,93.33333333333333,103.93333333333334,,101.4,,135.13333333333333,,,135.13333333333333,88.73333333333333,81.66666666666667,,,80.26666666666667,
2017-01-12 11:30:00,85.73333333333333,70.13333333333334,110.46666666666667,88.73333333333333,90.93333333333334,,101.4,,178.0,,,178.0,89.53333333333333,77.53333333333333,,,76.73333333333333,
2017-01-12 11:45:00,102.53333333333333,66.93333333333334,98.46666666666667,69.06666666666666,79.93333333333334,,109.46666666666667,,121.4,,,121.4,92.73333333333333,71.0,,,65.53333333333333,
2017-01-12 12:00:00,117.53333333333333,66.4,93.26666666666667,78.4,75.73333333333333,,139.26666666666668,,132.8,,,132.8,90.86666666666666,66.46666666666667,,,69.86666666666666,
2017-01-12 12:15:00,118.93333333333334,63.46666666666667,87.33333333333333,73.13333333333334,73.6,,124.33333333333333,,139.93333333333334,,,139.93333333333334,87.46666666666667,68.73333333333333,,,67.0,
2017-01-12 12:30:00,92.26666666666667,60.733333333333334,83.8,68.93333333333334,76.66666666666667,,109.93333333333334,,211.6,,,211.6,82.46666666666667,62.86666666666667,,,62.733333333333334,
2017-01-12 12:45:00,79.2,57.666666666666664,82.0,64.53333333333333,68.66666666666667,,100.93333333333334,,128.2,,,128.2,76.46666666666667,61.6,,,61.2,
2017-01-12 13:00:00,74.13333333333334,56.333333333333336,78.2,59.86666666666667,66.33333333333333,72.33333333333333,91.73333333333333,,83.26666666666667,,,83.26666666666667,75.06666666666666,59.0,,,56.733333333333334,
2017-01-12 13:15:00,70.6,54.6,75.86666666666666,59.86666666666667,69.06666666666666,82.0,90.26666666666667,,101.0,,,101.0,70.26666666666667,55.266666666666666,,,53.333333333333336,
2017-01-12 13:30:00,70.73333333333333,56.8,74.53333333333333,58.46666666666667,70.26666666666667,81.0,90.2,,106.2,,,106.2,70.13333333333334,61.4,,,58.4,
2017-01-12 13:45:00,71.26666666666667,58.6,75.8,57.4,68.13333333333334,83.6,88.73333333333333,,106.26666666666667,,,106.26666666666667,65.13333333333334,61.13333333333333,,,58.93333333333333,
2017-01-12 14:00:00,67.46666666666667,60.266666666666666,78.46666666666667,58.93333333333333,71.33333333333333,85.06666666666666,79.93333333333334,,111.46666666666667,,,111.46666666666667,61.333333333333336,63.6,,,62.0,
2017-01-12 14:15:00,63.8,58.2,79.93333333333334,61.6,70.26666666666667,85.2,77.26666666666667,,102.13333333333334,,,102.13333333333334,63.8,62.666666666666664,,,61.6,
2017-01-12 14:30:00,66.6,60.333333333333336,83.4,57.666666666666664,75.86666666666666,85.0,77.93333333333334,,120.26666666666667,,,120.26666666666667,66.6,63.8,,,60.266666666666666,
2017-01-12 14:45:00,69.93333333333334,60.8,84.4,58.333333333333336,79.13333333333334,111.26666666666667,81.66666666666667,,112.6,,,112.6,69.6,62.666666666666664,,,60.733333333333334,
2017-01-12 15:00:00,70.13333333333334,61.53333333333333,102.6,63.93333333333333,82.46666666666667,111.0,86.2,,116.66666666666667,,,116.66666666666667,70.13333333333334,69.46666666666667,,,62.8,
2017-01-12 15:15:00,71.0,63.266666666666666,102.2,60.46666666666667,84.53333333333333,115.0,87.86666666666666,,132.93333333333334,,,132.93333333333334,67.53333333333333,72.0,,,63.86666666666667,
2017-01-12 15:30:00,72.86666666666666,77.73333333333333,59.666666666666664,67.06666666666666,134.06666666666666,116.6,86.86666666666666,,153.0,,,153.0,69.33333333333333,95.33333333333333,,,88.93333333333334,
2017-01-12 15:45:00,73.86666666666666,86.73333333333333,70.2,83.66666666666667,146.46666666666667,87.06666666666666,85.2,,148.0,,,148.0,68.46666666666667,99.8,,,117.6,
2017-01-12 16:00:00,95.93333333333334,92.8,57.733333333333334,91.93333333333334,155.73333333333332,89.53333333333333,93.46666666666667,,147.33333333333334,,,147.33333333333334,71.46666666666667,119.6,,,107.0,
2017-01-12 16:15:00,84.86666666666666,93.53333333333333,54.333333333333336,91.06666666666666,125.0,53.93333333333333,91.33333333333333,,217.93333333333334,,,217.93333333333334,75.73333333333333,120.6,,,114.26666666666667,
2017-01-12 16:30:00,120.8,108.13333333333334,33.6,91.86666666666666,155.53333333333333,41.333333333333336,98.8,,237.26666666666668,,,237.26666666666668,90.33333333333333,61.333333333333336,,,96.53333333333333,
2017-01-12 16:45:00,139.06666666666666,62.46666666666667,20.466666666666665,65.13333333333334,65.13333333333334,34.2,130.93333333333334,,210.53333333333333,,,210.53333333333333,100.26666666666667,50.06666666666667,,,47.6,
2017-01-12 17:00:00,132.73333333333332,40.86666666666667,22.266666666666666,42.4,39.4,35.53333333333333,144.73333333333332,,89.8,,,89.8,103.2,29.533333333333335,,,34.6,
2017-01-12 17:15:00,173.33333333333334,36.86666666666667,27.866666666666667,46.06666666666667,50.6,60.4,158.2,,80.6,,,80.6,108.46666666666667,27.933333333333334,,,29.333333333333332,
2017-01-12 17:30:00,198.53333333333333,39.6,26.933333333333334,33.46666666666667,50.733333333333334,30.133333333333333,94.6,,98.06666666666666,,,98.06666666666666,87.93333333333334,30.666666666666668,,,37.266666666666666,
2017-01-12 17:45:00,64.73333333333333,39.0,28.2,26.533333333333335,31.8,31.333333333333332,68.66666666666667,,120.26666666666667,,,120.26666666666667,63.13333333333333,45.2,,,35.93333333333333,
2017-01-12 18:00:00,31.533333333333335,28.6,36.46666666666667,25.666666666666668,30.6,35.13333333333333,37.666666666666664,,159.06666666666666,,,159.06666666666666,40.93333333333333,47.4,,,27.0,
2017-01-12 18:15:00,41.06666666666667,25.0,38.333333333333336,29.0,41.4,42.53333333333333,40.333333333333336,,89.53333333333333,,,89.53333333333333,38.46666666666667,33.8,,,38.333333333333336,
2017-01-12 18:30:00,41.6,31.133333333333333,45.2,32.6,56.6,46.333333333333336,48.333333333333336,,200.6,,,200.6,43.4,36.8,,,43.6,
2017-01-12 18:45:00,43.266666666666666,36.06666666666667,62.266666666666666,30.066666666666666,50.13333333333333,36.333333333333336,50.266666666666666,,294.53333333333336,,,294.53333333333336,24.933333333333334,49.6,,,44.333333333333336,
2017-01-12 19:00:00,57.4,63.333333333333336,393.73333333333335,38.266666666666666,63.6,35.86666666666667,54.2,,269.6,,,269.6,24.0,46.86666666666667,,,49.46666666666667,
2017-01-12 19:15:00,51.2,48.53333333333333,69.13333333333334,40.13333333333333,44.6,39.6,57.333333333333336,,219.6,,,219.6,28.933333333333334,41.13333333333333,,,48.93333333333333,
2017-01-12 19:30:00,99.0,48.0,42.733333333333334,35.8,39.46666666666667,44.666666666666664,45.93333333333333,,188.33333333333334,,,188.33333333333334,38.333333333333336,45.6,,,36.266666666666666,
2017-01-12 19:45:00,86.6,38.333333333333336,57.333333333333336,26.0,38.06666666666667,53.0,54.2,,198.93333333333334,,,198.93333333333334,41.8,35.733333333333334,,,32.733333333333334,
2017-01-12 20:00:00,56.06666666666667,32.13333333333333,72.6,26.2,41.13333333333333,98.26666666666667,50.733333333333334,,213.26666666666668,,,213.26666666666668,63.666666666666664,38.86666666666667,,,31.933333333333334,
2017-01-12 20:15:00,40.13333333333333,35.8,63.2,27.533333333333335,62.266666666666666,65.13333333333334,42.06666666666667,,141.33333333333334,,,141.33333333333334,44.06666666666667,46.13333333333333,,,37.13333333333333,
2017-01-12 20:30:00,39.86666666666667,46.53333333333333,55.93333333333333,33.53333333333333,81.2,54.333333333333336,45.2,,85.06666666666666,,,85.06666666666666,37.733333333333334,54.46666666666667,,,51.0,
2017-01-12 20:45:00,41.13333333333333,56.46666666666667,58.733333333333334,35.93333333333333,65.46666666666667,48.53333333333333,50.733333333333334,,69.06666666666666,,,69.06666666666666,36.2,52.666666666666664,,,59.6,
2017-01-12 21:00:00,40.53333333333333,57.6,53.733333333333334,31.866666666666667,60.333333333333336,39.86666666666667,48.46666666666667,,65.93333333333334,,,65.93333333333334,34.13333333333333,47.2,,,53.666666666666664,
2017-01-12 21:15:00,55.93333333333333,52.4,52.2,28.533333333333335,40.266666666666666,39.333333333333336,65.73333333333333,,68.06666666666666,,,68.06666666666666,43.13333333333333,52.266666666666666,,,51.8,
2017-01-12 21:30:00,56.266666666666666,40.6,44.93333333333333,23.333333333333332,27.8,32.333333333333336,79.6,,67.53333333333333,,,67.53333333333333,58.2,40.4,,,45.2,
2017-01-12 21:45:00,48.2,35.733333333333334,38.93333333333333,23.666666666666668,22.666666666666668,27.333333333333332,69.0,,89.66666666666667,,,89.66666666666667,81.93333333333334,26.466666666666665,,,37.93333333333333,
2017-01-12 22:00:00,50.8,26.533333333333335,34.86666666666667,19.2,25.333333333333332,32.666666666666664,61.2,,79.0,,,79.0,64.06666666666666,24.533333333333335,,,30.266666666666666,
2017-01-12 22:15:00,43.266666666666666,23.6,29.6,17.933333333333334,24.533333333333335,45.2,59.06666666666667,,79.13333333333334,,,79.13333333333334,54.53333333333333,22.533333333333335,,,27.6,
2017-01-12 22:30:00,36.13333333333333,25.866666666666667,30.2,16.8,30.133333333333333,56.06666666666667,46.13333333333333,,97.26666666666667,,,97.26666666666667,49.733333333333334,22.866666666666667,,,31.6,
2017-01-12 22:45:00,28.333333333333332,25.0,36.46666666666667,18.0,23.066666666666666,63.6,43.666666666666664,,128.33333333333334,,,128.33333333333334,38.733333333333334,20.133333333333333,,,32.2,
2017-01-12 23:00:00,23.0,21.933333333333334,40.4,17.0,23.533333333333335,58.46666666666667,38.266666666666666,,145.66666666666666,,,145.66666666666666,30.533333333333335,18.266666666666666,,,29.266666666666666,
2017-01-12 23:15:00,22.133333333333333,18.0,51.266666666666666,17.266666666666666,28.533333333333335,57.06666666666667,32.46666666666667,,160.86666666666667,,,160.86666666666667,29.0,20.266666666666666,,,26.333333333333332,
2017-01-12 23:30:00,19.466666666666665,19.733333333333334,57.733333333333334,16.466666666666665,35.4,49.46666666666667,31.866666666666667,,111.86666666666666,,,111.86666666666666,37.333333333333336,25.0,,,32.86666666666667,
2017-01-12 23:45:00,17.666666666666668,27.0,62.666666666666664,15.866666666666667,35.2,39.53333333333333,34.53333333333333,,144.93333333333334,,,144.93333333333334,33.13333333333333,28.266666666666666,,,45.13333333333333,
2017-01-13 00:00:00,18.866666666666667,28.866666666666667,66.33333333333333,15.533333333333333,29.866666666666667,41.0,29.733333333333334,,172.73333333333332,,,172.73333333333332,28.066666666666666,26.466666666666665,,,47.266666666666666,
2017-01-13 00:15:00,21.2,29.2,63.666666666666664,18.6,29.266666666666666,41.733333333333334,34.0,,134.73333333333332,,,134.73333333333332,25.4,25.933333333333334,,,49.13333333333333,
2017-01-13 00:30:00,24.933333333333334,29.0,65.33333333333333,14.266666666666667,31.466666666666665,44.53333333333333,40.46666666666667,,132.86666666666667,,,132.86666666666667,29.733333333333334,31.266666666666666,,,48.666666666666664,
2017-01-13 00:45:00,27.066666666666666,30.2,59.666666666666664,16.533333333333335,38.0,43.266666666666666,44.86666666666667,,148.26666666666668,,,148.26666666666668,44.8,25.0,,,45.4,
2017-01-13 01:00:00,27.0,29.333333333333332,56.8,15.933333333333334,32.6,43.93333333333333,51.6,,117.33333333333333,,,117.33333333333333,42.4,31.733333333333334,,,47.93333333333333,
2017-01-13 01:15:00,22.2,30.4,53.46666666666667,17.533333333333335,34.733333333333334,44.93333333333333,54.46666666666667,,103.0,,,103.0,47.13333333333333,30.6,,,48.733333333333334,
2017-01-13 01:30:00,24.133333333333333,30.4,49.8,16.266666666666666,33.93333333333333,46.13333333333333,56.8,,62.6,,,62.6,43.53333333333333,23.733333333333334,,,47.266666666666666,
2017-01-13 01:45:00,24.8,27.4,53.6,17.333333333333332,33.6,57.733333333333334,51.46666666666667,,86.6,,,86.6,38.93333333333333,22.133333333333333,,,40.2,
2017-01-13 02:00:00,26.4,25.133333333333333,55.8,18.933333333333334,35.06666666666667,59.4,60.53333333333333,,88.33333333333333,,,88.33333333333333,42.333333333333336,24.733333333333334,,,37.6,
2017-01-13 02:15:00,22.866666666666667,27.0,60.666666666666664,17.8,35.53333333333333,61.333333333333336,65.73333333333333,,91.0,,,91.0,45.13333333333333,24.4,,,43.266666666666666,
2017-01-13 02:30:00,21.666666666666668,28.0,67.2,18.133333333333333,41.733333333333334,50.53333333333333,52.53333333333333,,104.2,,,104.2,46.53333333333333,28.066666666666666,,,45.8,
2017-01-13 02:45:00,22.2,29.0,73.8,18.266666666666666,44.46666666666667,49.13333333333333,45.333333333333336,,86.93333333333334,,,86.93333333333334,42.93333333333333,31.0,,,47.8,
2017-01-13 03:00:00,23.933333333333334,34.266666666666666,56.6,18.533333333333335,39.6,53.8,40.666666666666664,,96.13333333333334,,,96.13333333333334,64.4,39.0,,,49.6,
2017-01-13 03:15:00,25.0,31.6,37.46666666666667,18.666666666666668,32.266666666666666,58.93333333333333,42.93333333333333,,82.53333333333333,,,82.53333333333333,141.4,33.4,,,50.6,
2017-01-13 03:30:00,29.466666666666665,29.133333333333333,35.2,17.6,31.4,52.86666666666667,47.0,,70.6,,,70.6,83.8,25.333333333333332,,,44.8,
2017-01-13 03:45:00,35.06666666666667,25.0,32.86666666666667,17.666666666666668,26.333333333333332,47.46666666666667,52.4,,89.93333333333334,,,89.93333333333334,49.6,22.133333333333333,,,36.2,
