Date/Time,7459_O_SEWI,4431_O_WBG,8185_O_SWPK,5571_O_BUFF,6227_O_ELIB,5624_O_BUFF,8581_O_SOSD,2071_O_NOSD,4465_O_SOHL,4312_O_MCKP
2016-06-30 19:30:00,,,,,,59.733333333333334,,23.733333333333334,,
2016-06-30 19:45:00,,,,,,45.666666666666664,,23.6,,
2016-06-30 20:00:00,,,,,,37.4,,25.4,,
2016-06-30 20:15:00,,,,,,34.266666666666666,,24.6,,
2016-06-30 20:30:00,,,,,,35.06666666666667,,35.13333333333333,,
2016-06-30 20:45:00,,,,,,74.86666666666666,,49.13333333333333,,
2016-06-30 21:00:00,,,,,,57.06666666666667,,53.0,,
2016-06-30 21:15:00,,,,,,56.6,,47.733333333333334,,
2016-06-30 21:30:00,,,,,,74.33333333333333,,43.13333333333333,,
2016-06-30 21:45:00,,,,,,81.2,,38.06666666666667,,
2016-06-30 22:00:00,,,,,,78.26666666666667,,41.6,,
2016-06-30 22:15:00,,,,,,66.66666666666667,,42.4,,
2016-06-30 22:30:00,,,,,,69.26666666666667,,812.0666666666667,,
2016-06-30 22:45:00,,,,,,61.666666666666664,,953.0,,
2016-06-30 23:00:00,,,,,,64.66666666666667,,58.46666666666667,,
2016-06-30 23:15:00,,,,,,67.06666666666666,,69.4,,
2016-06-30 23:30:00,,,,,,71.4,,102.26666666666667,,
2016-06-30 23:45:00,,,,,,77.86666666666666,,64.4,,
2016-07-01 00:00:00,,,,,,65.53333333333333,,60.46666666666667,,
2016-07-01 00:15:00,,,,,,71.86666666666666,,63.46666666666667,,
2016-07-01 00:30:00,,,,,,72.0,,62.333333333333336,,
2016-07-01 00:45:00,,,,,,69.33333333333333,,69.4,,
2016-07-01 01:00:00,,,,,,74.86666666666666,,67.4,,
2016-07-01 01:15:00,,,,,,84.53333333333333,,69.93333333333334,,
2016-07-01 01:30:00,,,,,,84.4,,69.33333333333333,,
2016-07-01 01:45:00,,,,,,85.66666666666667,,67.6,,
2016-07-01 02:00:00,,,,,,81.4,,78.8,,
2016-07-01 02:15:00,,,,,,83.86666666666666,,83.26666666666667,,
2016-07-01 02:30:00,,,,,,83.8,,83.46666666666667,,
2016-07-01 02:45:00,,,,,,76.86666666666666,,88.0,,
2016-07-01 03:00:00,,,,,,68.8,,89.26666666666667,,
2016-07-01 03:15:00,,,,,,74.2,,88.86666666666666,,
2016-07-01 03:30:00,,,,,,71.86666666666666,,90.13333333333334,,
2016-07-01 03:45:00,,,,,,68.46666666666667,,74.4,,
2016-07-01 04:00:00,,,,,,69.6,,76.2,,
2016-07-01 04:15:00,,,,,,72.53333333333333,,77.6,,
2016-07-01 04:30:00,,,,,,72.26666666666667,,75.0,,
2016-07-01 04:45:00,,,,,,72.93333333333334,,90.26666666666667,,
2016-07-01 05:00:00,,,,,,67.86666666666666,,85.46666666666667,,
2016-07-01 05:15:00,,,,,,68.33333333333333,,88.66666666666667,,
2016-07-01 05:30:00,,,,,,63.0,,81.46666666666667,,
2016-07-01 05:45:00,,,,,,61.86666666666667,,81.2,,
2016-07-01 06:00:00,,,,,,69.4,,71.93333333333334,,
2016-07-01 06:15:00,,,,,,68.93333333333334,,82.2,,
2016-07-01 06:30:00,,,,,,66.13333333333334,,97.66666666666667,,
2016-07-01 06:45:00,,,,,,63.86666666666667,,96.26666666666667,,
2016-07-01 07:00:00,,,,,,64.2,,121.13333333333334,,
2016-07-01 07:15:00,,,,,,66.2,,141.73333333333332,,
2016-07-01 07:30:00,,,,,,58.733333333333334,,126.4,,
2016-07-01 07:45:00,,,,,,60.4,,127.06666666666666,,
2016-07-01 08:00:00,,,,,,59.666666666666664,,139.26666666666668,,
2016-07-01 08:15:00,,,,,,59.13333333333333,,141.73333333333332,,
2016-07-01 08:30:00,,,,,,52.266666666666666,,149.86666666666667,,
2016-07-01 08:45:00,,,,,,52.8,,133.73333333333332,,
2016-07-01 09:00:00,,,,,,62.53333333333333,,143.13333333333333,,
2016-07-01 09:15:00,,,,,,49.13333333333333,,169.46666666666667,,
2016-07-01 09:30:00,,,,,,44.2,,110.46666666666667,,
2016-07-01 09:45:00,,,,,,49.53333333333333,,82.2,,
2016-07-01 10:00:00,,,,,,38.4,,110.26666666666667,,
2016-07-01 10:15:00,,,,,,48.86666666666667,,77.73333333333333,,
2016-07-01 10:30:00,,,,,,38.13333333333333,,74.2,,
2016-07-01 10:45:00,,,,,,39.333333333333336,,52.93333333333333,,
2016-07-01 11:00:00,,,,,,44.4,,271.0,,
2016-07-01 11:15:00,,,,,,38.6,,49.666666666666664,,
2016-07-01 11:30:00,,,,,,79.06666666666666,,45.266666666666666,,
2016-07-01 11:45:00,,,,,,38.333333333333336,,66.4,,
2016-07-01 12:00:00,,,,,,32.53333333333333,,70.66666666666667,,
2016-07-01 12:15:00,,,,,,34.0,,89.66666666666667,,
2016-07-01 12:30:00,,,,,,41.2,,110.33333333333333,,
2016-07-01 12:45:00,,,,,,37.06666666666667,,59.666666666666664,,
2016-07-01 13:00:00,,,,,,41.2,,47.4,,
2016-07-01 13:15:00,88.0,,,,,41.2,,40.2,,
2016-07-01 13:30:00,,,,,,41.2,,67.53333333333333,,
2016-07-01 13:45:00,,,,,,49.2,,56.46666666666667,,
2016-07-01 14:00:00,,,,,,42.86666666666667,,50.2,,
2016-07-01 14:15:00,,,,,,34.333333333333336,,78.06666666666666,,
2016-07-01 14:30:00,,,,,,60.2,,45.8,,
2016-07-01 14:45:00,,,,,,133.06666666666666,,50.06666666666667,,
2016-07-01 15:00:00,,,,,,88.2,,45.6,,
2016-07-01 15:15:00,,,,,,41.53333333333333,,41.0,,
2016-07-01 15:30:00,,,,,,39.53333333333333,,42.06666666666667,,
2016-07-01 15:45:00,,,,,,33.266666666666666,,123.13333333333334,,
2016-07-01 16:00:00,,,,,,36.2,,110.33333333333333,,
2016-07-01 16:15:00,,,,,,50.4,,230.0,,
