Date/Time,1903_O_SWVL,2197_O_CLE,2330_O_nan,3422_O_HICK,4431_O_WBG,5165_O_GIBS,5571_O_BUFF,6227_O_ELIB,7204_O_AVNW,8185_O_SWPK,8755_O_MTLE,8972_O_SHADY
2016-05-26 20:30:00,,,,,,,,1158.8666666666666,,,,1051.0666666666666
2016-05-26 20:45:00,,,,,,,,1219.7333333333333,,,,1024.8666666666666
2016-05-26 21:00:00,,,,,,,,1253.2,,,,1033.4
2016-05-26 21:15:00,,,,,,,,1275.0,,,,1017.2
2016-05-26 21:30:00,,,,,,,,1339.9333333333334,,,,1113.5333333333333
2016-05-26 21:45:00,,,,,,,,1455.8666666666666,,,,1231.9333333333334
2016-05-26 22:00:00,,,,,,,,1520.2666666666669,,,,1335.4666666666667
2016-05-26 22:15:00,,,,,,,,1612.8666666666666,,,,1377.2666666666669
2016-05-26 22:30:00,,,,,,,,1709.7333333333331,,,,1375.0666666666666
2016-05-26 22:45:00,,,,,,,,1642.333333333333,,,,1397.2
2016-05-26 23:00:00,,,,,,,,1485.9333333333334,,,,1452.9333333333334
2016-05-26 23:15:00,,,,,,,,1426.2666666666669,,,,1359.2666666666667
2016-05-26 23:30:00,,,,,,,,1377.2,,,,1280.0
2016-05-26 23:45:00,,,,,,,,1394.2666666666669,,,,1292.8
2016-05-27 00:00:00,,,,,,,,1405.0,,,,1256.4666666666667
2016-05-27 00:15:00,,,,,,,,1387.0,,,,1234.2
2016-05-27 00:30:00,,,,,,,,1418.4,,,,1246.9333333333334
2016-05-27 00:45:00,,,,,,,,1445.2,,,,1220.6666666666667
2016-05-27 01:00:00,,,,,,,,1426.333333333333,,,,1210.5333333333333
2016-05-27 01:15:00,,,,,,,,1473.7333333333331,,,,1254.0666666666666
2016-05-27 01:30:00,,,,,,,,1781.0,,,,1254.0666666666666
2016-05-27 01:45:00,,,,,,,,1901.0,,,,1309.0666666666666
2016-05-27 02:00:00,,,,,,,,1968.666666666667,,,,1369.6666666666667
2016-05-27 02:15:00,,,,,,,,2032.4,,,,1337.0
2016-05-27 02:30:00,,,,,,,,2070.0,,,,1313.8666666666666
2016-05-27 02:45:00,,,,,,,,2000.466666666667,,,,1343.4
2016-05-27 03:00:00,,,,,,,,1788.7333333333331,,,,1431.466666666667
2016-05-27 03:15:00,,,,,,,,1918.8666666666666,,,,1573.7333333333331
2016-05-27 03:30:00,,,,,,,,2092.866666666667,,,,1647.8666666666666
2016-05-27 03:45:00,,,,,,,,2161.4666666666667,,,,1643.9333333333334
2016-05-27 04:00:00,,,,,,,,2189.6666666666665,,,,1666.4
2016-05-27 04:15:00,,,,,,,,2016.7333333333331,,,,1612.1333333333334
2016-05-27 04:30:00,,,,,,,,2186.8,,,,1634.0
2016-05-27 04:45:00,,,,,,,,2397.866666666667,,,,1652.9333333333334
2016-05-27 05:00:00,,,,,,,,2243.866666666667,,,,1592.333333333333
2016-05-27 05:15:00,,,,,,,,2069.733333333333,,,,1476.666666666667
2016-05-27 05:30:00,,,,,,,,2031.8666666666666,,,,1399.2666666666669
2016-05-27 05:45:00,,,,,,,,2092.5333333333333,,,,1396.1333333333334
2016-05-27 06:00:00,,,,,,,,2179.733333333333,,,,1431.6
2016-05-27 06:15:00,,,,,,,,2173.5333333333333,,,,1433.333333333333
2016-05-27 06:30:00,,,,,,,,1917.8,,,,1422.4
2016-05-27 06:45:00,,,,,,,,1817.8666666666666,,,,1383.1333333333334
2016-05-27 07:00:00,,,,,,,,1781.666666666667,,,,1371.2
2016-05-27 07:15:00,,,,,,,,1795.0,,,,1367.4
2016-05-27 07:30:00,,,,,,,,1740.666666666667,,,,1496.666666666667
2016-05-27 07:45:00,,,,,,,,1577.333333333333,,,,1489.2
2016-05-27 08:00:00,,,,,,,,1382.6,,,,1495.0
2016-05-27 08:15:00,,,,,,,,1297.9333333333334,,,,1419.2
2016-05-27 08:30:00,,,,,,,,1225.0,,,,1384.666666666667
2016-05-27 08:45:00,,,,,,,,1158.6,,,,1372.3333333333333
2016-05-27 09:00:00,,,,,,,,1033.0,,,,1514.8666666666666
2016-05-27 09:15:00,,,,,,,,890.0,,,,1302.0666666666666
2016-05-27 09:30:00,,,,,,,,841.2,,,,1128.8
2016-05-27 09:45:00,,,,,,,,828.8,,,,1126.8
2016-05-27 10:00:00,,,,,,,,824.9333333333333,,,,968.4
2016-05-27 10:15:00,,,,,,,,727.2666666666668,,,,753.7333333333332
2016-05-27 10:30:00,,,,,,,,695.8666666666667,,,,754.3333333333335
2016-05-27 10:45:00,,,,,,,,694.2666666666668,,,,713.4666666666667
2016-05-27 11:00:00,,,,,,,,694.8,,,,659.0666666666667
2016-05-27 11:15:00,,,,,,,,659.6,,,,630.4
2016-05-27 11:30:00,,,,,,,,651.8666666666667,,,,606.9333333333333
2016-05-27 11:45:00,,,,,,,,634.4,,,,581.2666666666668
2016-05-27 12:00:00,,,,,,,,580.8,,,,590.9333333333333
2016-05-27 12:15:00,,,,,,,,606.2,,,,564.4
2016-05-27 12:30:00,,721.7333333333332,,,,,,597.9333333333333,,,,570.8666666666667
2016-05-27 12:45:00,,567.0666666666667,,,,,,610.6666666666666,,,,503.0
2016-05-27 13:00:00,,548.0666666666667,,,,,,599.5333333333333,,,,490.0
2016-05-27 13:15:00,,569.2666666666668,,,,,,653.7333333333332,,,,509.66666666666674
2016-05-27 13:30:00,,625.9333333333333,,,,,,9421.666666666666,,,,510.4666666666666
2016-05-27 13:45:00,,24664.33333333333,,,,,409.25,17884.533333333333,,,,514.1333333333333
2016-05-27 14:00:00,,21747.666666666668,,,,,419.33333333333326,3118.933333333333,,,,486.53333333333336
2016-05-27 14:15:00,,5272.666666666667,,,,,494.4666666666666,1020.6,,,,475.26666666666665
2016-05-27 14:30:00,,951.3333333333335,,,,,458.53333333333336,25176.33333333333,,,,459.53333333333336
2016-05-27 14:45:00,,524.4666666666667,,,,,483.53333333333336,7366.0666666666675,,,,425.13333333333327
2016-05-27 15:00:00,,495.4666666666666,,,,,476.6,3794.5333333333333,,,,443.6
2016-05-27 15:15:00,,474.33333333333326,,,,,468.53333333333336,2914.0,,,,405.2
2016-05-27 15:30:00,,519.3333333333334,,,,,501.33333333333326,3484.333333333333,,,,396.13333333333327
2016-05-27 15:45:00,,466.6,,,,,496.73333333333335,1936.2666666666669,,,,402.4666666666666
2016-05-27 16:00:00,,478.53333333333336,,,,,570.7333333333332,1791.466666666667,,,,428.8
2016-05-27 16:15:00,,460.6,,,,,597.3333333333334,1520.7333333333331,,,,403.66666666666674
2016-05-27 16:30:00,,462.06666666666666,,,,,631.7333333333332,911.1333333333333,,,,408.4666666666666
2016-05-27 16:45:00,,498.0,,,,,668.0666666666667,757.0,,,,422.33333333333326
2016-05-27 17:00:00,,555.4666666666667,,,,,823.1333333333333,781.3333333333335,,,,423.33333333333326
2016-05-27 17:15:00,,546.2666666666668,,,,,695.9333333333333,640.4,,,,440.73333333333335
2016-05-27 17:30:00,,502.13333333333327,,,,,722.0,542.4,,,,449.33333333333326
2016-05-27 17:45:00,,509.9333333333333,,,,,738.3333333333335,530.4666666666667,,,,447.13333333333327
2016-05-27 18:00:00,,531.8,,,,,782.6,524.2666666666668,,,,466.2
2016-05-27 18:15:00,,571.7333333333332,,,,,772.4666666666667,533.6,,,,495.53333333333336
2016-05-27 18:30:00,,564.2,,,,,781.5333333333333,654.9333333333333,,,,528.8666666666667
2016-05-27 18:45:00,,604.3333333333334,,,,,778.5333333333333,672.6666666666666,,,,540.2
2016-05-27 19:00:00,,726.9333333333333,,,,,840.3333333333335,612.8,,,,553.9333333333333
2016-05-27 19:15:00,,948.7333333333332,,,,,916.1333333333333,610.5333333333333,,,,564.7333333333332
2016-05-27 19:30:00,,1306.0,,,,,840.2666666666668,644.3333333333334,,,,591.2
2016-05-27 19:45:00,,1205.4,,,,,901.1333333333333,634.4666666666667,,,,659.6
2016-05-27 20:00:00,,1121.4,,,,,870.6666666666665,674.4,,,,706.9333333333333
2016-05-27 20:15:00,,1093.0,,,,,956.6666666666665,741.4666666666667,,,,750.2666666666668
2016-05-27 20:30:00,,928.0,,,,,1010.6666666666665,743.0,,,,759.6666666666665
2016-05-27 20:45:00,,993.3333333333335,,,,,1021.7333333333332,717.6666666666665,,,,818.4
2016-05-27 21:00:00,,1043.4,,,,,1062.0666666666666,826.8666666666667,,,,912.6
2016-05-27 21:15:00,,981.4,,,,,1048.7333333333333,930.9333333333333,,,,942.3333333333335
2016-05-27 21:30:00,,970.7333333333332,,,,,1111.3333333333333,1050.2,,,,858.2666666666668
2016-05-27 21:45:00,,1110.6666666666667,,,,,1124.6666666666667,1113.9333333333334,,,,759.4
2016-05-27 22:00:00,,1089.0,,,,,1186.9333333333334,1202.2666666666667,,,,789.4
2016-05-27 22:15:00,,1071.0,,,,,1277.8666666666666,1200.4,,,,819.0
2016-05-27 22:30:00,,1098.5333333333333,,,,,1310.0666666666666,1301.0666666666666,,,,872.0
2016-05-27 22:45:00,,1178.0666666666666,,,,,1271.3333333333333,1370.8,,,,818.2
2016-05-27 23:00:00,,1197.4666666666667,,,,,1493.8,1468.0,,,,889.8666666666667
2016-05-27 23:15:00,,1205.7333333333333,,,,,1411.1333333333334,1547.2,,,,1038.4666666666667
2016-05-27 23:30:00,,1229.9333333333334,,,,,1369.6,1612.0,,,,1135.8
2016-05-27 23:45:00,,1346.4666666666667,,,,,1349.6666666666667,1758.466666666667,,,,1138.0
2016-05-28 00:00:00,,1414.4,,,,,1328.8666666666666,2012.7333333333331,,,,1189.9333333333334
2016-05-28 00:15:00,,1444.9333333333334,,,,,1371.6,2060.4666666666667,,,,1199.4
2016-05-28 00:30:00,,1402.6,,,,,1406.6,2142.133333333333,,,,1213.6666666666667
2016-05-28 00:45:00,,1489.1333333333334,,,,,1422.2,2264.333333333333,,,,1214.5333333333333
2016-05-28 01:00:00,,1542.1333333333334,,,,,1400.9333333333334,2317.6,,,,1217.0666666666666
2016-05-28 01:15:00,,1591.466666666667,,,,,1452.666666666667,2367.933333333333,,,,1420.466666666667
