Date/Time,6132_O_MONG,2020_O_CASM_CA,4647_O_ORPO_OR,3490_O_GLSW,6995_O_FRSP,7109_O_MCCA,4197_O_FRHL,6584_O_OITP,2540_O_FXCP,8611_O_CPLS,8750_O_DOWN,2249_O_CAFF_CA,4057_O_MENA_ME,7904_O_WAWS_WA,5785_O_GNFD,6488_O_FRHL,7546_O_OKDL,4431_O_WBG
2021-10-08 04:00:00,1091.1333333333334,1980.1333333333334,,,,,,,,,434.4,,,,,,,
2021-10-08 04:15:00,1271.9333333333334,1930.4,,,,,,,,,476.3333333333333,,,,,,,
2021-10-08 04:30:00,1181.6,1941.7333333333333,,,,,,,,,476.6666666666667,,,,,,,
2021-10-08 04:45:00,883.8666666666667,1901.8,,,,,,,,,462.46666666666664,,,,,,,
2021-10-08 05:00:00,756.1333333333333,1894.2666666666667,,,,,,,,,452.93333333333334,,,,,,,
2021-10-08 05:15:00,782.8666666666667,1920.6,,,,,,,,,443.8,,,,,,,
2021-10-08 05:30:00,821.3333333333334,1946.6666666666667,,,,,,,,,525.4666666666667,,,,,,,
2021-10-08 05:45:00,1045.3333333333333,1876.7333333333333,,,,,,,,,566.7333333333333,,,,,,,
2021-10-08 06:00:00,3974.4666666666667,1840.9333333333334,,,,,,,,,676.4,,,,,,,
2021-10-08 06:15:00,3179.6,1780.4,,,,,,,,,752.8666666666667,,,,,,,
2021-10-08 06:30:00,2504.5333333333333,1767.2666666666667,,,,,,,,,752.4666666666667,,,,,,,
2021-10-08 06:45:00,1475.6666666666667,1774.4,,,,,,,,,744.8666666666667,,,,,,,
2021-10-08 07:00:00,1267.6666666666667,1764.2,,,,,,,,,836.0,,,,,,,
2021-10-08 07:15:00,2694.0,1769.5333333333333,,,,,,,,,731.0666666666667,,,,,,,
2021-10-08 07:30:00,5641.6,1794.0666666666666,,,,,,,,,1323.0,,,,,,,
2021-10-08 07:45:00,3171.8,1819.8,,,,,,,,,1177.8666666666666,,,,,,,
2021-10-08 08:00:00,3258.0,1774.4666666666667,,,,,,,,,1147.2,,,,,,,
2021-10-08 08:15:00,3210.0666666666666,1650.2666666666667,,,,,,,,,879.1333333333333,,,,,,,
2021-10-08 08:30:00,1693.2,1615.4,,,,,,,,,864.4,,,,,,,
2021-10-08 08:45:00,1564.2666666666667,1629.6,,,,,,,,,976.9333333333333,,,,,,,
2021-10-08 09:00:00,1537.0666666666666,1524.4,,,,,,,,,951.0666666666667,,,,,,,
2021-10-08 09:15:00,2054.133333333333,1515.4666666666667,,,,,,,,,855.2666666666667,,,,,,,
2021-10-08 09:30:00,2662.133333333333,1467.6,,,,,,,,,817.9333333333333,,,,,,,
2021-10-08 09:45:00,1897.6666666666667,1454.4666666666667,,,,,,,,,802.5333333333333,,,,,,,
2021-10-08 10:00:00,1229.6666666666667,1410.3333333333333,,,,,,,,,1209.9333333333334,,,,,,,
2021-10-08 10:15:00,1028.7333333333333,1391.6666666666667,,,,,,,,,1012.7333333333333,,,,,,,
2021-10-08 10:30:00,766.6666666666666,1278.4,,,,,,,,,626.8666666666667,,,,,,,
2021-10-08 10:45:00,579.2666666666667,1209.2,,,,,,,,,528.9333333333333,,,,,,,
2021-10-08 11:00:00,380.6666666666667,1099.0666666666666,,,,,,,,,460.3333333333333,,,,,,,
2021-10-08 11:15:00,390.6666666666667,1019.8666666666667,,,,,,,,,507.6666666666667,,,,,,,
2021-10-08 11:30:00,359.8,889.8,,,,,,,,,547.3333333333334,,,,,,,
2021-10-08 11:45:00,387.06666666666666,1127.4666666666667,,,,,,,,,627.8,,,,,,,
2021-10-08 12:00:00,313.93333333333334,876.3333333333334,,,,,,,,,432.06666666666666,,,,,,,
2021-10-08 12:15:00,283.93333333333334,808.2,1534.1666666666667,,,,,,,,363.2,,,,,,,
2021-10-08 12:30:00,303.8666666666667,726.4,1511.7333333333333,,,,,,,,402.8,,,,,,,
2021-10-08 12:45:00,300.3333333333333,673.9333333333333,1480.9333333333334,,,,,,,,597.3333333333334,,,,,,,
2021-10-08 13:00:00,296.73333333333335,655.4,1520.9333333333334,,,,,,,,674.4666666666667,,,,,,,
2021-10-08 13:15:00,278.6666666666667,607.5333333333333,1536.6666666666667,,,,,,,,544.6,,,,,,,
2021-10-08 13:30:00,287.8666666666667,529.6,1477.6,,,,,,,,750.0,,,,,,,
2021-10-08 13:45:00,288.93333333333334,512.2666666666667,1698.2,,,,,,,,620.2666666666667,,,,,,,
2021-10-08 14:00:00,301.4,491.1333333333333,1784.9333333333334,,,,,,,,877.0,,,,,,,
2021-10-08 14:15:00,313.06666666666666,484.0,1615.2666666666667,,,347.57142857142856,,,,,730.0666666666667,,,,,,,
2021-10-08 14:30:00,291.73333333333335,474.3333333333333,1406.8,,,356.0,,614.6666666666666,,,721.6666666666666,,,,,,,
2021-10-08 14:45:00,283.73333333333335,484.1333333333333,1394.2,,,440.6,,452.4,,,752.6666666666666,,,,,,,
2021-10-08 15:00:00,278.93333333333334,481.6,1431.8,,,448.4,,421.8666666666667,,,651.4666666666667,,,,,,,
2021-10-08 15:15:00,297.3333333333333,480.53333333333336,1366.8666666666666,,,416.73333333333335,,434.06666666666666,963.0,,1112.2,,,,,,,
2021-10-08 15:30:00,289.2,478.8,1276.0666666666666,,,399.3333333333333,,452.3333333333333,476.26666666666665,,398.8,,,,,,,
2021-10-08 15:45:00,304.2,476.73333333333335,1204.2666666666667,,,384.46666666666664,,452.8666666666667,366.0,,188.46153846153845,,,,,,,
2021-10-08 16:00:00,304.06666666666666,476.8666666666667,1380.7333333333333,,,332.6,,423.8,353.4,,229.13333333333333,,,,,360.0769230769231,,
2021-10-08 16:15:00,324.4,531.6666666666666,1361.5333333333333,,,310.6666666666667,591.0,404.6666666666667,340.6666666666667,,237.66666666666666,,,,,324.26666666666665,,
2021-10-08 16:30:00,317.3333333333333,574.2666666666667,1121.8666666666666,,,393.46666666666664,541.0666666666667,391.8,289.4,,223.8,,,,,340.06666666666666,,
2021-10-08 16:45:00,313.8,577.6,981.3333333333334,,,320.2,518.8,372.2,321.06666666666666,,174.13333333333333,,,,,322.93333333333334,,
2021-10-08 17:00:00,325.3333333333333,629.8,822.4,,,303.46666666666664,524.6666666666666,363.8666666666667,326.93333333333334,,166.86666666666667,,,,,377.0,,
2021-10-08 17:15:00,335.26666666666665,649.0,879.4,,,345.73333333333335,518.2666666666667,394.06666666666666,344.1333333333333,,166.26666666666668,,,,,358.93333333333334,,
2021-10-08 17:30:00,340.8666666666667,685.8,1406.5333333333333,,,307.26666666666665,506.0,426.6,348.8666666666667,,287.46666666666664,,,,,349.93333333333334,,
2021-10-08 17:45:00,390.73333333333335,682.2666666666667,1088.7333333333333,,,316.73333333333335,522.7333333333333,449.06666666666666,382.0,,258.93333333333334,,,,,325.46666666666664,,
2021-10-08 18:00:00,393.46666666666664,695.6,1326.7333333333333,,,339.8666666666667,558.5333333333333,469.1333333333333,415.73333333333335,,234.53333333333333,,,,412.7142857142857,332.6666666666667,,
2021-10-08 18:15:00,608.8,709.6666666666666,1335.2,,,355.06666666666666,592.2666666666667,484.2,410.6666666666667,,347.06666666666666,,,,342.0,333.3333333333333,,
2021-10-08 18:30:00,547.2666666666667,716.8,1367.7333333333333,,,401.8,626.4,510.0,432.4,,242.2,,,,365.73333333333335,368.6,,
2021-10-08 18:45:00,561.8,729.8666666666667,1446.4666666666667,,,327.06666666666666,892.6,528.4,473.4,,270.8,,,,399.26666666666665,697.6666666666666,,
2021-10-08 19:00:00,607.8,691.0666666666667,1632.8,,,337.27272727272725,848.8666666666667,540.5333333333333,638.4666666666667,,1161.2666666666667,,,,379.73333333333335,593.2,,
2021-10-08 19:15:00,923.2,670.0,2086.4666666666667,,,,719.7333333333333,560.8,698.2,,364.53333333333336,,,,344.73333333333335,513.1333333333333,,
2021-10-08 19:30:00,938.5333333333333,644.6666666666666,2162.4,,,,794.4,592.9333333333333,670.9333333333333,,338.6666666666667,,,,346.6,573.2666666666667,,
2021-10-08 19:45:00,761.4,643.1333333333333,3225.0,,,,879.6,804.4,641.0666666666667,,437.4,,,,522.2,676.5333333333333,,
2021-10-08 20:00:00,705.1333333333333,650.0666666666667,3561.133333333333,,,,992.6666666666666,971.7333333333333,659.7333333333333,,347.8666666666667,,,,664.1333333333333,726.8,,
2021-10-08 20:15:00,945.5333333333333,572.3333333333334,4229.266666666666,,,,1043.3333333333333,1008.7333333333333,590.8,,327.1333333333333,,,,539.6,706.6666666666666,,
2021-10-08 20:30:00,1172.6,558.7333333333333,5856.2,,,,1059.2,860.0666666666667,641.6,,334.93333333333334,,,,539.8666666666667,823.4,,
2021-10-08 20:45:00,1085.4666666666667,569.9333333333333,6624.8,,,,991.4666666666667,843.5333333333333,751.5333333333333,,380.3333333333333,,,,792.7333333333333,803.6,,
2021-10-08 21:00:00,890.4666666666667,538.8666666666667,7034.266666666666,,,,898.8666666666667,908.1333333333333,794.8666666666667,,390.73333333333335,,,,713.6666666666666,640.0666666666667,,
2021-10-08 21:15:00,866.0666666666667,547.7333333333333,6965.466666666666,,,,876.2666666666667,858.4666666666667,838.3333333333334,,603.7333333333333,,,,1210.4666666666667,641.8666666666667,,
2021-10-08 21:30:00,870.6666666666666,560.1333333333333,6234.0,,,,1309.6,907.7333333333333,876.0,,674.2,,,,912.2666666666667,1523.8,,
2021-10-08 21:45:00,860.8,550.9333333333333,5723.6,,,,1410.8666666666666,1128.2,697.7333333333333,,692.8666666666667,,,,606.7333333333333,1078.6666666666667,,
2021-10-08 22:00:00,950.0,547.1333333333333,6001.866666666667,,,,1240.5333333333333,1038.3333333333333,877.2666666666667,,887.5333333333333,,,,779.2666666666667,816.9333333333333,,
2021-10-08 22:15:00,953.7333333333333,564.3333333333334,5547.6,,,272.0,970.2,1252.9333333333334,505.4,,470.8,,,,803.0,677.4666666666667,,
2021-10-08 22:30:00,868.4666666666667,589.7333333333333,5247.4,,,,938.0,1247.8,453.73333333333335,,454.6,,,,688.5333333333333,715.1333333333333,,
2021-10-08 22:45:00,914.0,540.6666666666666,6102.2,,,,1190.2666666666667,942.9333333333333,464.2,,455.26666666666665,,,,1009.0,800.8666666666667,,
2021-10-08 23:00:00,979.0666666666667,523.1333333333333,6722.4,,,,1375.5333333333333,759.4666666666667,502.26666666666665,,427.6,,,,1177.8666666666666,906.0666666666667,,
2021-10-08 23:15:00,1077.8,551.1333333333333,7902.266666666666,,,,1570.0666666666666,747.1333333333333,618.6,,419.73333333333335,,,,1037.6,955.8,,
2021-10-08 23:30:00,1055.4666666666667,551.5333333333333,8104.933333333333,,,,1488.5333333333333,684.4,644.9333333333333,,455.73333333333335,,,,1139.4,991.1333333333333,,
2021-10-08 23:45:00,1361.5333333333333,564.7333333333333,7629.466666666666,,,,1635.2,665.6,611.2,,479.73333333333335,,,,1298.7333333333333,1109.6,,
2021-10-09 00:00:00,1270.3333333333333,538.4,7339.866666666667,,,,2011.6,760.9333333333333,654.2666666666667,,490.26666666666665,,,,1244.2666666666667,1185.8666666666666,,
2021-10-09 00:15:00,1190.8,514.0666666666667,6843.2,,,,1981.6,941.6666666666666,705.9333333333333,,484.8,,,,1277.2,1304.4,,
2021-10-09 00:30:00,1265.2,521.6,6486.333333333333,,,,2229.6,1142.0666666666666,792.6666666666666,,500.46666666666664,,,,1397.0666666666666,1366.6666666666667,,
2021-10-09 00:45:00,1270.7333333333333,525.4666666666667,6183.066666666667,,,,2161.0,1283.6,1048.4,,489.93333333333334,,,,1363.3333333333333,1359.1333333333334,,
2021-10-09 01:00:00,1258.3333333333333,511.6,6116.933333333333,,,,2248.6666666666665,1268.6,1395.0,,455.3333333333333,,,,1203.5333333333333,1253.3333333333333,,
2021-10-09 01:15:00,1251.9333333333334,488.6666666666667,6315.333333333333,,,,2086.5333333333333,1332.0666666666666,1128.6666666666667,,418.8666666666667,,,,1295.1333333333334,1174.8,,
2021-10-09 01:30:00,1284.4,473.6,6728.6,,,,2118.9333333333334,1355.6,1187.4666666666667,,414.53333333333336,,,,1366.7333333333333,1036.6,,
2021-10-09 01:45:00,1260.7333333333333,489.73333333333335,6534.4,,,,2103.266666666667,1333.8666666666666,1513.2666666666667,,421.1333333333333,,,,1359.9333333333334,1100.6666666666667,,
2021-10-09 02:00:00,1217.2,472.06666666666666,6389.866666666667,,,,2059.733333333333,1456.8,1590.6,,409.8,,,,2232.0666666666666,1228.8666666666666,,
2021-10-09 02:15:00,1333.5333333333333,466.26666666666665,6224.0,,,,1943.9333333333334,1380.6666666666667,1655.2666666666667,,421.6666666666667,,,,2374.733333333333,1267.6,,
2021-10-09 02:30:00,1308.2,544.7333333333333,6198.4,,,,1959.9333333333334,1437.6,1704.6,,420.26666666666665,,,,1810.1333333333334,1240.4666666666667,,
2021-10-09 02:45:00,1343.5333333333333,498.1333333333333,7411.733333333334,,,,2035.3333333333333,1435.0,1784.1333333333334,,431.53333333333336,,,,1179.9333333333334,1138.3333333333333,,
2021-10-09 03:00:00,1367.2666666666667,499.06666666666666,8435.266666666666,,,,2117.0666666666666,1428.8666666666666,1829.9333333333334,,476.93333333333334,,,,1118.7333333333333,1177.6666666666667,,
2021-10-09 03:15:00,1311.3333333333333,499.0,7464.533333333334,,,,2327.6666666666665,1444.0,1897.1333333333334,,540.7333333333333,,,,1139.3333333333333,1164.7333333333333,,
2021-10-09 03:30:00,1304.0,520.9333333333333,6933.2,,,,2172.0666666666666,1474.2666666666667,2072.6,,530.2,,,,1043.2,1155.0,,
2021-10-09 03:45:00,1207.0666666666666,528.7333333333333,6375.8,,,,2141.3333333333335,1457.4,2336.8,,503.4,,,,1035.0666666666666,1293.3333333333333,,
2021-10-09 04:00:00,1139.2666666666667,527.0666666666667,6057.8,,,,2105.6666666666665,1616.3333333333333,2304.2,,475.3333333333333,,,,1042.1333333333334,1323.0666666666666,,
2021-10-09 04:15:00,1131.5333333333333,494.4,5820.333333333333,,,,2135.6666666666665,1894.4,,,476.6,,,,1027.8,1324.3333333333333,,
2021-10-09 04:30:00,1041.6,482.26666666666665,5580.666666666667,,,,2230.9333333333334,1950.1333333333334,,,468.26666666666665,,,,1034.2666666666667,1196.2,,
2021-10-09 04:45:00,954.5333333333333,420.3333333333333,5077.8,,,,2180.8,1834.4666666666667,,,452.26666666666665,,,,1049.4666666666667,1089.8666666666666,,
2021-10-09 05:00:00,987.1333333333333,403.8,4921.4,,,,2042.8,1759.0666666666666,,,440.4,,,,1047.4666666666667,1028.3333333333333,,
2021-10-09 05:15:00,992.9333333333333,414.6,4930.8,,,,1922.4,1592.1333333333334,,,423.73333333333335,,,,1046.7333333333333,1034.4666666666667,,
2021-10-09 05:30:00,1006.7333333333333,413.3333333333333,4768.066666666667,,,,1838.6,1606.4,,,606.1333333333333,,,,987.0666666666667,1020.6666666666666,,
2021-10-09 05:45:00,1013.8,401.6666666666667,4752.266666666666,,,,1878.1333333333334,1633.9333333333334,,,510.46666666666664,,,,933.4,1025.1333333333334,,
2021-10-09 06:00:00,1026.6,412.8,4867.666666666667,,,,1935.2666666666667,1597.7333333333333,,,428.06666666666666,,,,955.8,1078.1333333333334,,
2021-10-09 06:15:00,993.2,396.1333333333333,4788.266666666666,,,,1681.2,1446.8666666666666,,,386.06666666666666,,,,1160.0666666666666,961.3333333333334,,
2021-10-09 06:30:00,1019.8666666666667,386.46666666666664,4733.0,,,,1610.6,1317.8666666666666,,,367.3333333333333,,,,1228.2,1031.0666666666666,,
2021-10-09 06:45:00,1036.6666666666667,422.26666666666665,4810.066666666667,,,,1583.6666666666667,1263.2,,,352.8,,,,1233.8666666666666,924.2,,
2021-10-09 07:00:00,1076.4666666666667,423.73333333333335,4832.0,,,,1495.0,1236.5333333333333,,,339.0,,,,1114.8666666666666,961.9333333333333,,
2021-10-09 07:15:00,1111.9333333333334,384.1333333333333,4713.8,,,,1543.9333333333334,1201.6666666666667,,,332.8,,,,1054.1333333333334,944.3333333333334,,
2021-10-09 07:30:00,869.8,387.46666666666664,4621.933333333333,,,,1594.2,1184.4666666666667,,,344.1333333333333,,,,1212.4666666666667,877.0,,
2021-10-09 07:45:00,774.5333333333333,403.2,4520.666666666667,,,,1593.6666666666667,1210.8666666666666,,,346.46666666666664,,,,1071.9333333333334,839.6,,
