Date/Time,4363_O_SQHS,7915_O_ROSS,8998_O_CHAR,5571_O_BUFF,1249_O_GRTR,8367_O_DORM,5088_O_DORM,2130_O_MTOV,3794_O_DORM,2759_O_BRHT,5624_O_BUFF,4431_O_WBG,8941_O_MTLE,4179_O_SPHL,5623_O_LWCV,3781_O_EDTW
2018-12-14 21:00:00,288.1333333333333,124.73333333333333,376.0,63.0,87.73333333333333,97.06666666666666,99.13333333333334,,74.8,212.4,63.0,,102.86666666666666,105.4,78.86666666666666,161.13333333333333
2018-12-14 21:15:00,446.4,120.93333333333334,609.8666666666667,57.6,92.0,85.4,110.93333333333334,,74.66666666666667,158.66666666666666,57.6,,158.86666666666667,107.4,99.6,167.33333333333334
2018-12-14 21:30:00,289.73333333333335,123.4,643.0666666666667,66.26666666666667,86.0,78.33333333333333,101.53333333333333,,69.26666666666667,155.26666666666668,66.26666666666667,,190.33333333333334,126.73333333333333,104.26666666666667,169.53333333333333
2018-12-14 21:45:00,187.53333333333333,127.33333333333333,627.7333333333333,58.6,80.06666666666666,73.4,93.33333333333333,,72.06666666666666,150.33333333333334,58.6,,204.66666666666666,125.4,106.46666666666667,181.8
2018-12-14 22:00:00,149.13333333333333,122.13333333333334,598.5333333333333,58.2,83.46666666666667,75.13333333333334,84.53333333333333,,76.33333333333333,145.0,58.2,,218.46666666666667,117.8,112.86666666666666,177.2
2018-12-14 22:15:00,137.06666666666666,129.2,501.53333333333336,66.53333333333333,127.33333333333333,72.13333333333334,85.13333333333334,,76.06666666666666,139.4,66.53333333333333,,164.26666666666668,116.6,123.73333333333333,162.86666666666667
2018-12-14 22:30:00,145.6,119.4,404.93333333333334,80.13333333333334,174.8,135.06666666666666,126.0,,79.4,150.86666666666667,80.13333333333334,,165.93333333333334,109.6,136.33333333333334,165.0
2018-12-14 22:45:00,134.5,114.13333333333334,273.1333333333333,95.0,154.0,142.86666666666667,295.8666666666667,,75.93333333333334,151.8,95.0,,156.13333333333333,95.06666666666666,121.26666666666667,184.26666666666668
2018-12-14 23:00:00,21.0,111.0,150.2,86.2,118.53333333333333,127.4,306.53333333333336,,70.53333333333333,153.46666666666667,86.2,,93.13333333333334,98.26666666666667,112.73333333333333,189.66666666666666
2018-12-14 23:15:00,24.714285714285715,120.06666666666666,127.46666666666667,64.2,94.33333333333333,94.33333333333333,199.0,,69.06666666666666,150.86666666666667,64.2,,79.13333333333334,107.46666666666667,99.66666666666667,187.13333333333333
2018-12-14 23:30:00,21.5,125.4,124.53333333333333,83.13333333333334,112.2,88.06666666666666,146.46666666666667,,68.93333333333334,150.0,83.13333333333334,,72.0,101.8,108.8,252.26666666666668
2018-12-14 23:45:00,,160.2,97.2,567.2,138.93333333333334,126.86666666666666,154.93333333333334,,93.13333333333334,148.6,567.2,,64.26666666666667,95.86666666666666,96.0,315.53333333333336
2018-12-15 00:00:00,,189.06666666666666,53.733333333333334,399.73333333333335,136.73333333333332,157.46666666666667,184.06666666666666,,192.8,133.2,399.73333333333335,,55.266666666666666,125.66666666666667,85.66666666666667,270.53333333333336
2018-12-15 00:15:00,,149.13333333333333,31.6,60.333333333333336,125.6,136.06666666666666,158.13333333333333,,175.4,143.2,60.333333333333336,,56.8,119.33333333333333,93.0,239.2
2018-12-15 00:30:00,82.81818181818181,147.33333333333334,23.733333333333334,58.6,117.73333333333333,128.6,147.2,,105.33333333333333,144.13333333333333,58.6,,61.333333333333336,109.8,145.53333333333333,235.66666666666666
2018-12-15 00:45:00,88.8,139.33333333333334,12.666666666666666,66.13333333333334,121.4,116.33333333333333,141.66666666666666,,91.86666666666666,134.93333333333334,66.13333333333334,,48.06666666666667,106.46666666666667,104.86666666666666,264.1333333333333
2018-12-15 01:00:00,81.0,131.4,11.6,64.73333333333333,117.93333333333334,97.73333333333333,139.46666666666667,,99.93333333333334,123.93333333333334,64.73333333333333,,39.2,96.26666666666667,91.33333333333333,338.26666666666665
2018-12-15 01:15:00,91.66666666666667,147.2,7.733333333333333,143.2,118.73333333333333,89.6,131.86666666666667,,104.93333333333334,117.2,143.2,,40.666666666666664,92.33333333333333,97.26666666666667,485.1333333333333
2018-12-15 01:30:00,88.93333333333334,127.2,6.6,373.93333333333334,98.53333333333333,88.93333333333334,127.8,,101.06666666666666,122.11111111111111,373.93333333333334,,36.0,94.86666666666666,79.86666666666666,257.26666666666665
2018-12-15 01:45:00,75.06666666666666,126.2,3.6666666666666665,478.06666666666666,97.2,84.2,127.33333333333333,,98.2,,478.06666666666666,,37.333333333333336,82.86666666666666,68.13333333333334,213.46666666666667
2018-12-15 02:00:00,71.6,124.8,4.466666666666667,393.26666666666665,99.53333333333333,93.33333333333333,117.53333333333333,,100.33333333333333,,393.26666666666665,,36.13333333333333,81.6,67.0,224.8
2018-12-15 02:15:00,76.06666666666666,129.66666666666666,2.8,263.26666666666665,90.26666666666667,92.06666666666666,124.93333333333334,,113.6,,263.26666666666665,,29.333333333333332,99.86666666666666,58.46666666666667,241.2
2018-12-15 02:30:00,75.2,118.93333333333334,3.2,216.26666666666668,81.86666666666666,76.86666666666666,104.8,,103.4,,216.26666666666668,,32.8,94.13333333333334,54.0,221.66666666666666
2018-12-15 02:45:00,66.13333333333334,118.93333333333334,2.6,224.6,79.53333333333333,69.66666666666667,98.4,,94.73333333333333,,224.6,,37.2,78.46666666666667,54.266666666666666,318.6666666666667
2018-12-15 03:00:00,64.93333333333334,118.0,3.2666666666666666,217.46666666666667,76.6,67.2,106.26666666666667,,83.0,,217.46666666666667,,32.0,74.86666666666666,54.0,179.0
2018-12-15 03:15:00,68.6,122.06666666666666,2.2666666666666666,272.6,73.73333333333333,52.733333333333334,98.13333333333334,,79.06666666666666,,272.6,,27.133333333333333,55.93333333333333,50.266666666666666,165.4
2018-12-15 03:30:00,65.26666666666667,111.13333333333334,2.4,99.6,65.26666666666667,54.0,89.66666666666667,,73.4,,99.6,,21.666666666666668,53.2,42.266666666666666,187.0
2018-12-15 03:45:00,55.53333333333333,95.66666666666667,1.7333333333333334,219.4,56.333333333333336,51.2,77.93333333333334,,68.4,,219.4,,20.466666666666665,54.266666666666666,34.13333333333333,161.66666666666666
2018-12-15 04:00:00,51.0,91.2,2.2666666666666666,75.46666666666667,50.666666666666664,51.86666666666667,72.93333333333334,,74.93333333333334,,75.46666666666667,,20.933333333333334,56.46666666666667,36.666666666666664,147.33333333333334
2018-12-15 04:15:00,49.53333333333333,95.8,1.6,63.13333333333333,47.0,46.266666666666666,75.6,,73.93333333333334,,63.13333333333333,,32.46666666666667,45.93333333333333,40.13333333333333,164.6
2018-12-15 04:30:00,49.06666666666667,107.53333333333333,2.2666666666666666,63.4,58.53333333333333,33.2,65.2,,68.0,,63.4,,48.266666666666666,47.6,35.53333333333333,222.6
2018-12-15 04:45:00,43.266666666666666,103.33333333333333,1.5333333333333334,55.333333333333336,50.46666666666667,25.533333333333335,54.333333333333336,,62.266666666666666,,55.333333333333336,,43.2,50.46666666666667,38.4,187.4
2018-12-15 05:00:00,33.53333333333333,83.53333333333333,1.8,134.8,36.13333333333333,22.266666666666666,37.733333333333334,,54.53333333333333,,134.8,,28.933333333333334,40.4,34.2,146.86666666666667
2018-12-15 05:15:00,26.933333333333334,96.2,1.7333333333333334,41.93333333333333,25.866666666666667,26.0,31.066666666666666,,46.266666666666666,,41.93333333333333,,31.266666666666666,52.46666666666667,23.533333333333335,139.8
2018-12-15 05:30:00,24.133333333333333,54.666666666666664,1.7333333333333334,37.46666666666667,24.2,34.86666666666667,34.666666666666664,,52.53333333333333,,37.46666666666667,,41.2,45.06666666666667,19.466666666666665,139.86666666666667
2018-12-15 05:45:00,24.866666666666667,36.333333333333336,1.8666666666666667,43.2,27.4,32.13333333333333,29.333333333333332,,47.666666666666664,,43.2,,33.6,36.86666666666667,21.0,187.8
2018-12-15 06:00:00,29.866666666666667,29.2,2.066666666666667,43.06666666666667,28.066666666666666,37.0,34.6,,39.266666666666666,,43.06666666666667,,40.733333333333334,36.2,19.933333333333334,105.46666666666667
2018-12-15 06:15:00,25.266666666666666,38.666666666666664,2.8,52.0,31.866666666666667,38.53333333333333,36.93333333333333,,28.333333333333332,,52.0,,44.6,31.8,43.4,74.66666666666667
2018-12-15 06:30:00,29.8,43.733333333333334,2.2,61.6,43.266666666666666,28.733333333333334,34.266666666666666,,25.133333333333333,,61.6,,49.333333333333336,33.666666666666664,31.2,112.53333333333333
2018-12-15 06:45:00,31.333333333333332,45.0,2.1333333333333333,65.86666666666666,31.733333333333334,35.46666666666667,40.4,,23.0,,65.86666666666666,,40.4,26.066666666666666,27.466666666666665,101.2
2018-12-15 07:00:00,30.933333333333334,51.46666666666667,1.4666666666666666,45.6,28.266666666666666,31.0,37.666666666666664,,24.6,,45.6,,43.46666666666667,22.6,19.466666666666665,79.2
2018-12-15 07:15:00,32.4,62.8,1.6,43.53333333333333,26.066666666666666,24.666666666666668,33.06666666666667,,27.133333333333333,,43.53333333333333,,48.13333333333333,24.4,20.333333333333332,364.6
2018-12-15 07:30:00,26.6,67.86666666666666,1.4,45.733333333333334,28.266666666666666,29.733333333333334,36.333333333333336,,30.333333333333332,,45.733333333333334,,52.13333333333333,25.733333333333334,20.933333333333334,102.06666666666666
2018-12-15 07:45:00,31.733333333333334,65.73333333333333,1.8666666666666667,52.666666666666664,36.86666666666667,25.2,45.4,,29.133333333333333,,52.666666666666664,,53.93333333333333,25.0,26.0,60.86666666666667
2018-12-15 08:00:00,42.6,73.46666666666667,2.066666666666667,60.0,35.13333333333333,35.666666666666664,61.733333333333334,,36.13333333333333,,60.0,,59.6,26.4,22.6,63.333333333333336
2018-12-15 08:15:00,46.2,81.06666666666666,5.4,59.266666666666666,39.93333333333333,32.266666666666666,52.733333333333334,,30.733333333333334,,59.266666666666666,,54.13333333333333,28.333333333333332,26.666666666666668,65.6
2018-12-15 08:30:00,42.06666666666667,81.46666666666667,14.066666666666666,45.4,35.733333333333334,32.4,64.53333333333333,,29.666666666666668,,45.4,,48.86666666666667,28.333333333333332,28.466666666666665,73.8
2018-12-15 08:45:00,32.733333333333334,79.53333333333333,83.26666666666667,28.866666666666667,36.46666666666667,31.266666666666666,49.86666666666667,,30.066666666666666,,28.866666666666667,,39.2,28.933333333333334,22.266666666666666,108.06666666666666
2018-12-15 09:00:00,34.93333333333333,81.73333333333333,85.6,22.0,42.4,33.13333333333333,45.4,,32.53333333333333,,22.0,,28.666666666666668,35.46666666666667,24.8,79.13333333333334
2018-12-15 09:15:00,36.333333333333336,94.6,85.46666666666667,24.933333333333334,45.46666666666667,32.93333333333333,45.86666666666667,,39.2,,24.933333333333334,,26.133333333333333,34.733333333333334,26.8,110.4
2018-12-15 09:30:00,36.8,82.46666666666667,61.06666666666667,28.533333333333335,45.2,37.266666666666666,43.93333333333333,,36.666666666666664,,28.533333333333335,,31.0,32.733333333333334,29.733333333333334,90.6
2018-12-15 09:45:00,33.733333333333334,94.13333333333334,51.46666666666667,35.333333333333336,40.13333333333333,37.266666666666666,42.6,,39.93333333333333,,35.333333333333336,,38.8,35.266666666666666,30.066666666666666,91.26666666666667
2018-12-15 10:00:00,32.86666666666667,75.6,41.13333333333333,44.333333333333336,39.4,39.333333333333336,46.2,,39.4,,44.333333333333336,,47.06666666666667,40.86666666666667,36.733333333333334,88.8
2018-12-15 10:15:00,33.86666666666667,70.93333333333334,40.4,49.4,43.6,39.4,44.13333333333333,,39.6,,49.4,,31.733333333333334,41.333333333333336,32.06666666666667,82.46666666666667
2018-12-15 10:30:00,35.06666666666667,60.8,29.266666666666666,59.93333333333333,44.86666666666667,38.2,41.46666666666667,,34.13333333333333,,59.93333333333333,,22.533333333333335,41.06666666666667,33.13333333333333,92.73333333333333
2018-12-15 10:45:00,38.666666666666664,42.90909090909091,17.333333333333332,65.86666666666666,41.86666666666667,41.8,45.733333333333334,,34.0,,65.86666666666666,,21.066666666666666,43.666666666666664,34.46666666666667,109.46666666666667
2018-12-15 11:00:00,33.333333333333336,55.2,20.533333333333335,63.4,44.666666666666664,41.46666666666667,44.13333333333333,,33.53333333333333,,63.4,,21.4,45.4,34.4,73.93333333333334
2018-12-15 11:15:00,28.466666666666665,63.666666666666664,25.533333333333335,61.0,46.666666666666664,36.46666666666667,35.666666666666664,,32.733333333333334,,61.0,,18.466666666666665,42.2,35.4,89.33333333333333
2018-12-15 11:30:00,24.933333333333334,57.4,25.666666666666668,60.733333333333334,41.2,35.0,34.53333333333333,,35.266666666666666,,60.733333333333334,,26.0,39.86666666666667,35.06666666666667,92.66666666666667
2018-12-15 11:45:00,28.266666666666666,56.666666666666664,23.666666666666668,65.33333333333333,40.93333333333333,36.0,34.86666666666667,,46.733333333333334,,65.33333333333333,,30.666666666666668,39.53333333333333,32.266666666666666,93.73333333333333
2018-12-15 12:00:00,29.533333333333335,49.0,29.066666666666666,58.733333333333334,40.06666666666667,31.4,33.2,,34.666666666666664,,58.733333333333334,,25.466666666666665,31.2,28.666666666666668,72.4
2018-12-15 12:15:00,24.866666666666667,43.06666666666667,105.13333333333334,50.13333333333333,35.733333333333334,32.46666666666667,33.46666666666667,,28.866666666666667,,50.13333333333333,,34.4,35.8,26.866666666666667,59.266666666666666
2018-12-15 12:30:00,24.933333333333334,41.06666666666667,143.0,45.06666666666667,39.266666666666666,29.8,31.8,,27.2,,45.06666666666667,,49.8,30.466666666666665,22.8,53.13333333333333
2018-12-15 12:45:00,25.4,42.53333333333333,158.73333333333332,42.53333333333333,35.2,28.066666666666666,32.06666666666667,,25.066666666666666,,42.53333333333333,,57.46666666666667,30.866666666666667,25.2,54.53333333333333
2018-12-15 13:00:00,26.866666666666667,39.46666666666667,132.53333333333333,36.666666666666664,33.333333333333336,31.466666666666665,36.0,,25.933333333333334,,36.666666666666664,,68.53333333333333,31.866666666666667,26.133333333333333,119.4
2018-12-15 13:15:00,24.866666666666667,57.06666666666667,67.4,38.86666666666667,32.666666666666664,29.733333333333334,33.2,,24.4,,38.86666666666667,,53.733333333333334,33.2,26.2,56.06666666666667
2018-12-15 13:30:00,24.066666666666666,51.733333333333334,50.93333333333333,42.0,33.266666666666666,29.933333333333334,32.6,,22.333333333333332,,42.0,,49.733333333333334,39.266666666666666,25.0,49.333333333333336
2018-12-15 13:45:00,27.666666666666668,64.53333333333333,27.8,41.8,34.733333333333334,32.666666666666664,33.733333333333334,,25.533333333333335,,41.8,,44.666666666666664,40.46666666666667,26.733333333333334,67.33333333333333
2018-12-15 14:00:00,26.8,58.53333333333333,13.533333333333333,35.06666666666667,34.266666666666666,30.066666666666666,35.8,,26.6,,35.06666666666667,,44.266666666666666,46.53333333333333,27.133333333333333,68.66666666666667
2018-12-15 14:15:00,28.0,55.93333333333333,10.2,38.2,35.266666666666666,29.2,33.0,,26.933333333333334,,38.2,,47.86666666666667,41.93333333333333,27.533333333333335,72.4
2018-12-15 14:30:00,26.533333333333335,66.6,12.733333333333333,39.0,40.13333333333333,31.533333333333335,32.53333333333333,,25.666666666666668,,39.0,,48.06666666666667,39.733333333333334,28.533333333333335,75.93333333333334
2018-12-15 14:45:00,27.733333333333334,65.06666666666666,16.133333333333333,44.333333333333336,46.46666666666667,31.133333333333333,37.13333333333333,,25.933333333333334,,44.333333333333336,,43.666666666666664,35.13333333333333,34.06666666666667,71.0
2018-12-15 15:00:00,32.6,71.13333333333334,55.666666666666664,33.666666666666664,55.266666666666666,34.2,37.8,,27.333333333333332,,33.666666666666664,,38.13333333333333,35.46666666666667,33.733333333333334,66.06666666666666
2018-12-15 15:15:00,43.86666666666667,80.4,117.2,30.266666666666666,52.266666666666666,49.06666666666667,70.33333333333333,,26.466666666666665,,30.266666666666666,,32.8,43.0,39.8,83.13333333333334
2018-12-15 15:30:00,59.86666666666667,80.8,90.2,33.8,48.333333333333336,63.0,86.93333333333334,,27.066666666666666,,33.8,,31.6,37.8,45.86666666666667,62.2
2018-12-15 15:45:00,67.26666666666667,68.46666666666667,82.46666666666667,39.46666666666667,53.266666666666666,55.0,71.53333333333333,,26.133333333333333,,39.46666666666667,,36.4,37.666666666666664,46.8,59.13333333333333
2018-12-15 16:00:00,63.93333333333333,64.06666666666666,72.26666666666667,42.93333333333333,53.333333333333336,49.4,63.93333333333333,,31.866666666666667,,42.93333333333333,,36.06666666666667,38.2,44.0,59.86666666666667
2018-12-15 16:15:00,65.73333333333333,66.33333333333333,65.93333333333334,42.13333333333333,53.8,53.8,63.266666666666666,,38.333333333333336,,42.13333333333333,,36.733333333333334,39.46666666666667,41.6,75.33333333333333
2018-12-15 16:30:00,57.4,72.86666666666666,61.4,39.8,54.46666666666667,50.6,62.6,,49.6,,39.8,,36.0,44.46666666666667,40.06666666666667,66.93333333333334
2018-12-15 16:45:00,53.93333333333333,78.4,68.86666666666666,43.13333333333333,53.733333333333334,48.266666666666666,61.666666666666664,,57.4,,43.13333333333333,,36.4,46.666666666666664,41.93333333333333,83.2
2018-12-15 17:00:00,50.266666666666666,86.6,65.93333333333334,49.266666666666666,50.06666666666667,47.13333333333333,56.86666666666667,,59.86666666666667,,49.266666666666666,,30.266666666666666,42.666666666666664,40.46666666666667,85.4
2018-12-15 17:15:00,56.13333333333333,79.33333333333333,63.4,51.266666666666666,52.2,42.733333333333334,53.86666666666667,,56.86666666666667,,51.266666666666666,,30.266666666666666,45.733333333333334,39.13333333333333,98.46666666666667
2018-12-15 17:30:00,54.4,77.06666666666666,60.46666666666667,57.266666666666666,59.53333333333333,46.46666666666667,57.53333333333333,,58.733333333333334,,57.266666666666666,,31.666666666666668,48.0,41.86666666666667,93.93333333333334
2018-12-15 17:45:00,53.86666666666667,80.4,62.53333333333333,58.8,66.4,56.13333333333333,67.13333333333334,,54.4,,58.8,,30.133333333333333,53.06666666666667,43.2,103.4
2018-12-15 18:00:00,52.53333333333333,77.6,64.8,55.6,62.46666666666667,55.8,70.73333333333333,,51.6,,55.6,,31.266666666666666,59.666666666666664,44.06666666666667,121.0
2018-12-15 18:15:00,55.266666666666666,69.33333333333333,66.6,76.26666666666667,62.733333333333334,53.93333333333333,67.2,,47.06666666666667,,76.26666666666667,,31.933333333333334,50.666666666666664,43.333333333333336,98.8
2018-12-15 18:30:00,55.266666666666666,66.33333333333333,81.93333333333334,50.733333333333334,60.666666666666664,56.13333333333333,70.0,,45.13333333333333,,50.733333333333334,,30.533333333333335,49.8,44.266666666666666,103.26666666666667
2018-12-15 18:45:00,49.6,70.06666666666666,81.33333333333333,54.6,62.06666666666667,59.53333333333333,69.13333333333334,,52.8,,54.6,,30.2,48.86666666666667,46.6,97.06666666666666
2018-12-15 19:00:00,48.666666666666664,70.4,80.66666666666667,51.06666666666667,62.6,55.6,71.66666666666667,,54.266666666666666,,51.06666666666667,,28.933333333333334,51.4,41.13333333333333,94.86666666666666
2018-12-15 19:15:00,47.53333333333333,76.0,78.46666666666667,55.93333333333333,61.6,53.53333333333333,60.93333333333333,,51.06666666666667,,55.93333333333333,,27.6,56.8,40.46666666666667,92.8
2018-12-15 19:30:00,45.93333333333333,66.4,71.06666666666666,,61.2,51.53333333333333,60.0,,52.46666666666667,,,,27.933333333333334,49.666666666666664,40.8,87.2
2018-12-15 19:45:00,41.8,68.66666666666667,70.13333333333334,,60.2,50.666666666666664,61.666666666666664,,51.0,,,,32.8,47.2,43.2,85.0
2018-12-15 20:00:00,44.2,70.33333333333333,68.2,,60.4,47.8,58.86666666666667,,48.86666666666667,,,,33.0,47.666666666666664,42.733333333333334,94.0
2018-12-15 20:15:00,45.333333333333336,66.13333333333334,66.86666666666666,,60.13333333333333,45.333333333333336,58.333333333333336,,47.06666666666667,,,,35.333333333333336,44.333333333333336,40.733333333333334,79.26666666666667
2018-12-15 20:30:00,46.8,61.13333333333333,66.6,,59.86666666666667,48.266666666666666,60.2,,43.93333333333333,,,,29.933333333333334,45.86666666666667,40.53333333333333,74.46666666666667
2018-12-15 20:45:00,47.8,56.2,57.666666666666664,,58.4,47.266666666666666,59.333333333333336,,45.13333333333333,,,,26.866666666666667,42.46666666666667,41.93333333333333,70.4
2018-12-15 21:00:00,46.6,56.8,53.666666666666664,,58.2,48.8,60.8,,39.8,,,,26.8,43.93333333333333,42.06666666666667,65.4
2018-12-15 21:15:00,42.733333333333334,51.4,56.333333333333336,,53.86666666666667,44.13333333333333,57.13333333333333,,40.666666666666664,,,,31.666666666666668,40.666666666666664,39.86666666666667,64.53333333333333
2018-12-15 21:30:00,43.93333333333333,52.8,45.06666666666667,,54.53333333333333,44.53333333333333,57.0,,43.333333333333336,,,,32.266666666666666,39.8,40.46666666666667,60.266666666666666
2018-12-15 21:45:00,45.333333333333336,51.8,50.8,,51.6,46.53333333333333,56.266666666666666,,44.266666666666666,,,,32.6,40.733333333333334,40.0,60.6
2018-12-15 22:00:00,48.6,58.13333333333333,59.93333333333333,,52.2,44.4,54.6,,44.86666666666667,,,,30.133333333333333,44.266666666666666,42.7,63.8
2018-12-15 22:15:00,47.06666666666667,59.13333333333333,63.6,,57.06666666666667,44.8,57.666666666666664,,46.266666666666666,,,,28.933333333333334,49.13333333333333,41.916666666666664,73.73333333333333
2018-12-15 22:30:00,49.666666666666664,64.4,66.0,,52.333333333333336,50.06666666666667,58.333333333333336,,47.6,,,,25.4,51.2,42.333333333333336,88.73333333333333
2018-12-15 22:45:00,51.733333333333334,66.0,59.6,,58.86666666666667,53.6,60.2,,47.53333333333333,,,,28.2,53.666666666666664,43.4,92.33333333333333
2018-12-15 23:00:00,49.53333333333333,63.733333333333334,47.266666666666666,,55.93333333333333,54.333333333333336,61.13333333333333,,45.46666666666667,,,,31.266666666666666,60.333333333333336,47.86666666666667,114.66666666666667
2018-12-15 23:15:00,45.0,65.86666666666666,38.0,,54.4,50.13333333333333,56.666666666666664,,44.8,,,,29.733333333333334,54.333333333333336,46.333333333333336,163.0
2018-12-15 23:30:00,43.86666666666667,64.86666666666666,30.066666666666666,,53.733333333333334,49.8,59.13333333333333,,46.6,,,,29.266666666666666,28.25,41.8,115.53333333333333
2018-12-15 23:45:00,44.266666666666666,66.8,34.733333333333334,,56.0,50.8,60.06666666666667,,48.53333333333333,,,,29.533333333333335,40.8,39.266666666666666,100.66666666666667
