Date/Time,5388_O_OHRA,9991_O_ALTO,5635_O_SEWY,8445_O_LNPL,9063_O_COLS,1400_O_MCCA,4749_O_JEFF,9267_O_SQHL,3050_O_OHCO,1266_O_WLKG
2026-05-10 23:30:00,,,139.06666666666666,212.13333333333333,950.8,181.93333333333334,258.26666666666665,188.73333333333332,,
2026-05-10 23:45:00,,,141.0,210.26666666666668,902.0,189.2,325.8,198.53333333333333,,
2026-05-11 00:00:00,,,143.0,215.2,929.3333333333334,174.6,324.0,202.73333333333332,,
2026-05-11 00:15:00,,,150.26666666666668,221.06666666666666,955.3333333333334,198.86666666666667,415.53333333333336,205.66666666666666,,
2026-05-11 00:30:00,,,154.93333333333334,624.7333333333333,937.7333333333333,186.6,359.26666666666665,213.53333333333333,,
2026-05-11 00:45:00,,,159.6,530.3333333333334,817.4,181.13333333333333,412.46666666666664,212.46666666666667,,
2026-05-11 01:00:00,,,157.0,432.0,726.6666666666666,189.73333333333332,508.06666666666666,232.46666666666667,,
2026-05-11 01:15:00,,,167.33333333333334,303.93333333333334,629.2666666666667,201.13333333333333,400.4,221.8,,
2026-05-11 01:30:00,,,175.33333333333334,240.0,592.0666666666667,243.6,492.46666666666664,215.66666666666666,,
2026-05-11 01:45:00,,,174.06666666666666,169.73333333333332,590.4,236.2,912.0666666666667,221.2,,
2026-05-11 02:00:00,,,170.66666666666666,194.06666666666666,582.8,213.86666666666667,545.1333333333333,218.6,,
2026-05-11 02:15:00,,,182.4,194.4,591.0666666666667,200.86666666666667,439.8,201.86666666666667,,
2026-05-11 02:30:00,,,181.66666666666666,159.66666666666666,694.3333333333334,209.66666666666666,616.8,204.33333333333334,,
2026-05-11 02:45:00,,,189.33333333333334,155.2,739.4666666666667,204.26666666666668,459.73333333333335,210.46666666666667,,
2026-05-11 03:00:00,,,182.4,161.46666666666667,707.6666666666666,215.93333333333334,426.1333333333333,223.6,,
2026-05-11 03:15:00,,,187.26666666666668,172.26666666666668,759.5333333333333,224.6,408.0,272.93333333333334,,
2026-05-11 03:30:00,,,195.4,181.8,751.7333333333333,238.13333333333333,378.1333333333333,394.06666666666666,,
2026-05-11 03:45:00,,,214.86666666666667,191.26666666666668,786.1333333333333,232.66666666666666,380.3333333333333,389.8666666666667,,
2026-05-11 04:00:00,,,243.33333333333334,203.26666666666668,870.0666666666667,240.73333333333332,522.0,394.1333333333333,,
2026-05-11 04:15:00,,,253.2,266.73333333333335,857.9333333333333,238.8,420.4,397.6666666666667,,
2026-05-11 04:30:00,,,264.73333333333335,1102.3333333333333,861.4666666666667,237.13333333333333,416.1333333333333,394.4,,
2026-05-11 04:45:00,,,258.06666666666666,928.1333333333333,849.6,308.3333333333333,430.1333333333333,407.3333333333333,,
2026-05-11 05:00:00,,,268.8666666666667,1022.6,858.3333333333334,344.53333333333336,558.4,417.2,,
2026-05-11 05:15:00,,,271.6,1542.0,864.6,368.06666666666666,629.4,452.06666666666666,,
2026-05-11 05:30:00,,,299.3333333333333,1432.2666666666667,922.7333333333333,344.53333333333336,576.6,468.6666666666667,,
2026-05-11 05:45:00,,,311.3333333333333,1470.8666666666666,924.8666666666667,408.8,673.5333333333333,466.73333333333335,,
2026-05-11 06:00:00,,,315.46666666666664,1171.4666666666667,938.2,386.1333333333333,584.0,491.6666666666667,,
2026-05-11 06:15:00,,,273.4,1059.4666666666667,953.1333333333333,410.8,510.1333333333333,523.3333333333334,,
2026-05-11 06:30:00,,,276.6,1135.6666666666667,992.0,361.4,609.6666666666666,551.8,,
2026-05-11 06:45:00,,,326.3333333333333,1384.1333333333334,1014.2,525.6,635.2666666666667,518.2666666666667,,
2026-05-11 07:00:00,,,409.53333333333336,1754.8,1040.0666666666666,399.6,602.8,519.8666666666667,,
2026-05-11 07:15:00,,,487.3333333333333,1869.7333333333333,1034.3333333333333,435.06666666666666,571.0666666666667,592.0666666666667,,
2026-05-11 07:30:00,,,487.46666666666664,2380.6,950.6,379.8666666666667,557.9333333333333,650.4,,
2026-05-11 07:45:00,,,445.4,2223.6,887.8,499.2,615.7333333333333,751.6,,
2026-05-11 08:00:00,,,431.1333333333333,1322.2,952.4666666666667,424.6666666666667,622.5333333333333,769.1333333333333,,
2026-05-11 08:15:00,,,453.4,1108.4666666666667,1021.0,298.46666666666664,615.1333333333333,761.2,,
2026-05-11 08:30:00,,,452.1333333333333,1033.3333333333333,1069.0,290.1333333333333,556.0666666666667,755.2666666666667,,
2026-05-11 08:45:00,,,414.4,1023.9333333333333,958.7333333333333,298.4,486.0,681.0,,
2026-05-11 09:00:00,,,344.06666666666666,945.6666666666666,877.6,299.06666666666666,448.6,715.8,,
2026-05-11 09:15:00,,,253.93333333333334,827.5333333333333,796.4,251.8,2390.0666666666666,780.5333333333333,,
2026-05-11 09:30:00,,,231.26666666666668,855.1333333333333,746.4666666666667,174.6,989.6666666666666,890.0666666666667,,
2026-05-11 09:45:00,,,200.6,643.7333333333333,630.4666666666667,156.93333333333334,372.0,524.3333333333334,,
2026-05-11 10:00:00,,,192.2,366.73333333333335,604.2666666666667,160.6,3122.133333333333,419.46666666666664,,
2026-05-11 10:15:00,,,203.6,284.46666666666664,716.2666666666667,158.66666666666666,311.6666666666667,348.8666666666667,,
2026-05-11 10:30:00,,,192.8,278.0,392.53333333333336,164.86666666666667,10098.066666666668,317.1333333333333,,
2026-05-11 10:45:00,,,196.2,282.8666666666667,339.0,164.0,301.93333333333334,263.6666666666667,,
2026-05-11 11:00:00,,,200.26666666666668,266.4,332.53333333333336,179.33333333333334,430.06666666666666,168.46666666666667,,
2026-05-11 11:15:00,,,218.0,231.53333333333333,340.06666666666666,172.33333333333334,289.06666666666666,176.0,,
2026-05-11 11:30:00,,,193.26666666666668,213.73333333333332,311.93333333333334,168.8,411.6,172.8,,
2026-05-11 11:45:00,,,186.73333333333332,218.86666666666667,356.1333333333333,166.33333333333334,150.73333333333332,189.46666666666667,,
2026-05-11 12:00:00,,,196.13333333333333,207.06666666666666,283.6666666666667,178.73333333333332,163.33333333333334,188.0,,
2026-05-11 12:15:00,,,201.8,232.06666666666666,262.6666666666667,168.33333333333334,182.13333333333333,188.0,,
2026-05-11 12:30:00,,,187.33333333333334,222.4,242.73333333333332,170.6,219.13333333333333,189.86666666666667,,
2026-05-11 12:45:00,,,178.86666666666667,236.06666666666666,214.73333333333332,173.0,187.93333333333334,208.53333333333333,,
2026-05-11 13:00:00,,,189.66666666666666,254.46666666666667,197.4,180.46666666666667,171.2,197.4,,
2026-05-11 13:15:00,,,191.66666666666666,252.53333333333333,203.93333333333334,191.6,167.73333333333332,187.6,,
2026-05-11 13:30:00,,,187.6,244.53333333333333,183.53333333333333,188.86666666666667,180.93333333333334,190.66666666666666,,
2026-05-11 13:45:00,,,188.8,252.4,187.73333333333332,202.13333333333333,865.6666666666666,202.0,,
2026-05-11 14:00:00,,,186.2,256.8666666666667,198.4,213.06666666666666,231.6,197.4,,
2026-05-11 14:15:00,,,192.6,285.26666666666665,193.93333333333334,205.26666666666668,223.66666666666666,198.26666666666668,,
2026-05-11 14:30:00,,,189.66666666666666,269.93333333333334,201.26666666666668,195.93333333333334,195.4,208.46666666666667,,
2026-05-11 14:45:00,,,189.46666666666667,288.3333333333333,188.06666666666666,206.4,201.46666666666667,216.33333333333334,,
2026-05-11 15:00:00,,,191.06666666666666,299.8,183.33333333333334,189.46666666666667,221.13333333333333,211.66666666666666,,
2026-05-11 15:15:00,,,191.0,280.8666666666667,186.4,362.73333333333335,2092.133333333333,220.53333333333333,,
2026-05-11 15:30:00,,,186.8,292.6666666666667,190.26666666666668,190.6,220.86666666666667,207.2,,
2026-05-11 15:45:00,,,203.13333333333333,304.93333333333334,188.53333333333333,195.66666666666666,210.4,208.13333333333333,,
2026-05-11 16:00:00,,,202.66666666666666,289.06666666666666,187.86666666666667,190.4,217.2,204.4,,
2026-05-11 16:15:00,,,201.2,303.93333333333334,183.06666666666666,184.06666666666666,224.33333333333334,204.4,,
2026-05-11 16:30:00,,,192.93333333333334,305.6,196.06666666666666,187.93333333333334,222.33333333333334,235.33333333333334,,
2026-05-11 16:45:00,,,184.53333333333333,293.93333333333334,206.93333333333334,185.93333333333334,319.2,216.86666666666667,,
2026-05-11 17:00:00,,,179.06666666666666,259.8,245.93333333333334,184.46666666666667,268.8,197.53333333333333,,
2026-05-11 17:15:00,,,185.86666666666667,248.26666666666668,207.86666666666667,180.2,302.06666666666666,213.06666666666666,,
2026-05-11 17:30:00,,,180.0,304.2,233.26666666666668,176.66666666666666,5028.533333333334,200.33333333333334,,
2026-05-11 17:45:00,,,174.26666666666668,424.73333333333335,204.86666666666667,182.53333333333333,220.8,205.53333333333333,,
2026-05-11 18:00:00,,,181.33333333333334,383.26666666666665,203.0,199.33333333333334,450.06666666666666,200.93333333333334,,
2026-05-11 18:15:00,,,200.93333333333334,963.1333333333333,327.8666666666667,208.86666666666667,260.6666666666667,194.13333333333333,,
2026-05-11 18:30:00,,,234.2,433.93333333333334,210.13333333333333,227.26666666666668,552.1333333333333,202.73333333333332,,
2026-05-11 18:45:00,,,251.66666666666666,218.0,217.26666666666668,217.93333333333334,1591.0,222.0,,
2026-05-11 19:00:00,,,247.26666666666668,213.0,221.2,231.2,278.93333333333334,243.0,,
2026-05-11 19:15:00,,,240.26666666666668,252.93333333333334,223.93333333333334,210.86666666666667,227.53333333333333,264.73333333333335,,
2026-05-11 19:30:00,,,217.33333333333334,249.53333333333333,337.4,207.06666666666666,254.8,263.2,,
2026-05-11 19:45:00,,,219.06666666666666,255.0,270.53333333333336,235.4,227.6,321.53333333333336,,
2026-05-11 20:00:00,,,218.2,259.0,459.0,219.4,232.06666666666666,291.46666666666664,,
2026-05-11 20:15:00,,,215.86666666666667,278.4,366.46666666666664,206.53333333333333,767.3333333333334,304.93333333333334,,
2026-05-11 20:30:00,,,217.73333333333332,277.6666666666667,473.8666666666667,200.2,1386.0666666666666,296.2,,
2026-05-11 20:45:00,,,216.46666666666667,277.46666666666664,643.1333333333333,204.53333333333333,308.46666666666664,276.53333333333336,,
2026-05-11 21:00:00,,,215.8,687.1333333333333,473.1333333333333,199.0,290.06666666666666,299.8666666666667,,
2026-05-11 21:15:00,,,216.93333333333334,1696.7333333333333,775.9333333333333,224.8,275.8,320.06666666666666,,
2026-05-11 21:30:00,,,226.53333333333333,447.06666666666666,727.5333333333333,221.8,312.2,274.8666666666667,,
2026-05-11 21:45:00,,,230.4,549.8,895.2666666666667,231.93333333333334,337.26666666666665,283.46666666666664,,
2026-05-11 22:00:00,,,211.86666666666667,362.06666666666666,862.5333333333333,247.86666666666667,333.46666666666664,283.3333333333333,,
2026-05-11 22:15:00,,,215.33333333333334,367.2,410.0,228.86666666666667,356.8,270.4,,
2026-05-11 22:30:00,,,225.26666666666668,305.6666666666667,362.6,225.8,384.93333333333334,264.0,,
2026-05-11 22:45:00,,,234.33333333333334,827.5333333333333,364.73333333333335,227.33333333333334,829.9333333333333,261.46666666666664,,
2026-05-11 23:00:00,,,234.13333333333333,680.4666666666667,397.2,234.53333333333333,362.06666666666666,266.26666666666665,,
2026-05-11 23:15:00,,,228.93333333333334,378.8666666666667,352.3333333333333,243.6,398.06666666666666,260.6,,
2026-05-11 23:30:00,,,230.46666666666667,334.46666666666664,387.73333333333335,259.4,415.3333333333333,267.1333333333333,,
2026-05-11 23:45:00,,,208.2,319.4,324.06666666666666,321.6666666666667,422.46666666666664,269.53333333333336,,
2026-05-12 00:00:00,,,203.6,384.46666666666664,354.2,270.06666666666666,1707.8,278.8,,
2026-05-12 00:15:00,,,206.4,538.0666666666667,352.06666666666666,250.53333333333333,496.8,287.06666666666666,,
2026-05-12 00:30:00,,,232.6,563.5333333333333,331.06666666666666,230.13333333333333,497.26666666666665,287.73333333333335,,
2026-05-12 00:45:00,,,251.66666666666666,373.1333333333333,336.93333333333334,225.8,496.73333333333335,615.6,,
2026-05-12 01:00:00,,,254.8,488.8,339.6,210.33333333333334,483.0,530.4666666666667,,
2026-05-12 01:15:00,,,254.66666666666666,597.4666666666667,344.1333333333333,201.2,498.8,387.26666666666665,,
2026-05-12 01:30:00,,,266.53333333333336,523.4,356.6,197.13333333333333,516.3333333333334,327.6666666666667,,
2026-05-12 01:45:00,,,255.0,624.3333333333334,377.4,194.0,543.6666666666666,376.2,,
2026-05-12 02:00:00,,,238.13333333333333,511.1333333333333,383.2,198.73333333333332,540.0666666666667,358.06666666666666,,
2026-05-12 02:15:00,,,291.06666666666666,508.73333333333335,389.6,198.4,579.0,351.26666666666665,,
2026-05-12 02:30:00,,,286.8666666666667,409.8666666666667,404.8,237.6,655.0666666666667,330.93333333333334,,
2026-05-12 02:45:00,,,308.4,382.4,384.8,244.93333333333334,683.3333333333334,309.8,,
2026-05-12 03:00:00,,,346.53333333333336,363.0,394.93333333333334,242.8,642.4,311.3333333333333,,
2026-05-12 03:15:00,,,357.1333333333333,369.26666666666665,397.73333333333335,250.4,660.8,312.26666666666665,,
2026-05-12 03:30:00,,,313.4,340.6666666666667,387.3333333333333,259.8,675.5333333333333,312.53333333333336,,
2026-05-12 03:45:00,,,299.0,355.73333333333335,397.06666666666666,266.8666666666667,687.4666666666667,315.46666666666664,,
2026-05-12 04:00:00,,,316.73333333333335,348.46666666666664,376.46666666666664,280.8666666666667,745.4666666666667,343.4,,
2026-05-12 04:15:00,,,328.6,373.3333333333333,356.93333333333334,283.6666666666667,789.5333333333333,336.06666666666666,,
2026-05-12 04:30:00,,,324.06666666666666,392.73333333333335,328.46666666666664,284.26666666666665,2092.2,355.8666666666667,,
2026-05-12 04:45:00,,,311.8666666666667,417.1333333333333,298.46666666666664,288.26666666666665,1880.3333333333333,396.1333333333333,,
2026-05-12 05:00:00,,,292.4,456.0,287.3333333333333,294.8,1987.4666666666667,437.6,,
2026-05-12 05:15:00,,,305.73333333333335,454.4,286.26666666666665,346.93333333333334,1838.8,431.06666666666666,,
2026-05-12 05:30:00,,,305.8,481.8,283.3333333333333,318.73333333333335,1240.0666666666666,439.0,,
2026-05-12 05:45:00,,,298.1333333333333,510.4,283.26666666666665,301.73333333333335,1104.0666666666666,450.26666666666665,,
2026-05-12 06:00:00,,,299.53333333333336,569.7333333333333,291.6666666666667,318.53333333333336,1017.5333333333333,465.46666666666664,,
2026-05-12 06:15:00,,,300.6,593.8666666666667,295.1333333333333,411.1333333333333,1014.2,473.8666666666667,,
2026-05-12 06:30:00,,,302.06666666666666,612.4,305.53333333333336,484.8,1015.9333333333333,494.93333333333334,,
2026-05-12 06:45:00,,,294.6,620.3333333333334,310.0,336.73333333333335,940.6,586.7333333333333,,
2026-05-12 07:00:00,,,288.1333333333333,636.0,311.53333333333336,318.26666666666665,852.2,768.9333333333333,,
2026-05-12 07:15:00,,,288.4,892.9333333333333,301.1333333333333,341.6666666666667,875.0,854.5333333333333,,
2026-05-12 07:30:00,,,292.6,1826.7333333333333,336.3333333333333,327.73333333333335,848.1333333333333,827.8666666666667,,
2026-05-12 07:45:00,,,307.06666666666666,1541.8,348.1333333333333,290.06666666666666,936.8666666666667,792.1333333333333,,
2026-05-12 08:00:00,,,312.3333333333333,1145.4,294.6,305.1333333333333,943.2,766.4666666666667,,
2026-05-12 08:15:00,,539.9285714285714,327.6,757.6,271.46666666666664,336.8666666666667,920.4,747.8666666666667,,
2026-05-12 08:30:00,,576.2,331.93333333333334,527.7333333333333,231.93333333333334,331.06666666666666,925.7333333333333,789.8666666666667,,
2026-05-12 08:45:00,,553.2666666666667,304.8666666666667,402.53333333333336,222.46666666666667,325.73333333333335,1028.3333333333333,621.8,,
2026-05-12 09:00:00,,570.6666666666666,282.1333333333333,383.6666666666667,240.46666666666667,296.2,561.6,558.0666666666667,,
2026-05-12 09:15:00,,455.2,281.06666666666666,446.4,284.73333333333335,251.33333333333334,449.8666666666667,504.46666666666664,,
2026-05-12 09:30:00,,411.8,265.3333333333333,437.53333333333336,245.93333333333334,229.33333333333334,411.2,391.1333333333333,,
2026-05-12 09:45:00,,393.46666666666664,243.53333333333333,313.8666666666667,233.93333333333334,204.06666666666666,986.3333333333334,346.8666666666667,,
2026-05-12 10:00:00,,402.8666666666667,296.53333333333336,276.8666666666667,266.73333333333335,198.53333333333333,498.2,373.06666666666666,,
2026-05-12 10:15:00,,3425.5333333333333,306.06666666666666,475.73333333333335,276.06666666666666,193.86666666666667,1105.8666666666666,350.93333333333334,,
2026-05-12 10:30:00,,1399.0666666666666,393.4,350.6,294.4,202.73333333333332,313.46666666666664,512.6666666666666,,
2026-05-12 10:45:00,,1491.0,368.6666666666667,326.46666666666664,356.0,217.73333333333332,288.93333333333334,484.53333333333336,,
2026-05-12 11:00:00,,1260.4,325.53333333333336,376.8666666666667,351.93333333333334,258.8666666666667,289.8,326.73333333333335,,
2026-05-12 11:15:00,,5685.8,326.6,480.1333333333333,347.6,260.46666666666664,274.4,327.93333333333334,,
2026-05-12 11:30:00,,670.9333333333333,314.8666666666667,375.6666666666667,356.93333333333334,259.26666666666665,2240.866666666667,359.6,,
2026-05-12 11:45:00,,515.1333333333333,303.8666666666667,439.0,412.0,263.93333333333334,288.73333333333335,333.2,,
2026-05-12 12:00:00,,408.8,304.46666666666664,378.93333333333334,426.2,280.06666666666666,275.53333333333336,318.1333333333333,,
2026-05-12 12:15:00,,405.0,345.8,356.4,461.0,262.8666666666667,385.6666666666667,347.06666666666666,,
2026-05-12 12:30:00,,328.3333333333333,391.46666666666664,387.6666666666667,480.4,281.73333333333335,4479.066666666667,334.8,,
2026-05-12 12:45:00,,309.46666666666664,367.06666666666666,399.73333333333335,466.73333333333335,272.26666666666665,315.53333333333336,357.06666666666666,,
2026-05-12 13:00:00,,293.4,348.8,425.6666666666667,502.8666666666667,303.8666666666667,323.2,390.0,,
2026-05-12 13:15:00,,319.8,356.46666666666664,479.6,584.1333333333333,343.8,309.6666666666667,429.06666666666666,,
2026-05-12 13:30:00,,271.8,357.53333333333336,484.46666666666664,695.0666666666667,250.6,2584.133333333333,473.26666666666665,,
2026-05-12 13:45:00,,301.6666666666667,331.6666666666667,454.2,705.2,651.6,1153.0666666666666,459.93333333333334,,
2026-05-12 14:00:00,,271.53333333333336,352.46666666666664,445.2,752.2666666666667,308.6666666666667,280.2,449.93333333333334,,
2026-05-12 14:15:00,,306.4,391.6,401.6666666666667,656.8,293.93333333333334,301.8,480.2,,
2026-05-12 14:30:00,,238.93333333333334,362.93333333333334,377.8,526.3333333333334,343.06666666666666,291.46666666666664,445.06666666666666,,
2026-05-12 14:45:00,,241.73333333333332,316.0,366.3333333333333,511.93333333333334,347.93333333333334,1647.3333333333333,421.0,,
2026-05-12 15:00:00,,333.6666666666667,311.4,350.26666666666665,467.8666666666667,363.3333333333333,928.6,380.1333333333333,,
2026-05-12 15:15:00,,244.73333333333332,281.1333333333333,334.46666666666664,503.06666666666666,296.8,525.3333333333334,336.93333333333334,,
2026-05-12 15:30:00,,244.13333333333333,249.13333333333333,313.46666666666664,480.8666666666667,294.93333333333334,657.2666666666667,314.73333333333335,,
2026-05-12 15:45:00,,270.1333333333333,241.2,316.0,468.6666666666667,274.46666666666664,294.26666666666665,312.53333333333336,,
2026-05-12 16:00:00,,305.06666666666666,244.73333333333332,322.1333333333333,373.2,237.6,820.2,299.3333333333333,,
2026-05-12 16:15:00,,337.06666666666666,237.33333333333334,311.6,329.1333333333333,228.93333333333334,5513.533333333334,286.73333333333335,,
2026-05-12 16:30:00,,265.3333333333333,235.73333333333332,281.4,331.93333333333334,232.06666666666666,1063.3333333333333,253.8,,
2026-05-12 16:45:00,,245.73333333333332,264.2,265.06666666666666,338.06666666666666,230.0,406.53333333333336,259.6666666666667,,
2026-05-12 17:00:00,,264.53333333333336,255.66666666666666,252.26666666666668,357.0,232.33333333333334,785.9333333333333,250.4,,
2026-05-12 17:15:00,,375.6,273.73333333333335,254.26666666666668,356.26666666666665,226.6,449.3333333333333,253.86666666666667,,
2026-05-12 17:30:00,,364.1333333333333,285.06666666666666,232.86666666666667,324.6,249.66666666666666,250.6,250.86666666666667,,
2026-05-12 17:45:00,,362.6,288.06666666666666,238.06666666666666,310.53333333333336,260.46666666666664,237.4,259.1333333333333,,
2026-05-12 18:00:00,,693.1333333333333,301.4,241.53333333333333,297.8666666666667,271.3333333333333,1702.0,267.93333333333334,,
2026-05-12 18:15:00,,349.8666666666667,280.26666666666665,253.93333333333334,307.3333333333333,288.8,1778.6,265.06666666666666,,
2026-05-12 18:30:00,,445.1333333333333,256.26666666666665,246.06666666666666,294.1333333333333,305.6666666666667,593.6666666666666,265.3333333333333,,
2026-05-12 18:45:00,,301.3333333333333,255.13333333333333,250.93333333333334,302.73333333333335,303.26666666666665,2407.6666666666665,277.3333333333333,,
2026-05-12 19:00:00,,584.7333333333333,239.0,282.8666666666667,297.46666666666664,580.3333333333334,566.7333333333333,254.6,,
2026-05-12 19:15:00,,618.3333333333334,243.13333333333333,275.0,281.46666666666664,289.6,2309.866666666667,261.1333333333333,,
2026-05-12 19:30:00,,411.4,252.53333333333333,291.4,297.6666666666667,381.6666666666667,1109.2666666666667,277.4,,
2026-05-12 19:45:00,,287.0,248.0,312.73333333333335,314.3333333333333,351.4,287.73333333333335,276.06666666666666,,
2026-05-12 20:00:00,,1282.8,248.2,329.8666666666667,319.6666666666667,317.93333333333334,280.53333333333336,285.6666666666667,,
2026-05-12 20:15:00,,5557.0,255.2,327.3333333333333,367.93333333333334,328.06666666666666,310.46666666666664,280.4,,
2026-05-12 20:30:00,,7382.8,261.8666666666667,314.1333333333333,355.3333333333333,332.1333333333333,574.3333333333334,332.3333333333333,,
2026-05-12 20:45:00,,4292.066666666667,281.3333333333333,316.26666666666665,349.4,418.73333333333335,710.0666666666667,357.1333333333333,,
2026-05-12 21:00:00,,3331.9333333333334,267.73333333333335,394.3333333333333,454.06666666666666,374.26666666666665,861.9333333333333,336.73333333333335,,
2026-05-12 21:15:00,,4631.733333333334,286.2,529.0666666666667,516.2666666666667,465.73333333333335,445.8,345.46666666666664,,
2026-05-12 21:30:00,,2784.8,289.3333333333333,784.5333333333333,574.8666666666667,567.6666666666666,787.9333333333333,349.1333333333333,,
2026-05-12 21:45:00,,3854.6666666666665,295.8,637.5333333333333,646.8,518.8,415.8,384.6,,
2026-05-12 22:00:00,,4114.6,317.46666666666664,497.0,570.2,552.4,413.26666666666665,473.73333333333335,,
2026-05-12 22:15:00,,3838.9333333333334,395.46666666666664,469.46666666666664,550.8,492.73333333333335,422.93333333333334,495.6666666666667,,
2026-05-12 22:30:00,,9791.2,405.53333333333336,1185.1333333333334,468.46666666666664,499.3333333333333,471.2,495.06666666666666,,
2026-05-12 22:45:00,,14690.6,435.6666666666667,2449.5333333333333,454.93333333333334,495.26666666666665,648.4666666666667,1104.4666666666667,,
2026-05-12 23:00:00,,13967.2,461.06666666666666,4348.266666666666,494.93333333333334,468.6,562.9333333333333,1502.4,,
2026-05-12 23:15:00,,13478.333333333334,475.3333333333333,4412.466666666666,519.7333333333333,438.4,546.2666666666667,1192.8,,
2026-05-12 23:30:00,,12439.466666666667,459.6666666666667,3699.6666666666665,491.4,421.2,552.8,1987.4666666666667,,
2026-05-12 23:45:00,,15393.333333333334,473.6666666666667,3681.3333333333335,529.4666666666667,433.1333333333333,543.9333333333333,2347.3333333333335,,
2026-05-13 00:00:00,,12537.8,531.6666666666666,2635.4,549.6,462.3333333333333,596.7333333333333,2445.133333333333,,
2026-05-13 00:15:00,,11323.733333333334,588.5333333333333,2604.866666666667,583.4666666666667,499.53333333333336,508.06666666666666,2431.0666666666666,,
2026-05-13 00:30:00,,10533.466666666667,581.0666666666667,2577.3333333333335,544.6666666666666,505.46666666666664,509.6666666666667,3049.2,,
2026-05-13 00:45:00,,622.5333333333333,611.8666666666667,2721.6,500.8,504.26666666666665,495.1333333333333,3148.9333333333334,,
2026-05-13 01:00:00,,590.7333333333333,714.2,2437.9333333333334,449.26666666666665,507.46666666666664,578.4,2775.733333333333,,
2026-05-13 01:15:00,,754.5333333333333,652.5333333333333,1885.4,410.93333333333334,509.93333333333334,623.8,2831.0666666666666,,
2026-05-13 01:30:00,,822.4,597.8,2764.4666666666667,406.06666666666666,525.2666666666667,786.2666666666667,2704.9333333333334,,
2026-05-13 01:45:00,,804.7333333333333,582.4666666666667,2430.866666666667,413.26666666666665,534.8666666666667,818.0666666666667,2566.133333333333,,
2026-05-13 02:00:00,,688.3333333333334,581.3333333333334,1834.0666666666666,387.06666666666666,541.4,904.8,2134.733333333333,,
2026-05-13 02:15:00,,602.2666666666667,542.0666666666667,1588.4,377.46666666666664,577.2666666666667,1064.6,1691.2666666666667,,
2026-05-13 02:30:00,,559.2,528.6,1221.2666666666667,380.1333333333333,654.4666666666667,993.4,2169.5333333333333,,
2026-05-13 02:45:00,,525.0,528.6,1146.2666666666667,367.53333333333336,658.2666666666667,883.7333333333333,4616.333333333333,,
2026-05-13 03:00:00,,616.6,539.6,1417.2,373.3333333333333,649.6666666666666,808.3333333333334,6019.066666666667,,
2026-05-13 03:15:00,,594.6,512.4,1338.7333333333333,376.3333333333333,621.2,795.2666666666667,5126.533333333334,,
2026-05-13 03:30:00,,634.1333333333333,453.26666666666665,1205.6,391.06666666666666,675.1333333333333,762.6666666666666,4138.2,,
2026-05-13 03:45:00,,617.4666666666667,453.1333333333333,997.4,459.3333333333333,697.8,679.2666666666667,4182.533333333334,,
2026-05-13 04:00:00,,632.3333333333334,463.6,801.2666666666667,501.3333333333333,684.7333333333333,683.0,3682.6,,
2026-05-13 04:15:00,,649.5333333333333,478.73333333333335,655.7333333333333,533.6666666666666,630.2,681.7333333333333,2671.866666666667,,
2026-05-13 04:30:00,,679.8,493.3333333333333,545.8666666666667,634.8,538.8666666666667,614.8666666666667,1861.0666666666666,,
2026-05-13 04:45:00,,666.9333333333333,495.4,503.6,676.0,445.53333333333336,426.8,1448.6,,
2026-05-13 05:00:00,,755.5333333333333,486.3333333333333,473.2,640.2,436.3333333333333,375.6,1199.2666666666667,,
2026-05-13 05:15:00,,933.8666666666667,482.93333333333334,461.53333333333336,602.6666666666666,444.93333333333334,365.46666666666664,868.8,,
2026-05-13 05:30:00,,917.1333333333333,501.26666666666665,434.6666666666667,599.1333333333333,459.26666666666665,359.6666666666667,553.7333333333333,,
2026-05-13 05:45:00,,953.9333333333333,487.93333333333334,451.6,581.2666666666667,457.73333333333335,359.1333333333333,439.73333333333335,,
2026-05-13 06:00:00,,1115.1333333333334,433.3333333333333,441.3333333333333,570.8,584.4666666666667,347.3333333333333,416.1333333333333,,
2026-05-13 06:15:00,,1474.9333333333334,401.0,462.0,556.4666666666667,507.8,341.93333333333334,450.8666666666667,,
2026-05-13 06:30:00,,2268.2,436.1333333333333,453.93333333333334,550.6666666666666,527.3333333333334,347.6666666666667,472.06666666666666,,
2026-05-13 06:45:00,,1535.6666666666667,443.26666666666665,468.53333333333336,563.5333333333333,521.7333333333333,345.8666666666667,465.8666666666667,,
2026-05-13 07:00:00,,1316.6,497.6,477.4,550.4666666666667,581.5333333333333,4342.133333333333,482.3333333333333,,
2026-05-13 07:15:00,,1577.6,561.3333333333334,486.4,545.9333333333333,1775.6666666666667,4617.8,507.2,,
2026-05-13 07:30:00,,1220.2,577.7333333333333,480.6,511.6,1662.8,349.0,486.6,,
2026-05-13 07:45:00,,1261.3333333333333,567.5333333333333,487.26666666666665,463.6666666666667,580.0,339.8666666666667,430.1333333333333,,
2026-05-13 08:00:00,,1092.8,609.4,478.6666666666667,430.8666666666667,489.26666666666665,2068.266666666667,427.0,,
2026-05-13 08:15:00,,1098.1333333333334,644.9333333333333,463.53333333333336,460.73333333333335,488.6666666666667,940.2,436.2,,
2026-05-13 08:30:00,,1112.0666666666666,657.8666666666667,449.46666666666664,495.6,575.6,12518.266666666666,501.8666666666667,,
