Date/Time,6227_O_ELIB,1282_O_BCVW,1404_O_TROY,1639_O_ELIB,5679_O_BLOO,2071_O_NOSD,5624_O_BUFF,1502_O_BLPK,8941_O_MTLE,5008_O_HWD,4576_O_EMSW,6809_O_SQHS,8183_O_MILL,5571_O_BUFF,4431_O_WBG,6582_O_OAKD,4386_O_MTLE,7543_O_MILL
2017-05-15 23:45:00,72.53333333333333,,34.666666666666664,36.8,67.0,,,,221.0,,43.13333333333333,17.8,35.666666666666664,,,,,30.666666666666668
2017-05-16 00:00:00,65.33333333333333,,33.4,40.4,49.666666666666664,,,,236.13333333333333,,33.06666666666667,18.666666666666668,34.4,,,,,25.266666666666666
2017-05-16 00:15:00,39.0,,32.2,41.06666666666667,57.93333333333333,,,,251.53333333333333,,31.2,19.066666666666666,31.6,,,,,29.066666666666666
2017-05-16 00:30:00,44.666666666666664,,34.0,32.2,37.333333333333336,,,,227.13333333333333,,30.8,19.0,36.2,,,,,32.733333333333334
2017-05-16 00:45:00,36.93333333333333,,36.666666666666664,28.2,42.8,,,,95.46666666666667,,32.13333333333333,19.666666666666668,32.13333333333333,,,,,30.4
2017-05-16 01:00:00,36.733333333333334,,40.666666666666664,30.933333333333334,31.8,,,,17.066666666666666,,30.4,20.333333333333332,33.333333333333336,,,,,31.733333333333334
2017-05-16 01:15:00,38.13333333333333,,38.266666666666666,29.066666666666666,29.933333333333334,,,,0.4666666666666667,,33.4,21.6,31.333333333333332,,,,,32.06666666666667
2017-05-16 01:30:00,34.6,,36.266666666666666,27.0,29.2,,,,0.0,,35.0,21.0,30.866666666666667,,,,,32.13333333333333
2017-05-16 01:45:00,37.46666666666667,,36.0,28.2,27.066666666666666,,,,0.0,,35.4,35.4,30.533333333333335,,,,,31.733333333333334
2017-05-16 02:00:00,37.4,,33.4,28.4,28.666666666666668,,,,0.0,,42.733333333333334,87.86666666666666,30.6,,,,,34.8
2017-05-16 02:15:00,36.4,,35.666666666666664,30.066666666666666,29.0,,,,0.0,,34.8,87.4,29.866666666666667,,,,,30.066666666666666
2017-05-16 02:30:00,42.6,,38.53333333333333,30.533333333333335,30.466666666666665,,,,0.0,,34.0,83.73333333333333,29.2,,,,,29.866666666666667
2017-05-16 02:45:00,46.733333333333334,,38.53333333333333,32.666666666666664,32.0,,,,0.0,,33.6,181.06666666666666,28.266666666666666,,,,,29.2
2017-05-16 03:00:00,45.4,,39.4,34.86666666666667,33.266666666666666,,,,0.0,,28.4,341.06666666666666,27.533333333333335,,,,,30.4
2017-05-16 03:15:00,45.6,,39.666666666666664,34.333333333333336,34.666666666666664,,,,0.0,,29.4,433.2,27.266666666666666,,,,,31.8
2017-05-16 03:30:00,47.266666666666666,,38.06666666666667,36.666666666666664,43.06666666666667,,,,0.0,,28.933333333333334,351.1333333333333,25.933333333333334,,,,,29.733333333333334
