Date/Time,6582_O_OAKD,1712_O_SQHS,1502_O_BLPK,1441_O_CARN,4530_O_CNTP,4431_O_WBG,5624_O_BUFF,8941_O_MTLE,3037_O_BLPK,2071_O_NOSD,5679_O_BLOO,7075_O_BLOO
2018-02-16 02:45:00,39.266666666666666,20.133333333333333,21.066666666666666,51.93333333333333,35.333333333333336,,35.0,32.266666666666666,34.733333333333334,59.53333333333333,23.133333333333333,
2018-02-16 03:00:00,47.86666666666667,29.4,22.466666666666665,57.86666666666667,34.8,,47.4,34.8,40.8,61.06666666666667,22.733333333333334,
2018-02-16 03:15:00,46.4,38.2,27.733333333333334,72.53333333333333,35.6,,59.666666666666664,33.6,45.6,47.266666666666666,19.8,
2018-02-16 03:30:00,47.266666666666666,36.733333333333334,29.0,87.13333333333334,37.8,,50.4,34.333333333333336,45.266666666666666,53.733333333333334,19.266666666666666,
2018-02-16 03:45:00,55.333333333333336,39.6,32.46666666666667,59.0,35.8,,50.06666666666667,33.666666666666664,46.733333333333334,58.93333333333333,25.866666666666667,
2018-02-16 04:00:00,54.86666666666667,37.733333333333334,36.6,58.733333333333334,35.266666666666666,,47.333333333333336,30.333333333333332,56.13333333333333,71.0,38.266666666666666,
2018-02-16 04:15:00,48.4,36.733333333333334,36.53333333333333,53.733333333333334,32.666666666666664,,176.06666666666666,28.2,52.53333333333333,69.46666666666667,36.0,
2018-02-16 04:30:00,45.733333333333334,44.266666666666666,34.46666666666667,88.4,30.666666666666668,,1674.6666666666667,31.133333333333333,49.86666666666667,63.86666666666667,40.2,
2018-02-16 04:45:00,48.4,46.0,36.06666666666667,54.86666666666667,29.0,,2335.6666666666665,38.2,57.733333333333334,68.33333333333333,40.53333333333333,
2018-02-16 05:00:00,66.53333333333333,50.333333333333336,42.46666666666667,52.2,34.733333333333334,,102.26666666666667,45.6,57.93333333333333,64.2,39.4,
2018-02-16 05:15:00,61.46666666666667,50.86666666666667,37.266666666666666,288.6,35.06666666666667,,57.06666666666667,43.4,60.266666666666666,68.33333333333333,43.46666666666667,
2018-02-16 05:30:00,65.2,43.46666666666667,37.46666666666667,45.46666666666667,28.0,,70.46666666666667,47.13333333333333,60.4,70.53333333333333,44.666666666666664,
2018-02-16 05:45:00,48.6,43.46666666666667,35.4,48.46666666666667,32.86666666666667,,58.46666666666667,49.266666666666666,62.733333333333334,80.4,42.266666666666666,
2018-02-16 06:00:00,48.6,48.6,35.46666666666667,50.46666666666667,34.266666666666666,,24.866666666666667,50.6,51.4,81.8,42.53333333333333,
2018-02-16 06:15:00,79.4,56.6,32.06666666666667,48.53333333333333,26.933333333333334,,32.333333333333336,61.4,53.86666666666667,73.2,45.53333333333333,
2018-02-16 06:30:00,80.86666666666666,67.06666666666666,38.8,47.333333333333336,25.4,,36.53333333333333,71.26666666666667,52.6,64.0,46.86666666666667,
2018-02-16 06:45:00,63.6,82.6,42.53333333333333,102.26666666666667,33.733333333333334,,132.66666666666666,64.33333333333333,55.13333333333333,63.266666666666666,54.8,
2018-02-16 07:00:00,68.73333333333333,68.66666666666667,45.333333333333336,59.266666666666666,34.86666666666667,,45.666666666666664,67.0,64.13333333333334,67.73333333333333,51.4,
