Date/Time,5260_O_USCL,5078_O_JNTP,6704_O_PERN,5870_O_ETNA,6170_O_OAKM,5284_O_MTLE,2711_O_MAAC,3446_O_OHBE,6530_O_CASC,2508_O_DOWN,4431_O_WBG,5571_O_BUFF,5624_O_BUFF,4351_O_DORM,7867_O_STDT
2020-09-14 11:45:00,469.4,466.3333333333333,513.9333333333333,418.46666666666664,498.0,522.5333333333333,309.1333333333333,,13203.2,1314.5333333333333,543.2666666666667,477.53333333333336,477.53333333333336,505.2,457.3333333333333
2020-09-14 12:00:00,465.93333333333334,437.8,471.2,386.06666666666666,422.6666666666667,457.0,274.6,,14301.466666666667,662.4666666666667,554.2,452.73333333333335,452.73333333333335,452.6666666666667,386.1333333333333
2020-09-14 12:15:00,425.6,423.06666666666666,454.1333333333333,337.53333333333336,370.73333333333335,435.26666666666665,279.0,,10911.666666666666,577.0,523.3333333333334,431.8,431.8,424.4,364.6666666666667
2020-09-14 12:30:00,377.3333333333333,420.73333333333335,386.3333333333333,316.3333333333333,339.2,383.93333333333334,267.0,,7046.0,750.2666666666667,494.53333333333336,408.93333333333334,408.93333333333334,377.06666666666666,365.73333333333335
2020-09-14 12:45:00,558.2666666666667,381.3333333333333,356.8666666666667,279.8,315.1333333333333,344.3333333333333,261.8,,8486.933333333332,836.3333333333334,469.4,386.3333333333333,386.3333333333333,352.6,339.4
2020-09-14 13:00:00,347.3333333333333,346.53333333333336,325.93333333333334,294.73333333333335,320.8,335.46666666666664,250.93333333333334,,11737.333333333334,934.0666666666667,413.93333333333334,393.4,393.4,348.46666666666664,308.46666666666664
2020-09-14 13:15:00,305.26666666666665,338.46666666666664,302.06666666666666,267.1333333333333,293.4,335.06666666666666,219.6,,21257.4,451.46666666666664,422.53333333333336,375.8666666666667,375.8666666666667,334.3333333333333,290.0
2020-09-14 13:30:00,317.6,321.06666666666666,286.2,246.2,295.26666666666665,308.4,220.66666666666666,,17725.933333333334,603.8666666666667,408.1333333333333,366.6666666666667,366.6666666666667,314.4,272.1333333333333
2020-09-14 13:45:00,319.26666666666665,315.8,291.8,246.4,271.6,325.06666666666666,214.93333333333334,,17296.266666666666,414.06666666666666,403.06666666666666,348.3333333333333,348.3333333333333,333.6666666666667,246.46666666666667
2020-09-14 14:00:00,302.73333333333335,332.26666666666665,306.2,353.8,242.4,324.8666666666667,192.26666666666668,,9612.266666666666,840.2666666666667,383.0,312.3333333333333,312.3333333333333,309.06666666666666,242.66666666666666
