Date/Time,1502_O_BLPK,1637_O_BELL,2071_O_NOSD,2130_O_MTOV,2281_O_HiPK,2535_O_RGSQ,3555_O_SCLL,3798_O_BRKN,4363_O_SQHS,4431_O_WBG,4530_O_CNTP,5571_O_BUFF,5624_O_BUFF,5679_O_BLOO,5761_O_SOSD,6360_O_PTBR,7543_O_MILL,8183_O_MILL,8304_O_SQHS,8356_O_OHRA,8941_O_MTLE
2017-10-22 04:30:00,3347.333333333333,4251.533333333334,4494.733333333334,,,8216.8,,1530.533333333333,7702.733333333334,2305.933333333333,2482.0,761.8666666666667,761.8666666666667,3124.2,5207.6,9136.4,5297.866666666667,,7155.866666666668,2335.933333333333,
2017-10-22 04:45:00,3412.0,4401.4,4438.266666666666,,,7482.533333333334,,1572.666666666667,8128.8,2244.0666666666666,2373.6,742.5333333333333,742.5333333333333,3064.266666666667,4971.0,8935.0,5322.2,,7282.6,2464.133333333333,
2017-10-22 05:00:00,3465.333333333333,4526.666666666667,4282.066666666667,,,7568.266666666666,,1447.666666666667,9753.533333333333,2060.6,2529.0666666666666,755.1333333333333,755.1333333333333,3097.333333333333,4853.733333333334,8448.066666666668,5225.466666666666,,7535.8,2375.866666666667,
2017-10-22 05:15:00,3606.866666666667,4556.066666666667,4160.666666666667,,,7606.9333333333325,,1607.0666666666666,10409.333333333334,1892.333333333333,2772.333333333333,896.6666666666665,896.6666666666665,3067.666666666666,4698.533333333334,8644.733333333334,5227.333333333333,,8130.466666666666,2336.0666666666666,
2017-10-22 05:30:00,3598.8,4513.466666666666,3967.4,,,8614.666666666666,,1790.1333333333334,11236.4,2186.333333333333,2795.133333333333,806.7333333333332,806.7333333333332,3064.933333333333,5321.866666666667,8240.266666666666,5312.266666666666,,8587.0,2260.2,
2017-10-22 05:45:00,3850.066666666666,4412.266666666666,3936.133333333333,,,8640.8,,1636.666666666667,13178.666666666664,2022.333333333333,2738.6666666666665,741.8666666666667,741.8666666666667,3050.933333333333,5171.066666666667,8281.866666666667,5164.0,,9326.2,2252.4,
2017-10-22 06:00:00,4061.4,4635.866666666667,3851.266666666667,,,8122.733333333334,,1843.2,10684.6,1851.0,2769.733333333333,720.6666666666665,720.6666666666665,3085.933333333333,6119.333333333332,8243.466666666667,5132.133333333333,,8834.533333333333,2146.266666666667,
2017-10-22 06:15:00,4060.4666666666662,4586.933333333333,3829.6,,,8111.2,,1996.0,10281.2,1771.4,2665.333333333333,894.6666666666665,894.6666666666665,3021.8,6813.533333333334,8447.733333333334,5107.6,,8585.666666666666,2111.6,
2017-10-22 06:30:00,4595.866666666667,4701.533333333334,3722.866666666667,,,8319.4,,2014.7333333333331,9461.4,1746.9333333333334,2548.6666666666665,930.1333333333333,930.1333333333333,3017.666666666666,6899.333333333332,8750.866666666667,5064.533333333334,,8371.466666666667,2037.533333333333,
2017-10-22 06:45:00,4598.333333333333,4695.933333333333,3688.2,,,8397.8,,2233.6666666666665,7520.4,1761.533333333333,2793.6,873.1333333333333,873.1333333333333,3053.866666666667,7406.0,8928.666666666666,5070.466666666666,,7863.733333333334,2111.866666666667,
2017-10-22 07:00:00,4824.4,4606.133333333333,3669.333333333334,,,8199.333333333334,,2516.2,6974.2,2483.4666666666667,2766.866666666667,1029.7333333333333,1029.7333333333333,3066.5333333333333,7744.333333333332,8829.266666666666,5051.666666666667,,7447.2,2191.266666666667,
2017-10-22 07:15:00,5341.333333333333,4652.8,3600.8,,,7719.266666666666,,2592.133333333333,6923.0666666666675,2358.266666666667,2732.333333333333,937.8,937.8,2964.666666666666,7934.9333333333325,8937.2,4958.6,,7151.0666666666675,2622.6666666666665,
2017-10-22 07:30:00,5880.8,4799.6,3570.133333333333,,,6865.4,,3358.733333333333,7305.266666666666,2186.933333333333,2683.6,867.4,867.4,2966.666666666666,9219.666666666666,8397.533333333333,4894.2,,6955.333333333332,2158.933333333333,
2017-10-22 07:45:00,6226.333333333332,4715.6,3507.8,,,6661.133333333332,,3766.4666666666662,7053.133333333332,2346.0666666666666,2892.266666666667,866.2666666666668,866.2666666666668,3070.866666666667,7548.466666666666,7737.4,4692.533333333334,,6101.666666666668,2315.0666666666666,
2017-10-22 08:00:00,6301.2,4494.0,3495.6,,,6174.9333333333325,,3511.2,6494.266666666666,2215.0,2840.066666666666,788.4666666666667,788.4666666666667,3084.4,6951.733333333334,7897.333333333332,4719.866666666667,,6600.333333333332,5069.066666666667,
2017-10-22 08:15:00,6061.2,4221.6,3507.666666666666,,,5639.866666666668,,3745.6,6476.666666666668,1898.466666666667,2819.8,715.6,715.6,3111.933333333333,6418.866666666668,7739.666666666668,4500.666666666667,,7257.0666666666675,3158.733333333333,
2017-10-22 08:30:00,4902.866666666667,3788.6,3540.6,,,5989.8,,3994.0,6485.333333333332,1679.0,2646.4666666666667,668.6,668.6,3540.666666666666,6242.9333333333325,7667.866666666668,4260.266666666666,,7758.733333333334,3191.266666666667,
2017-10-22 08:45:00,3229.5333333333333,3614.333333333334,3354.8,,,6307.0,,3230.4,6796.733333333334,1852.2666666666669,2508.4,602.4,602.4,3646.666666666666,6029.333333333332,7295.333333333332,3985.5333333333333,,7941.333333333332,2262.933333333333,
2017-10-22 09:00:00,2433.266666666667,3578.133333333333,3397.933333333333,,,5795.266666666666,,2643.0,6285.733333333334,1673.0,2413.133333333333,543.5333333333333,543.5333333333333,3381.5333333333333,6124.466666666666,7028.0,3659.4666666666662,,6435.2,2257.0,
2017-10-22 09:15:00,1981.0666666666666,3357.066666666666,3582.266666666667,,,5661.866666666668,,2241.866666666667,3905.733333333333,1236.5333333333333,2452.6,447.4666666666666,447.4666666666666,3435.933333333333,6495.466666666666,6439.266666666666,2976.733333333333,,6535.8,2069.6666666666665,
2017-10-22 09:30:00,1500.2,3317.6,3469.666666666666,,,5173.933333333333,,1893.7333333333331,1903.666666666667,1196.3333333333333,2196.2,386.73333333333335,386.73333333333335,3224.133333333333,6019.866666666668,4285.266666666666,3148.066666666666,,4193.533333333334,2256.6666666666665,
2017-10-22 09:45:00,1132.0666666666666,3127.933333333333,3478.133333333333,,,4520.333333333333,,1559.0666666666666,1854.8,1095.4666666666667,1998.9333333333332,369.13333333333327,369.13333333333327,3325.133333333333,4710.066666666667,2904.4,1967.8,,2392.6,2099.6,
2017-10-22 10:00:00,917.5333333333333,3110.266666666667,3479.933333333333,,,3826.666666666666,,1230.4666666666667,1798.333333333333,977.7333333333332,1746.2,327.73333333333335,327.73333333333335,3232.066666666666,4147.733333333334,1905.666666666667,1785.666666666667,,1848.666666666667,2025.6,
2017-10-22 10:15:00,777.8,3085.333333333333,2979.933333333333,,,3436.666666666666,,829.9333333333333,1291.3333333333333,782.4,1586.2666666666669,371.73333333333335,371.73333333333335,2264.266666666667,3970.666666666666,1509.1333333333334,1580.9333333333334,,1420.6,1922.1333333333332,
2017-10-22 10:30:00,667.4666666666667,3089.4,2651.333333333333,,,2503.5333333333333,,698.6666666666665,1073.9333333333334,507.73333333333335,1441.533333333333,329.53333333333336,329.53333333333336,977.8,3929.666666666666,1686.8666666666666,1420.1333333333334,,1194.4,1753.4,
2017-10-22 10:45:00,592.8,2995.5333333333333,1692.1333333333334,,,1765.0666666666666,,619.5333333333333,811.5333333333333,507.0,1297.7333333333333,353.7333333333333,353.7333333333333,877.4666666666667,3582.066666666666,1156.5333333333333,1298.4666666666667,,891.1333333333333,1540.0,
2017-10-22 11:00:00,578.5333333333333,2860.2,1120.8,,,1322.4666666666667,,583.3333333333334,792.5333333333333,553.1333333333333,934.4,300.93333333333334,300.93333333333334,922.4666666666667,3168.333333333333,1039.3333333333333,994.9333333333333,,803.8,1234.2,
